step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.530522217127146,1,0.0,0.08193364953368434,1,0.0,0.0837306920222048,0,0.0,0.20984201329394672,0,0.0,0.372087083821455,2,0.0
10.0,1,0.0,0.0,7.016950294436919,0,0.0,0.4432306153401878,0,0.0,0.597283470477031,0,0.0,0.4466028303103518,1,0.0,0.538930566990969,1,0.0
15.0,1,0.0,0.0,9.075379103136612,0,0.0,0.6676311498463011,0,0.0,0.6360808044996527,0,0.0,0.7601871871426087,1,0.0,0.5385545511399787,1,0.0
20.0,6,7.0,0.15217391304347827,9.37028038377896,1,0.0,0.7514021917923137,2,1.0,0.6526481684080897,0,0.0,0.8458667261749402,3,6.0,0.5130259441164793,6,7.0
25.0,6,25.0,0.46296296296296297,9.086053206582024,1,0.0,0.6679561647919422,1,6.0,0.6612137856572451,1,0.0,0.7101149267472076,3,19.0,0.6095920730356821,6,25.0
30.0,15,72.0,1.1612903225806452,7.266853396450106,4,7.0,0.5976628592267492,4,19.0,0.4342015267629185,3,7.0,0.4379059871365147,4,39.0,0.5768274605755735,15,72.0
35.0,28,166.0,2.2739726027397262,5.648423848596312,6,26.0,0.5062026979698672,7,44.0,0.3746738021844418,4,25.0,0.47166314583950725,11,71.0,0.2859592026780459,28,166.0
40.0,36,315.0,3.841463414634146,5.3575483866841624,11,70.0,0.40929370437051227,6,74.0,0.4087734636495725,7,51.0,0.39098628245450845,12,123.0,0.3566539311050874,36,318.0
45.0,40,457.0,5.193181818181818,5.533589560808763,9,96.0,0.3799213624482642,9,112.0,0.41801142717795875,8,86.0,0.4758713790681001,14,183.0,0.36347132139098676,40,477.0
50.0,45,646.0,6.396039603960396,5.118207247842521,9,124.0,0.3602941211608747,10,159.0,0.3488777303578689,11,125.0,0.35467458621861436,15,248.0,0.35722103847256875,45,656.0
55.0,53,883.0,7.814159292035399,4.813620754215146,13,179.0,0.4100848999756449,12,218.0,0.32291689454486594,11,175.0,0.2921463365974428,17,324.0,0.2990390932228525,53,896.0
60.0,65,1160.0,9.28,4.461344553344363,15,240.0,0.394328303792725,16,287.0,0.2748832555841768,13,218.0,0.3653097834998075,21,412.0,0.20973647979350174,65,1157.0
65.0,73,1507.0,11.7734375,4.279363434364548,17,320.0,0.2054780660681756,19,375.0,0.34047548790779486,15,291.0,0.3742437502995082,22,518.0,0.25033321905033395,73,1504.0
70.0,87,1905.0,13.905109489051094,2.7675880267964352,23,422.0,0.10842033467874197,22,475.0,0.16250350766385113,16,368.0,0.2819392408422814,26,638.0,0.1639754176591324,87,1903.0
75.0,107,2402.0,16.56551724137931,2.706065709557798,26,547.0,0.1440092487010831,27,600.0,0.09958351962904412,23,467.0,0.24621475914508908,31,786.0,0.19643989768244732,107,2400.0
80.0,112,2849.0,18.031645569620252,2.1476302272721464,24,620.0,0.13459394198693775,27,733.0,0.06460190653043028,26,586.0,0.18679264122073136,35,946.0,0.1443175633810144,112,2885.0
85.0,116,3219.0,18.82456140350877,2.613262038438746,20,661.0,0.15026788071025615,31,875.0,0.13559444612937532,25,654.0,0.24295718617441106,40,1135.0,0.13977517063492922,116,3325.0
90.0,121,3749.0,21.06179775280899,2.6540561064878188,23,763.0,0.1450702576565108,29,1018.0,0.1812856727501315,26,717.0,0.22184150525735682,43,1343.0,0.1474633214596608,121,3841.0
95.0,135,4373.0,23.26063829787234,2.3790400200913586,26,883.0,0.11340133963925675,36,1182.0,0.14883727931867854,28,844.0,0.2000261334562438,45,1559.0,0.14145767257030692,135,4468.0
100.0,145,5071.0,25.741116751269036,2.312136551366672,28,1017.0,0.18598378358289963,38,1363.0,0.11374247128341575,32,996.0,0.19014899080448264,47,1790.0,0.12414910193747777,145,5166.0
105.0,156,5834.0,29.316582914572866,1.9626195672068725,28,1156.0,0.16225925130591054,42,1571.0,0.11360140891495484,36,1169.0,0.14803116290780863,50,2034.0,0.08884186119912572,156,5930.0
110.0,169,6655.0,33.611111111111114,1.508661132787007,31,1305.0,0.12566017227926302,46,1796.0,0.09348723298155584,40,1361.0,0.0644210080149901,52,2289.0,0.06948281241857816,169,6751.0
115.0,178,7524.0,38.38775510204081,0.7595066634074038,34,1470.0,0.030812546469568956,48,2031.0,0.06321613449164008,43,1567.0,0.014607632260957779,53,2552.0,0.02109838817237018,178,7620.0
120.0,179,7956.0,40.8,0.5483273653857383,36,1648.0,0.047324632562230066,48,2271.0,0.01805219235047784,45,1792.0,0.0032395576192806104,50,2649.0,0.01183057313654513,179,8360.0
125.0,179,8480.0,43.71134020618557,0.6384617127306157,37,1830.0,0.04907957769601353,51,2520.0,2.263467415817008e-05,46,2023.0,0.04434011774378707,45,2668.0,0.029985665773538877,179,9041.0
