step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,1.7206753316901753,1,0.0,0.06296821703519943,1,0.0,0.051360952298197,0,0.0,0.1613153390095436,0,0.0,0.22305384734133926,2,0.0
10.0,1,0.0,0.0,6.402829566498068,0,0.0,0.4294378712357546,0,0.0,0.5033192668148897,0,0.0,0.4406000858355427,1,0.0,0.5273204186879792,1,0.0
15.0,1,0.0,0.0,8.89283478604099,0,0.0,0.6848480390115547,0,0.0,0.6410893787744091,0,0.0,0.7662398817570757,1,0.0,0.5131954889047805,1,0.0
20.0,5,4.0,0.0851063829787234,9.239829340217605,1,0.0,0.7635730820621381,1,0.0,0.6790704274747155,0,0.0,0.8203228249118824,3,4.0,0.476091192012523,5,4.0
25.0,5,21.0,0.39622641509433965,9.729691255465974,0,0.0,0.7551186664241017,1,3.0,0.6718634366155528,1,0.0,0.7983431380998547,3,18.0,0.5990383911076165,5,21.0
30.0,11,55.0,0.9016393442622951,7.644995204972364,2,2.0,0.6734531235053952,3,14.0,0.45040297545265545,2,1.0,0.4618321742463264,4,38.0,0.5341562913001024,11,55.0
35.0,23,131.0,1.7945205479452055,6.102444193090867,2,9.0,0.6303181113101124,8,36.0,0.3989542985580427,4,15.0,0.3962974283952388,9,71.0,0.29216456614246294,23,131.0
40.0,33,271.0,3.3048780487804876,5.335117418643379,7,31.0,0.44535422058813107,9,75.0,0.32820973102383477,6,42.0,0.372676481558643,11,123.0,0.31359042789527797,33,271.0
45.0,47,463.0,5.144444444444445,4.798641692660087,12,72.0,0.3026986178827484,14,131.0,0.24403247846124948,7,77.0,0.4545307496952633,14,183.0,0.3567024189703245,47,463.0
50.0,55,686.0,6.7254901960784315,4.769971806473567,13,129.0,0.36944846853218355,18,211.0,0.22315950181491012,10,106.0,0.4444635389167251,14,244.0,0.34559152624013195,55,690.0
55.0,56,951.0,8.491071428571429,4.627379810015325,15,200.0,0.3719485977316934,17,296.0,0.2803526212958664,10,147.0,0.35006543006096247,14,313.0,0.31345648874158316,56,956.0
60.0,71,1261.0,10.336065573770492,3.8357622909561613,17,279.0,0.3175318794918743,19,383.0,0.25370712236790993,16,211.0,0.2922169325196548,19,393.0,0.217929179574259,71,1266.0
65.0,79,1632.0,12.75,3.9228161649567563,21,376.0,0.20257132458144533,21,482.0,0.3075069281562572,16,291.0,0.31143970119521003,21,488.0,0.2614127748978266,79,1637.0
70.0,94,2049.0,14.741007194244604,2.555748682824577,27,488.0,0.08638619538406576,25,592.0,0.1265342719193103,17,375.0,0.2828565932437812,25,599.0,0.19768953759573835,94,2054.0
75.0,110,2560.0,17.41496598639456,2.4928527602953734,28,625.0,0.13906983791536745,29,728.0,0.09875493051046165,23,476.0,0.25111866401357147,30,736.0,0.1626324051993214,110,2565.0
