step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.1858656394673743,1,0.0,0.05880333829875016,1,0.0,0.05810268069324872,0,0.0,0.17958092784698565,0,0.0,0.2875140587209642,2,0.0
10.0,1,0.0,0.0,6.627183307604534,0,0.0,0.3686600597032642,0,0.0,0.5123523037274627,0,0.0,0.417780547187884,1,0.0,0.5256697521535939,1,0.0
15.0,1,0.0,0.0,9.186036372102167,0,0.0,0.6560046027096391,0,0.0,0.6532537123634694,0,0.0,0.7865955983731114,1,0.0,0.48938130792682116,1,0.0
20.0,5,6.0,0.13043478260869565,9.582406812304418,1,0.0,0.7723632198853911,1,0.0,0.6589129215506803,0,0.0,0.835443689272698,3,6.0,0.5125967215391443,5,6.0
25.0,7,28.0,0.5185185185185185,9.531994946298074,0,0.0,0.6479201113172717,1,5.0,0.7985606922853385,2,1.0,0.7443699815062376,4,22.0,0.6094944941621238,7,28.0
30.0,15,71.0,1.1451612903225807,7.210821231417289,4,9.0,0.5592387822893148,5,14.0,0.39902502695858844,2,6.0,0.41317299869247837,4,42.0,0.6132680402614961,15,71.0
35.0,28,170.0,2.328767123287671,5.526730394324843,6,31.0,0.5495588706839403,8,43.0,0.3324934814259431,4,24.0,0.30941838553388606,10,72.0,0.2956479815763644,28,170.0
40.0,37,327.0,3.9878048780487805,5.146572973276564,11,69.0,0.33751872065941496,9,83.0,0.3645222417987212,7,54.0,0.41228209653359904,10,121.0,0.3263053325157615,37,327.0
45.0,49,538.0,6.183908045977011,4.705388057975325,15,133.0,0.2630255833337468,13,137.0,0.29926931106502497,7,89.0,0.434361179579472,14,179.0,0.34907563974441996,49,538.0
50.0,54,770.0,7.549019607843137,4.554580438648014,15,208.0,0.31257282198914393,14,202.0,0.2726771625470301,11,122.0,0.3448361865941173,14,242.0,0.36266700633423027,54,774.0
55.0,59,1039.0,9.276785714285714,4.4570659191120905,18,292.0,0.3228483721493753,15,271.0,0.31447453364794425,11,171.0,0.3344780671410302,15,309.0,0.2770900271716437,59,1043.0
60.0,72,1357.0,10.943548387096774,4.024763729471433,19,384.0,0.2894772438074141,17,348.0,0.2789657853932105,17,239.0,0.2971103071539048,19,390.0,0.2455558743773231,72,1361.0
65.0,78,1727.0,13.387596899224807,3.747644443608042,23,493.0,0.16988293182326894,18,434.0,0.31852570501040944,16,319.0,0.30004400539392145,21,485.0,0.23080415231213697,78,1731.0
70.0,92,2153.0,15.489208633093526,2.793821897690375,29,625.0,0.09400871345386369,21,532.0,0.18197776475142588,18,405.0,0.2680028938436062,24,595.0,0.19190270086020428,92,2157.0
75.0,111,2659.0,18.21232876712329,2.4237894530942947,31,772.0,0.10651441472628775,27,656.0,0.10079414761463627,23,504.0,0.24716789696114227,30,732.0,0.19812623734348167,111,2664.0
80.0,116,3221.0,20.257861635220127,2.106428810967102,32,931.0,0.10347444146265652,27,789.0,0.07375282363266689,25,621.0,0.21034874282415003,32,885.0,0.17652493021350818,116,3226.0
85.0,134,3838.0,22.184971098265898,2.021773595559105,34,1099.0,0.09663916009763938,30,928.0,0.10720777316461548,31,760.0,0.21453399467160722,39,1058.0,0.1589810091640552,134,3845.0
90.0,137,4492.0,24.81767955801105,2.2719968321763235,35,1269.0,0.09662223102561826,29,1070.0,0.17552135849228606,34,918.0,0.19421671415403696,39,1247.0,0.17803285452738138,137,4504.0
95.0,148,5195.0,27.198952879581153,2.0339846266383805,37,1447.0,0.11253255023992814,31,1219.0,0.15579741845413977,38,1091.0,0.16622528099006176,42,1451.0,0.12355978829220474,148,5208.0
100.0,158,5964.0,29.379310344827587,1.980593103309309,40,1639.0,0.1345587796522365,35,1385.0,0.10555428609703944,39,1284.0,0.14773706785867444,44,1669.0,0.1379173571907059,158,5977.0
105.0,169,6782.0,33.082926829268295,1.7330628369448224,42,1839.0,0.09883527285856852,39,1570.0,0.11908619071909614,43,1496.0,0.13414185567119408,45,1890.0,0.11374674939530904,169,6795.0
110.0,178,7653.0,37.33170731707317,1.1332558220159854,45,2058.0,0.04994700163579705,41,1770.0,0.09038642783681362,46,1719.0,0.055935727966681004,46,2119.0,0.07654532632974151,178,7666.0
115.0,189,8582.0,41.863414634146345,0.6750963375745868,47,2288.0,0.02191050766892168,43,1984.0,0.07512288492610555,51,1967.0,0.00010233030270747496,48,2356.0,0.028937713202540478,189,8595.0
120.0,194,9548.0,46.57560975609756,0.5104037072569583,48,2526.0,0.03756633414946482,45,2207.0,0.025385959903875027,51,2222.0,0.018317904248480378,50,2606.0,0.0002503421299675858,194,9561.0
125.0,198,10533.0,51.88669950738916,0.2567116900812412,48,2766.0,0.019713845886281008,47,2441.0,0.005826342492311002,52,2478.0,0.011575374942543144,51,2861.0,0.0,198,10546.0
