step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.4787624626536853,1,0.0,0.06835077852810352,1,0.0,0.06625232200752726,0,0.0,0.21805329456218364,0,0.0,0.3567668944053065,2,0.0
10.0,1,0.0,0.0,7.71612418322807,0,0.0,0.4845879708001812,0,0.0,0.6925582781609124,0,0.0,0.5222496379989114,1,0.0,0.5727000325655099,1,0.0
15.0,1,0.0,0.0,9.099761911913752,0,0.0,0.6882112854023288,0,0.0,0.6424780535640288,0,0.0,0.8547623388296118,1,0.0,0.4993507717233071,1,0.0
20.0,6,7.0,0.14893617021276595,9.324671605474022,2,0.0,0.7007654314481303,1,0.0,0.6804500093504791,0,0.0,0.8266462330007598,3,7.0,0.5425184443583408,6,7.0
25.0,5,24.0,0.4444444444444444,9.672464993294973,0,0.0,0.7346255234027355,1,5.0,0.7275870658571392,1,0.0,0.76516589566684,3,19.0,0.6153736106650189,5,24.0
30.0,17,69.0,1.1311475409836065,7.4592416506724515,4,6.0,0.599538782296307,5,20.0,0.45742690003929903,3,4.0,0.5044295090728244,5,39.0,0.5871835835374449,17,69.0
35.0,28,167.0,2.3194444444444446,5.788240290508976,6,30.0,0.5150726634607025,8,50.0,0.36349320423872117,4,19.0,0.43389444741457955,10,68.0,0.3342945792233936,28,167.0
40.0,38,318.0,3.975,5.02986620821989,10,66.0,0.3823819059351805,10,90.0,0.3170932791137332,7,46.0,0.45887437554489,11,116.0,0.3149770973774579,38,318.0
45.0,42,474.0,5.448275862068965,4.775826341800635,8,86.0,0.30869266051942795,13,148.0,0.3070613438403262,7,81.0,0.4347531247689973,14,174.0,0.3323135971494502,42,489.0
50.0,52,688.0,6.745098039215686,5.042217517613434,11,121.0,0.38110548940980343,15,216.0,0.30413196202645093,12,121.0,0.33204355973039723,14,236.0,0.3769770058336569,52,694.0
55.0,53,931.0,8.238938053097344,4.95540324519872,12,174.0,0.4259491636223552,15,291.0,0.3211088015967533,11,170.0,0.3165651875841506,15,302.0,0.31034727588423316,53,937.0
60.0,65,1211.0,9.845528455284553,4.3329128157773305,15,240.0,0.3753470712213862,20,375.0,0.25564454148602483,12,213.0,0.3463778617096184,18,380.0,0.21033024676749074,65,1208.0
65.0,75,1556.0,12.15625,3.7702767513092432,19,322.0,0.17744571530840952,20,473.0,0.26692627625598636,15,282.0,0.3254298687193928,21,476.0,0.2575915367715179,75,1553.0
70.0,90,1964.0,14.231884057971014,2.9500070253120514,24,429.0,0.10824564097602603,26,588.0,0.16461761520022677,16,360.0,0.2918738382200197,24,584.0,0.21229110107267934,90,1961.0
75.0,108,2452.0,16.910344827586208,2.5259261804762145,26,553.0,0.12155024620619934,30,722.0,0.12911117137538367,22,456.0,0.2593972300320328,30,718.0,0.17174161959320228,108,2449.0
80.0,117,3005.0,19.14012738853503,2.101957772455177,27,688.0,0.11712373325114739,31,869.0,0.05983384815126916,27,577.0,0.21330861320174027,32,869.0,0.16219097424254444,117,3003.0
