step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.5539023296005325,1,0.0,0.06563657955133748,1,0.0,0.07592241649973656,0,0.0,0.23445711971940503,0,0.0,0.3619386582839511,2,0.0
10.0,1,0.0,0.0,7.135341682602895,0,0.0,0.42339148303409047,0,0.0,0.5450482711499642,0,0.0,0.47744688612666764,1,0.0,0.5559503857326182,1,0.0
15.0,1,0.0,0.0,9.211785150021376,0,0.0,0.6529497716808793,0,0.0,0.6265895082715532,0,0.0,0.7516905062416755,1,0.0,0.5067103076266437,1,0.0
20.0,5,4.0,0.08695652173913043,9.499389514624118,1,0.0,0.730608764210057,2,1.0,0.664295479829428,0,0.0,0.7807322500866687,2,3.0,0.480129438714786,5,4.0
25.0,6,22.0,0.4074074074074074,9.353160345757184,1,0.0,0.6706052176326398,1,6.0,0.6608754445244519,1,0.0,0.7146816391174649,3,16.0,0.6151811759318305,6,22.0
30.0,15,67.0,1.098360655737705,7.000135558049366,3,8.0,0.5571559549498606,5,19.0,0.43035118188109345,2,4.0,0.4041519525895144,5,36.0,0.5618624145950533,15,67.0
35.0,24,141.0,1.9583333333333333,5.622971234074964,6,31.0,0.48628556350122903,5,23.0,0.40665202917759097,4,22.0,0.4111508295494677,9,71.0,0.2966221591711613,24,147.0
40.0,33,280.0,3.4146341463414633,5.572123075113829,11,72.0,0.3983955808084618,5,41.0,0.4051398322880839,6,50.0,0.3709524986468431,11,119.0,0.3509593102379139,33,282.0
45.0,43,465.0,5.284090909090909,5.281340615880484,13,126.0,0.31533043882357925,7,75.0,0.3684021636920864,8,85.0,0.47299055650964866,15,181.0,0.3322440305781103,43,467.0
50.0,51,672.0,6.653465346534653,4.940798284784855,16,199.0,0.3051958275612715,11,119.0,0.2995957727589189,9,112.0,0.4438164436262996,15,249.0,0.33441506731249226,51,679.0
55.0,56,936.0,8.283185840707965,4.4260516773024134,18,286.0,0.32731307649702923,11,174.0,0.33303051528158556,9,152.0,0.3203924189566215,18,331.0,0.24945547907664492,56,943.0
60.0,71,1247.0,10.221311475409836,3.8996532345702657,19,378.0,0.2938912641258555,14,232.0,0.27784258123464034,16,219.0,0.2914248966275709,22,425.0,0.2226279231947921,71,1254.0
65.0,78,1613.0,12.6015625,3.8003587205822127,24,488.0,0.1720641802394519,14,300.0,0.3311760572658449,16,298.0,0.30601057758856587,24,534.0,0.24633510419527377,78,1620.0
70.0,94,2036.0,14.647482014388489,2.9815022667843647,29,616.0,0.0915349404433545,19,383.0,0.24886881210323922,17,382.0,0.3125498885779885,29,663.0,0.16859640504186948,94,2044.0
75.0,102,2333.0,15.870748299319727,2.6341022313363123,31,768.0,0.11769157790855381,23,480.0,0.1049115512792764,16,382.0,0.27801156147237577,32,815.0,0.1634717060801812,102,2445.0
80.0,108,2779.0,17.814102564102566,2.624889966122871,33,927.0,0.14540904945498476,23,593.0,0.11058367694366149,16,359.0,0.2592124154324756,36,988.0,0.19444316225707875,108,2867.0
85.0,122,3331.0,19.254335260115607,2.4726586357759697,33,1094.0,0.1316556108929502,27,710.0,0.1336466694232462,20,405.0,0.26811450928064773,42,1180.0,0.13780573319985204,122,3389.0
90.0,130,3936.0,21.866666666666667,2.366986126781243,38,1270.0,0.08220350889245132,25,832.0,0.1946926451753721,23,499.0,0.24531767954119402,44,1394.0,0.13805360545617767,130,3995.0
95.0,138,4603.0,24.354497354497354,2.062168543864627,39,1459.0,0.10879052156760166,27,963.0,0.16303928178196356,26,620.0,0.1946113708435473,46,1618.0,0.10909676966344516,138,4660.0
100.0,149,5068.0,25.467336683417084,2.2032672935873827,43,1662.0,0.12480084192750263,32,1114.0,0.14694794424386454,27,648.0,0.2208718717209695,47,1852.0,0.1305433049632568,149,5276.0
105.0,150,5424.0,26.7192118226601,2.142558405128338,41,1741.0,0.10150886383045353,34,1281.0,0.12427804487079425,27,633.0,0.21339390645104991,48,2090.0,0.12818173791412968,150,5745.0
110.0,155,5862.0,29.019801980198018,1.9033180490424713,39,1761.0,0.10805665293523616,39,1472.0,0.15389448180943557,27,727.0,0.1449226477052063,50,2335.0,0.1195245225991191,155,6295.0
115.0,166,6493.0,32.30348258706468,1.1403332759176374,37,1874.0,0.08554877786312318,41,1672.0,0.10775526610509573,33,872.0,0.046499179912469484,55,2599.0,0.026358021136186682,166,7017.0
120.0,180,7310.0,36.3681592039801,0.6849457707454234,39,2062.0,0.05821944005514525,45,1887.0,0.022300292159934145,37,1049.0,0.04729967913841211,59,2885.0,4.2575223916586294e-05,180,7883.0
125.0,189,8241.0,41.205,0.31932086720010106,43,2273.0,0.027812493136128352,47,2120.0,0.002336247325155497,40,1241.0,5.5910807582716214e-05,59,3180.0,0.0,189,8814.0
130.0,194,9202.0,46.01,0.24358793788279295,47,2500.0,0.020322225358613995,48,2360.0,0.0,40,1441.0,0.0012208189963027187,59,3475.0,0.0,194,9776.0
135.0,196,10181.0,51.41919191919192,0.10148118289651097,48,2739.0,8.00476280319601e-06,48,2600.0,0.0,41,1646.0,0.0,59,3770.0,0.0,196,10755.0
140.0,196,11161.0,56.65482233502538,0.06437932542502589,48,2979.0,0.0,48,2840.0,0.0,41,1851.0,0.0,59,4065.0,0.0,196,11735.0
145.0,196,12141.0,61.629441624365484,0.06858240531243169,48,3219.0,0.0,48,3080.0,0.0,41,2056.0,0.0,59,4360.0,0.0,196,12715.0
150.0,196,13121.0,66.60406091370558,0.06392874175440191,48,3459.0,0.0,48,3320.0,0.0,41,2261.0,0.0,59,4655.0,0.0,196,13695.0
155.0,196,14101.0,71.9438775510204,0.0,48,3699.0,0.0,48,3560.0,0.0,41,2466.0,0.0,59,4950.0,0.0,196,14675.0
160.0,196,15081.0,76.9438775510204,0.0,48,3939.0,0.0,48,3800.0,0.0,41,2671.0,0.0,59,5245.0,0.0,196,15655.0
165.0,196,16061.0,81.9438775510204,5.635322985537121e-07,48,4179.0,0.0,48,4040.0,0.0,41,2876.0,0.0,59,5540.0,1.1729049031236786e-07,196,16635.0
