step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.144896984650404,1,0.0,0.05561465867861357,1,0.0,0.05027643606611312,0,0.0,0.18832511448503841,0,0.0,0.26953145357227626,2,0.0
10.0,1,0.0,0.0,6.827929168562403,0,0.0,0.39279418969722546,0,0.0,0.5289763839923847,0,0.0,0.4546769080736681,1,0.0,0.5500256062061444,1,0.0
15.0,1,0.0,0.0,8.824147406187805,0,0.0,0.6471618342975122,0,0.0,0.5914291924352457,0,0.0,0.7402595327328156,1,0.0,0.5326490712554568,1,0.0
20.0,6,5.0,0.10416666666666667,8.835393754999428,1,0.0,0.7114809619601686,1,0.0,0.6091909283341398,0,0.0,0.8137528090792157,4,5.0,0.45525646018615923,6,5.0
25.0,5,21.0,0.3888888888888889,9.318203392729224,0,0.0,0.6854334718351018,1,3.0,0.6718405708696875,1,0.0,0.7106710921121535,3,18.0,0.6129983971864486,5,21.0
30.0,15,68.0,1.0793650793650793,7.48428046615775,3,7.0,0.5941156871874528,4,16.0,0.4479958460022023,3,7.0,0.4004194519617739,5,38.0,0.6291117375338177,15,68.0
35.0,27,160.0,2.2222222222222223,5.783848702512882,6,28.0,0.5436009819226811,8,43.0,0.35031147880534974,5,24.0,0.3802582421509516,8,65.0,0.32677046408955746,27,160.0
40.0,38,311.0,3.8395061728395063,4.745315803015697,11,67.0,0.32860603907575436,9,81.0,0.3290953227505231,7,52.0,0.3892642592198153,11,111.0,0.32300477649720927,38,311.0
45.0,47,517.0,5.875,4.6385744406989975,14,127.0,0.24331485703991415,11,133.0,0.31720582461851804,8,87.0,0.4441300012195299,14,171.0,0.37157537555778886,47,518.0
50.0,52,741.0,7.336633663366337,4.639517109732781,16,203.0,0.3101548983872474,14,197.0,0.26052409905576107,9,115.0,0.4224899512516872,13,231.0,0.3695038192894634,52,746.0
55.0,58,1010.0,8.938053097345133,4.342657889491552,18,291.0,0.34025155362120696,15,268.0,0.30449991183248915,10,159.0,0.3245667325006419,15,298.0,0.2913286461936895,58,1016.0
60.0,70,1324.0,10.764227642276422,4.06883684736212,19,382.0,0.3236326268615551,17,347.0,0.2866991959970859,15,222.0,0.33703975704072814,19,379.0,0.19828012395697361,70,1330.0
65.0,76,1682.0,13.140625,3.8197089221155744,22,485.0,0.20188489705839516,18,434.0,0.29587037644177266,16,298.0,0.32736334912453874,20,471.0,0.24656596573931003,76,1688.0
70.0,88,2021.0,14.644927536231885,2.9290704574820663,25,577.0,0.10104784047125794,21,536.0,0.18740670079871902,17,381.0,0.3012193526299752,25,586.0,0.19506763932591456,88,2080.0
75.0,101,2479.0,16.97945205479452,2.867808257956575,24,646.0,0.1806625591203927,27,654.0,0.13240636129805128,22,479.0,0.25029400361299553,28,718.0,0.19426777825773558,101,2497.0
80.0,113,3004.0,18.775,2.4470138340279513,26,770.0,0.13905360132938913,29,786.0,0.10938157914369309,25,594.0,0.21704087892716623,33,873.0,0.17826806154979308,113,3023.0
