step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.643886057843338,1,0.0,0.07823917943801793,1,0.0,0.06903416388719023,0,0.0,0.23077115179590055,0,0.0,0.4542861034323716,2,0.0
10.0,1,0.0,0.0,7.531893350760086,0,0.0,0.5245217668373312,0,0.0,0.6246805161068034,0,0.0,0.49816473708621317,1,0.0,0.5815703405662936,1,0.0
15.0,1,0.0,0.0,9.353005278167005,0,0.0,0.721265455922929,0,0.0,0.6557534690023276,0,0.0,0.7780601962512235,1,0.0,0.5804855515520044,1,0.0
20.0,6,3.0,0.06382978723404255,9.064346977474392,1,0.0,0.7397831028756621,1,0.0,0.6655542847343131,0,0.0,0.8400265037011624,4,3.0,0.4658354071860725,6,3.0
25.0,6,21.0,0.38181818181818183,9.149146001248795,1,0.0,0.6732162929430365,1,5.0,0.695297739520152,1,0.0,0.6899291308350494,3,16.0,0.6102178107037448,6,21.0
30.0,16,63.0,1.0,7.240017378507621,4,3.0,0.5913062589096044,4,17.0,0.46500922172926545,4,7.0,0.38388208090208864,4,36.0,0.5482190815138805,16,63.0
35.0,27,163.0,2.232876712328767,5.974208311420649,4,22.0,0.550166905933827,8,44.0,0.36443709907871535,5,28.0,0.3500028539073219,10,69.0,0.33381463659300226,27,163.0
40.0,37,315.0,3.9375,5.117483101227395,12,60.0,0.3530411212252719,9,83.0,0.29891047280372285,6,58.0,0.4520372529230396,10,114.0,0.2864794093375102,37,315.0
45.0,47,522.0,6.0,4.783293584642308,13,118.0,0.2703186978187725,12,141.0,0.3170586951220906,8,92.0,0.438732285724891,14,171.0,0.32288281261810614,47,522.0
50.0,57,755.0,7.475247524752476,4.352144557316945,17,195.0,0.2935067100150185,16,208.0,0.25029334663762554,10,121.0,0.3469785854714819,14,235.0,0.356755549446915,57,759.0
55.0,60,1036.0,9.168141592920353,4.282683561233897,18,283.0,0.3393877365638961,15,283.0,0.2421269887985866,12,173.0,0.34505664938857833,15,303.0,0.28679704314705723,60,1042.0
60.0,72,1355.0,11.016260162601625,3.899167532338886,20,375.0,0.2856810938735605,18,366.0,0.2604877586373947,15,238.0,0.3254733959674566,19,382.0,0.21685125768584462,72,1361.0
65.0,81,1736.0,13.457364341085272,3.528858837983042,24,486.0,0.16116304379131552,19,458.0,0.2978323132437526,16,317.0,0.2931778700635049,22,481.0,0.23284134792022693,81,1742.0
70.0,97,2167.0,15.478571428571428,2.637706571955056,31,617.0,0.08779206249441664,22,560.0,0.19234685709062127,18,401.0,0.2514158833198468,26,595.0,0.18964709479079467,97,2173.0
75.0,109,2675.0,18.074324324324323,2.4555042002106457,30,767.0,0.1063582150816211,26,680.0,0.11858343307360486,23,500.0,0.2576263754456369,30,734.0,0.18211139509568663,109,2681.0
80.0,118,3242.0,20.13664596273292,2.164388994713558,32,926.0,0.10769038560126717,27,813.0,0.0657732846900195,26,618.0,0.21883346328567535,33,892.0,0.15941928822758306,118,3249.0
85.0,130,3858.0,22.430232558139537,2.021307603578251,34,1092.0,0.09273767199891775,30,953.0,0.09764406393442825,30,755.0,0.19953944602886745,36,1065.0,0.15820278208361438,130,3865.0
90.0,139,4514.0,24.939226519337016,2.262156572808372,36,1264.0,0.09913978657329713,29,1095.0,0.17665253087312052,34,910.0,0.18326823863895625,40,1254.0,0.16419964103626464,139,4523.0
95.0,144,5212.0,27.576719576719576,1.9756137324536522,36,1440.0,0.11287409126972868,31,1244.0,0.14981528481353917,36,1083.0,0.17941341711006584,41,1455.0,0.11456060937741544,144,5222.0
100.0,157,5974.0,29.72139303482587,2.067900327861045,40,1631.0,0.13641981725684313,34,1409.0,0.11685711535967176,40,1276.0,0.17799284853189484,43,1669.0,0.13599897442164843,157,5985.0
105.0,167,6779.0,33.06829268292683,1.8274641481066338,42,1831.0,0.07453844544238734,38,1591.0,0.12875250647982955,44,1485.0,0.14043729131761037,43,1884.0,0.11837168999221973,167,6791.0
110.0,177,7644.0,37.470588235294116,1.226864124903697,44,2049.0,0.0694816567437936,41,1791.0,0.11620561490703965,47,1711.0,0.02910300356108846,45,2105.0,0.07160129342371811,177,7656.0
115.0,183,8196.0,40.1764705882353,0.6556955934508127,42,2117.0,0.017110892876380113,43,2002.0,0.055995120249477996,50,1956.0,0.0009506080059475714,48,2340.0,0.013877036073094562,183,8415.0
120.0,186,8764.0,42.96078431372549,0.7770724369615882,39,2113.0,0.06664740006056258,46,2230.0,0.06605060196782284,51,2210.0,0.012982432103595613,50,2587.0,3.0404052996812636e-05,186,9140.0
125.0,185,9438.0,46.95522388059702,0.44619157002836046,34,2284.0,0.0685584253861408,49,2468.0,0.04174153761539004,52,2466.0,3.301821812857544e-05,50,2837.0,0.0,185,10055.0
130.0,188,10325.0,51.625,0.18465959611958505,35,2456.0,0.029154191340994725,51,2718.0,0.0007214803800857408,52,2728.0,0.0033184706952882844,50,3087.0,0.0,188,10989.0
135.0,195,11288.0,56.44,0.09073763525797399,39,2643.0,0.0055197040942427805,52,2978.0,2.3271103415677234e-07,54,2994.0,0.00011618740337949488,50,3337.0,0.0,195,11952.0
140.0,198,12269.0,61.345,0.07777713823404415,42,2845.0,0.0005741719779803319,52,3238.0,0.0,54,3264.0,0.0,50,3587.0,0.0,198,12934.0
145.0,199,13264.0,66.32,0.0716681397739008,43,3060.0,8.042095677828748e-06,52,3498.0,0.0,54,3534.0,0.0,50,3837.0,0.0,199,13929.0
150.0,199,14259.0,71.65326633165829,0.0,43,3275.0,0.0,52,3758.0,0.0,54,3804.0,0.0,50,4087.0,0.0,199,14924.0
155.0,199,15254.0,76.65326633165829,0.0,43,3490.0,0.0,52,4018.0,0.0,54,4074.0,0.0,50,4337.0,0.0,199,15919.0
160.0,193,15650.0,78.64321608040201,0.10382820157468813,43,3705.0,0.0,52,4278.0,0.0,48,4117.0,0.012353270762049558,50,4587.0,0.0,193,16687.0
165.0,187,16149.0,81.9746192893401,0.3814375630068113,43,3920.0,0.0,52,4538.0,0.0,42,3908.0,0.023544634376859108,50,4839.0,0.03366326041496327,187,17205.0
170.0,186,16821.0,85.38578680203045,0.3274964956130318,43,4135.0,0.0,52,4798.0,0.0,40,4110.0,0.026152808400066632,51,5090.0,0.024212891731640502,186,18133.0
