step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,2,0.0,0.0,2.930622607396799,1,0.0,0.08508918933793394,1,0.0,0.0854014432437612,0,0.0,0.2755911945710448,0,0.0,0.40807092159576464,2,0.0
10.0,1,0.0,0.0,8.034293616261156,0,0.0,0.5349320041388068,0,0.0,0.6917768438633276,0,0.0,0.5362045817469675,1,0.0,0.5738662160265777,1,0.0
15.0,1,0.0,0.0,9.113737365958587,0,0.0,0.6767783063070808,0,0.0,0.65062579167045,0,0.0,0.7952625292124181,1,0.0,0.4953540726488465,1,0.0
20.0,6,6.0,0.1276595744680851,9.330763867918497,1,0.0,0.76173595145206,1,0.0,0.6728625060234852,0,0.0,0.8431869542486427,4,6.0,0.4530250054989016,6,6.0
25.0,6,25.0,0.46296296296296297,9.362533479401748,1,0.0,0.6578771705568083,1,5.0,0.7039957344977569,1,0.0,0.7433201681524576,3,20.0,0.6202549633590778,6,25.0
30.0,15,73.0,1.1967213114754098,7.10273579668657,3,8.0,0.6108276178576858,4,19.0,0.43661564613163184,3,5.0,0.35339082204328753,5,41.0,0.5411770000403844,15,73.0
35.0,30,178.0,2.4383561643835616,5.569129445301238,6,29.0,0.5220398593950227,8,47.0,0.4241974494426803,6,26.0,0.3307611505081187,10,76.0,0.29441066205324334,30,178.0
40.0,37,338.0,4.121951219512195,5.07883268188286,11,69.0,0.42045435006627346,8,85.0,0.26391024549293174,7,57.0,0.40119395768373245,11,127.0,0.3051553856532872,37,338.0
45.0,48,539.0,6.125,4.579751879305084,14,123.0,0.2765435198476304,13,139.0,0.2644424382226591,7,92.0,0.4630241129841616,14,185.0,0.34281417880078724,48,539.0
50.0,55,766.0,7.584158415841584,4.56616542360894,16,195.0,0.30039272354298585,16,208.0,0.23291931137407948,9,119.0,0.42425941437610215,14,248.0,0.38499623131863386,55,770.0
55.0,58,1040.0,9.285714285714286,4.329384116735004,18,283.0,0.3512310803845493,15,283.0,0.26398872833302506,11,164.0,0.3584065216606151,14,314.0,0.3056643628772491,58,1044.0
60.0,67,1252.0,10.096774193548388,4.07874075808145,17,328.0,0.35374403437063406,18,363.0,0.2565555451052659,15,228.0,0.2931536192436643,17,388.0,0.24351775059124664,67,1307.0
65.0,68,1511.0,11.8046875,4.338724713391381,13,348.0,0.26723091639431457,19,457.0,0.34576278707083125,16,308.0,0.31970130286154885,20,478.0,0.26028727139238683,68,1591.0
70.0,83,1861.0,13.388489208633093,3.215174482989277,20,427.0,0.1341608201727788,22,558.0,0.24350182737795412,18,394.0,0.31341680854043885,23,584.0,0.19041017606199714,83,1963.0
75.0,102,2321.0,15.789115646258503,2.5072384904352014,23,534.0,0.11558960941548907,29,684.0,0.11675777258123061,21,489.0,0.24352709910310044,29,716.0,0.18446358054427003,102,2423.0
80.0,119,2873.0,17.95625,2.302327167934165,27,661.0,0.13531401336576013,32,833.0,0.06528318248733304,28,615.0,0.19777052395089123,32,866.0,0.20795435373300705,119,2975.0
85.0,131,3485.0,20.14450867052023,2.01359379375372,28,801.0,0.10701954027153207,34,993.0,0.07724269125236827,32,761.0,0.21693835649522855,37,1033.0,0.15328178621303093,131,3588.0
90.0,139,4143.0,22.516304347826086,2.1788946669909834,31,948.0,0.09832920096557834,33,1159.0,0.14995600605562745,35,919.0,0.19771571923740236,40,1223.0,0.14586747102247263,139,4249.0
95.0,148,4847.0,24.984536082474225,2.0066447370623557,31,1099.0,0.13234959160227228,36,1331.0,0.1443787722285614,38,1096.0,0.1554226515159203,43,1428.0,0.13075536917444489,148,4954.0
100.0,160,5620.0,27.54901960784314,2.0042627090042795,34,1260.0,0.15825424373424757,40,1521.0,0.12518385596777637,42,1300.0,0.15771687555178804,44,1646.0,0.11367709323007552,160,5727.0
105.0,169,6444.0,31.130434782608695,1.7944351261949298,35,1432.0,0.1179270940828531,45,1735.0,0.12962313488796817,44,1516.0,0.12295118621989322,45,1868.0,0.10000157466791681,169,6551.0
110.0,180,7319.0,35.529126213592235,1.064163203437866,39,1620.0,0.05347348335504025,47,1965.0,0.06825819334299008,47,1745.0,0.057921722743518825,47,2097.0,0.05735610918904463,180,7427.0
115.0,183,7921.0,38.639024390243904,0.7695267683533462,41,1823.0,0.014785993517377628,49,2205.0,0.07209461595517751,45,1862.0,0.023462620389177583,48,2335.0,0.03245324127750634,183,8225.0
120.0,184,8636.0,42.54187192118226,0.7549717567403883,43,2033.0,0.020368018523593264,49,2450.0,0.039370537303396735,41,1877.0,0.03397456465723682,51,2585.0,0.03227953193697958,184,8945.0
125.0,184,9459.0,47.295,0.5105276716664818,43,2248.0,0.04285949014412397,51,2703.0,0.003143861775736937,39,2060.0,0.03156259460619772,51,2839.0,0.025213909351924454,184,9850.0
130.0,186,10342.0,51.969849246231156,0.32915531865157927,43,2463.0,0.041624566741591186,52,2962.0,3.1772733379806323e-06,38,2250.0,0.025728612578333303,53,3099.0,0.0002569150939259193,186,10774.0
135.0,191,11288.0,56.72361809045226,0.2359995248313913,43,2678.0,0.0,52,3222.0,0.0,42,2451.0,0.025357337861580922,54,3369.0,0.0,191,11720.0
140.0,188,11678.0,59.27918781725889,0.15698130600531757,43,2893.0,0.0,46,3270.0,0.011034502873990194,45,2668.0,0.0011208431347691202,54,3639.0,0.0,188,12470.0
145.0,181,12043.0,61.131979695431475,0.4853827654832579,43,3110.0,0.03818836075668707,37,3081.0,0.03179845366987295,47,2900.0,2.1046245097374428e-05,54,3909.0,0.0,181,13000.0
150.0,179,12777.0,64.85786802030456,0.680165500460701,43,3325.0,0.060922754035000894,35,3217.0,0.059896665781685225,47,3135.0,2.311040073485205e-07,54,4179.0,0.0,179,13856.0
155.0,177,13464.0,69.04615384615384,0.56162164270469,43,3538.0,0.020589863481855958,33,3330.0,0.02772671805235381,47,3370.0,0.012972554756661482,54,4449.0,0.0,177,14687.0
160.0,177,14162.0,73.76041666666667,0.28437821146395853,43,3753.0,0.020429988001934594,36,3503.0,0.012054635939335924,48,3606.0,0.0034342558355214712,50,4618.0,0.014641535553492506,177,15480.0
165.0,186,15072.0,78.91099476439791,0.12234030419711316,43,3968.0,0.0,40,3697.0,0.001989180062394564,49,3849.0,1.1028116426163573e-05,54,4877.0,0.0,186,16391.0
170.0,189,16013.0,84.27894736842106,0.04704771006046928,43,4183.0,0.0,43,3910.0,5.3793310194857754e-05,49,4094.0,0.0,54,5147.0,0.0,189,17334.0
175.0,189,16941.0,89.16315789473684,0.04679107706646121,43,4398.0,0.0,43,4125.0,5.206020229934906e-07,49,4339.0,0.0,54,5415.0,0.0,189,18277.0
180.0,189,17886.0,94.13684210526316,0.04908936438813023,43,4613.0,0.0,43,4340.0,0.0,49,4584.0,0.0,54,5685.0,1.9456647707922583e-05,189,19222.0
185.0,189,18831.0,99.11052631578947,0.04555800472786516,43,4828.0,0.0,43,4555.0,0.0,49,4829.0,0.0,54,5955.0,0.0,189,20167.0
190.0,189,19776.0,104.63492063492063,0.0,43,5043.0,0.0,43,4770.0,0.0,49,5074.0,0.0,54,6225.0,0.0,189,21112.0
195.0,189,20721.0,109.63492063492063,0.0,43,5258.0,0.0,43,4985.0,0.0,49,5319.0,0.0,54,6495.0,0.0,189,22057.0
200.0,189,21666.0,114.63492063492063,0.0,43,5473.0,0.0,43,5200.0,0.0,49,5564.0,0.0,54,6765.0,0.0,189,23002.0
205.0,189,22611.0,119.63492063492063,0.0,43,5688.0,0.0,43,5415.0,0.0,49,5809.0,0.0,54,7035.0,0.0,189,23947.0
210.0,189,23556.0,124.63492063492063,0.0,43,5903.0,0.0,43,5630.0,0.0,49,6054.0,0.0,54,7305.0,0.0,189,24892.0
215.0,189,24501.0,129.63492063492063,0.0,43,6118.0,0.0,43,5845.0,0.0,49,6299.0,0.0,54,7575.0,0.0,189,25837.0
220.0,189,25446.0,134.63492063492063,0.0,43,6333.0,0.0,43,6060.0,0.0,49,6544.0,0.0,54,7845.0,0.0,189,26782.0
225.0,189,26391.0,139.63492063492063,0.0,43,6548.0,0.0,43,6275.0,0.0,49,6789.0,0.0,54,8115.0,0.0,189,27727.0
230.0,189,27336.0,144.63492063492063,0.0,43,6763.0,0.0,43,6490.0,0.0,49,7034.0,0.0,54,8385.0,0.0,189,28672.0
235.0,189,28281.0,149.63492063492063,0.0,43,6978.0,0.0,43,6705.0,0.0,49,7279.0,0.0,54,8655.0,0.0,189,29617.0
240.0,185,28488.0,150.73015873015873,0.09549454112135124,43,7193.0,0.0,43,6920.0,0.0,49,7524.0,0.0,50,8522.0,0.006656620182946677,185,30159.0
245.0,180,28716.0,151.93650793650792,0.26874459798043415,43,7408.0,0.0,43,7137.0,0.017072339467751114,49,7769.0,0.0,45,8422.0,0.025520344026070542,180,30736.0
250.0,182,29502.0,156.0952380952381,0.18405869796267457,43,7623.0,0.0,45,7356.0,0.002592609988285198,49,8014.0,0.0,45,8488.0,0.02824300923273193,182,31481.0
255.0,187,30424.0,160.97354497354496,0.07777458557443948,43,7838.0,0.0,47,7587.0,5.558151609864768e-06,49,8259.0,0.0,48,8719.0,0.0009852131917011764,187,32403.0
260.0,183,30242.0,160.86170212765958,0.10641848124581868,43,8053.0,0.0,47,7822.0,1.965278669173912e-07,44,8039.0,0.012504274765824934,49,8964.0,0.008697634940679919,183,32878.0
265.0,178,30137.0,160.3031914893617,0.39571230903495835,43,8268.0,0.04067421908361685,47,8057.0,0.0,39,7589.0,0.026502477216533427,49,9209.0,0.02606159755219504,178,33123.0
270.0,175,30277.0,161.04787234042553,0.2787014798240761,43,8483.0,0.013202323011649014,47,8292.0,0.0,36,7777.0,0.025023040272540695,49,9454.0,0.017538535749909854,175,34006.0
275.0,177,30472.0,162.951871657754,0.15676153577968283,45,8707.0,1.2891668561583343e-06,47,8527.0,0.0,35,7955.0,0.024170772657143905,50,9703.0,0.0,177,34892.0
280.0,180,31365.0,168.6290322580645,0.04498572950422423,45,8932.0,0.0,47,8762.0,0.0,38,8138.0,0.012965927753855926,50,9953.0,0.0,180,35785.0
285.0,184,32277.0,173.53225806451613,0.004140748308041016,45,9157.0,0.0,47,8997.0,0.0,42,8340.0,0.0012137479008606207,50,10203.0,0.0,184,36697.0
290.0,186,33200.0,178.49462365591398,0.00010698514186061773,45,9382.0,0.0,47,9232.0,0.0,44,8554.0,3.162078820304524e-05,50,10453.0,0.0,186,37621.0
295.0,186,34130.0,183.49462365591398,2.4248917800247377e-06,45,9607.0,0.0,47,9467.0,0.0,44,8774.0,7.125694271305674e-07,50,10703.0,0.0,186,38551.0
