step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,2.5242068882944295,0,0.0,0.12777527464541408,1,0.0,0.16830658668388374,1,0.0,0.2295439933172265,0,0.0,0.11578086313402529,0,0.0,0.27783155875111093,0,0.0,1.0,0,0.0,0.2623879170194388,1,0.0,0.06675020600223658,1,0.0,0.18493599953212247,4,0.0,-0.26666666666666666
10.0,7,0.0,0.0,6.077361367920048,1,0.0,0.3021394245310754,2,0.0,0.4711854730608651,0,0.0,0.7319890872547674,1,0.0,0.2742103859591357,0,0.0,0.6540830552963478,2,0.0,0.1691293851108071,0,0.0,0.6460817731146796,0,0.0,0.41698622590167844,1,0.0,0.4394950097487558,7,0.0,-0.4666666666666667
15.0,7,0.0,0.0,8.734863875205761,1,0.0,0.5509484892657395,1,0.0,0.6356597077046809,0,0.0,0.7163610530586095,1,0.0,0.5470613596085703,1,0.0,0.5904676019807487,2,0.0,0.4715339178958554,0,0.0,0.9164476913048742,0,0.0,0.8888654200173564,1,0.0,0.6872120877806487,7,0.0,-0.4666666666666667
20.0,10,7.0,0.07865168539325842,8.248215804444127,1,0.0,0.6873660868757404,0,0.0,0.6239354135954274,2,0.0,0.48022254770126543,0,0.0,0.6709015558738591,4,5.0,0.40830207027791166,0,0.0,0.6589666465869749,1,1.0,0.2437662461870658,1,1.0,0.5902397753814955,1,0.0,0.6505757782268666,10,7.0,-0.6666666666666666
25.0,17,66.0,0.6111111111111112,7.212139458243205,1,1.0,0.5526511246599439,2,8.0,0.5912637456835327,2,7.0,0.44214413588899115,2,5.0,0.49393369222781797,4,23.0,0.4160081255225616,1,0.0,0.6088739738240182,2,10.0,0.3371532998758603,3,12.0,0.41479261692546715,0,0.0,0.6113708964555539,17,66.0,-1.1333333333333333
30.0,41,207.0,1.4892086330935252,6.231113302670436,3,11.0,0.6218725237729398,4,26.0,0.34669058378123874,6,22.0,0.5017086605222462,6,28.0,0.2776815068049044,7,54.0,0.4114538653074026,3,12.0,0.57337358057633,2,21.0,0.33098033376763214,5,29.0,0.22744507262406966,5,8.0,0.4855117196940365,41,211.0,-2.733333333333333
35.0,52,375.0,2.272727272727273,6.0224884894032025,3,25.0,0.5360059962719556,7,54.0,0.4082541793525717,2,22.0,0.6167782743218959,6,54.0,0.4246830678999297,11,104.0,0.343966157902988,7,25.0,0.44160164828268017,3,36.0,0.41356206069737156,7,56.0,0.25323826654230164,6,21.0,0.4072555330263849,52,397.0,-3.466666666666667
40.0,69,650.0,3.4574468085106385,5.990868916406134,8,53.0,0.4246951855618873,7,88.0,0.4232242473336331,4,26.0,0.607880077879761,7,78.0,0.5026255974659309,17,175.0,0.20977092810392456,8,56.0,0.4152096144735709,5,55.0,0.3843742003378479,8,91.0,0.3824850423724032,5,41.0,0.5248588722089981,69,663.0,-4.6
45.0,90,991.0,4.719047619047619,4.659626810609244,10,98.0,0.23563958307531058,10,133.0,0.33807123234668945,6,42.0,0.38894644622741786,8,113.0,0.4077873646279169,21,270.0,0.19713417727894214,12,108.0,0.2656388201393001,10,86.0,0.3501243315217299,9,130.0,0.31960359921918563,4,28.0,0.5058902443225927,90,1008.0,-6.0
