step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,2.5892028190704877,0,0.0,0.13211329856231807,1,0.0,0.15907422191407644,1,0.0,0.2820906572488353,0,0.0,0.12792988293153315,0,0.0,0.2588016675160838,0,0.0,1.0,0,0.0,0.24521167209310266,1,0.0,0.06377794592454919,1,0.0,0.2014369063969503,4,0.0,-0.2222222222222222
10.0,7,0.0,0.0,6.402916891120883,1,0.0,0.31295500261910514,2,0.0,0.4878622174200725,0,0.0,0.7770392652296635,1,0.0,0.31697060137298577,0,0.0,0.645489617055648,2,0.0,0.2154107454002046,0,0.0,0.6544264961049109,0,0.0,0.43967804199564803,1,0.0,0.4456344462317605,7,0.0,-0.3888888888888889
15.0,8,0.0,0.0,8.891971442597166,1,0.0,0.5537451110021779,1,0.0,0.6163193815852049,0,0.0,0.7609303436013657,2,0.0,0.5445997855443082,1,0.0,0.5526918383388405,2,0.0,0.5386019266477751,0,0.0,0.9602979704016272,0,0.0,0.9059039799600257,1,0.0,0.6990637084951126,8,0.0,-0.4444444444444444
20.0,9,6.0,0.06818181818181818,8.3826319389556,2,0.0,0.6335636321119051,0,0.0,0.5660654548362906,2,0.0,0.5211021185992939,0,0.0,0.7651610144052774,2,5.0,0.531154359755391,0,0.0,0.6407453111890138,1,1.0,0.3197298561667499,1,1.0,0.5696630463570294,1,0.0,0.6919013035728043,9,7.0,-0.5
25.0,13,40.0,0.37037037037037035,7.524672305164546,2,7.0,0.5557014940049404,2,11.0,0.5384573615787144,1,3.0,0.4817872498258546,1,1.0,0.564870350632953,3,10.0,0.42769023045106286,2,4.0,0.6319411575447106,0,1.0,0.4497054159378941,2,7.0,0.41103812313295474,0,0.0,0.7575324534888629,13,44.0,-0.7222222222222222
30.0,36,137.0,0.9856115107913669,6.3000034971229155,4,22.0,0.5407467233468901,2,13.0,0.46528731881524404,6,19.0,0.4736121344757933,5,16.0,0.28536124347938874,3,27.0,0.536208866460221,7,22.0,0.4610861910147223,0,0.0,0.5451509436695774,5,28.0,0.29355409865981846,4,6.0,0.46812884243540676,36,153.0,-2.0
35.0,52,316.0,1.915151515151515,6.206723487742286,8,46.0,0.42364389786642903,6,26.0,0.4447928690007977,5,32.0,0.5518307223501995,6,45.0,0.37458750521615414,7,52.0,0.43862933740683835,10,61.0,0.3921898390247023,0,0.0,0.5522686381446542,5,48.0,0.4126559502793474,5,24.0,0.46832892780252317,52,334.0,-2.888888888888889
40.0,65,501.0,2.6507936507936507,5.559983216177569,11,95.0,0.31018893512576934,8,59.0,0.39079958905882745,5,45.0,0.5417038697950324,7,75.0,0.42397275268405016,8,75.0,0.2387854497788975,12,89.0,0.2721797916578637,2,6.0,0.5836278186947459,9,73.0,0.35906093708714615,3,37.0,0.5424865561927105,65,554.0,-3.611111111111111
45.0,85,733.0,3.457547169811321,4.645522894226153,15,161.0,0.149228591160446,9,93.0,0.3891286629055148,7,70.0,0.3704136355395787,5,79.0,0.33238509405949085,9,100.0,0.2732028678704355,18,139.0,0.22346940724052386,6,21.0,0.38905417112801444,9,113.0,0.32160351386546476,7,42.0,0.46925366013284137,85,818.0,-4.722222222222222
50.0,107,1149.0,4.952586206896552,4.560272003233885,18,242.0,0.14138584756261507,13,149.0,0.32876522897253213,10,118.0,0.31361818760974736,11,99.0,0.2476699442534709,12,145.0,0.33876340601260746,16,202.0,0.31474834976706256,7,47.0,0.3721223490353185,11,163.0,0.2955264305590074,9,73.0,0.4634692528467365,107,1238.0,-5.944444444444445
55.0,117,1425.0,5.654761904761905,3.954374689803009,18,314.0,0.1635338427664079,15,173.0,0.2704519828952736,12,168.0,0.2802333763073283,6,97.0,0.2532797622965861,15,214.0,0.22877316409716225,19,286.0,0.26249887291657314,10,95.0,0.36443964201477086,12,201.0,0.23620199246743695,10,91.0,0.4283758561565388,117,1639.0,-6.5
60.0,136,1890.0,6.923076923076923,4.000327300710638,21,403.0,0.11798953285927277,21,212.0,0.24263136187437093,12,226.0,0.3218462501138968,8,78.0,0.3969392234879627,19,311.0,0.25686448180384525,20,377.0,0.21987479145093736,11,119.0,0.3477257312328754,13,248.0,0.23527731251454392,11,108.0,0.4153349439525695,136,2082.0,-7.555555555555555
65.0,152,2357.0,8.127586206896552,3.578424144581838,25,520.0,0.15506234220528495,27,326.0,0.18008483102196382,15,287.0,0.30090852073903135,6,74.0,0.3132921056166444,22,413.0,0.22129743890774872,20,460.0,0.21434727009861648,8,128.0,0.37489805184063224,16,288.0,0.23163728191018781,13,155.0,0.3187126949372146,152,2651.0,-8.444444444444445
70.0,177,2947.0,9.209375,3.004916883506543,25,645.0,0.2074522403666612,29,424.0,0.16779341080808513,16,357.0,0.22052790118515528,10,98.0,0.3144408487812337,26,527.0,0.1940737807281169,27,576.0,0.10389325138986641,8,168.0,0.21154346293297416,16,308.0,0.26110297402605515,20,238.0,0.18582332543053215,177,3341.0,-9.833333333333334
75.0,202,3558.0,10.403508771929825,2.8806452145148937,26,751.0,0.20718781162283414,33,508.0,0.13981517478187974,19,444.0,0.27855056578148674,8,125.0,0.43368697148538465,31,670.0,0.1330559188933708,31,720.0,0.11719803545127971,13,219.0,0.21662147136834076,16,369.0,0.1891245006404776,25,334.0,0.1882716023797593,202,4140.0,-11.222222222222221
80.0,208,4039.0,10.97554347826087,2.9655763647054414,27,863.0,0.21419639264753312,35,612.0,0.13576507475751964,14,461.0,0.3259165333237222,9,139.0,0.3773475283619337,28,739.0,0.14834501376091566,34,894.0,0.1538674750169295,15,273.0,0.19588557671350654,20,432.0,0.17332652487720293,26,439.0,0.20962751790841053,208,4852.0,-11.555555555555555
