step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,3,0.0,0.0,3.019080570101783,0,0.0,0.26147179500884415,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.12964452624690473,0,0.0,0.21903559777397924,0,0.0,0.211733975469244,0,0.0,0.4712608099036604,0,0.0,0.36621697461507724,0,0.0,0.4826086963616214,1,0.0,0.1863107196533541,0,0.0,1.0,0,0.0,0.2725575741781618,0,0.0,0.3081506238239034,0,0.0,0.24009842752647653,0,0.0,0.1528692384996851,3,0.0,-0.018749999999999996
10.0,11,0.0,0.0,6.3625814245601635,0,0.0,0.39412118126517237,1,0.0,0.2768644362124882,1,0.0,0.0,2,0.0,0.3154204406742954,2,0.0,0.45131299178108847,0,0.0,0.5474638872811275,0,0.0,0.6450264577479567,0,0.0,0.71179201779998,0,0.0,0.534629703066324,1,0.0,0.44670196045740246,1,0.0,0.4146145399487784,0,0.0,1.0,1,0.0,0.4278998987940018,0,0.0,0.6424325475000909,2,0.0,0.3228264303203817,0,0.0,0.8954410642454738,11,0.0,-0.06874999999999998
15.0,10,0.0,0.0,8.421414641957353,2,0.0,0.42572640694153746,0,0.0,0.8006254915473592,1,0.0,0.33859378433793047,0,0.0,0.6898407864236399,1,0.0,0.639702664811839,0,0.0,0.6960066177702912,1,0.0,0.697104473803482,0,0.0,0.7045644825203814,0,0.0,0.5594545998674086,0,0.0,0.6863665857570806,1,0.0,0.6535292884115377,2,0.0,0.24079133715382386,0,0.0,0.7410356101079654,1,0.0,0.7187457242228229,1,0.0,0.6594282610320967,0,0.0,0.6276642457494287,10,0.0,-0.062499999999999986
20.0,14,14.0,0.11023622047244094,7.945941794288417,1,1.0,0.611823494284124,0,0.0,0.5944191677526296,1,0.0,0.6002406512689156,1,0.0,0.8039441847952219,3,5.0,0.5588176375073085,1,2.0,0.4395775863023909,3,5.0,0.41444615471532836,1,0.0,0.633417177919275,0,0.0,0.6390223280519112,1,1.0,0.5659881988539239,1,0.0,0.5673077050889156,0,0.0,0.7333827889763672,0,0.0,0.7528758098620898,0,0.0,0.5444529212101322,0,0.0,0.6266367295830253,1,0.0,0.46093478267154586,14,14.0,-0.08749999999999998
25.0,30,89.0,0.5705128205128205,7.158380303742076,2,8.0,0.6585516683066494,2,3.0,0.5094948204866754,1,1.0,0.6540043334011314,0,0.0,0.5584710844938823,3,15.0,0.4837053709966174,4,9.0,0.5424840974474533,5,24.0,0.3092776975942934,1,0.0,0.5250598070966592,0,0.0,0.9804124691015113,4,10.0,0.43968900141543077,5,12.0,0.24987855182981775,0,0.0,0.8217824405669271,2,4.0,0.5133186077501339,1,3.0,0.606452734040647,0,0.0,0.5196975828179128,0,0.0,0.7087676262140363,30,89.0,-0.18749999999999994
30.0,63,292.0,1.4974358974358974,6.23075216009336,5,27.0,0.4509196580000754,2,10.0,0.5540356537773108,3,8.0,0.5864415253743627,3,11.0,0.5485287763715372,9,47.0,0.24361354870444746,4,20.0,0.45919187797051103,7,55.0,0.3282654754646489,1,4.0,0.5847460060503137,2,4.0,0.5115350301249108,4,28.0,0.5066164466063074,7,41.0,0.38297238933742683,2,1.0,0.4003088660441431,5,19.0,0.4537216901562458,1,8.0,0.5650570901790868,5,9.0,0.34752000842343406,3,2.0,0.5565258842905579,63,294.0,-0.39374999999999993
35.0,78,532.0,2.3130434782608695,5.617561177031534,7,56.0,0.29667617747643815,4,24.0,0.35678055442602175,5,26.0,0.3128617275610234,2,19.0,0.5366323959193042,12,97.0,0.03283414128606476,6,36.0,0.41730100022686745,5,70.0,0.3268040803752227,5,16.0,0.4339502203121011,4,17.0,0.5005644043361885,6,50.0,0.4659313449200245,7,70.0,0.46514902866508157,1,6.0,0.594403177260557,4,26.0,0.4246245598501286,4,21.0,0.3891371529174767,3,18.0,0.5173560578373556,3,11.0,0.5741419448415421,78,563.0,-0.4874999999999999
40.0,105,935.0,3.5961538461538463,5.327792322625376,9,97.0,0.2837972122025898,5,47.0,0.4025217121304308,8,65.0,0.3804885667112324,2,29.0,0.39498065371569646,12,145.0,0.15128132800936256,7,72.0,0.435842061139382,6,73.0,0.3887882163542799,6,39.0,0.3161529425125608,4,28.0,0.4239420502926636,11,92.0,0.3610896190746881,9,103.0,0.35628137232551144,4,15.0,0.4820504321514725,7,58.0,0.3380535439399562,6,43.0,0.43789061309915667,5,37.0,0.4704165757379943,4,26.0,0.5232544057366492,105,969.0,-0.6562499999999999
45.0,120,1204.0,4.224561403508772,4.539292125142028,8,114.0,0.22837858166499292,7,73.0,0.3290082399648306,7,90.0,0.4118242716727912,4,43.0,0.3001027097394808,11,188.0,0.2813772931508051,9,102.0,0.36092500748255935,8,102.0,0.234843686030679,7,74.0,0.34977718486910847,7,57.0,0.3594478367562399,12,145.0,0.22791237440631437,10,121.0,0.3499098628554995,7,36.0,0.30499311377346366,8,80.0,0.35477951949704734,7,75.0,0.3722310758198814,4,36.0,0.28046639146522523,4,38.0,0.40946764627682336,120,1374.0,-0.7499999999999998
