step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,3,0.0,0.0,3.484298896138734,0,0.0,0.3616809040631507,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.17977626333025257,0,0.0,0.24781521702001896,0,0.0,0.24959219459325302,0,0.0,0.4793591682770178,0,0.0,0.4489439710688436,0,0.0,0.42790022832290336,1,0.0,0.2119570812870787,0,0.0,1.0,0,0.0,0.3612765467104411,0,0.0,0.2990952805281766,0,0.0,0.2916920124816434,0,0.0,0.20688414637985766,3,0.0,-0.018749999999999996
10.0,11,0.0,0.0,6.419841345664145,0,0.0,0.4199259762045408,1,0.0,0.28748073549830316,1,0.0,0.0,2,0.0,0.31707744133297033,2,0.0,0.4768488801523029,0,0.0,0.5276343339917806,0,0.0,0.5634273266959866,0,0.0,0.6642594049422674,0,0.0,0.4646403760607143,1,0.0,0.45324857895794374,1,0.0,0.502326191141817,0,0.0,1.0,1,0.0,0.4374421552778835,0,0.0,0.6130208592374549,2,0.0,0.2936479426558128,0,0.0,0.8939308658403523,11,0.0,-0.06874999999999998
15.0,7,0.0,0.0,8.235220414718484,1,0.0,0.4069229920958527,0,0.0,0.7377824458788764,1,0.0,0.32171852688917707,0,0.0,0.6680280026760989,0,0.0,0.7363874711069901,0,0.0,0.6694873115432085,1,0.0,0.6209633446536857,0,0.0,0.6795239193185121,0,0.0,0.5593228110641786,0,0.0,0.48058616085096634,0,0.0,0.6812753864274336,2,0.0,0.2310781740636326,0,0.0,0.6676588715760853,1,0.0,0.6886050270264866,1,0.0,0.5770803198516253,0,0.0,0.5743716100167999,7,0.0,-0.04374999999999999
20.0,18,23.0,0.18110236220472442,7.919480096215175,1,1.0,0.6413032791626944,0,0.0,0.5627701598635596,1,0.0,0.5807350189662299,1,0.0,0.7627545952466042,1,1.0,0.6100746269980041,1,1.0,0.47909376821061794,4,5.0,0.4595444509632782,1,0.0,0.6343001449357819,1,3.0,0.5679211311044158,1,3.0,0.4716782555930602,3,5.0,0.4808642697960515,0,0.0,0.748426245067671,0,0.0,0.7636243940100855,1,1.0,0.49989530854109887,1,3.0,0.5312286551694478,1,0.0,0.43919644693144494,18,23.0,-0.11249999999999998
25.0,24,85.0,0.5448717948717948,7.530300022973906,1,6.0,0.6736019692057785,2,4.0,0.4264212286110953,0,0.0,0.7599026000917766,0,0.0,0.5519737091972318,4,15.0,0.5029004212448848,0,0.0,0.654888433052562,4,22.0,0.3364860382312998,2,0.0,0.5382752655873947,0,0.0,0.6914671196426118,5,12.0,0.41235921774662154,3,10.0,0.29210204540351653,0,0.0,0.7029976558146619,0,0.0,0.7674027910033853,1,6.0,0.6877226276503537,2,11.0,0.3830306136339355,0,0.0,0.6463273133407114,24,86.0,-0.14999999999999997
30.0,49,223.0,1.1554404145077721,6.359128800097955,4,20.0,0.37695769749451064,2,12.0,0.448808916570924,3,2.0,0.5729265762334613,2,10.0,0.47672461005347566,4,25.0,0.30335139566971114,3,6.0,0.4662681074216161,7,49.0,0.3421834490841926,2,3.0,0.5978427337667701,1,0.0,0.4093867919724377,3,35.0,0.6313080723318317,5,26.0,0.4296834257508502,2,4.0,0.37130843193267804,3,4.0,0.42056216683475134,1,11.0,0.6120814315746959,5,30.0,0.3829941706344246,2,0.0,0.5413596030773635,49,237.0,-0.3062499999999999
35.0,74,432.0,1.8864628820960698,5.929285954296525,9,55.0,0.2714288784056344,5,25.0,0.43449940132183457,2,12.0,0.40443788255133745,3,25.0,0.5738050798422505,8,47.0,0.1274002763283108,7,17.0,0.4222075779269571,8,84.0,0.20047183200438085,4,15.0,0.5114112181955379,4,8.0,0.4758950751898652,7,59.0,0.5167499467209026,2,33.0,0.509428166812637,2,13.0,0.6135349471487747,3,12.0,0.47129816650298767,3,6.0,0.4462697871544419,6,40.0,0.4074323203996701,1,2.0,0.6428612820057042,74,453.0,-0.4624999999999999
40.0,90,644.0,2.4486692015209126,5.5882658960271225,7,83.0,0.1976954413115896,1,21.0,0.46479763319557194,4,25.0,0.4309208116069297,4,42.0,0.3903402385829436,6,50.0,0.2456940061666718,8,45.0,0.43079911105454277,8,104.0,0.42825007013323574,5,33.0,0.37022304737814943,2,21.0,0.6539667430695983,11,96.0,0.3248817342119716,6,46.0,0.4460101523352725,3,8.0,0.41225703250668055,6,40.0,0.4545155476129321,6,26.0,0.3143213035525745,9,78.0,0.2952605657597528,4,15.0,0.5772549507170597,90,733.0,-0.5624999999999999
45.0,96,878.0,3.091549295774648,5.136969273259413,8,94.0,0.2793116958701609,3,9.0,0.4964136706809276,4,43.0,0.45244636471611294,6,65.0,0.2716824106247689,7,63.0,0.37780450872882587,6,58.0,0.39324663454490055,8,146.0,0.3703912026281738,4,54.0,0.4451980790216076,2,24.0,0.5300715894925828,12,136.0,0.2210852694381269,9,83.0,0.3515716383185124,4,9.0,0.4025252381795276,5,56.0,0.3676062078323671,5,46.0,0.39376691094540206,9,95.0,0.22368334011339647,4,32.0,0.5042270849586777,96,1013.0,-0.5999999999999999
