step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,6,0.0,0.0,3.123084378322614,1,0.0,0.0,0,0.0,0.22408154671302064,2,0.0,0.1721577991024686,0,0.0,1.0,0,0.0,0.2658966634054792,0,0.0,0.12119378327274506,0,0.0,1.0,0,0.0,0.27405538201710106,0,0.0,0.25183593261726783,1,0.0,0.08945210053042574,0,0.0,0.2729588447846568,1,0.0,0.07195911321988384,1,0.0,0.2340738443060582,0,0.0,0.3038284578014494,0,0.0,0.3461516756728549,0,0.0,0.4375677247715197,-0.113,6,6,0.0
10.0,9,0.0,0.0,7.422399280956662,0,0.0,0.44364496900523875,0,0.0,0.7009512865160811,2,0.0,0.5303607578928629,1,0.0,0.3856995730961925,1,0.0,0.4111954187559379,0,0.0,0.5459572093695535,1,0.0,0.2663019957333173,0,0.0,0.6846482596786124,0,0.0,0.7744364686258912,0,0.0,0.5611940316506129,0,0.0,0.5868683821599897,0,0.0,0.4712816346496204,1,0.0,0.415322079720152,1,0.0,0.48504571179977324,0,0.0,0.6287615494465455,2,0.0,0.5650600287838384,-0.169,9,9,0.0
15.0,5,0.0,0.0,9.319144924107254,0,0.0,0.8027638757886127,1,0.0,0.6497304764961719,0,0.0,0.7242632244386108,0,0.0,0.5439651215103847,0,0.0,0.724960717432364,1,0.0,0.5898375702250824,0,0.0,0.6427562672151408,1,0.0,0.5367884633990349,0,0.0,0.6888923689698495,0,0.0,0.8115693461808751,0,0.0,0.600985619949663,0,0.0,0.8390463717624695,0,0.0,0.668971981294797,0,0.0,0.7940292836964378,1,0.0,0.510363457399762,1,0.0,0.5500925258185752,-0.094,5,5,0.0
20.0,34,52.0,0.27807486631016043,7.824273080663888,2,2.0,0.49982808558487246,2,4.0,0.6334879252621172,2,3.0,0.5625981054193961,2,0.0,0.5898600216684945,1,3.0,0.5608386380201583,1,3.0,0.5841304840181386,0,0.0,0.6973299643515283,4,2.0,0.4375845342041113,3,5.0,0.5558932080272093,4,8.0,0.4344742268099465,3,8.0,0.49361042116205367,3,1.0,0.5603727105711627,0,0.0,0.7861049774340981,2,2.0,0.5215454256128581,2,6.0,0.6570287788292147,3,5.0,0.593102088585882,-0.637,34,34,52.0
25.0,56,216.0,0.9230769230769231,7.137074873188501,4,13.0,0.46209903459712043,2,11.0,0.5886277996830535,6,23.0,0.2905583097531751,0,0.0,0.7378807624237228,4,15.0,0.5295760189348215,4,12.0,0.49539743439459916,5,8.0,0.5062157174384796,2,10.0,0.6197730954887771,3,15.0,0.5223235269554165,6,30.0,0.3855117739308795,4,23.0,0.5145688351783668,5,12.0,0.4310092885925777,1,4.0,0.7263413474545649,4,14.0,0.42213747018278086,4,19.0,0.5250766892156864,2,10.0,0.583887658980372,-1.05,56,56,219.0
30.0,85,491.0,1.6700680272108843,6.191626370169264,4,20.0,0.4491833949176191,6,31.0,0.42069538585750804,9,67.0,0.3313138437933816,4,5.0,0.5809573138419363,3,30.0,0.5638182146038573,4,28.0,0.43136936310259316,3,19.0,0.4805934420435444,6,26.0,0.3125915627314426,6,35.0,0.5287342082297222,8,59.0,0.41919973768419105,7,47.0,0.2501706117954608,6,35.0,0.5217838361583975,3,11.0,0.5509556043322404,6,38.0,0.4193296679306528,8,43.0,0.40242660473601594,2,15.0,0.4852838377029019,-1.594,85,85,509.0
35.0,122,941.0,2.800595238095238,5.935552194689633,4,26.0,0.5206002370260601,9,63.0,0.42359490618339357,9,110.0,0.31129948729404844,5,21.0,0.5070562906758563,7,57.0,0.44622700843475877,7,58.0,0.47726118253791694,8,45.0,0.41541415052207514,11,64.0,0.28655771387953594,8,68.0,0.443654643088227,11,96.0,0.32515430428204356,11,97.0,0.34859569520839423,7,62.0,0.34447872129935153,4,27.0,0.531738334472801,7,54.0,0.424297979442515,9,78.0,0.4506060355501588,5,34.0,0.6197667109207785,-2.288,122,122,960.0
40.0,169,1633.0,4.230569948186528,4.861141729050649,7,54.0,0.5470888996277402,12,115.0,0.27455810918581175,15,164.0,0.2904227999573715,8,51.0,0.3796632501170796,10,96.0,0.3187685904081686,9,95.0,0.3732082125165272,13,93.0,0.2616716383294512,12,122.0,0.32162600250126977,13,123.0,0.186850443712319,14,153.0,0.3227303261577129,13,156.0,0.2737775079575502,11,107.0,0.2714206140668924,5,47.0,0.43062330898003187,11,96.0,0.30437489218377684,10,120.0,0.43734690555690264,6,60.0,0.47030293058132316,-3.169,169,169,1652.0
45.0,236,2615.0,6.152941176470589,3.9454363885008923,7,77.0,0.5312157697520675,19,194.0,0.14856017216337888,14,230.0,0.26328504171010214,14,108.0,0.34272277300842435,15,159.0,0.2358846438778628,14,154.0,0.24121324569440747,20,172.0,0.25719999641037744,15,187.0,0.3162772537754672,19,208.0,0.14441848448375805,20,235.0,0.2684777753825306,17,226.0,0.24866964914934492,14,167.0,0.25980454889416343,8,80.0,0.21023589759368363,15,158.0,0.25693505927703236,15,176.0,0.3637568515114443,10,93.0,0.30435752880141986,-4.425,236,236,2624.0
