step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,3.082658713439568,0,0.0,0.2821694566344953,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.13798872536234208,0,0.0,0.20446130034635962,0,0.0,0.21566846558912686,0,0.0,0.381035266045952,0,0.0,0.40324522705671306,0,0.0,0.4210764870855276,1,0.0,0.2849990934727946,0,0.0,1.0,0,0.0,0.22837651495225966,0,0.0,0.27433267259748967,0,0.0,0.27302315136787514,0,0.0,0.10710786101210146,-0.056,3,3,0.0
10.0,11,0.0,0.0,6.489269709654662,0,0.0,0.44519234292122833,1,0.0,0.2796271050258816,1,0.0,0.0,2,0.0,0.37976308386863206,2,0.0,0.47032166968176664,0,0.0,0.5797366236476523,0,0.0,0.5923516528369867,0,0.0,0.6997220351321295,0,0.0,0.5253697594219585,1,0.0,0.476468838799516,1,0.0,0.44691099028130243,0,0.0,1.0,1,0.0,0.40232288087289325,0,0.0,0.6075575677811174,2,0.0,0.2681859591027385,0,0.0,0.9178626969333921,-0.206,11,11,0.0
15.0,7,0.0,0.0,8.761763766889569,2,0.0,0.4586073126466219,0,0.0,0.8024742220500075,1,0.0,0.3498240549759917,0,0.0,0.7137482369576669,0,0.0,0.7299190656020276,0,0.0,0.7264236829437973,0,0.0,0.6960286233551396,0,0.0,0.6715379353077219,0,0.0,0.5939459118111748,0,0.0,0.6406592676991758,0,0.0,0.6846826236307513,2,0.0,0.2429215124989673,0,0.0,0.7083111014076019,1,0.0,0.6917580573164033,1,0.0,0.680842950598208,0,0.0,0.5927879773498674,-0.131,7,7,0.0
20.0,13,15.0,0.11811023622047244,8.541733329328535,0,0.0,0.6952486401330967,0,0.0,0.5612361804288254,2,0.0,0.5174121962912824,1,0.0,0.7620283918319074,1,1.0,0.6642533973205453,0,0.0,0.675428152103102,2,4.0,0.6394079242828966,1,0.0,0.5568737599673937,1,4.0,0.6000143785582714,1,3.0,0.6449780581855654,1,0.0,0.6451723901158256,0,0.0,0.7507141366138482,1,0.0,0.70387242784986,0,0.0,0.4630151643355652,1,3.0,0.4745429666201605,1,0.0,0.47248540244032816,-0.244,13,13,15.0
25.0,26,87.0,0.5612903225806452,7.744660045176857,0,0.0,0.8065514049183378,2,3.0,0.38531169613821126,0,0.0,0.7479717548751855,0,0.0,0.6692031609825693,3,12.0,0.5428084441916323,1,0.0,0.4707799547248781,4,18.0,0.33821845859687794,1,0.0,0.6423763325314774,2,11.0,0.6787735668355057,3,12.0,0.5290878865868626,3,6.0,0.34785125770645037,0,0.0,0.7445779739109785,2,7.0,0.5391961829505697,1,4.0,0.6327389185015416,4,14.0,0.41301238170701915,0,0.0,0.6320329681852345,-0.487,26,26,87.0
30.0,51,270.0,1.40625,6.581509788863214,0,0.0,0.6949062045472867,2,13.0,0.47257634735741744,3,6.0,0.5362871893317731,2,6.0,0.5903268094914945,8,46.0,0.3517890950939574,3,6.0,0.46732051502262484,5,41.0,0.4415647938864107,1,1.0,0.6346043419787525,4,23.0,0.24652832558819496,4,31.0,0.5256552337031933,4,24.0,0.4712293083245735,4,8.0,0.3008462100860149,3,22.0,0.41271983476544216,1,9.0,0.615717616971987,5,26.0,0.42920875180697743,2,0.0,0.6308177638215101,-0.956,51,51,262.0
35.0,75,547.0,2.431111111111111,5.791656341980369,3,10.0,0.4905207721100231,3,23.0,0.5784220360615056,4,21.0,0.2868764668747978,3,17.0,0.46672168687575066,14,102.0,0.17819584060233587,6,23.0,0.509206792685225,5,66.0,0.3601771633209482,2,6.0,0.508813431417966,7,52.0,0.40153998138351127,6,56.0,0.4462162344604186,5,45.0,0.48424334406359043,5,31.0,0.3972179624930208,5,41.0,0.4155330812130195,3,21.0,0.3375979889449083,3,38.0,0.4881299960802083,1,2.0,0.6353117387412345,-1.406,75,75,554.0
40.0,114,993.0,3.8045977011494254,5.088031296541552,5,32.0,0.3675135857699909,3,34.0,0.5243211410849632,6,48.0,0.3523167508417346,5,39.0,0.2254813307036328,20,178.0,0.17623012530191282,6,47.0,0.5038356091585051,9,101.0,0.26202812334871584,3,6.0,0.3544728493008797,9,88.0,0.4257245477447832,9,96.0,0.41825112440757134,7,76.0,0.3557560937925341,8,61.0,0.3033975712287572,7,73.0,0.4461659323705383,7,51.0,0.302384038870748,7,64.0,0.38421507242247577,3,10.0,0.5428954164620932,-2.137,114,114,1004.0
45.0,147,1605.0,5.711743772241993,4.02708401930578,9,61.0,0.17371506930346162,5,50.0,0.413235055902852,8,84.0,0.41039192829794174,6,67.0,0.26614450437679554,19,262.0,0.14167214435582334,11,90.0,0.3055277860847091,10,145.0,0.2047174983792316,4,24.0,0.40074293362808994,11,133.0,0.367625419150152,13,152.0,0.1673436778332863,14,130.0,0.2683482451133472,10,102.0,0.26513916291011447,8,110.0,0.3020754463128693,7,86.0,0.338252305722938,8,98.0,0.27774774041349215,4,26.0,0.47139830812941835,-2.756,147,147,1620.0
