step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,3.8281649120152,1,0.0,0.30656488948297606,-0.3,1,1,0.0
10.0,0,0.0,0.0,6.9250708918982316,0,0.0,0.4973051633623718,0.0,0,0,0.0
15.0,2,0.0,0.0,9.041519001712786,2,0.0,0.6402439674537114,-0.6,2,2,0.0
20.0,2,0.0,0.0,10.111670798495854,2,0.0,0.7220258605023354,-0.6,2,2,0.0
25.0,2,2.0,0.07142857142857142,10.539414602256597,2,2.0,0.7699354126996246,-0.6,2,2,2.0
30.0,6,14.0,0.4,8.289539510296482,6,14.0,0.6071951796308992,-1.8,6,6,14.0
35.0,11,47.0,1.146341463414634,7.132764157125022,11,47.0,0.49255500888192294,-3.3,11,11,47.0
40.0,10,77.0,1.673913043478261,6.929903591822563,10,84.0,0.4707229228219452,-3.0,10,10,84.0
45.0,15,142.0,2.730769230769231,7.098100050912453,15,142.0,0.45680356106832376,-4.5,15,15,142.0
50.0,19,123.0,2.0847457627118646,6.378108103501894,19,176.0,0.378457511386795,-5.7,19,19,176.0
55.0,17,188.0,3.032258064516129,7.100309907647733,17,204.0,0.4202274367895001,-5.1,17,17,204.0
60.0,20,232.0,3.515151515151515,6.582921744438094,20,259.0,0.39166347660569617,-6.0,20,20,259.0
65.0,28,344.0,4.845070422535211,6.427689592489225,28,351.0,0.36391660706203055,-8.4,28,28,351.0
70.0,30,488.0,6.684931506849315,6.137221504444164,30,495.0,0.3264220807302433,-9.0,30,30,495.0
75.0,37,659.0,8.558441558441558,5.227764433929895,37,667.0,0.2787511722744803,-11.1,37,37,667.0
80.0,38,740.0,9.135802469135802,4.934938561018226,38,812.0,0.2744115505692586,-11.4,38,38,812.0
85.0,35,838.0,10.345679012345679,4.682944727499161,35,913.0,0.2819645143255704,-10.5,35,35,913.0
90.0,38,1010.0,11.60919540229885,4.494956941005988,38,1071.0,0.2601132666911917,-11.4,38,38,1071.0
95.0,48,1225.0,13.461538461538462,4.211960555264329,48,1285.0,0.242790735420986,-14.4,48,48,1285.0
100.0,55,1482.0,15.278350515463918,4.507262079341207,55,1541.0,0.24092645469676435,-16.5,55,55,1541.0
105.0,61,1769.0,18.051020408163264,3.806791941753153,61,1828.0,0.2075136683041325,-18.3,61,61,1828.0
110.0,68,2091.0,21.556701030927837,2.9367337064786954,68,2150.0,0.1615404028942026,-20.4,68,68,2150.0
115.0,73,2447.0,24.47,2.777111524743134,73,2506.0,0.12443336490413383,-21.9,73,73,2506.0
120.0,79,2824.0,28.525252525252526,1.90838539863049,79,2883.0,0.0960256786996316,-23.7,79,79,2883.0
125.0,83,3223.0,31.91089108910891,1.75732407573633,83,3282.0,0.07483347003803528,-24.9,83,83,3282.0
130.0,87,3642.0,35.01923076923077,1.5082590126921103,87,3701.0,0.06531434712139546,-26.1,87,87,3701.0
135.0,91,4084.0,39.650485436893206,1.1159804825267532,91,4143.0,0.06480958032877597,-27.3,91,91,4143.0
140.0,93,4543.0,42.85849056603774,1.0825550688856918,93,4602.0,0.0643083821309917,-27.9,93,93,4602.0
145.0,97,5022.0,47.37735849056604,0.5855381971875483,97,5081.0,0.0399973204568666,-29.1,97,97,5081.0
150.0,101,5521.0,51.598130841121495,0.3826076948315417,101,5580.0,0.02494867842602987,-30.3,101,101,5580.0
155.0,104,6038.0,56.429906542056074,0.2385830973873274,104,6097.0,0.01573061233936691,-31.2,104,104,6097.0
160.0,106,6564.0,61.345794392523366,0.006299411799197772,106,6623.0,0.000428840969778852,-31.8,106,106,6623.0
165.0,107,7098.0,66.33644859813084,9.390875107144101e-07,107,7157.0,5.932686210957592e-08,-32.1,107,107,7157.0
170.0,107,7633.0,71.33644859813084,0.0,107,7692.0,0.0,-32.1,107,107,7692.0
175.0,107,8168.0,76.33644859813084,0.0,107,8227.0,0.0,-32.1,107,107,8227.0
180.0,107,8703.0,81.33644859813084,0.0,107,8762.0,0.0,-32.1,107,107,8762.0
185.0,107,9238.0,86.33644859813084,9.403778610653714e-07,107,9297.0,9.293313638094503e-08,-32.1,107,107,9297.0
190.0,107,9773.0,91.33644859813084,0.0,107,9832.0,0.0,-32.1,107,107,9832.0
195.0,107,10308.0,96.33644859813084,0.0,107,10367.0,0.0,-32.1,107,107,10367.0
