step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,4.3402020123632,1,0.0,0.34900809082660816,-0.3,1,1,0.0
10.0,0,0.0,0.0,7.133130301281877,0,0.0,0.5281932243235491,0.0,0,0,0.0
15.0,2,0.0,0.0,8.409364024808147,2,0.0,0.604474337721219,-0.6,2,2,0.0
20.0,2,0.0,0.0,10.15616664130916,2,0.0,0.7232826376441078,-0.6,2,2,0.0
25.0,1,0.0,0.0,11.091876956092646,1,0.0,0.7896613578429852,-0.3,1,1,0.0
30.0,5,7.0,0.2,8.953248885295443,5,7.0,0.6179984067276466,-1.5,5,5,7.0
35.0,11,37.0,0.9024390243902439,7.597266066765653,11,37.0,0.5171731205729725,-3.3,11,11,37.0
40.0,17,98.0,2.130434782608696,7.316265398308607,17,98.0,0.48104618668007537,-5.1,17,17,98.0
45.0,21,184.0,3.68,5.834936249381744,21,184.0,0.3951536368193667,-6.3,21,21,184.0
50.0,27,298.0,5.228070175438597,5.277530381393825,27,298.0,0.34523871533079337,-8.1,27,27,298.0
55.0,26,428.0,7.016393442622951,5.471902624602031,26,428.0,0.3500057611684333,-7.8,26,26,428.0
60.0,34,580.0,8.656716417910447,4.985069154844619,34,580.0,0.31076024829094817,-10.2,34,34,580.0
65.0,39,756.0,10.216216216216216,5.188210559433127,39,756.0,0.3115903102478287,-11.7,39,39,756.0
70.0,42,952.0,12.526315789473685,4.522541466079453,42,952.0,0.26850311881865174,-12.6,42,42,952.0
75.0,49,1179.0,14.378048780487806,4.074438487250919,49,1179.0,0.24148145491187017,-14.7,49,49,1179.0
80.0,56,1435.0,16.49425287356322,3.7661667192097665,56,1435.0,0.23649963649139993,-16.8,56,56,1435.0
85.0,59,1716.0,18.857142857142858,3.3599470067839103,59,1716.0,0.20075546152106,-17.7,59,59,1716.0
90.0,66,2029.0,20.917525773195877,3.120253049255665,66,2029.0,0.18125098043945417,-19.8,66,66,2029.0
95.0,72,2365.0,22.961165048543688,3.231325163978444,72,2365.0,0.18825699393648607,-21.6,72,72,2365.0
100.0,75,2724.0,25.457943925233646,2.813286491701915,75,2724.0,0.1464697176781874,-22.5,75,75,2724.0
105.0,81,3114.0,28.30909090909091,2.6574847156264747,81,3115.0,0.14177598400037564,-24.3,81,81,3115.0
110.0,87,3526.0,31.20353982300885,2.3547882376186613,87,3527.0,0.12109154817318787,-26.1,87,87,3527.0
115.0,92,3972.0,35.150442477876105,1.988819252836165,92,3972.0,0.09613490675776626,-27.6,92,92,3972.0
120.0,94,4438.0,38.92982456140351,1.575965318232495,94,4438.0,0.08264733707974403,-28.2,94,94,4438.0
125.0,99,4921.0,42.05982905982906,1.5687877241775652,99,4921.0,0.07985300526212596,-29.7,99,99,4921.0
130.0,99,5414.0,45.88135593220339,1.5451069963051727,99,5414.0,0.0631407576378232,-29.7,99,99,5414.0
135.0,102,5919.0,48.917355371900825,1.6116925913444695,102,5919.0,0.06725131259113752,-30.6,102,102,5919.0
140.0,104,6432.0,52.292682926829265,1.6263708747095689,104,6432.0,0.07497682179789852,-31.2,104,104,6432.0
145.0,106,6954.0,57.0,1.3246602741078228,106,6954.0,0.05935215777484748,-31.8,106,106,6954.0
150.0,108,7486.0,61.86776859504132,1.2506801564761028,108,7486.0,0.04416959410401836,-32.4,108,108,7486.0
155.0,110,8029.0,67.47058823529412,0.9200912380114571,110,8029.0,0.024282751471019003,-33.0,110,110,8029.0
160.0,110,8579.0,72.09243697478992,0.8627297282078692,110,8579.0,0.0111495572251717,-33.0,110,110,8579.0
165.0,110,9129.0,77.36440677966101,0.7814408960310445,110,9129.0,0.0,-33.0,110,110,9129.0
170.0,110,9679.0,84.90350877192982,0.44421403286508077,110,9679.0,0.0,-33.0,110,110,9679.0
175.0,110,10229.0,90.52212389380531,0.3298711066096434,110,10229.0,1.2232624775541567e-07,-33.0,110,110,10229.0
180.0,110,10779.0,96.24107142857143,0.20935969440247218,110,10779.0,0.0,-33.0,110,110,10779.0
185.0,110,11329.0,102.99090909090908,0.0,110,11329.0,0.0,-33.0,110,110,11329.0
190.0,110,11879.0,107.99090909090908,0.0,110,11879.0,0.0,-33.0,110,110,11879.0
195.0,110,12429.0,112.99090909090908,0.0,110,12429.0,0.0,-33.0,110,110,12429.0
200.0,110,12979.0,117.99090909090908,0.0,110,12979.0,0.0,-33.0,110,110,12979.0
205.0,104,12515.0,113.77272727272727,0.23612910541711138,104,13174.0,0.0077077678094941695,-31.2,104,104,13174.0
210.0,94,11559.0,105.08181818181818,1.0275256053845583,94,12850.0,0.020821258408230164,-28.2,94,94,12850.0
215.0,89,11025.0,100.22727272727273,1.2108756185040814,89,13300.0,0.028858343960746848,-26.7,89,89,13300.0
220.0,89,10818.0,98.34545454545454,1.2415955384943573,89,13739.0,0.03000229951179163,-26.7,89,89,13739.0
225.0,95,11284.0,105.45794392523365,0.618611139891237,95,14205.0,0.007257170605879958,-28.5,95,95,14205.0
230.0,102,11783.0,113.29807692307692,0.12681475139659326,102,14704.0,0.0001951002161611905,-30.6,102,102,14704.0
235.0,103,12298.0,119.39805825242719,0.00014326619461121153,103,15219.0,9.017987884148481e-06,-30.9,103,103,15219.0
240.0,103,12813.0,124.39805825242719,1.0041707618528283e-06,103,15734.0,6.033089484478031e-08,-30.9,103,103,15734.0
245.0,103,13328.0,129.39805825242718,2.1218800956943284e-06,103,16249.0,1.4440225525883786e-07,-30.9,103,103,16249.0
250.0,103,13843.0,134.39805825242718,0.0,103,16764.0,0.0,-30.9,103,103,16764.0
255.0,103,14358.0,139.39805825242718,0.0,103,17279.0,0.0,-30.9,103,103,17279.0
260.0,103,14873.0,144.39805825242718,0.0,103,17794.0,0.0,-30.9,103,103,17794.0
265.0,103,15388.0,149.39805825242718,0.0,103,18309.0,0.0,-30.9,103,103,18309.0
270.0,103,15903.0,154.39805825242718,0.0,103,18824.0,0.0,-30.9,103,103,18824.0
275.0,103,16418.0,159.39805825242718,0.0,103,19339.0,0.0,-30.9,103,103,19339.0
280.0,103,16933.0,164.39805825242718,0.0,103,19854.0,0.0,-30.9,103,103,19854.0
285.0,103,17448.0,169.39805825242718,0.0,103,20369.0,0.0,-30.9,103,103,20369.0
290.0,103,17963.0,174.39805825242718,0.0,103,20884.0,0.0,-30.9,103,103,20884.0
