step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,4.200587351915116,1,0.0,0.29625091075756277,-0.3,1,1,0.0
10.0,0,0.0,0.0,7.2976807338124905,0,0.0,0.5303901879270234,0.0,0,0,0.0
15.0,2,0.0,0.0,8.329690451426881,2,0.0,0.6222506056004843,-0.6,2,2,0.0
20.0,2,0.0,0.0,9.70373357303735,2,0.0,0.72879961225063,-0.6,2,2,0.0
25.0,1,0.0,0.0,9.652815527417715,1,0.0,0.7209511638232055,-0.3,1,1,0.0
30.0,6,12.0,0.34285714285714286,8.395245011660997,6,12.0,0.6128535794250483,-1.8,6,6,12.0
35.0,8,39.0,0.975,8.370169959398723,8,39.0,0.5719459242031107,-2.4,8,8,39.0
40.0,14,88.0,1.9130434782608696,7.525525817676098,14,88.0,0.48142295975201094,-4.2,14,14,88.0
45.0,21,168.0,3.230769230769231,6.336034671473372,21,168.0,0.38277552195469616,-6.3,21,21,168.0
50.0,26,281.0,4.9298245614035086,5.396264226985606,26,281.0,0.3297526710299762,-7.8,26,26,281.0
55.0,29,420.0,7.0,5.022475004786529,29,420.0,0.31346591970710774,-8.7,29,29,420.0
60.0,36,580.0,8.656716417910447,4.5280633846522145,36,580.0,0.2924960377750234,-10.8,36,36,580.0
65.0,42,767.0,10.506849315068493,4.207810449456617,42,767.0,0.27825930754924066,-12.6,42,42,767.0
70.0,45,979.0,12.714285714285714,3.934450306465455,45,979.0,0.2593970383724304,-13.5,45,45,979.0
75.0,52,1221.0,14.710843373493976,3.524773645961578,52,1221.0,0.23642882996387515,-15.6,52,52,1221.0
80.0,58,1487.0,16.707865168539325,3.4997852087055046,58,1487.0,0.21171564453247202,-17.4,58,58,1487.0
85.0,61,1782.0,18.757894736842104,3.70001395875746,61,1782.0,0.21139072985480856,-18.3,61,61,1782.0
90.0,68,2098.0,20.98,2.9566754069318186,68,2098.0,0.1624856695556463,-20.4,68,68,2098.0
95.0,74,2451.0,23.34285714285714,2.891024370048449,74,2451.0,0.15776579248444556,-22.2,74,74,2451.0
100.0,79,2829.0,25.954128440366972,2.7760153261266947,79,2829.0,0.14900193130247205,-23.7,79,79,2829.0
105.0,84,3234.0,28.36842105263158,2.662418032796583,84,3234.0,0.14231443929242515,-25.2,84,84,3234.0
110.0,89,3667.0,32.166666666666664,2.2218014258648404,89,3667.0,0.11270676042487753,-26.7,89,89,3667.0
115.0,95,4125.0,35.560344827586206,1.7365300347467454,95,4125.0,0.0875648475983917,-28.5,95,95,4125.0
120.0,100,4612.0,38.7563025210084,1.5936477862513687,100,4612.0,0.058374377499178697,-30.0,100,100,4612.0
125.0,103,5120.0,43.02521008403362,1.299798377480541,103,5120.0,0.05256782890805295,-30.9,103,103,5120.0
130.0,106,5645.0,46.65289256198347,0.999915717496953,106,5645.0,0.04120947940767907,-31.8,106,106,5645.0
135.0,112,6189.0,49.512,1.0159124000027815,112,6189.0,0.041672961097608166,-33.6,112,112,6189.0
140.0,114,6750.0,53.57142857142857,0.7000631879382467,114,6750.0,0.03346864607699564,-34.2,114,114,6750.0
145.0,118,7327.0,58.616,0.35025454863166716,118,7327.0,0.02001198301862493,-35.4,118,118,7327.0
150.0,122,7931.0,62.94444444444444,0.2270747719133506,122,7931.0,0.010145681276296486,-36.6,122,122,7931.0
155.0,124,8548.0,68.384,0.01583113049155981,124,8548.0,0.0011570742433513084,-37.2,124,124,8548.0
160.0,125,9172.0,73.376,8.607589107165841e-07,125,9172.0,6.547246064117729e-08,-37.5,125,125,9172.0
165.0,125,9797.0,78.376,0.0,125,9797.0,0.0,-37.5,125,125,9797.0
170.0,125,10422.0,83.376,0.0,125,10422.0,0.0,-37.5,125,125,10422.0
175.0,125,11047.0,88.376,0.0,125,11047.0,0.0,-37.5,125,125,11047.0
180.0,125,11672.0,93.376,0.0,125,11672.0,0.0,-37.5,125,125,11672.0
185.0,125,12297.0,98.376,0.0,125,12297.0,0.0,-37.5,125,125,12297.0
190.0,125,12922.0,103.376,0.0,125,12922.0,0.0,-37.5,125,125,12922.0
195.0,125,13547.0,108.376,0.0,125,13547.0,0.0,-37.5,125,125,13547.0
200.0,125,14172.0,113.376,0.0,125,14172.0,0.0,-37.5,125,125,14172.0
205.0,125,14797.0,118.376,0.0,125,14797.0,0.0,-37.5,125,125,14797.0
210.0,125,15422.0,123.376,0.0,125,15422.0,0.0,-37.5,125,125,15422.0
215.0,125,16047.0,128.376,0.0,125,16047.0,0.0,-37.5,125,125,16047.0
220.0,125,16672.0,133.376,0.0,125,16672.0,0.0,-37.5,125,125,16672.0
225.0,125,17297.0,138.376,0.0,125,17297.0,0.0,-37.5,125,125,17297.0
230.0,125,17922.0,143.376,0.0,125,17922.0,0.0,-37.5,125,125,17922.0
235.0,125,18547.0,148.376,0.0,125,18547.0,0.0,-37.5,125,125,18547.0
240.0,125,19172.0,153.376,0.0,125,19172.0,0.0,-37.5,125,125,19172.0
245.0,125,19797.0,158.376,0.0,125,19797.0,0.0,-37.5,125,125,19797.0
250.0,125,20422.0,163.376,0.0,125,20422.0,0.0,-37.5,125,125,20422.0
255.0,125,21047.0,168.376,0.0,125,21047.0,0.0,-37.5,125,125,21047.0
260.0,125,21672.0,173.376,0.0,125,21672.0,0.0,-37.5,125,125,21672.0
265.0,125,22297.0,178.376,0.0,125,22297.0,0.0,-37.5,125,125,22297.0
270.0,125,22922.0,183.376,0.0,125,22922.0,0.0,-37.5,125,125,22922.0
275.0,125,23547.0,188.376,0.0,125,23547.0,0.0,-37.5,125,125,23547.0
280.0,125,24172.0,193.376,0.0,125,24172.0,0.0,-37.5,125,125,24172.0
285.0,125,24797.0,198.376,0.0,125,24797.0,0.0,-37.5,125,125,24797.0
290.0,125,25422.0,203.376,0.0,125,25422.0,0.0,-37.5,125,125,25422.0
295.0,125,26047.0,208.376,0.0,125,26047.0,0.0,-37.5,125,125,26047.0
300.0,125,26672.0,213.376,0.0,125,26672.0,0.0,-37.5,125,125,26672.0
305.0,125,27297.0,218.376,0.0,125,27297.0,0.0,-37.5,125,125,27297.0
310.0,125,27922.0,223.376,0.0,125,27922.0,0.0,-37.5,125,125,27922.0
315.0,125,28547.0,228.376,0.0,125,28547.0,0.0,-37.5,125,125,28547.0
320.0,125,29172.0,233.376,0.0,125,29172.0,0.0,-37.5,125,125,29172.0
325.0,125,29797.0,238.376,0.0,125,29797.0,0.0,-37.5,125,125,29797.0
330.0,125,30422.0,243.376,0.0,125,30422.0,0.0,-37.5,125,125,30422.0
335.0,125,31047.0,248.376,0.0,125,31047.0,0.0,-37.5,125,125,31047.0
340.0,125,31672.0,253.376,0.0,125,31672.0,0.0,-37.5,125,125,31672.0
345.0,125,32297.0,258.376,0.0,125,32297.0,0.0,-37.5,125,125,32297.0
350.0,125,32922.0,263.376,0.0,125,32922.0,0.0,-37.5,125,125,32922.0
355.0,125,33547.0,268.376,0.0,125,33547.0,0.0,-37.5,125,125,33547.0
360.0,125,34172.0,273.376,0.0,125,34172.0,0.0,-37.5,125,125,34172.0
365.0,125,34797.0,278.376,0.0,125,34797.0,0.0,-37.5,125,125,34797.0
370.0,125,35422.0,283.376,0.0,125,35422.0,0.0,-37.5,125,125,35422.0
375.0,125,36047.0,288.376,0.0,125,36047.0,0.0,-37.5,125,125,36047.0
380.0,125,36672.0,293.376,0.0,125,36672.0,0.0,-37.5,125,125,36672.0
385.0,125,37297.0,298.376,0.0,125,37297.0,0.0,-37.5,125,125,37297.0
390.0,125,37922.0,303.376,0.0,125,37922.0,0.0,-37.5,125,125,37922.0
395.0,125,38547.0,308.376,0.0,125,38547.0,0.0,-37.5,125,125,38547.0
400.0,125,39172.0,313.376,0.0,125,39172.0,0.0,-37.5,125,125,39172.0
405.0,125,39797.0,318.376,0.0,125,39797.0,0.0,-37.5,125,125,39797.0
410.0,125,40422.0,323.376,0.0,125,40422.0,0.0,-37.5,125,125,40422.0
415.0,125,41047.0,328.376,0.0,125,41047.0,0.0,-37.5,125,125,41047.0
420.0,125,41672.0,333.376,0.0,125,41672.0,0.0,-37.5,125,125,41672.0
425.0,125,42297.0,338.376,0.0,125,42297.0,0.0,-37.5,125,125,42297.0
430.0,125,42922.0,343.376,0.0,125,42922.0,0.0,-37.5,125,125,42922.0
435.0,125,43547.0,348.376,0.0,125,43547.0,0.0,-37.5,125,125,43547.0
440.0,125,44172.0,353.376,0.0,125,44172.0,0.0,-37.5,125,125,44172.0
445.0,125,44797.0,358.376,0.0,125,44797.0,0.0,-37.5,125,125,44797.0
450.0,125,45422.0,363.376,0.0,125,45422.0,0.0,-37.5,125,125,45422.0
455.0,125,46047.0,368.376,0.0,125,46047.0,0.0,-37.5,125,125,46047.0
460.0,125,46672.0,373.376,0.0,125,46672.0,0.0,-37.5,125,125,46672.0
465.0,119,44711.0,357.688,0.15697230947222818,119,46416.0,0.004942112478618238,-35.7,119,119,46416.0
470.0,109,41157.0,329.256,0.7061910663100076,109,45276.0,0.017557129177121725,-32.7,109,109,45276.0
475.0,104,38541.0,308.328,0.860339970454139,104,45806.0,0.02321757101486722,-31.2,104,104,45806.0
480.0,103,36052.0,288.416,0.8578889051097448,103,46321.0,0.021813529669821287,-30.9,103,103,46321.0
485.0,100,33335.0,266.68,0.8952832477081404,100,46823.0,0.022027095022683033,-30.0,100,100,46823.0
490.0,99,31110.0,257.10743801652893,0.4859282962944091,99,47319.0,0.022021203452849997,-29.7,99,99,47319.0
495.0,105,31626.0,265.7647058823529,0.1696877763758887,105,47835.0,0.012731759666355204,-31.5,105,105,47835.0
500.0,112,32172.0,270.3529411764706,0.021868424325153787,112,48382.0,0.0016522871376253529,-33.6,112,112,48382.0
505.0,119,32753.0,275.2352941176471,0.002173451069847618,119,48964.0,0.00015794077781536466,-35.7,119,119,48964.0
510.0,119,33348.0,280.2352941176471,3.420580765515361e-05,119,49559.0,2.5630736949298128e-06,-35.7,119,119,49559.0
515.0,119,33943.0,285.2352941176471,2.1298931984761217e-06,119,50154.0,1.3327261225193333e-07,-35.7,119,119,50154.0
520.0,119,34538.0,290.2352941176471,2.5798042488500344e-06,119,50749.0,1.907737920910145e-07,-35.7,119,119,50749.0
525.0,119,35133.0,295.2352941176471,1.6215745665745396e-06,119,51344.0,1.300044869387808e-07,-35.7,119,119,51344.0
530.0,119,35728.0,300.2352941176471,0.0,119,51939.0,0.0,-35.7,119,119,51939.0
535.0,119,36323.0,305.2352941176471,0.0,119,52534.0,0.0,-35.7,119,119,52534.0
540.0,119,36918.0,310.2352941176471,0.0,119,53129.0,0.0,-35.7,119,119,53129.0
545.0,119,37513.0,315.2352941176471,0.0,119,53724.0,0.0,-35.7,119,119,53724.0
550.0,119,38108.0,320.2352941176471,0.0,119,54319.0,0.0,-35.7,119,119,54319.0
555.0,119,38703.0,325.2352941176471,0.0,119,54914.0,0.0,-35.7,119,119,54914.0
560.0,119,39298.0,330.2352941176471,0.0,119,55509.0,0.0,-35.7,119,119,55509.0
565.0,119,39893.0,335.2352941176471,0.0,119,56104.0,0.0,-35.7,119,119,56104.0
570.0,119,40488.0,340.2352941176471,0.0,119,56699.0,0.0,-35.7,119,119,56699.0
575.0,113,37849.0,318.05882352941177,0.18569672998960757,113,56194.0,0.006479644615484051,-33.9,113,113,56194.0
580.0,103,33182.0,278.84033613445376,0.8033018326735989,103,54595.0,0.018765572788894857,-30.9,103,103,54595.0
585.0,98,29686.0,249.46218487394958,0.9123111819044422,98,55091.0,0.021353177642864558,-29.4,98,98,55091.0
590.0,93,25824.0,217.00840336134453,0.9081853203082946,93,55567.0,0.02217015398687652,-27.9,93,93,55567.0
595.0,94,22580.0,192.991452991453,0.7279936972717648,94,56034.0,0.023036922518843362,-28.2,94,94,56034.0
600.0,94,20760.0,182.10526315789474,0.39551781666373914,94,56502.0,0.02155703827737455,-28.2,94,94,56502.0
605.0,103,21257.0,188.1150442477876,0.1116166964083952,103,56999.0,0.008121815606972813,-30.9,103,103,56999.0
610.0,108,21783.0,192.76991150442478,0.014161725910048209,108,57526.0,0.001024621458689143,-32.4,108,108,57526.0
615.0,113,22338.0,197.68141592920355,0.0010781163872540577,113,58082.0,7.804242538545273e-05,-33.9,113,113,58082.0
620.0,113,22903.0,202.68141592920355,0.00011067532656820468,113,58647.0,8.031869469645231e-06,-33.9,113,113,58647.0
625.0,113,23468.0,207.68141592920355,0.0,113,59212.0,0.0,-33.9,113,113,59212.0
630.0,113,24033.0,212.68141592920355,0.0,113,59777.0,0.0,-33.9,113,113,59777.0
635.0,113,24598.0,217.68141592920355,0.0,113,60342.0,0.0,-33.9,113,113,60342.0
640.0,113,25163.0,222.68141592920355,0.0,113,60907.0,0.0,-33.9,113,113,60907.0
645.0,107,24706.0,218.63716814159292,0.18474725231243433,107,60279.0,0.005326828922617696,-32.1,107,107,60279.0
650.0,97,23549.0,208.39823008849558,0.9327078713601886,97,58451.0,0.023224367440091077,-29.1,97,97,58451.0
655.0,91,22696.0,200.8495575221239,1.2351310857194293,91,58338.0,0.029683315573349422,-27.3,91,91,58338.0
660.0,89,21835.0,193.23008849557522,1.1937189516442765,89,58786.0,0.02733294779844854,-26.7,89,89,58786.0
665.0,87,20815.0,187.52252252252254,0.967222507776181,87,59223.0,0.026653243321670593,-26.1,87,87,59223.0
670.0,92,20934.0,195.6448598130841,0.4483082255927011,92,59667.0,0.024723401026463518,-27.6,92,92,59667.0
675.0,97,21409.0,201.97169811320754,0.06429729109751336,97,60142.0,0.004886044824675509,-29.1,97,97,60142.0
680.0,104,21919.0,206.78301886792454,0.004913021574786977,104,60652.0,0.0003720143936587803,-31.2,104,104,60652.0
685.0,106,22448.0,211.77358490566039,0.0002485569947775604,106,61181.0,1.8478964602492752e-05,-31.8,106,106,61181.0
