step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,3.922797335389381,1,0.0,0.25824776407644107,-0.3,1,1,0.0
10.0,0,0.0,0.0,7.546102940401473,0,0.0,0.5139565343098464,0.0,0,0,0.0
15.0,2,0.0,0.0,8.95390089459007,2,0.0,0.619600398951196,-0.6,2,2,0.0
20.0,2,0.0,0.0,10.279359831010128,2,0.0,0.711250863527856,-0.6,2,2,0.0
25.0,2,3.0,0.10714285714285714,10.447249065416784,2,3.0,0.720624656463373,-0.6,2,2,3.0
30.0,5,15.0,0.42857142857142855,9.0730746543881,5,15.0,0.6258675225145066,-1.5,5,5,15.0
35.0,12,51.0,1.2439024390243902,7.520541347927268,12,51.0,0.5040728848463472,-3.6,12,12,51.0
40.0,18,115.0,2.4468085106382977,6.3977359882488605,18,115.0,0.42394492462777533,-5.4,18,18,115.0
45.0,22,208.0,4.078431372549019,5.991181166707647,22,208.0,0.39910248053271963,-6.6,22,22,208.0
50.0,27,318.0,5.578947368421052,5.30375949593306,27,318.0,0.3275521140236735,-8.1,27,27,318.0
55.0,29,453.0,7.426229508196721,5.406563497053593,29,453.0,0.34578472316044523,-8.7,29,29,453.0
60.0,35,612.0,9.134328358208956,4.739855044844735,35,612.0,0.2827161908017125,-10.5,35,35,612.0
65.0,43,800.0,10.81081081081081,4.627658642796794,43,800.0,0.2798921711675216,-12.9,43,43,800.0
70.0,46,1012.0,13.142857142857142,4.107673783150545,46,1012.0,0.2508494771144312,-13.8,46,46,1012.0
75.0,50,1248.0,15.036144578313253,3.797239737718788,50,1248.0,0.23348921386880803,-15.0,50,50,1248.0
80.0,58,1511.0,16.97752808988764,3.447933175909785,58,1511.0,0.20393449175054662,-17.4,58,58,1511.0
85.0,60,1805.0,19.408602150537636,3.3200348321022153,60,1805.0,0.19782923331657978,-18.0,60,60,1805.0
90.0,67,2127.0,21.484848484848484,3.0908053626464533,67,2127.0,0.1831465344122367,-20.1,67,67,2127.0
95.0,74,2476.0,23.580952380952382,2.9424657965821766,74,2476.0,0.1712131147209193,-22.2,74,74,2476.0
100.0,78,2851.0,26.155963302752294,2.811282592915138,78,2851.0,0.1553684164914748,-23.4,78,78,2851.0
105.0,83,3256.0,29.071428571428573,2.462162708717174,83,3256.0,0.12872668992785402,-24.9,83,83,3256.0
110.0,90,3689.0,32.07826086956522,2.259454157498986,90,3689.0,0.10978124516729837,-27.0,90,90,3689.0
115.0,95,4147.0,35.44444444444444,1.8932634338264929,95,4147.0,0.07469742777454204,-28.5,95,95,4147.0
120.0,99,4634.0,39.60683760683761,1.3251344770653837,99,4634.0,0.04733315886105508,-29.7,99,99,4634.0
125.0,105,5145.0,42.875,1.2151908576232529,105,5145.0,0.04074482038864691,-31.5,105,105,5145.0
130.0,109,5676.0,46.90909090909091,0.8667755482582893,109,5676.0,0.04068939409857342,-32.7,109,109,5676.0
135.0,114,6227.0,50.21774193548387,0.7583118981727,114,6227.0,0.04219893146276113,-34.2,114,114,6227.0
140.0,116,6798.0,54.384,0.5451484917257262,116,6798.0,0.033953051687190004,-34.8,116,116,6798.0
145.0,120,7389.0,58.642857142857146,0.2661833967763235,120,7389.0,0.019960664797722422,-36.0,120,120,7389.0
150.0,124,8002.0,63.507936507936506,0.12491749644608952,124,8002.0,0.008705462908041348,-37.2,124,124,8002.0
155.0,126,8627.0,68.46825396825396,0.0004077393775898421,126,8627.0,2.728615504161725e-05,-37.8,126,126,8627.0
160.0,126,9257.0,73.46825396825396,0.0,126,9257.0,0.0,-37.8,126,126,9257.0
165.0,126,9887.0,78.46825396825396,0.0,126,9887.0,0.0,-37.8,126,126,9887.0
170.0,126,10517.0,83.46825396825396,0.0,126,10517.0,0.0,-37.8,126,126,10517.0
