step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,3.6903279612772164,1,0.0,0.2466252251622918,-0.3,1,1,0.0
10.0,0,0.0,0.0,7.249256897474265,0,0.0,0.5189577458559654,0.0,0,0,0.0
15.0,2,0.0,0.0,8.191149346321428,2,0.0,0.5910190411746986,-0.6,2,2,0.0
20.0,2,0.0,0.0,9.869712461914327,2,0.0,0.7069232772166715,-0.6,2,2,0.0
25.0,2,2.0,0.07142857142857142,10.704042126284225,2,2.0,0.7755132638566109,-0.6,2,2,2.0
30.0,4,8.0,0.22857142857142856,9.17279079413251,4,8.0,0.6359954193309294,-1.2,4,4,8.0
35.0,8,32.0,0.8,8.193479720428915,8,32.0,0.5539034402252179,-2.4,8,8,32.0
40.0,13,82.0,1.7826086956521738,7.085250414847786,13,82.0,0.4539925063184139,-3.9,13,13,82.0
45.0,20,161.0,3.156862745098039,6.58105093738722,20,161.0,0.39471141960763984,-6.0,20,20,161.0
50.0,23,261.0,4.578947368421052,6.3316031505650985,23,261.0,0.3775958367515831,-6.9,23,23,261.0
55.0,21,277.0,4.694915254237288,5.564698860635075,21,331.0,0.34956872000560896,-6.3,21,21,331.0
60.0,24,372.0,5.636363636363637,6.273662080575589,24,386.0,0.37886224104158106,-7.2,24,24,386.0
65.0,29,481.0,6.774647887323944,5.7200344528390685,29,497.0,0.33783906297413846,-8.7,29,29,497.0
70.0,34,636.0,8.48,5.695930002492325,34,650.0,0.3119285554791011,-10.2,34,34,650.0
75.0,41,825.0,10.060975609756097,5.302183231419127,41,839.0,0.28340326411387,-12.3,41,41,839.0
80.0,41,768.0,9.142857142857142,4.654638399722093,41,938.0,0.2540695681135727,-12.3,41,41,938.0
85.0,38,727.0,8.453488372093023,4.9316132171216385,38,976.0,0.28148623696318137,-11.4,38,38,976.0
90.0,36,720.0,7.912087912087912,4.396835915534329,36,1089.0,0.25087946528858407,-10.8,36,36,1089.0
95.0,39,803.0,8.542553191489361,4.497932606078869,39,1176.0,0.24906055360530718,-11.7,39,39,1176.0
100.0,43,943.0,9.622448979591837,4.426670112977055,43,1332.0,0.23844814896372032,-12.9,43,43,1332.0
105.0,53,1164.0,11.64,4.011585266446271,53,1546.0,0.20395225770708716,-15.9,53,53,1546.0
110.0,62,1452.0,14.376237623762377,3.8064467494069145,62,1816.0,0.17998034486805656,-18.6,62,62,1816.0
115.0,69,1785.0,17.673267326732674,3.1640409116847237,69,2147.0,0.12373877571603065,-20.7,69,69,2147.0
120.0,76,2150.0,21.287128712871286,2.75987347463537,76,2512.0,0.09519425957744296,-22.8,76,76,2512.0
125.0,77,2528.0,25.02970297029703,2.440584989559515,77,2890.0,0.09405360409081967,-23.1,77,77,2890.0
130.0,79,2917.0,28.320388349514563,2.529503884550779,79,3279.0,0.08626035667561867,-23.7,79,79,3279.0
135.0,81,3316.0,32.83168316831683,2.073186905234868,81,3678.0,0.08913476802398518,-24.3,81,81,3678.0
140.0,83,3724.0,36.87128712871287,1.932743339600942,83,4086.0,0.09266762908632288,-24.9,83,83,4086.0
145.0,84,4140.0,40.588235294117645,1.9468035577162848,84,4502.0,0.07218465392796992,-25.2,84,84,4502.0
150.0,85,4564.0,44.310679611650485,1.9492648710948877,85,4926.0,0.06460473782794884,-25.5,85,85,4926.0
155.0,88,5000.0,50.505050505050505,1.4328720009636544,88,5362.0,0.04152746682856562,-26.4,88,88,5362.0
160.0,88,5440.0,55.51020408163265,1.3383524991066642,88,5802.0,0.03082010535683189,-26.4,88,88,5802.0
165.0,88,5880.0,60.618556701030926,1.1745833746529333,88,6242.0,0.00887995701400451,-26.4,88,88,6242.0
170.0,88,6320.0,67.23404255319149,0.8278171947479837,88,6682.0,0.0,-26.4,88,88,6682.0
175.0,88,6760.0,73.47826086956522,0.5817309004169201,88,7122.0,0.0,-26.4,88,88,7122.0
180.0,88,7200.0,79.12087912087912,0.4353971136074878,88,7562.0,0.0,-26.4,88,88,7562.0
185.0,88,7640.0,85.84269662921348,0.12465974057184377,88,8002.0,0.0,-26.4,88,88,8002.0
190.0,88,8080.0,91.81818181818181,0.0,88,8442.0,0.0,-26.4,88,88,8442.0
195.0,88,8520.0,96.81818181818181,0.0,88,8882.0,0.0,-26.4,88,88,8882.0
200.0,88,8960.0,101.81818181818181,0.0,88,9322.0,0.0,-26.4,88,88,9322.0
205.0,88,9400.0,106.81818181818181,0.0,88,9762.0,0.0,-26.4,88,88,9762.0
210.0,88,9840.0,111.81818181818181,0.0,88,10202.0,0.0,-26.4,88,88,10202.0
215.0,88,10280.0,116.81818181818181,0.0,88,10642.0,0.0,-26.4,88,88,10642.0
220.0,88,10720.0,121.81818181818181,0.0,88,11082.0,0.0,-26.4,88,88,11082.0
225.0,88,11160.0,126.81818181818181,0.0,88,11522.0,0.0,-26.4,88,88,11522.0
230.0,88,11600.0,131.8181818181818,0.0,88,11962.0,0.0,-26.4,88,88,11962.0
235.0,88,12040.0,136.8181818181818,0.0,88,12402.0,0.0,-26.4,88,88,12402.0
240.0,88,12480.0,141.8181818181818,0.0,88,12842.0,0.0,-26.4,88,88,12842.0
245.0,88,12920.0,146.8181818181818,0.0,88,13282.0,0.0,-26.4,88,88,13282.0
250.0,88,13360.0,151.8181818181818,0.0,88,13722.0,0.0,-26.4,88,88,13722.0
255.0,88,13800.0,156.8181818181818,0.0,88,14162.0,0.0,-26.4,88,88,14162.0
260.0,88,14240.0,161.8181818181818,0.0,88,14602.0,0.0,-26.4,88,88,14602.0
265.0,88,14680.0,166.8181818181818,0.0,88,15042.0,0.0,-26.4,88,88,15042.0
270.0,88,15120.0,171.8181818181818,0.0,88,15482.0,0.0,-26.4,88,88,15482.0
275.0,88,15560.0,176.8181818181818,0.0,88,15922.0,0.0,-26.4,88,88,15922.0
280.0,88,16000.0,181.8181818181818,0.0,88,16362.0,0.0,-26.4,88,88,16362.0
285.0,88,16440.0,186.8181818181818,0.0,88,16802.0,0.0,-26.4,88,88,16802.0
290.0,88,16880.0,191.8181818181818,0.0,88,17242.0,0.0,-26.4,88,88,17242.0
295.0,88,17320.0,196.8181818181818,0.0,88,17682.0,0.0,-26.4,88,88,17682.0
300.0,88,17760.0,201.8181818181818,0.0,88,18122.0,0.0,-26.4,88,88,18122.0
305.0,88,18200.0,206.8181818181818,0.0,88,18562.0,0.0,-26.4,88,88,18562.0
310.0,88,18640.0,211.8181818181818,0.0,88,19002.0,0.0,-26.4,88,88,19002.0
315.0,88,19080.0,216.8181818181818,0.0,88,19442.0,0.0,-26.4,88,88,19442.0
320.0,88,19520.0,221.8181818181818,0.0,88,19882.0,0.0,-26.4,88,88,19882.0
325.0,88,19960.0,226.8181818181818,0.0,88,20322.0,0.0,-26.4,88,88,20322.0
330.0,88,20400.0,231.8181818181818,0.0,88,20762.0,0.0,-26.4,88,88,20762.0
335.0,88,20840.0,236.8181818181818,0.0,88,21202.0,0.0,-26.4,88,88,21202.0
340.0,88,21280.0,241.8181818181818,0.0,88,21642.0,0.0,-26.4,88,88,21642.0
345.0,88,21720.0,246.8181818181818,0.0,88,22082.0,0.0,-26.4,88,88,22082.0
350.0,88,22160.0,251.8181818181818,0.0,88,22522.0,0.0,-26.4,88,88,22522.0
355.0,88,22600.0,256.8181818181818,0.0,88,22962.0,0.0,-26.4,88,88,22962.0
360.0,88,23040.0,261.8181818181818,0.0,88,23402.0,0.0,-26.4,88,88,23402.0
365.0,88,23480.0,266.8181818181818,0.0,88,23842.0,0.0,-26.4,88,88,23842.0
370.0,88,23920.0,271.8181818181818,0.0,88,24282.0,0.0,-26.4,88,88,24282.0
375.0,88,24360.0,276.8181818181818,0.0,88,24722.0,0.0,-26.4,88,88,24722.0
380.0,88,24800.0,281.8181818181818,0.0,88,25162.0,0.0,-26.4,88,88,25162.0
385.0,88,25240.0,286.8181818181818,0.0,88,25602.0,0.0,-26.4,88,88,25602.0
390.0,88,25680.0,291.8181818181818,0.0,88,26042.0,0.0,-26.4,88,88,26042.0
395.0,88,26120.0,296.8181818181818,0.0,88,26482.0,0.0,-26.4,88,88,26482.0
400.0,88,26560.0,301.8181818181818,0.0,88,26922.0,0.0,-26.4,88,88,26922.0
405.0,88,27000.0,306.8181818181818,0.0,88,27362.0,0.0,-26.4,88,88,27362.0
410.0,88,27440.0,311.8181818181818,0.0,88,27802.0,0.0,-26.4,88,88,27802.0
415.0,88,27880.0,316.8181818181818,0.0,88,28242.0,0.0,-26.4,88,88,28242.0
420.0,88,28320.0,321.8181818181818,0.0,88,28682.0,0.0,-26.4,88,88,28682.0
425.0,88,28760.0,326.8181818181818,0.0,88,29122.0,0.0,-26.4,88,88,29122.0
430.0,88,29200.0,331.8181818181818,0.0,88,29562.0,0.0,-26.4,88,88,29562.0
435.0,88,29640.0,336.8181818181818,0.0,88,30002.0,0.0,-26.4,88,88,30002.0
440.0,88,30080.0,341.8181818181818,0.0,88,30442.0,0.0,-26.4,88,88,30442.0
445.0,88,30520.0,346.8181818181818,0.0,88,30882.0,0.0,-26.4,88,88,30882.0
450.0,88,30960.0,351.8181818181818,0.0,88,31322.0,0.0,-26.4,88,88,31322.0
455.0,88,31400.0,356.8181818181818,0.0,88,31762.0,0.0,-26.4,88,88,31762.0
460.0,88,31840.0,361.8181818181818,0.0,88,32202.0,0.0,-26.4,88,88,32202.0
465.0,88,32280.0,366.8181818181818,0.0,88,32642.0,0.0,-26.4,88,88,32642.0
470.0,88,32720.0,371.8181818181818,0.0,88,33082.0,0.0,-26.4,88,88,33082.0
475.0,88,33160.0,376.8181818181818,0.0,88,33522.0,0.0,-26.4,88,88,33522.0
480.0,88,33600.0,381.8181818181818,0.0,88,33962.0,0.0,-26.4,88,88,33962.0
485.0,88,34040.0,386.8181818181818,0.0,88,34402.0,0.0,-26.4,88,88,34402.0
490.0,88,34480.0,391.8181818181818,0.0,88,34842.0,0.0,-26.4,88,88,34842.0
495.0,88,34920.0,396.8181818181818,0.0,88,35282.0,0.0,-26.4,88,88,35282.0
500.0,88,35360.0,401.8181818181818,0.0,88,35722.0,0.0,-26.4,88,88,35722.0
505.0,82,33373.0,379.2386363636364,0.22585534155906603,82,35311.0,0.007727941989622102,-24.6,82,82,35311.0
510.0,72,29766.0,338.25,1.0773170539625814,72,33651.0,0.02511065005250083,-21.6,72,72,33651.0
515.0,74,29732.0,337.8636363636364,1.290004463670896,74,34010.0,0.02183513894697574,-22.2,74,74,34010.0
520.0,78,30114.0,342.20454545454544,1.0233541719687567,78,34392.0,0.0006131723823712815,-23.4,78,78,34392.0
525.0,81,30518.0,346.79545454545456,1.0121480627349213,81,34796.0,2.2616141434498823e-06,-24.3,81,81,34796.0
530.0,81,30923.0,372.56626506024094,0.29080375353098203,81,35201.0,0.0,-24.3,81,81,35201.0
535.0,81,31328.0,386.7654320987654,0.0,81,35606.0,0.0,-24.3,81,81,35606.0
540.0,81,31733.0,391.7654320987654,0.0,81,36011.0,0.0,-24.3,81,81,36011.0
545.0,81,32138.0,396.7654320987654,0.0,81,36416.0,0.0,-24.3,81,81,36416.0
550.0,81,32543.0,401.7654320987654,0.0,81,36821.0,0.0,-24.3,81,81,36821.0
555.0,75,29838.0,368.3703703703704,0.2418361929111778,75,36174.0,0.008574787073761065,-22.5,75,75,36174.0
560.0,65,25250.0,311.7283950617284,1.3561440269261156,65,34461.0,0.03627212749677731,-19.5,65,65,34461.0
565.0,57,21789.0,269.0,1.8089710642747838,57,33755.0,0.04450755787694826,-17.1,57,57,33755.0
570.0,56,18880.0,233.08641975308643,1.8556665373571875,56,34033.0,0.049866880035727715,-16.8,56,56,34033.0
575.0,63,19183.0,239.7875,1.3402354233426337,63,33887.0,0.019302515139407256,-18.9,63,63,33887.0
580.0,71,19521.0,260.28,0.35952150642920455,71,34225.0,0.0007297357887553772,-21.3,71,71,34225.0
585.0,73,19883.0,272.36986301369865,0.0004036316321698493,73,34587.0,3.061433065867767e-05,-21.9,73,73,34587.0
590.0,73,20248.0,277.36986301369865,3.194243694764976e-06,73,34952.0,2.5929321079173095e-07,-21.9,73,73,34952.0
595.0,73,20613.0,282.36986301369865,0.0,73,35317.0,0.0,-21.9,73,73,35317.0
600.0,73,20978.0,287.36986301369865,0.0,73,35682.0,0.0,-21.9,73,73,35682.0
605.0,73,21343.0,292.36986301369865,0.0,73,36047.0,0.0,-21.9,73,73,36047.0
610.0,73,21708.0,297.36986301369865,0.0,73,36412.0,0.0,-21.9,73,73,36412.0
615.0,73,22073.0,302.36986301369865,0.0,73,36777.0,0.0,-21.9,73,73,36777.0
