step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,2.620523052304633,1,0.0,0.16656945706551904,1,0.0,0.19558442236348955,0,0.0,1.0,1,0.0,0.22295530591950663,-0.225,3,3,0.0
10.0,1,0.0,0.0,7.16696904477184,0,0.0,0.4982136778397353,0,0.0,0.6692693281419964,1,0.0,0.27212124820119976,0,0.0,0.6067144882814299,-0.075,1,1,0.0
15.0,3,0.0,0.0,8.106598553338923,1,0.0,0.6058439375460691,1,0.0,0.5603104332891705,0,0.0,0.5169242805821613,1,0.0,0.672674086943621,-0.225,3,3,0.0
20.0,5,4.0,0.08695652173913043,8.86665304103032,0,0.0,0.820851495832549,2,3.0,0.5819832303634193,1,0.0,0.6190265759564485,2,1.0,0.46358982614476985,-0.375,5,5,4.0
25.0,8,28.0,0.5,8.250105459398918,2,2.0,0.48984406909824585,2,12.0,0.547744835360062,1,0.0,0.7500591627817748,3,14.0,0.5209873763607278,-0.6,8,8,28.0
30.0,15,86.0,1.34375,8.056427389012715,5,25.0,0.4725512724684588,4,27.0,0.5595709322505096,2,2.0,0.6756752519600017,4,32.0,0.4942334561522539,-1.125,15,15,86.0
35.0,25,177.0,2.269230769230769,6.070686864254697,7,54.0,0.4815501353636897,6,53.0,0.43008066134019957,6,16.0,0.47256131475689406,6,54.0,0.28329050662324523,-1.875,25,25,177.0
40.0,42,330.0,3.6263736263736264,5.026974145041624,13,98.0,0.4219854085848565,8,87.0,0.47396061573345527,12,58.0,0.29760297991133616,9,87.0,0.229441841482912,-3.15,42,42,330.0
45.0,47,542.0,5.313725490196078,5.237549947427645,12,154.0,0.44020030276795097,9,131.0,0.33904575649925867,14,124.0,0.27246312548677076,12,135.0,0.3666260729487384,-3.525,47,47,544.0
