step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,2.8576689978566723,1,0.0,0.16113246269292467,1,0.0,0.25704240563688785,0,0.0,1.0,1,0.0,0.27999271759168637,-0.225,3,3,0.0
10.0,1,0.0,0.0,7.225296217021441,0,0.0,0.5466390663372391,0,0.0,0.6624993313990274,1,0.0,0.25277157735079353,0,0.0,0.6537955294040402,-0.075,1,1,0.0
15.0,3,0.0,0.0,8.310985218085074,1,0.0,0.6156498736668776,1,0.0,0.6082196311768999,0,0.0,0.5667399328711228,1,0.0,0.6919642633178756,-0.225,3,3,0.0
20.0,4,3.0,0.06666666666666667,9.26409001353401,0,0.0,0.8428423646643863,1,2.0,0.6158445509408956,1,0.0,0.6926883591621548,2,1.0,0.5198378734639055,-0.3,4,4,3.0
25.0,8,14.0,0.24561403508771928,8.37660527877055,3,2.0,0.5291891132953691,0,3.0,0.629888529924744,2,0.0,0.7311185721624824,3,12.0,0.5634347242831258,-0.6,8,8,17.0
30.0,16,60.0,0.9375,8.013398722334985,6,24.0,0.44660584360524164,2,3.0,0.5924138087107618,4,3.0,0.6853388478432874,4,30.0,0.5517048875028484,-1.2,16,16,60.0
35.0,20,136.0,1.7435897435897436,6.446489218661946,7,53.0,0.4881540326276678,2,12.0,0.4974835280344545,4,19.0,0.49763615615897905,7,53.0,0.29773375374963695,-1.5,20,20,137.0
40.0,34,266.0,2.923076923076923,5.585831117065221,11,94.0,0.4500453673098099,4,29.0,0.614335630711406,11,57.0,0.30891117482703906,8,88.0,0.21707421962363221,-2.55,34,34,268.0
45.0,46,459.0,4.544554455445544,5.358087846085622,14,148.0,0.4055894906335767,5,50.0,0.5067658820084,14,123.0,0.29500760980802565,13,140.0,0.3298408085868964,-3.45,46,46,461.0
50.0,52,685.0,6.401869158878505,4.8821389225073455,16,214.0,0.32388972186328446,7,77.0,0.3296471686099488,17,189.0,0.2853806971399077,12,197.0,0.4113402317968357,-3.9,52,52,677.0
55.0,60,904.0,7.661016949152542,4.106598101554628,20,301.0,0.30304699823147746,9,113.0,0.24901185212185617,16,256.0,0.2345805010582394,15,252.0,0.3416478679680661,-4.5,60,60,922.0
60.0,70,1202.0,9.246153846153845,3.922788671478327,20,399.0,0.27773196179068443,9,157.0,0.3821849950710544,22,353.0,0.22250593176457584,19,326.0,0.27209005663442665,-5.25,70,70,1235.0
65.0,87,1591.0,11.446043165467627,3.3930296915698306,24,507.0,0.22564153361931302,12,206.0,0.29752536367151866,27,476.0,0.1792140585200262,24,435.0,0.258296802765352,-6.525,87,87,1624.0
70.0,97,1983.0,13.132450331125828,3.027476241613491,28,633.0,0.20446982849740952,13,262.0,0.18239295137526648,27,576.0,0.25145057438005186,29,571.0,0.2145618852125026,-7.275,97,97,2042.0
75.0,107,2258.0,13.768292682926829,3.005213425380814,30,780.0,0.22551849641787297,19,338.0,0.1454054456380741,29,711.0,0.23146010229918715,29,621.0,0.21365410703693316,-8.025,107,107,2450.0
80.0,115,2766.0,15.805714285714286,2.7522505695898327,33,937.0,0.1563867723386052,19,425.0,0.23816235098186064,31,851.0,0.21676824591679164,32,674.0,0.19822926205713307,-8.625,115,115,2887.0
85.0,131,3353.0,17.835106382978722,2.634097645844471,37,1110.0,0.1682838952971827,20,517.0,0.2762815888507589,38,1015.0,0.14641082539677444,36,838.0,0.196668864824553,-9.825,131,131,3480.0
90.0,139,4012.0,20.46938775510204,2.637853705748542,39,1301.0,0.15123618373189904,21,615.0,0.24570423855855902,42,1214.0,0.17769058339538574,37,1012.0,0.18264870938880345,-10.425,139,139,4142.0
95.0,157,4750.0,22.83653846153846,1.978542464825653,41,1504.0,0.08840629169456016,26,731.0,0.20553960364003715,50,1443.0,0.13454407668418522,40,1202.0,0.13338494376492296,-11.775,157,157,4880.0
100.0,174,5582.0,25.605504587155963,1.5351012045719048,47,1732.0,0.04897513272073913,30,871.0,0.15065693312316558,54,1699.0,0.10332904965418396,43,1410.0,0.1267289915500062,-13.05,174,174,5712.0
105.0,185,6484.0,28.946428571428573,1.6472077039246658,51,1980.0,0.08243806010941251,34,1031.0,0.14347757395224137,56,1973.0,0.10698570788569982,44,1627.0,0.1443607169639233,-13.875,185,185,6611.0
110.0,192,7428.0,33.309417040358746,1.2629242862844527,51,2235.0,0.06589182114222408,36,1208.0,0.08538590107761027,60,2264.0,0.08627517977108501,45,1849.0,0.10431691870125862,-14.4,192,192,7556.0
115.0,203,8423.0,37.771300448430495,0.8433073428054225,54,2504.0,0.059822787680532334,40,1399.0,0.04538218350802849,62,2566.0,0.05829806739318778,47,2082.0,0.0756131659393429,-15.225,203,203,8551.0
120.0,212,9463.0,42.05777777777778,0.3906422507788499,56,2783.0,0.03493570157310947,40,1599.0,0.03187716271044063,66,2887.0,0.041802240265732,50,2322.0,3.111729549595768e-05,-15.9,212,212,9591.0
125.0,219,10545.0,46.86666666666667,0.26693858689729544,61,3079.0,0.015241930226133491,42,1805.0,0.021936356525927746,66,3217.0,0.014411390161926647,50,2572.0,2.90116842932148e-06,-16.425,219,219,10673.0
