step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,3.101207712234463,1,0.0,0.20728980777618058,1,0.0,0.23114747827790338,0,0.0,1.0,1,0.0,0.22861682952737514,-0.225,3,3,0.0
10.0,1,0.0,0.0,7.150618034300406,0,0.0,0.5077543060859377,0,0.0,0.6111918892603,1,0.0,0.3194287060623215,0,0.0,0.5618476918065748,-0.075,1,1,0.0
15.0,4,0.0,0.0,7.835436013679846,2,0.0,0.5864704084579762,1,0.0,0.5464299730857123,0,0.0,0.5243293677370053,1,0.0,0.563502441835371,-0.3,4,4,0.0
20.0,5,7.0,0.15555555555555556,9.06220159375506,0,0.0,0.8256417908175953,3,4.0,0.562504868408672,0,0.0,0.6833210949899219,2,3.0,0.45815320391393566,-0.375,5,5,7.0
25.0,7,30.0,0.5357142857142857,8.506239330663318,2,1.0,0.6212192752956394,2,14.0,0.5516909161642931,0,0.0,0.7300435431360671,3,15.0,0.4982209367631164,-0.525,7,7,30.0
30.0,17,85.0,1.2878787878787878,7.591402946735095,7,19.0,0.4418062499507955,4,30.0,0.5642948599501494,2,3.0,0.6458703455385385,4,33.0,0.4723443827133876,-1.275,17,17,85.0
35.0,25,142.0,1.8205128205128205,6.012864103046375,7,50.0,0.49987334774307474,4,34.0,0.4486943186830023,7,23.0,0.4520300997394117,7,57.0,0.1935069314486529,-1.875,25,25,164.0
40.0,36,284.0,3.1555555555555554,5.634044620803049,12,91.0,0.39738389620793513,5,33.0,0.5471878120818908,10,64.0,0.3323669771839458,9,96.0,0.24472608810590682,-2.7,36,36,284.0
45.0,46,465.0,4.65,5.414818529855529,13,144.0,0.38302354926847726,5,53.0,0.3856389270633822,15,131.0,0.277844100512555,13,144.0,0.3546152033663805,-3.45,46,46,472.0
50.0,51,681.0,6.305555555555555,4.937255967865986,16,214.0,0.33654901347783417,7,71.0,0.28142934111168977,17,195.0,0.2442147981590049,11,196.0,0.3908448710462403,-3.825,51,51,676.0
55.0,59,898.0,7.610169491525424,4.426224008465833,19,295.0,0.3046389833286967,9,106.0,0.23408457905160804,16,267.0,0.2560469891820079,15,261.0,0.3383623942248782,-4.425,59,59,929.0
60.0,72,1221.0,9.465116279069768,3.7826381949686465,21,391.0,0.25708553825229635,9,150.0,0.35046095398274363,23,366.0,0.1569379503868966,19,343.0,0.2897814753482635,-5.4,72,72,1250.0
65.0,80,1489.0,10.86861313868613,3.6653774889877697,22,500.0,0.26564404141138176,12,198.0,0.3295867917222678,24,437.0,0.19996513025309082,22,426.0,0.25838021875977335,-6.0,80,80,1561.0
70.0,84,1769.0,11.87248322147651,3.6022993431798214,25,618.0,0.20185495087661492,13,254.0,0.25556994171774317,19,473.0,0.2819501594814156,27,545.0,0.24259570722524745,-6.3,84,84,1890.0
75.0,96,2183.0,13.559006211180124,3.5963399860543306,27,755.0,0.20761714906399467,18,327.0,0.16923155187063363,17,526.0,0.34855180848412265,34,694.0,0.23649640960497706,-7.2,96,96,2302.0
80.0,112,2690.0,15.284090909090908,2.9751869132186273,32,899.0,0.1701067001746908,18,410.0,0.1805822086926353,25,629.0,0.2588325727720618,37,869.0,0.2016105667351978,-8.4,112,112,2807.0
85.0,128,3282.0,17.45744680851064,2.7024579759511393,34,1064.0,0.20496086666656652,20,500.0,0.20325655224538025,33,770.0,0.20855871540692247,41,1066.0,0.16545171582774706,-9.6,128,128,3400.0
90.0,142,3956.0,20.391752577319586,2.4122566650804367,38,1244.0,0.16723955335206778,21,599.0,0.2680678869114447,37,943.0,0.17340868229976858,46,1288.0,0.1415166708915472,-10.65,142,142,4074.0
95.0,157,4707.0,22.849514563106798,1.9711563989545755,40,1444.0,0.1306732437764386,24,710.0,0.20207959930812003,44,1145.0,0.13412312105862972,49,1526.0,0.1188904475078435,-11.775,157,157,4825.0
100.0,173,5528.0,25.711627906976744,1.6579285949762417,47,1665.0,0.06360838290798633,29,839.0,0.17877959670688262,47,1369.0,0.12046922013524994,50,1773.0,0.11641960632170296,-12.975,173,173,5646.0
105.0,184,6421.0,28.665178571428573,1.6969710669026878,50,1907.0,0.09021483032145089,31,985.0,0.16352585431051406,50,1613.0,0.11526422655854944,53,2034.0,0.12731375911525336,-13.8,184,184,6539.0
110.0,194,7368.0,33.04035874439462,1.2714385069589587,52,2161.0,0.05737339564810955,32,1142.0,0.12554669975680688,54,1877.0,0.07956854433724264,56,2307.0,0.07543106538908796,-14.55,194,194,7487.0
115.0,202,8363.0,37.502242152466366,0.7558057498854668,54,2427.0,0.08328077454851049,36,1312.0,0.03506206137661446,56,2156.0,0.03871384832794701,56,2587.0,0.05594364872252003,-15.15,202,202,8482.0
