step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,2,0.0,0.0,2.584408461354906,1,0.0,0.08681492409112286,1,0.0,0.08114390055772082,0,0.0,0.22782247796135305,0,0.0,0.3872790554025819,-0.15,2,2,0.0
10.0,1,0.0,0.0,7.331696693698632,0,0.0,0.5170811122310186,0,0.0,0.6746275299641618,0,0.0,0.4658540502275989,1,0.0,0.5911751364755565,-0.075,1,1,0.0
15.0,1,0.0,0.0,8.886903978592608,0,0.0,0.6987032329876449,0,0.0,0.6501626787905797,0,0.0,0.7517736065588423,1,0.0,0.530941838329267,-0.075,1,1,0.0
20.0,5,5.0,0.10638297872340426,9.144661222965187,1,0.0,0.7147975057518763,1,0.0,0.6715260238203946,0,0.0,0.823785348918224,3,5.0,0.5006064717016051,-0.375,5,5,5.0
25.0,6,22.0,0.4,9.619774474143433,1,0.0,0.7403864555829927,1,5.0,0.718788281498418,1,0.0,0.7899404807747756,3,17.0,0.611865997103228,-0.45,6,6,22.0
30.0,13,57.0,0.9193548387096774,7.628926323656077,2,1.0,0.6474732421845724,4,19.0,0.4856969574351368,3,2.0,0.42406800760217833,4,35.0,0.5777825130226063,-0.975,13,13,57.0
35.0,29,147.0,2.0416666666666665,5.4363775890065815,5,16.0,0.5280717013098111,7,43.0,0.3503531355730811,6,22.0,0.34189153094770014,11,66.0,0.284813573874642,-2.175,29,29,147.0
40.0,40,306.0,3.7777777777777777,4.917224407020866,12,56.0,0.3248055600290632,9,80.0,0.3571192410278295,8,53.0,0.4135252524642682,11,117.0,0.298826023595462,-3.0,40,40,306.0
45.0,46,512.0,5.885057471264368,4.879639417301186,13,116.0,0.3082068983985028,12,133.0,0.3004053975926528,7,88.0,0.44963385426576885,14,175.0,0.3540906042457456,-3.45,46,46,512.0
50.0,55,733.0,7.186274509803922,4.560775253759209,17,186.0,0.2950764923222689,15,199.0,0.24001161908282684,9,115.0,0.42150315682271206,14,237.0,0.37277522858495327,-4.125,55,55,737.0
55.0,58,1008.0,8.920353982300885,4.258231084949734,18,274.0,0.33684405883433755,15,274.0,0.28556171221635795,11,158.0,0.30182056324309264,14,306.0,0.2837891868700722,-4.35,58,58,1012.0
60.0,74,1331.0,10.821138211382113,4.009441831464523,21,367.0,0.30118689722373315,17,352.0,0.2842731499450887,17,227.0,0.30552058593412246,19,389.0,0.2603104943480049,-5.55,74,74,1335.0
65.0,78,1700.0,13.178294573643411,3.742780672602386,23,475.0,0.1762158122198587,18,439.0,0.29989925091023584,16,307.0,0.32071025234065614,21,483.0,0.2553535376823149,-5.85,78,78,1704.0
70.0,91,2038.0,14.768115942028986,2.9777006931743624,27,570.0,0.09950278152426599,21,540.0,0.22772431507308305,18,392.0,0.3029286555484249,25,594.0,0.19447637762868494,-6.825,91,91,2096.0
75.0,100,2488.0,16.92517006802721,2.795010229342332,24,639.0,0.13778109521244705,26,654.0,0.13684805693268703,22,490.0,0.2563060587469008,28,727.0,0.19143968055256272,-7.5,100,100,2510.0
80.0,111,3010.0,19.050632911392405,2.5133534479751867,25,761.0,0.14646476863311259,26,782.0,0.11234234930402108,27,609.0,0.22557165224311568,33,880.0,0.18307373422549736,-8.325,111,111,3032.0
85.0,133,3599.0,20.565714285714286,2.1917456863838587,30,898.0,0.10093220987089511,34,924.0,0.11514191082316902,31,748.0,0.21816956379639446,38,1053.0,0.15135961675122261,-9.975,133,133,3623.0
90.0,139,4253.0,23.240437158469945,2.096249190597892,32,1050.0,0.10440254740636572,33,1080.0,0.14583154079957922,34,903.0,0.19972325612128944,40,1246.0,0.1336302954877762,-10.425,139,139,4279.0
95.0,147,4959.0,25.694300518134714,2.0469206848852854,33,1208.0,0.13367897465681766,35,1249.0,0.13453903087324168,36,1074.0,0.18461308464544202,43,1454.0,0.11268297419217446,-11.025,147,147,4985.0
100.0,158,5718.0,28.167487684729064,1.9453834672393358,35,1371.0,0.1405974820496531,40,1440.0,0.11217590860438179,39,1263.0,0.14007781438061917,44,1672.0,0.13580803671002356,-11.85,158,158,5746.0
105.0,170,6538.0,31.737864077669904,1.7399780830421476,38,1549.0,0.10083194682906733,44,1652.0,0.11003079407384006,43,1472.0,0.1307617854843905,45,1893.0,0.10752882297514893,-12.75,170,170,6566.0
110.0,179,7416.0,36.0,1.2250272162434028,39,1741.0,0.08548015504277877,47,1883.0,0.07133716128971924,46,1695.0,0.054506602273340254,47,2125.0,0.0744696651797745,-13.425,179,179,7444.0
115.0,189,8343.0,40.89705882352941,0.7418777847124818,41,1943.0,0.02754343836631877,48,2121.0,0.06888474241259995,51,1942.0,0.012696080052697421,49,2365.0,0.04223489759488282,-14.175,189,189,8371.0
