step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,2.680195296274906,0,0.0,0.10306975788623426,1,0.0,0.15326647372565813,1,0.0,0.25850966117179536,0,0.0,0.09874566270600911,0,0.0,0.3307064452264167,0,0.0,1.0,0,0.0,0.2766532736100115,1,0.0,0.04598399846943989,1,0.0,0.23443236273101295,4,0.0,-0.4
10.0,7,0.0,0.0,6.3321603299278975,1,0.0,0.3568515128661836,2,0.0,0.48538182306991484,0,0.0,0.6774859455512665,1,0.0,0.2792749078469155,0,0.0,0.6764767331773088,2,0.0,0.23186367951096143,0,0.0,0.6700355632757417,0,0.0,0.45161976539417076,1,0.0,0.45162537849148493,7,0.0,-0.7
15.0,7,0.0,0.0,8.672067885869502,1,0.0,0.5484076892495674,1,0.0,0.6006662970479449,0,0.0,0.7501545831692995,1,0.0,0.5482935127865479,1,0.0,0.6081073660968443,2,0.0,0.48134556228177566,0,0.0,0.9551471487164296,0,0.0,0.8918731235184051,1,0.0,0.6825852945860628,7,0.0,-0.7
20.0,13,14.0,0.15555555555555556,8.347606923724399,1,0.0,0.6687489534390596,3,7.0,0.5736182646430833,2,0.0,0.5283837797831017,0,0.0,0.7956226658395984,3,2.0,0.5133966686977242,0,0.0,0.6232216748803769,1,2.0,0.31628449840175016,1,1.0,0.6266854720004333,2,2.0,0.6319151290055133,13,14.0,-1.3
25.0,20,86.0,0.8037383177570093,7.109784485703974,1,2.0,0.562446352563999,5,29.0,0.4208002997904966,1,5.0,0.558179875602441,1,1.0,0.6759056765470153,5,19.0,0.36939057928860836,1,2.0,0.6167558613377047,2,11.0,0.30163011409692825,2,9.0,0.4527284026541598,2,10.0,0.5983086549802888,20,88.0,-2.0
30.0,45,245.0,1.7625899280575539,5.731239988631189,3,13.0,0.5816021048610673,9,66.0,0.2895377575692522,5,16.0,0.4374988017884277,3,12.0,0.34775469761152306,8,50.0,0.4007640185003109,5,18.0,0.5266096693037756,2,22.0,0.286883369268733,4,24.0,0.24134432637527184,6,29.0,0.46798235782388015,45,250.0,-4.5
35.0,67,506.0,3.066666666666667,5.592485421783852,5,33.0,0.5157264094764479,12,120.0,0.3357037694224774,4,36.0,0.495610568082971,7,40.0,0.380362546010641,11,92.0,0.41197102168756927,9,47.0,0.38207851218411304,3,39.0,0.42624768911851196,7,52.0,0.33627218455512836,9,56.0,0.38335184550834356,67,515.0,-6.699999999999999
40.0,81,847.0,4.553763440860215,5.313460871931933,9,63.0,0.4006854285833169,13,181.0,0.2734236393792769,6,61.0,0.5586345497775483,11,82.0,0.39670408736041873,11,142.0,0.25851870809338745,13,101.0,0.2870970173223929,4,54.0,0.4230402907358643,7,82.0,0.5014572810206722,7,88.0,0.42613724318801666,81,854.0,-8.100000000000001
45.0,102,1259.0,6.201970443349754,4.425470218437104,11,111.0,0.2559058378296114,17,257.0,0.2438560804436349,6,86.0,0.4530659313367066,14,140.0,0.2580796808185794,13,193.0,0.22801619656774488,17,174.0,0.20843647123108136,7,76.0,0.4081117849147291,7,113.0,0.4367933564982086,10,126.0,0.3713403995996047,102,1276.0,-10.2
50.0,130,1771.0,7.7,3.726937013568203,13,134.0,0.22171166579563586,19,342.0,0.2414196076093077,11,128.0,0.267218745068644,18,218.0,0.18088572759181348,18,268.0,0.16414594474902627,20,268.0,0.26133833663700906,9,112.0,0.36072943239217753,9,154.0,0.34464150818598654,13,176.0,0.3330214112523371,130,1800.0,-13.0
55.0,155,2453.0,9.58203125,3.6913450639651058,14,184.0,0.25869320186278905,24,446.0,0.2332801787549953,14,188.0,0.2041265548088242,21,315.0,0.21947915544459745,20,362.0,0.2016974771604028,21,371.0,0.2628844810192734,13,168.0,0.3486966431942931,14,212.0,0.2930024108392472,14,233.0,0.3215267574678834,155,2479.0,-15.5
60.0,168,3187.0,11.547101449275363,3.324573337605332,13,240.0,0.27381288372520085,24,558.0,0.2430430352901312,16,261.0,0.21830743051884963,20,410.0,0.23867693178877283,22,444.0,0.2363221702889781,26,487.0,0.13850868595045762,15,237.0,0.3067495332291251,14,280.0,0.17105798118052365,18,303.0,0.2477619024830156,168,3220.0,-16.8
65.0,197,4088.0,13.857627118644068,2.565909014474474,16,312.0,0.24409377900616785,31,690.0,0.16513218718904496,17,337.0,0.15423628831192804,27,531.0,0.1633662303231333,25,563.0,0.15978302030046423,28,624.0,0.06066806036931557,17,319.0,0.20594242345406683,17,359.0,0.20164217252816374,19,389.0,0.25179645164528847,197,4124.0,-19.700000000000003
70.0,237,5072.0,15.463414634146341,2.298801331061282,20,405.0,0.2350900365126515,35,847.0,0.16572274515014848,19,421.0,0.14357809792040388,34,682.0,0.16225843799138304,32,709.0,0.12515599817548573,34,779.0,0.06291494474493593,22,424.0,0.1650987682998603,17,370.0,0.21681729436808145,24,492.0,0.1662264867670634,237,5129.0,-23.700000000000003
75.0,254,6055.0,17.201704545454547,2.1982662028922686,26,521.0,0.1882950347140284,33,928.0,0.11110979563360113,20,516.0,0.1708568007107378,34,845.0,0.15971502115957903,35,875.0,0.10604128139909452,32,939.0,0.12195185552949914,26,541.0,0.12950159471575584,18,430.0,0.23115547482414897,30,625.0,0.17071455278236117,254,6220.0,-25.4
80.0,273,7306.0,19.226315789473684,2.4141549858185534,30,660.0,0.17049394028179696,33,966.0,0.1134783014487073,22,625.0,0.24756101856316517,36,1015.0,0.18524997988554312,39,1063.0,0.08381358990223385,35,1105.0,0.09261981309415529,27,672.0,0.20905987300648002,19,512.0,0.23990998479767214,32,773.0,0.19763565827990084,273,7391.0,-27.299999999999997
85.0,296,8685.0,21.497524752475247,2.4224787129186183,35,825.0,0.16429022547018537,34,1114.0,0.11107156310263391,23,736.0,0.2622610188085567,42,1205.0,0.16458859449826055,42,1263.0,0.10349115783530727,38,1289.0,0.07977891729405268,29,808.0,0.24373231854398397,22,594.0,0.1968157962162201,31,924.0,0.1889939850844811,296,8758.0,-29.600000000000005
90.0,318,10195.0,23.875878220140514,2.2241810535839925,39,1009.0,0.17794624117905178,37,1289.0,0.1279773917153694,26,855.0,0.23258025619716793,43,1415.0,0.13249576450426986,46,1474.0,0.10139970875890207,40,1482.0,0.07746341900520905,28,949.0,0.20026365521439732,25,704.0,0.1825585399104078,34,1085.0,0.19918788684194147,318,10262.0,-31.799999999999997
95.0,335,11348.0,25.106194690265486,2.0085021694128034,42,1206.0,0.18028376491053946,38,1371.0,0.16344917831664985,28,986.0,0.18655862696482464,47,1645.0,0.0868345518187858,47,1709.0,0.10474642611299521,43,1686.0,0.04754263791475074,33,1106.0,0.16923059732682227,26,832.0,0.17198989552202604,31,1165.0,0.156488965065301,335,11706.0,-33.5
100.0,368,12589.0,26.84221748400853,1.8245801559807049,46,1428.0,0.16034376519072588,37,1405.0,0.18213494010206802,31,1133.0,0.12985246835486566,52,1898.0,0.08867939816647659,52,1961.0,0.06572248217116916,47,1907.0,0.05486434920449075,37,1284.0,0.13719075080461718,29,967.0,0.1707823478720628,36,1249.0,0.14097289740733313,367,13232.0,-36.7
105.0,383,14041.0,29.684989429175477,1.5338724048587047,50,1673.0,0.11173823234328367,35,1573.0,0.1553339529465531,33,1288.0,0.12214163567140503,52,2158.0,0.10592831351261038,58,2240.0,0.0596082861285537,51,2112.0,0.0009516748966721182,38,1469.0,0.13039647291082404,31,1116.0,0.10751815786260138,34,1401.0,0.123004768023736,382,15030.0,-38.2
110.0,394,15633.0,33.12076271186441,1.2303947175216872,53,1935.0,0.08213196953767794,38,1753.0,0.09559384144326397,34,1454.0,0.07741118965279381,57,2433.0,0.10057842445922532,60,2537.0,0.060257917079143984,49,2360.0,0.017040471467539838,37,1654.0,0.09714384500318901,32,1273.0,0.09359737078755742,32,1554.0,0.07166342220048026,392,16953.0,-39.2
115.0,417,17590.0,37.505330490405115,0.6570668591769958,56,2210.0,0.02149363128543704,43,1959.0,0.04828825406697248,34,1624.0,0.040700706825989315,61,2726.0,0.0511385041309964,62,2844.0,0.02364514921620766,52,2624.0,0.039927240526809495,39,1843.0,0.05202492197136894,34,1438.0,0.027141383539972825,36,1724.0,0.054714454633677516,417,18992.0,-41.7
120.0,437,19530.0,41.73076923076923,0.27918750648069807,59,2502.0,4.697875548934179e-06,46,2182.0,0.021396025128975208,30,1728.0,0.03353949673222043,67,3052.0,0.027944736720783674,64,3152.0,0.007694538496738094,55,2893.0,0.01981443427506911,41,2042.0,0.022743892807317753,35,1612.0,1.478547756436218e-06,39,1910.0,0.023386096537330373,436,21073.0,-43.599999999999994
125.0,451,21694.0,46.45396145610278,0.13076985675887304,59,2797.0,0.005885615816696822,49,2423.0,0.00019477842295460683,30,1874.0,0.03567580484406949,69,3394.0,0.006926861006831008,67,3483.0,0.00017907985860988595,56,3159.0,0.005548488816519677,41,2247.0,0.02277704830025557,35,1787.0,0.0,45,2121.0,0.0006237051527847956,451,23285.0,-45.099999999999994
130.0,458,23924.0,51.33905579399141,0.1081579537313341,60,3096.0,4.5153242336456846e-07,50,2673.0,6.1530946445456e-07,35,2038.0,0.0005388070472297405,71,3746.0,3.984672803204384e-05,68,3823.0,1.1937757921919347e-06,56,3440.0,0.02420368180263577,41,2452.0,0.0,35,1971.0,0.01879280051304099,42,2321.0,0.003645911800335436,458,25560.0,-45.8
135.0,453,25537.0,54.918279569892476,0.1523449558400871,60,3396.0,0.0,50,2923.0,0.0,36,2218.0,8.87168236433448e-06,71,4101.0,0.0,62,3931.0,0.010095400566505163,57,3725.0,0.015590969008604353,41,2657.0,0.0,35,2148.0,0.0743110860805569,41,2529.0,0.008270785221840935,453,27628.0,-45.3
140.0,446,26950.0,57.956989247311824,0.28244249235875873,60,3696.0,0.0,50,3173.0,0.0,36,2398.0,0.0,71,4458.0,0.02336045701411646,52,3799.0,0.03466628897742259,58,4013.0,0.02728959468724445,41,2862.0,0.022974846328507357,35,2314.0,0.053040638064596975,43,2739.0,0.00039745527577485365,446,29452.0,-44.599999999999994
145.0,440,28752.0,61.96551724137931,0.29727075279837956,60,3996.0,0.0,50,3423.0,0.0,36,2578.0,0.0,71,4813.0,0.026839583702534198,46,3956.0,0.04623941603725204,58,4303.0,0.02936094655270066,41,3067.0,0.04479869979308524,35,2487.0,0.0,43,2954.0,0.0003074788109914842,440,31577.0,-44.0
150.0,447,30852.0,66.49137931034483,0.1334901884920737,60,4296.0,2.1654022780553575e-07,50,3673.0,0.0,36,2758.0,0.0,73,5173.0,0.0005876591453285403,48,4188.0,0.039403220228685025,61,4602.0,5.130362468111537e-05,41,3272.0,0.04442746883908962,35,2662.0,0.0,43,3169.0,3.929628996460566e-05,447,33793.0,-44.7
155.0,456,33118.0,71.375,0.02131734964685444,60,4596.0,0.0,50,3923.0,0.0,36,2938.0,0.0,74,5543.0,0.0,54,4447.0,0.005889976683159883,61,4907.0,0.0,43,3484.0,0.00859975586079605,35,2837.0,0.0,43,3384.0,0.0,456,36059.0,-45.6
