step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,2.5137708975409625,0,0.0,0.08959106101747974,1,0.0,0.15692258428257816,1,0.0,0.2680369924914895,0,0.0,0.10124867277144532,0,0.0,0.27627317304513604,0,0.0,1.0,0,0.0,0.21734508863357455,1,0.0,0.06595415379310061,1,0.0,0.20821197446434586,4,0.0,-0.4
10.0,7,0.0,0.0,6.27593958757729,1,0.0,0.26325162709081906,2,0.0,0.4866415032656125,0,0.0,0.7419236572040488,1,0.0,0.2884533713809625,0,0.0,0.6305925262734062,2,0.0,0.21422997532775934,0,0.0,0.6724533514038568,0,0.0,0.4554813250953587,1,0.0,0.4480712411437057,7,0.0,-0.7
15.0,7,0.0,0.0,8.719825010258596,1,0.0,0.5203630577481285,1,0.0,0.5687786141292421,0,0.0,0.7745589813454699,1,0.0,0.5439314313316002,1,0.0,0.5948865501369064,2,0.0,0.4896636717313855,0,0.0,0.9142453774621975,0,0.0,0.9096614919029239,1,0.0,0.6628970114805655,7,0.0,-0.7
20.0,14,10.0,0.10989010989010989,7.679748486587796,3,2.0,0.6065099232231735,2,3.0,0.4837151114041608,2,0.0,0.540604359086805,1,1.0,0.6561107524827285,4,3.0,0.3829879061114269,0,0.0,0.6070488354132272,1,1.0,0.18317784217062172,0,0.0,0.6309426203680086,1,0.0,0.6524518885067697,14,10.0,-1.4
25.0,24,83.0,0.7545454545454545,6.47770644688286,0,0.0,0.525342826434616,5,22.0,0.4531836985251555,1,3.0,0.5046646025502661,3,9.0,0.4046448536996028,6,20.0,0.3709713854176637,3,6.0,0.4977305197603955,2,10.0,0.29013861308753097,2,7.0,0.41302494664526296,2,6.0,0.5841381225290007,24,83.0,-2.4000000000000004
30.0,50,255.0,1.8214285714285714,5.685829653601817,3,9.0,0.5820196843054531,7,54.0,0.36133758452738457,6,15.0,0.44027617667506025,6,34.0,0.3320127526210028,7,49.0,0.3631816232642312,7,29.0,0.4722656192534567,2,20.0,0.25883780414094476,5,23.0,0.2997685998805045,7,25.0,0.3751277105595337,50,258.0,-5.0
35.0,67,522.0,3.182926829268293,5.266600355119221,3,24.0,0.510194711762055,12,101.0,0.30846694885452886,5,34.0,0.5494800726754182,9,73.0,0.3855911107984417,8,85.0,0.33162339851651723,11,71.0,0.30462004502671003,4,36.0,0.3999276160027978,7,48.0,0.37417228620716714,8,55.0,0.37293436166356636,67,527.0,-6.7
40.0,84,855.0,4.5,4.798097805344011,8,53.0,0.3815681528390353,13,163.0,0.27659114022795644,6,59.0,0.5006485583166755,11,120.0,0.299596992604245,12,137.0,0.29702196847039053,17,139.0,0.20128278715098805,4,52.0,0.4539195004713362,8,78.0,0.4144321071627315,5,63.0,0.4471112961455096,84,864.0,-8.4
45.0,107,1220.0,5.809523809523809,4.200829754188482,12,98.0,0.2226244266392706,17,238.0,0.31105932241104334,10,93.0,0.31923081486304516,15,185.0,0.22418226506662187,12,183.0,0.3180248246002679,22,239.0,0.19296147051434176,4,45.0,0.37518350862403266,7,108.0,0.3468969155981945,8,92.0,0.43090291240657985,107,1281.0,-10.7
50.0,122,1709.0,7.334763948497854,3.9455280802040207,13,155.0,0.2250158276091727,19,320.0,0.2537729954670142,11,143.0,0.2645377233280931,21,273.0,0.12336729353360594,15,240.0,0.23842348701471053,23,351.0,0.2354505300064625,1,18.0,0.5307519199927638,10,152.0,0.33251390607113984,9,119.0,0.3758926404988799,122,1771.0,-12.2
55.0,142,2333.0,9.042635658914728,3.388698092774213,14,206.0,0.22518557771009837,23,421.0,0.17923468382827362,13,204.0,0.1947485612407516,22,376.0,0.17385143102321693,18,319.0,0.17814695635064862,26,477.0,0.17936733522576215,4,27.0,0.42667061353406627,11,205.0,0.29607385354142984,11,156.0,0.36792253372803213,142,2391.0,-14.2
60.0,160,2891.0,10.399280575539569,3.5127679859806236,15,270.0,0.2363265538392286,25,539.0,0.19445940982675022,15,276.0,0.18469833979212064,22,475.0,0.22817766368526085,19,339.0,0.2258059976733798,31,625.0,0.13281646618137913,6,54.0,0.3743979290833053,13,268.0,0.3217908601493087,14,209.0,0.30303172379402693,160,3055.0,-16.0
65.0,175,3633.0,12.315254237288135,2.936973019206951,15,336.0,0.23142782703867606,28,668.0,0.1635513837373771,16,351.0,0.12601644906565296,26,596.0,0.1925392281654982,13,296.0,0.26757978833727253,34,789.0,0.08566675755815573,11,99.0,0.2800620075888611,16,338.0,0.2642867058801009,16,280.0,0.2714442426951842,175,3753.0,-17.5
70.0,218,4598.0,14.191358024691358,2.498216776092213,17,417.0,0.23256809329757044,33,820.0,0.17568357517555228,19,435.0,0.13463418285259082,32,737.0,0.16189827893795034,19,369.0,0.25809695505750085,40,971.0,0.08683085994613052,18,170.0,0.16068796174433506,19,429.0,0.25112860968223555,21,370.0,0.18595127808890227,218,4718.0,-21.8
75.0,254,5738.0,16.394285714285715,2.1765766197201732,20,511.0,0.22578856766336142,39,989.0,0.09208520637471523,21,531.0,0.17437434081466008,39,910.0,0.16706640989403398,25,476.0,0.12513675898275636,39,1160.0,0.11361012983736037,22,270.0,0.17881870198017108,23,530.0,0.2251775713246625,26,484.0,0.17900332025338925,254,5861.0,-25.400000000000002
80.0,274,7042.0,18.53157894736842,2.280345855509608,27,625.0,0.19652344244826195,39,1180.0,0.09664631536781741,21,636.0,0.22740803714692714,39,1100.0,0.17174121608088125,29,618.0,0.1223947481431434,44,1365.0,0.05819286407801778,25,387.0,0.21029284778573207,22,640.0,0.2525306741401764,28,612.0,0.18623976441739706,274,7163.0,-27.400000000000002
85.0,293,8438.0,20.937965260545905,2.2980047091708524,31,774.0,0.2463629596428769,40,1379.0,0.08582676973021316,22,746.0,0.2244841947705198,43,1296.0,0.1614634866605424,31,772.0,0.1784728829539109,47,1587.0,0.06665854962715148,27,517.0,0.18803659671621747,26,760.0,0.1893016503312224,26,742.0,0.1832723701187189,293,8573.0,-29.300000000000004
90.0,311,9648.0,22.594847775175644,2.2956886595187775,37,941.0,0.2022141044796842,43,1581.0,0.1351389452488599,24,860.0,0.22353198668158128,39,1370.0,0.14262774198134787,35,936.0,0.15655067184646904,46,1818.0,0.07182172898111594,28,658.0,0.19827464908253897,29,903.0,0.16561122965817024,30,884.0,0.19303687795987653,311,9951.0,-31.100000000000005
95.0,329,11018.0,24.26872246696035,2.1424475786477517,35,1098.0,0.15792961772005362,47,1809.0,0.1451825391605174,23,975.0,0.20276197778868904,39,1389.0,0.12271579132047912,41,1124.0,0.08032908285891625,53,2064.0,0.03747825647721773,29,801.0,0.2308271758809135,32,1062.0,0.15049981342445795,30,1033.0,0.20782192080032535,329,11355.0,-32.900000000000006
100.0,352,12218.0,25.885593220338983,1.9197681035865442,41,1292.0,0.15807900422546453,50,2051.0,0.10857898818747029,23,1019.0,0.16748935172571572,41,1587.0,0.10050574662784192,41,1329.0,0.12919787288665333,55,2333.0,0.06753940443389177,32,947.0,0.19368179569367053,35,1230.0,0.12810973658529906,34,1188.0,0.16522106675150053,352,12976.0,-35.2
105.0,381,13885.0,28.987473903966595,1.607653480542437,45,1509.0,0.12920708317954646,53,2311.0,0.1002632745991927,23,1009.0,0.1395468084718231,48,1810.0,0.09890302327154324,45,1545.0,0.11141441790993822,60,2616.0,0.01881532199016768,34,1107.0,0.15347953141103035,36,1409.0,0.11968827928315422,37,1361.0,0.1198050475431584,381,14677.0,-38.1
110.0,411,15499.0,32.492662473794546,0.9939326300941069,52,1754.0,0.06657980101884077,55,2494.0,0.04079606551035656,26,1133.0,0.09089690378679481,52,2063.0,0.08212175959908143,50,1787.0,0.07104792046737676,62,2876.0,0.01758488590826924,38,1288.0,0.07724289020072833,37,1592.0,0.08690395379620286,39,1551.0,0.07981031851676514,411,16538.0,-41.1
115.0,426,17022.0,35.83578947368421,0.5650724856743672,54,2020.0,0.02486978395202727,53,2589.0,0.05182227566426604,27,1267.0,0.04523763434279699,57,2322.0,0.06281639066438498,55,2056.0,0.010370284531585543,59,3173.0,0.026565284116591266,40,1485.0,0.05497586403348907,40,1787.0,0.0002680848561717265,41,1754.0,0.04114328934859534,426,18453.0,-42.6
120.0,435,18246.0,38.41263157894737,0.3498170904387367,56,2298.0,0.0004580139484769347,49,2834.0,0.030537999506620228,26,1305.0,0.011554703000807723,61,2618.0,0.018830468578090603,53,2203.0,0.011340485489215435,63,3481.0,0.03218081591758466,44,1699.0,0.03599786218048771,41,1992.0,0.0,42,1963.0,0.018968199187210946,435,20393.0,-43.5
125.0,429,19518.0,41.177215189873415,0.496900775817743,57,2582.0,0.0,48,3064.0,0.05160101036360773,21,1243.0,0.04381078900899664,64,2936.0,0.02145010584819343,44,2168.0,0.06197896084046926,67,3806.0,0.024081319644420587,45,1920.0,0.007057679608839864,41,2197.0,0.04154789050310442,42,2173.0,0.0,429,22089.0,-42.900000000000006
130.0,430,21279.0,44.987315010570825,0.34756712374056303,57,2867.0,0.01469827540186182,51,3307.0,0.06644609846944732,15,1309.0,0.06736846190599641,69,3270.0,0.006689010512898337,42,2376.0,0.05384997377994038,68,4142.0,0.0052150879978838625,45,2145.0,0.0,41,2402.0,0.039230434846786386,42,2383.0,0.0,430,24201.0,-43.0
135.0,451,23498.0,49.678646934460886,0.1586126467543715,58,3153.0,3.0521330291269095e-05,56,3573.0,0.0264262193722653,20,1401.0,0.031146283886495915,72,3628.0,3.6939772551287053e-07,48,2607.0,0.012258540778754972,69,4486.0,1.3404622578774352e-06,45,2370.0,0.03809789447132896,41,2607.0,0.0,42,2593.0,0.0,451,26418.0,-45.099999999999994
140.0,462,25700.0,54.33403805496829,0.11625076355760387,58,3443.0,0.0,60,3863.0,0.00019996639398146097,25,1519.0,0.0010051066188271254,68,3978.0,0.013868042927499886,54,2868.0,0.012673781357944508,69,4831.0,0.0,45,2595.0,0.03574985660780036,41,2812.0,0.0,42,2803.0,0.0,462,28712.0,-46.2
145.0,466,27856.0,58.89217758985201,0.019708278744550476,56,3665.0,0.0014587960067549022,60,4163.0,4.102526508281504e-06,26,1649.0,4.087767356971188e-05,69,4314.0,0.004171503488035816,57,3147.0,0.0006735635028859979,69,5176.0,0.0,46,2821.0,0.0005069302769375928,41,3017.0,0.0,42,3013.0,0.0,466,30965.0,-46.6
150.0,459,29775.0,62.9492600422833,0.0639037534270055,52,3932.0,0.006472647487228623,60,4463.0,0.0,26,1779.0,3.609453189562672e-07,71,4669.0,0.0006891157589235548,52,3285.0,0.010710155984912807,69,5523.0,0.004790153858933735,47,3055.0,1.752116549566175e-06,41,3222.0,0.0,41,3159.0,0.0,459,33087.0,-45.900000000000006
155.0,453,31790.0,67.20930232558139,0.18541345560482692,51,4188.0,0.0073862799365818944,60,4765.0,0.002861479978472295,26,1909.0,0.0,73,5032.0,0.007481831838591756,45,3287.0,0.04072258996828519,69,5868.0,0.018260104929423513,47,3290.0,0.0,41,3427.0,0.0,41,3364.0,0.0,453,35130.0,-45.3
160.0,455,33517.0,70.86046511627907,0.13262545443505164,54,4449.0,0.0015348119620134464,62,5071.0,4.6508464053645885e-06,26,2039.0,0.0,73,5397.0,0.02120649473621283,47,3515.0,0.017364498404187755,69,6211.0,0.0007310142250300913,47,3525.0,0.0,36,3402.0,0.01548675670542181,41,3569.0,0.0,455,37178.0,-45.5
165.0,458,35265.0,74.55602536997885,0.2006436105839833,57,4730.0,7.368907377630011e-05,62,5381.0,1.482400410929686e-07,26,2169.0,0.0,73,5762.0,0.015612823930261675,50,3764.0,0.03237692059907087,71,6566.0,9.192435001727887e-08,47,3760.0,0.0,31,3260.0,0.03934345436869006,41,3776.0,0.038476526482107025,458,39168.0,-45.800000000000004
170.0,459,37158.0,78.55813953488372,0.1685890037064043,57,5015.0,6.979053407433104e-06,62,5691.0,0.0,26,2299.0,0.0,75,6130.0,2.6179502878786377e-05,52,4024.0,0.05582810126580059,71,6921.0,0.0,47,3995.0,0.0,28,3291.0,0.04994539765962819,41,3981.0,0.011835621855557317,459,41347.0,-45.900000000000006
175.0,460,39105.0,82.84957627118644,0.08667949310975068,57,5300.0,0.0,62,6001.0,0.0,26,2429.0,0.0,75,6505.0,0.0,53,4287.0,0.02898200236323188,71,7276.0,0.0,47,4230.0,0.0,26,3421.0,0.043221569687444734,43,4192.0,1.7609909588698734e-05,460,43641.0,-46.0
180.0,465,41419.0,87.75211864406779,0.02729983075689129,57,5585.0,0.0,62,6311.0,1.1312895627132958e-07,26,2559.0,0.0,75,6880.0,0.0,55,4558.0,0.0002257175551502633,71,7631.0,0.0,47,4465.0,0.0,29,3559.0,0.02902899639763071,43,4407.0,0.0,465,45955.0,-46.5
185.0,469,43761.0,92.71398305084746,0.002369485567861178,57,5870.0,1.3536066906080448e-07,62,6621.0,0.0,26,2689.0,0.0,75,7255.0,0.0,56,4838.0,3.9481831457257877e-07,71,7986.0,0.0,47,4700.0,0.0,32,3716.0,0.0025262079545243753,43,4622.0,0.0,469,48297.0,-46.900000000000006
190.0,472,46117.0,97.70550847457628,9.317203634582518e-05,57,6155.0,0.0,62,6931.0,1.693018697606389e-07,26,2819.0,0.0,75,7630.0,0.0,56,5118.0,0.0,71,8341.0,0.0,47,4935.0,0.0,35,3887.0,9.843237997954599e-05,43,4837.0,0.0,472,50653.0,-47.2
195.0,460,46764.0,99.07627118644068,0.08587137812359504,57,6440.0,1.237622504364916e-07,62,7241.0,0.0,26,2949.0,0.0,75,8007.0,0.0058140334842944315,50,5065.0,0.011483294002725799,71,8696.0,0.0,47,5170.0,0.0,29,3727.0,0.020585733260284074,43,5052.0,0.0,460,52347.0,-46.0
200.0,440,46665.0,99.07643312101911,0.3912492573308907,57,6725.0,0.0,62,7551.0,0.0,26,3079.0,0.0,75,8382.0,0.020714314404520835,40,4588.0,0.05897816261472215,71,9051.0,0.0,47,5407.0,0.03362264424800181,23,3358.0,0.09976210380544866,39,5018.0,0.026334562457612183,440,53159.0,-44.0
205.0,438,47646.0,101.1592356687898,0.40348719691110535,57,7010.0,0.0,62,7861.0,0.0,26,3209.0,0.0,76,8760.0,0.017308456046701996,36,4770.0,0.057190435635494995,71,9406.0,0.01923690326098463,47,5642.0,0.05685684163756055,28,3485.0,0.054112437347267825,35,4953.0,0.048654506483468876,438,55096.0,-43.800000000000004
210.0,448,49590.0,105.28662420382166,0.2415031545341442,57,7295.0,0.0,62,8171.0,0.0,26,3339.0,0.0,77,9141.0,0.0002468832047482934,38,4952.0,0.04785048193071747,72,9765.0,0.0001178546681779821,48,5876.0,0.019666899194918076,30,3631.0,0.05849536879737746,38,5136.0,0.007405728530821267,448,57306.0,-44.8
215.0,452,51275.0,109.09574468085107,0.18677984516423113,57,7580.0,0.0,62,8481.0,0.0,26,3469.0,0.0,78,9531.0,4.286875240714048e-07,37,5060.0,0.035931654489408896,73,10130.0,0.0,48,6116.0,0.020102755802580884,30,3781.0,0.023544032706861492,41,5336.0,0.00010070753756201367,452,59484.0,-45.2
220.0,457,53551.0,113.93829787234043,0.1676214495851635,57,7865.0,0.0,62,8791.0,0.0,26,3599.0,0.0,78,9921.0,0.0,42,5262.0,0.036327969089681916,73,10495.0,0.0,48,6356.0,0.01896353143247983,30,3931.0,0.0,41,5541.0,0.0,457,61761.0,-45.7
225.0,463,55854.0,119.6017130620985,0.029998171783262726,57,8150.0,0.0,62,9101.0,0.0,26,3729.0,0.0,78,10311.0,0.0,48,5490.0,0.0010287579214777371,73,10860.0,0.0,48,6596.0,0.0,30,4081.0,0.0,41,5746.0,0.0,463,64064.0,-46.300000000000004
230.0,463,57986.0,124.16702355460386,0.05127734995434447,57,8435.0,0.0,62,9411.0,0.0,26,3859.0,0.0,78,10701.0,0.0,48,5620.0,0.007615717138851512,73,11225.0,0.0,48,6836.0,0.0,30,4231.0,0.0,41,5951.0,0.0,463,66269.0,-46.300000000000004
235.0,462,60246.0,129.0064239828694,0.09548531857694914,57,8720.0,0.0,62,9721.0,0.0,26,3989.0,0.0,78,11093.0,0.020912675381127264,47,5711.0,0.008220009436869978,73,11590.0,0.0,48,7076.0,0.0,30,4381.0,0.0,41,6156.0,0.0,462,68437.0,-46.2
240.0,462,62556.0,134.24034334763948,0.07839449193664312,57,9005.0,0.0,62,10031.0,0.0,26,4119.0,0.0,78,11483.0,0.024738230612304162,47,5896.0,0.0,73,11955.0,0.0,48,7316.0,0.0,30,4531.0,0.0,41,6361.0,0.0,462,70697.0,-46.2
245.0,464,64870.0,139.50537634408602,0.000372832880857662,57,9290.0,0.0,62,10341.0,0.0,26,4249.0,0.0,80,11877.0,0.000187485451646546,47,6131.0,0.0,73,12320.0,0.0,48,7556.0,0.0,30,4681.0,0.0,41,6566.0,0.0,464,73011.0,-46.400000000000006
250.0,465,67195.0,144.50537634408602,0.0,57,9575.0,0.0,62,10651.0,0.0,26,4379.0,0.0,81,12282.0,0.0,47,6366.0,0.0,73,12685.0,0.0,48,7796.0,0.0,30,4831.0,0.0,41,6771.0,0.0,465,75336.0,-46.5
255.0,465,69520.0,149.50537634408602,0.0,57,9860.0,0.0,62,10961.0,0.0,26,4509.0,0.0,81,12687.0,0.0,47,6601.0,0.0,73,13050.0,0.0,48,8036.0,0.0,30,4981.0,0.0,41,6976.0,0.0,465,77661.0,-46.5
260.0,464,71811.0,154.43225806451613,0.009028267695253054,57,10145.0,0.0,62,11271.0,0.0,26,4639.0,0.0,81,13092.0,0.0,46,6710.0,0.00547618632121676,73,13415.0,0.0,48,8276.0,0.0,30,5131.0,0.0,41,7181.0,0.0,464,79860.0,-46.400000000000006
265.0,465,74133.0,159.4258064516129,8.881505145115785e-06,57,10430.0,0.0,62,11581.0,0.0,26,4769.0,0.0,81,13497.0,0.0,47,6942.0,5.387166024449178e-06,73,13780.0,0.0,48,8516.0,0.0,30,5281.0,0.0,41,7386.0,0.0,465,82182.0,-46.5
270.0,459,75051.0,161.4,0.043175946373000144,57,10715.0,0.0,62,11891.0,0.0,26,4899.0,0.0,81,13902.0,0.0,47,7177.0,0.0,67,13651.0,0.008600909962806498,48,8756.0,0.0,30,5431.0,0.0,41,7591.0,0.0,459,84013.0,-45.900000000000006
275.0,454,76263.0,164.00645161290322,0.20801885457457667,57,11000.0,0.0,62,12201.0,0.0,26,5029.0,0.0,81,14307.0,0.0,47,7414.0,0.03368731147520482,62,13052.0,0.03147508596112948,48,8996.0,0.0,30,5581.0,0.0,41,7796.0,0.021872037013981223,454,85376.0,-45.400000000000006
280.0,439,75211.0,161.74408602150538,0.32284797760743317,57,11285.0,0.0,62,12511.0,0.0,19,4749.0,0.0593117063474387,81,14712.0,0.0,47,7649.0,0.05093703181621298,60,12650.0,0.009582314253409017,48,9236.0,0.0,24,5212.0,0.02452566912089607,41,8001.0,0.06380457585631742,439,86005.0,-43.900000000000006
285.0,440,75737.0,162.8752688172043,0.23529846710011915,57,11570.0,0.0,62,12821.0,0.0,23,4856.0,0.008917431669652592,81,15117.0,0.0,48,7886.0,0.018988769789963868,59,12794.0,0.005392087116373701,48,9478.0,0.03367233271020784,20,4897.0,0.04638696630879861,42,8209.0,0.017004512149778585,440,87628.0,-44.0
290.0,449,77119.0,165.847311827957,0.16475243065446238,57,11855.0,0.0,62,13131.0,0.0,26,4982.0,4.948844307448523e-05,81,15522.0,0.01132909419583515,48,8126.0,0.0,58,13086.0,0.005660665593986831,48,9718.0,0.03110440781185981,24,5007.0,0.03627230523911059,45,8430.0,0.00011385133201469152,449,89857.0,-44.900000000000006
295.0,455,79217.0,171.0950323974082,0.011418338608458247,57,12140.0,0.0,62,13441.0,0.0,26,5112.0,0.0,81,15927.0,0.0007689433460412616,48,8366.0,0.0,60,13382.0,0.004064287205787134,50,9964.0,0.00033519076056104575,26,5135.0,0.0009953084359389263,45,8655.0,2.2105497440764064e-07,455,92122.0,-45.5
300.0,462,81518.0,176.0647948164147,0.0008652740361022517,57,12425.0,0.0,62,13751.0,0.0,26,5242.0,0.0,82,16337.0,0.0,48,8606.0,0.0,64,13694.0,0.0004321810653467816,51,10218.0,8.627950927456702e-07,27,5270.0,0.0,45,8880.0,0.0,462,94423.0,-46.2
305.0,463,83832.0,181.06263498920086,4.221723044141274e-05,57,12710.0,0.0,62,14061.0,0.0,26,5372.0,0.0,82,16747.0,0.0,48,8846.0,0.0,65,14018.0,2.110726663177024e-05,51,10473.0,0.0,27,5405.0,0.0,45,9105.0,0.0,463,96737.0,-46.3
310.0,463,86147.0,186.06263498920086,1.0348701104164283e-06,57,12995.0,0.0,62,14371.0,0.0,26,5502.0,0.0,82,17157.0,0.0,48,9086.0,0.0,65,14343.0,5.17708146255364e-07,51,10728.0,0.0,27,5540.0,0.0,45,9330.0,0.0,463,99052.0,-46.3
315.0,463,88462.0,191.06263498920086,0.0,57,13280.0,0.0,62,14681.0,0.0,26,5632.0,0.0,82,17567.0,0.0,48,9326.0,0.0,65,14668.0,0.0,51,10983.0,0.0,27,5675.0,0.0,45,9555.0,0.0,463,101367.0,-46.3
320.0,463,90777.0,196.06263498920086,0.0,57,13565.0,0.0,62,14991.0,0.0,26,5762.0,0.0,82,17977.0,0.0,48,9566.0,0.0,65,14993.0,0.0,51,11238.0,0.0,27,5810.0,0.0,45,9780.0,0.0,463,103682.0,-46.3
325.0,463,93092.0,201.06263498920086,0.0,57,13850.0,0.0,62,15301.0,0.0,26,5892.0,0.0,82,18387.0,0.0,48,9806.0,0.0,65,15318.0,0.0,51,11493.0,0.0,27,5945.0,0.0,45,10005.0,0.0,463,105997.0,-46.3
330.0,463,95407.0,206.06263498920086,0.0,57,14135.0,0.0,62,15611.0,0.0,26,6022.0,0.0,82,18797.0,0.0,48,10046.0,0.0,65,15643.0,0.0,51,11748.0,0.0,27,6080.0,0.0,45,10230.0,0.0,463,108312.0,-46.3
335.0,463,97722.0,211.06263498920086,0.0,57,14420.0,0.0,62,15921.0,0.0,26,6152.0,0.0,82,19207.0,0.0,48,10286.0,0.0,65,15968.0,0.0,51,12003.0,0.0,27,6215.0,0.0,45,10455.0,0.0,463,110627.0,-46.3
340.0,460,99180.0,214.21166306695466,0.02183587856983037,57,14705.0,0.0,62,16231.0,0.0,26,6282.0,0.0,82,19617.0,0.0,48,10526.0,2.0002297349663492e-07,65,16293.0,0.0,48,11963.0,0.00761054204975852,27,6350.0,0.0,45,10680.0,0.0,460,112647.0,-46.0
345.0,452,98856.0,213.51187904967603,0.07026415474999981,57,14990.0,0.0,62,16541.0,0.0,26,6412.0,0.0,82,20027.0,0.0,48,10766.0,1.9215348383669755e-07,65,16618.0,0.0,40,11641.0,0.011767405448705923,27,6487.0,0.04603803001650168,45,10905.0,0.0,452,114387.0,-45.2
350.0,451,99753.0,215.44924406047517,0.04485330660885638,57,15275.0,0.0,62,16851.0,0.0,26,6542.0,0.0,82,20437.0,0.0,48,11006.0,1.5875425653380225e-07,65,16943.0,0.0,37,11585.0,0.022792757366242603,29,6627.0,0.011232609692858643,45,11130.0,0.0,451,116396.0,-45.1
355.0,448,100917.0,217.96328293736502,0.06276779410251324,57,15560.0,0.0,62,17161.0,0.0,26,6672.0,0.0,82,20847.0,0.0,48,11246.0,0.0,65,17268.0,0.0,34,11755.0,0.02411055008862197,29,6772.0,0.03092535160031195,45,11355.0,0.0,448,118636.0,-44.8
360.0,441,100293.0,216.61555075593952,0.10761089414067668,57,15845.0,0.0,59,17143.0,0.004353845480085158,26,6802.0,0.0,78,20991.0,0.009174842640536137,42,10901.0,0.016334758309810956,65,17593.0,0.0,40,11937.0,0.006487665338854986,29,6917.0,0.00950166167073579,45,11580.0,0.0,441,119709.0,-44.1
365.0,426,98993.0,213.80777537796976,0.2761646252290596,57,16130.0,0.0,54,16789.0,0.01419097244108629,26,6934.0,0.034012462487678544,75,21370.0,0.009613198882506425,32,9973.0,0.06940378656722093,65,17920.0,0.019369429450204936,42,12145.0,0.005229549701181529,30,7065.0,0.02742357290880181,45,11805.0,0.0,426,120131.0,-42.6
370.0,421,96927.0,209.34557235421167,0.2954760793897213,57,16415.0,0.0,51,17050.0,0.020249725351724434,26,7064.0,0.053290492884162384,77,21752.0,0.01578584955434725,27,9855.0,0.06777199851683165,61,17560.0,0.022090131360875384,47,12370.0,0.0012986749185630755,30,7215.0,0.03041215491153692,45,12030.0,0.0,421,121311.0,-42.099999999999994
375.0,423,94306.0,203.68466522678185,0.3716208197985657,57,16700.0,0.0,51,17302.0,0.020902912826591367,27,7199.0,0.08107747626154063,79,21808.0,0.004539272863048869,30,9994.0,0.09736347368095216,55,16516.0,0.04103381578404656,49,12612.0,9.064070938320027e-05,30,7365.0,0.0013466351808894485,45,12255.0,0.0,423,121751.0,-42.3
380.0,428,93923.0,203.2965367965368,0.3470542671783783,57,16987.0,0.03195326630094002,54,17568.0,0.007118840423363841,28,7337.0,0.09200815963584516,76,21618.0,0.014321995489078702,35,10161.0,0.08581388167597495,53,16200.0,0.02186161063987665,49,12857.0,2.119826086133367e-06,31,7519.0,1.92977419384205e-06,45,12480.0,0.0,428,122727.0,-42.800000000000004
385.0,434,92552.0,201.63834422657953,0.22564842628313325,57,17272.0,0.04375421214759494,52,17144.0,0.01031307621311722,28,7475.0,0.03194621737887805,77,21732.0,0.017353483391707728,42,10359.0,0.021306334367334166,53,16467.0,0.008716283462425176,49,13102.0,3.4802947149243606e-07,31,7674.0,0.0,45,12705.0,0.0,434,123930.0,-43.400000000000006
390.0,429,91474.0,199.28976034858388,0.23448233327768778,58,17558.0,0.0014045678603196857,44,15742.0,0.034868582551061,29,7618.0,0.05252695440604128,79,22124.0,0.007361925340650703,41,10570.0,0.03817853287575228,53,16734.0,0.010969493410358421,49,13347.0,0.0,31,7829.0,0.0,45,12930.0,0.0,429,124452.0,-42.900000000000006
395.0,442,93663.0,204.05882352941177,0.1544660231216679,60,17856.0,9.598117233361985e-06,46,15954.0,0.031740158152811636,29,7763.0,0.07935267967446369,80,22523.0,2.880949496229455e-07,45,10789.0,0.009545437233726941,57,17014.0,0.010180857646294379,49,13592.0,2.228858111991211e-07,31,7984.0,0.0,45,13155.0,0.0,442,126630.0,-44.2
400.0,450,95859.0,208.84313725490196,0.05998924150824244,60,18156.0,0.0,52,16199.0,0.0002229255685256251,30,7910.0,0.03397883416411721,80,22923.0,0.0,48,11023.0,0.000228276449484508,55,17294.0,0.013817264046194414,49,13837.0,0.0,31,8139.0,0.0,45,13380.0,0.0,450,128861.0,-45.0
405.0,455,98112.0,213.7516339869281,0.003414794249743591,60,18456.0,0.0,52,16459.0,1.1346116204841182e-06,32,8066.0,1.3134533881540815e-06,80,23323.0,0.0,48,11263.0,2.369994835583072e-05,58,17577.0,0.001847562872466248,49,14082.0,0.0,31,8294.0,0.0,45,13605.0,0.0,455,131125.0,-45.5
