step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,2.3318722038777198,0,0.0,0.08636550827197241,1,0.0,0.13356746255944946,1,0.0,0.2275341411856943,0,0.0,0.09373986047977947,0,0.0,0.2933981758312991,0,0.0,1.0,0,0.0,0.241086251615222,1,0.0,0.045716715787590165,1,0.0,0.17969612216308575,4,0.0,-0.4
10.0,7,0.0,0.0,6.226311462695654,1,0.0,0.3098943644187807,2,0.0,0.5210163856244734,0,0.0,0.697222719024261,1,0.0,0.3031355481683736,0,0.0,0.6574203259644001,2,0.0,0.20403617854958067,0,0.0,0.6489468657570715,0,0.0,0.4446923307455828,1,0.0,0.4250569411137466,7,0.0,-0.7
15.0,6,0.0,0.0,8.899339934538773,1,0.0,0.5552449104242904,1,0.0,0.6120018200754179,0,0.0,0.7886089188259757,1,0.0,0.5201799940555547,1,0.0,0.6725855703206126,1,0.0,0.5289753309952833,0,0.0,0.9661773214908677,0,0.0,0.9338516982916613,1,0.0,0.6843052539676526,6,0.0,-0.6000000000000001
20.0,14,9.0,0.0989010989010989,7.8725877962111666,2,0.0,0.6907743373692289,2,3.0,0.5344412934415556,2,0.0,0.4881742055256722,1,1.0,0.6502746422906763,4,3.0,0.40474636066336184,0,0.0,0.614569637794809,1,1.0,0.219318095880167,1,1.0,0.630321413127353,1,0.0,0.6344307894165184,14,9.0,-1.4
25.0,23,80.0,0.7272727272727273,6.963894686872914,1,1.0,0.6020328462953589,2,14.0,0.5852058148553743,1,5.0,0.5061688952633779,4,11.0,0.4437493989525058,6,20.0,0.3741933810766112,2,6.0,0.5029409568484383,2,10.0,0.3011755423919338,2,9.0,0.4633686301626167,3,8.0,0.5966745854176578,23,84.0,-2.3
30.0,50,251.0,1.7801418439716312,5.892612977068,3,10.0,0.6403203069166243,7,32.0,0.3329291576650951,6,20.0,0.4991074136174585,7,39.0,0.28147965478538883,6,49.0,0.4132586680185309,9,31.0,0.41735292513805566,2,20.0,0.3140932340870039,4,24.0,0.28204222038265486,6,28.0,0.42050090998648076,50,253.0,-5.0
35.0,64,489.0,2.9457831325301207,5.45369444268703,5,24.0,0.538817350878112,8,67.0,0.3501284449331765,5,40.0,0.5698356283915456,10,83.0,0.34771574333968647,9,85.0,0.2652550114169426,11,73.0,0.3044648478160381,3,35.0,0.4250899192901569,5,30.0,0.39621201698391934,8,57.0,0.3640507635627607,64,494.0,-6.4
40.0,87,844.0,4.442105263157894,5.102482862668898,9,56.0,0.4382010099819792,9,109.0,0.38911603728130373,8,70.0,0.4615833464506075,13,137.0,0.32403845944285103,12,143.0,0.2902622289890243,18,145.0,0.1977237552457626,5,51.0,0.4259829903725442,6,52.0,0.43734767764898885,7,91.0,0.4648290483556308,87,854.0,-8.7
45.0,110,1268.0,6.038095238095238,3.9442277009538937,10,99.0,0.3227602961422457,12,160.0,0.3252281681103438,12,114.0,0.2745638853398971,15,205.0,0.24821251182441686,12,184.0,0.27476181988131637,23,243.0,0.15596653364573093,8,77.0,0.2773676044368482,9,78.0,0.3678855348305276,9,129.0,0.3721876147902883,110,1289.0,-11.0
50.0,137,1854.0,7.889361702127659,3.4872102506100244,15,159.0,0.2528366903929568,14,221.0,0.2764712413076538,14,177.0,0.25929190061854934,22,299.0,0.15157355084244073,20,261.0,0.19356970189727135,23,356.0,0.22195466913056097,11,128.0,0.37791246063581385,6,100.0,0.31262576171681117,12,175.0,0.3068571472900315,137,1876.0,-13.7
55.0,156,2566.0,9.86923076923077,3.37457274758166,15,233.0,0.24313504322037793,19,298.0,0.2296009932306703,14,247.0,0.22394518541135924,26,416.0,0.11836391015272861,21,358.0,0.13295598961586252,24,475.0,0.18631876310088585,12,184.0,0.4241311685713131,10,139.0,0.3424731942289844,15,237.0,0.34284153432036635,156,2587.0,-15.600000000000001
60.0,179,3369.0,12.075268817204302,3.1088335828384284,17,313.0,0.25706014699494145,21,388.0,0.2284339083976681,17,328.0,0.2140253722964506,26,537.0,0.15231560482493683,25,477.0,0.2078559436779285,29,611.0,0.1477227695464644,15,249.0,0.3027600029689539,11,190.0,0.25360801507224434,18,306.0,0.27182906129880835,179,3399.0,-17.9
65.0,201,4306.0,14.498316498316498,2.501539006646718,17,395.0,0.26688311435785195,25,493.0,0.20557534515901557,20,414.0,0.10713956254316866,29,681.0,0.15498660321700478,27,609.0,0.13582560834755972,31,764.0,0.06400851093847186,18,328.0,0.24610073594137713,14,253.0,0.26674884188742476,20,397.0,0.2196614314279958,201,4334.0,-20.1
70.0,229,5178.0,15.981481481481481,2.4181742951161387,21,488.0,0.22316834393482735,27,620.0,0.19920657086145974,22,510.0,0.1283715552276482,33,836.0,0.16526388655473506,32,764.0,0.15833064024992127,31,842.0,0.07797911363481445,23,435.0,0.20505045701596566,15,326.0,0.26449705196385476,25,508.0,0.1731922205105302,229,5329.0,-22.9
75.0,247,6159.0,17.698275862068964,2.3730206763720476,23,593.0,0.2376818882066593,33,762.0,0.12329612061316596,22,615.0,0.1427144858120393,37,1011.0,0.16893782378392516,34,926.0,0.094358537001919,24,850.0,0.17206638108601705,28,558.0,0.130649305183984,18,406.0,0.22799932683139626,28,640.0,0.19426370277864088,247,6361.0,-24.700000000000003
80.0,261,7302.0,19.115183246073297,2.591004998264956,29,721.0,0.19568360759238068,35,925.0,0.10662136087828523,23,731.0,0.22356267313017567,39,1196.0,0.17179346015436026,37,1109.0,0.13384343508411933,22,954.0,0.1281844327152973,27,690.0,0.2132989520920691,18,493.0,0.2739059533440845,31,782.0,0.21660169995666334,261,7601.0,-26.1
85.0,284,8651.0,21.255528255528255,2.5738285096241245,33,873.0,0.20299829597151825,36,1098.0,0.11833818362424132,23,846.0,0.22373626950185613,43,1401.0,0.14635134428220267,40,1302.0,0.1393544022439232,28,1084.0,0.10680410614988911,28,825.0,0.2578757972481657,22,589.0,0.24370911724265615,31,930.0,0.1725169105494224,284,8948.0,-28.4
90.0,314,10138.0,23.686915887850468,2.2982347764080657,37,1045.0,0.19585510724665434,38,1276.0,0.13181921871927474,26,970.0,0.22280065994527176,45,1621.0,0.12712180083354852,45,1513.0,0.07477431649847456,34,1241.0,0.10993983011234133,28,966.0,0.18331423601646166,26,707.0,0.17764651750616042,35,1091.0,0.1692327687498837,314,10430.0,-31.400000000000002
95.0,345,11775.0,26.224944320712694,1.8932838930898974,42,1239.0,0.1509312032569439,41,1473.0,0.1413390963852169,26,1096.0,0.19005362641287116,51,1866.0,0.08406784668739511,49,1748.0,0.033160050701288836,40,1427.0,0.04709777580934156,33,1122.0,0.15661997110076373,27,842.0,0.1766571413789606,36,1270.0,0.16780281276152526,345,12083.0,-34.5
100.0,382,13591.0,28.97867803837953,1.6837348323819747,48,1467.0,0.11199800030143929,48,1688.0,0.11935106382745654,29,1232.0,0.13279805098626127,56,2142.0,0.1062248888677581,50,1996.0,0.09881572428870872,43,1636.0,0.0682612476487198,37,1299.0,0.12959648116625355,30,983.0,0.15448667246979317,41,1457.0,0.12042333492991222,382,13900.0,-38.2
105.0,404,15555.0,32.88583509513742,1.4316478007671463,50,1715.0,0.12270534688927145,50,1932.0,0.12905026576798265,31,1378.0,0.1075361302668626,60,2434.0,0.06493368457943491,54,2254.0,0.07446942330228679,45,1857.0,0.03005982005978531,37,1484.0,0.12690725617209508,33,1142.0,0.1277079970008547,44,1669.0,0.1040503855216684,404,15865.0,-40.400000000000006
110.0,414,17134.0,36.22410147991543,1.0139936997912595,51,1967.0,0.07396857339381778,52,2189.0,0.06954074558927367,32,1534.0,0.05568929671223632,65,2755.0,0.07753781911528806,50,2346.0,0.06085074043227459,48,2095.0,0.050372662608762726,38,1671.0,0.06799476173963648,33,1307.0,0.0696420109652266,45,1890.0,0.05657690203004221,414,17754.0,-41.400000000000006
115.0,428,18602.0,39.49469214437367,0.5579597133510833,56,2239.0,0.030876526931746667,55,2459.0,0.009643518641303441,32,1694.0,0.026420130913678695,68,3089.0,0.0402809136367426,44,2271.0,0.0697608179669142,47,2297.0,0.04500087665910861,41,1873.0,0.05986650370163135,37,1488.0,1.3066515950062381e-05,48,2127.0,0.03739153890060315,428,19537.0,-42.8
120.0,433,20414.0,43.34182590233546,0.42239207996526623,58,2524.0,0.01538317816585112,55,2736.0,0.007491349877942997,33,1859.0,0.0002367330360090943,71,3438.0,0.04338289983438016,39,2409.0,0.060556003316657996,49,2535.0,0.04047342739860178,43,2084.0,0.02976028079213199,37,1673.0,0.0256979025999613,48,2367.0,0.0,433,21625.0,-43.3
125.0,438,22296.0,47.33757961783439,0.30569408167233797,59,2815.0,8.332500281904864e-05,55,3011.0,0.016128443243900954,25,1929.0,0.03427634062904729,74,3803.0,0.025906526734780465,42,2606.0,0.04740976458526104,54,2795.0,0.0003879197327898677,44,2301.0,0.010550252508059842,37,1858.0,0.04911365116595995,48,2607.0,0.0,438,23725.0,-43.800000000000004
130.0,447,24111.0,51.3,0.1874702185789612,59,3110.0,0.0,56,3287.0,2.1925419304264664e-05,23,1890.0,0.030491570429648188,76,4179.0,0.018196804244698234,49,2836.0,0.008133525363087143,55,3070.0,1.5384262249016007e-06,44,2521.0,0.02078793878493141,37,2043.0,0.0,48,2847.0,0.0,447,25783.0,-44.7
135.0,454,26280.0,55.91489361702128,0.22548110917880626,59,3405.0,0.0,56,3567.0,0.013894005772332036,22,1817.0,0.04481772592708287,77,4561.0,0.0001914661447896827,56,3102.0,0.0002728605313962403,55,3349.0,0.042503652808876906,44,2741.0,0.034478394090456034,37,2228.0,0.0,48,3087.0,0.0,454,27857.0,-45.400000000000006
140.0,457,28538.0,60.719148936170214,0.12066773132531977,59,3700.0,0.0,56,3847.0,0.016099470010233614,22,1928.0,0.02759344193735727,78,4951.0,4.2655160036812353e-07,56,3381.0,9.020832194365138e-06,56,3628.0,0.0289129983866578,45,2963.0,0.00041625551886457016,37,2413.0,0.0,48,3327.0,0.0,457,30138.0,-45.7
145.0,457,30329.0,64.66737739872069,0.08659292516963145,59,3995.0,0.0,56,4127.0,0.0,25,2045.0,0.017357392221160742,78,5341.0,0.0,56,3661.0,1.9840759693114176e-07,58,3915.0,0.003674305785043473,46,3195.0,0.00938550042381158,31,2349.0,0.023953625235929303,48,3567.0,0.0,457,32195.0,-45.7
150.0,456,32336.0,68.94669509594883,0.09698401878158257,59,4290.0,0.0,56,4407.0,1.86636113533712e-07,28,2178.0,0.0008675313352709479,78,5731.0,0.0,56,3941.0,0.002228884100145421,59,4208.0,6.022477039153638e-07,46,3425.0,0.035218256020299106,26,2336.0,0.03287918859520429,48,3809.0,0.0006599678309611289,456,34325.0,-45.599999999999994
155.0,462,34640.0,74.01709401709402,0.04434010076873238,59,4585.0,0.0,56,4687.0,1.4410103350268138e-07,29,2322.0,3.285676310176422e-05,78,6121.0,0.0,57,4224.0,2.7963886910342805e-06,59,4503.0,0.0,46,3655.0,0.030668001276244538,29,2443.0,0.0016434346526880005,49,4054.0,0.0,462,36594.0,-46.2
160.0,468,36972.0,79.0,0.00011668928152163712,59,4880.0,0.0,56,4967.0,1.8862824238650539e-07,29,2467.0,3.82378140701941e-07,78,6511.0,0.0,57,4509.0,0.0,59,4798.0,0.0,49,3894.0,6.512581280153086e-05,32,2601.0,2.4335137658048324e-05,49,4299.0,0.0,468,38926.0,-46.8
165.0,468,39312.0,84.0,3.5298015540534614e-07,59,5175.0,0.0,56,5247.0,2.1233374523503968e-07,29,2612.0,0.0,78,6901.0,0.0,57,4794.0,0.0,59,5093.0,0.0,49,4139.0,0.0,32,2761.0,0.0,49,4544.0,0.0,468,41266.0,-46.8
170.0,468,41652.0,89.0,2.1593616504969214e-07,59,5470.0,0.0,56,5527.0,0.0,29,2757.0,0.0,78,7291.0,8.960322876520214e-08,57,5079.0,0.0,59,5388.0,0.0,49,4384.0,0.0,32,2921.0,0.0,49,4789.0,0.0,468,43606.0,-46.8
