step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,3.0930666807893434,1,0.0,0.217325254744432,1,0.0,0.19483469308067589,0,0.0,1.0,1,0.0,0.26256643503884,-0.225,3,3,0.0
10.0,1,0.0,0.0,7.393041643027723,0,0.0,0.5329129379407328,0,0.0,0.6135329595675447,1,0.0,0.28534805794214474,0,0.0,0.6032537110248027,-0.075,1,1,0.0
15.0,4,0.0,0.0,7.937986334698246,1,0.0,0.6209246411845256,2,0.0,0.4746731380929092,0,0.0,0.5473703062519707,1,0.0,0.6230732880572157,-0.3,4,4,0.0
20.0,5,7.0,0.15555555555555556,8.993106964894496,0,0.0,0.817607744728253,2,4.0,0.5856429514099232,0,0.0,0.6696863728276494,3,3.0,0.46972130013647745,-0.375,5,5,7.0
25.0,10,33.0,0.5789473684210527,7.7180126348406315,3,5.0,0.5106622986393242,2,13.0,0.5121616043749277,2,0.0,0.6842184473046858,3,15.0,0.4622862648118396,-0.75,10,10,33.0
30.0,19,98.0,1.5076923076923077,7.238163868485463,8,30.0,0.450112094254527,4,28.0,0.5227962948608106,2,3.0,0.6567939455355882,5,37.0,0.4552182386373175,-1.425,19,19,98.0
35.0,27,209.0,2.6455696202531644,5.717029337631374,8,68.0,0.444138021205826,5,53.0,0.40938816879829215,5,20.0,0.4684830667097333,9,68.0,0.22552119339236837,-2.025,27,27,209.0
40.0,39,377.0,4.053763440860215,5.368009506761844,13,122.0,0.3597376066111751,8,91.0,0.5095043318513258,8,51.0,0.3533728660106812,10,113.0,0.2835701498696683,-2.925,39,39,377.0
45.0,50,593.0,5.757281553398058,4.908443684194562,19,198.0,0.30087149043877215,8,131.0,0.3992708644527126,11,102.0,0.3054534308815472,12,162.0,0.3891829056553602,-3.75,50,50,593.0
50.0,65,861.0,7.6875,3.878863431244676,23,298.0,0.1985636993364109,12,179.0,0.26278515818883247,16,166.0,0.277315726795769,14,218.0,0.3746470334728626,-4.875,65,65,861.0
55.0,71,1194.0,9.78688524590164,3.5717920105068006,26,419.0,0.15961116993836033,15,245.0,0.1824828104446153,15,241.0,0.2461326853628009,15,289.0,0.3507343183848972,-5.325,71,71,1194.0
60.0,85,1578.0,11.602941176470589,3.19393940780287,30,557.0,0.11571860974228852,16,321.0,0.246505852778612,18,324.0,0.20402814055997726,21,376.0,0.3140599548522285,-6.375,85,85,1578.0
65.0,91,1872.0,12.73469387755102,3.3458549586574087,31,711.0,0.17865129670971466,19,406.0,0.18390288120548012,16,354.0,0.2846354239025018,25,488.0,0.2797436547958807,-6.825,91,91,1959.0
70.0,102,2309.0,14.522012578616351,2.876321509142006,34,873.0,0.16923917799031601,21,501.0,0.14150126433120433,16,374.0,0.305274950839017,31,627.0,0.18203567885805047,-7.65,102,102,2375.0
75.0,116,2718.0,15.988235294117647,2.567089741298798,37,1050.0,0.1400687356496727,25,613.0,0.1435056814512486,17,377.0,0.28929463402254474,37,797.0,0.17333693682904586,-8.7,116,116,2837.0
80.0,128,3255.0,17.690217391304348,2.826904353849404,42,1251.0,0.14724567289861015,25,730.0,0.16920492054627137,18,374.0,0.29255174312179266,43,996.0,0.18476922593406925,-9.6,128,128,3351.0
85.0,137,3882.0,19.507537688442213,2.6981089444436632,45,1463.0,0.12054999457542888,27,854.0,0.1873617553352391,20,446.0,0.2927276193032078,45,1215.0,0.17582633056352495,-10.275,137,137,3978.0
90.0,150,4464.0,21.156398104265403,2.585632137981738,49,1700.0,0.10840222037230626,26,933.0,0.25391423860580176,25,557.0,0.2628433542684882,50,1457.0,0.1320763658399996,-11.25,150,150,4647.0
95.0,164,5107.0,23.004504504504503,2.14386498743215,52,1957.0,0.0875294088062804,25,1005.0,0.21329334878291373,31,697.0,0.21391190420836143,56,1719.0,0.11774179018617398,-12.3,164,164,5378.0
