step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,3.2000738378672393,1,0.0,0.2095974282137263,1,0.0,0.21395243516381202,0,0.0,1.0,1,0.0,0.2280338005149173,-0.225,3,3,0.0
10.0,1,0.0,0.0,7.414753538545535,0,0.0,0.5340793089235227,0,0.0,0.579096299420574,1,0.0,0.27559331515089874,0,0.0,0.5604316826790708,-0.075,1,1,0.0
15.0,4,0.0,0.0,8.02313156864923,1,0.0,0.6446950847275998,2,0.0,0.4608179128738495,0,0.0,0.5963582118234901,1,0.0,0.5501747435245242,-0.3,4,4,0.0
20.0,5,7.0,0.15217391304347827,9.170993938266443,0,0.0,0.8692154907336813,1,3.0,0.627647890359099,1,0.0,0.6098185197441403,3,4.0,0.4550447880486823,-0.375,5,5,7.0
25.0,8,29.0,0.5178571428571429,8.342161160015122,2,1.0,0.5640534070007949,2,12.0,0.5436027806971006,1,0.0,0.7243376618353116,3,16.0,0.51695381529329,-0.6,8,8,29.0
30.0,18,84.0,1.2923076923076924,7.476523859428959,6,19.0,0.41529962825577416,5,29.0,0.49598609460322496,3,3.0,0.6862738033567068,4,33.0,0.5023157554642226,-1.35,18,18,84.0
35.0,24,165.0,2.2,6.307707924878901,4,35.0,0.5596673699024024,9,68.0,0.40636645933544635,6,19.0,0.5201026374279939,5,53.0,0.22210215007932974,-1.8,24,24,175.0
40.0,42,318.0,3.533333333333333,4.7523212708380855,11,57.0,0.37144384700204164,12,119.0,0.40239675511184125,9,54.0,0.2949644462589259,10,90.0,0.23364796115896708,-3.15,42,42,320.0
45.0,49,534.0,5.393939393939394,4.930836102530331,11,107.0,0.43998900319701617,12,175.0,0.321246563660254,14,116.0,0.27572912726020876,12,138.0,0.35030893678080693,-3.675,49,49,536.0
50.0,61,798.0,7.457943925233645,4.099155016022879,16,172.0,0.3236550330821753,17,248.0,0.18609331827004993,17,190.0,0.2448519360283252,11,190.0,0.40061085706642585,-4.575,61,61,800.0
55.0,70,1118.0,9.555555555555555,3.499020947090048,19,261.0,0.2803180325599355,18,334.0,0.1525104866738967,19,273.0,0.1614158257384952,14,252.0,0.343147606102667,-5.25,70,70,1120.0
60.0,82,1491.0,11.55813953488372,2.7396926025891055,23,364.0,0.20979342676110413,21,429.0,0.16419195076639087,21,374.0,0.1568417344511567,17,326.0,0.2494870757077346,-6.15,82,82,1493.0
65.0,97,1940.0,13.661971830985916,3.1355543727140334,28,498.0,0.2378306843365579,24,534.0,0.2171332762172632,24,485.0,0.15333111991014842,21,425.0,0.25770866377536755,-7.275,97,97,1942.0
70.0,103,2427.0,15.658064516129032,3.141335020413751,31,646.0,0.18973482046938192,23,644.0,0.23548075984552763,25,601.0,0.22509771698360823,24,538.0,0.23577593789343923,-7.725,103,103,2429.0
75.0,111,2955.0,17.90909090909091,3.0534215320409515,33,808.0,0.18124549987307975,27,764.0,0.12897211178624468,24,721.0,0.27646324685213447,27,664.0,0.23477157102197582,-8.325,111,111,2957.0
80.0,124,3446.0,19.03867403314917,2.688306891618123,40,983.0,0.12832420755870969,29,902.0,0.14407736868072651,26,796.0,0.24997612196697855,29,803.0,0.2129093154249608,-9.3,124,124,3484.0
85.0,129,3959.0,20.619791666666668,2.708069696438502,41,1177.0,0.17444814055041477,30,1049.0,0.15645501701399425,24,894.0,0.22266351802400408,34,964.0,0.18635554440280014,-9.675,129,129,4084.0
90.0,135,4588.0,22.82587064676617,2.489371934986698,42,1384.0,0.13154440189217023,31,1204.0,0.1996542174989487,23,1006.0,0.2129127369503449,39,1152.0,0.1452281734776915,-10.125,135,135,4746.0
95.0,155,5321.0,25.218009478672986,2.1189554235678534,45,1607.0,0.12183008385014897,34,1370.0,0.2031371510329499,34,1148.0,0.139998168008535,42,1354.0,0.11721738275327237,-11.625,155,155,5479.0
100.0,171,6131.0,27.868181818181817,1.832693693406472,48,1843.0,0.10057126566217653,39,1549.0,0.15749968899174044,40,1330.0,0.1219504248017681,44,1567.0,0.11885753760802095,-12.825,171,171,6289.0
105.0,190,7026.0,30.951541850220263,1.714850512068975,52,2092.0,0.10824376766270954,45,1756.0,0.11351535328988603,46,1546.0,0.12315561359217717,47,1791.0,0.12330097528787387,-14.25,190,190,7185.0
110.0,195,7979.0,35.30530973451327,1.322276298476806,52,2350.0,0.09558802895915022,48,1986.0,0.08570364244723712,48,1777.0,0.11381712328654396,47,2026.0,0.07311324469004993,-14.625,195,195,8139.0
115.0,204,8984.0,39.40350877192982,0.8478431369066156,54,2618.0,0.08259918508305128,52,2236.0,0.03336999060802362,50,2024.0,0.05391733228584032,48,2266.0,0.019352033450957703,-15.3,204,204,9144.0
120.0,215,10043.0,44.04824561403509,0.5595475392902394,55,2889.0,0.04730597172224518,56,2511.0,0.01144102614221261,55,2292.0,0.02964234207791571,49,2511.0,0.03634648425009771,-16.125,215,215,10203.0
125.0,215,10943.0,47.99561403508772,0.41323799620486884,57,3171.0,0.009431779222506499,58,2796.0,0.012316129733353144,51,2427.0,0.022519624971719842,49,2756.0,0.006432256113486665,-16.125,215,215,11150.0
130.0,211,11793.0,51.723684210526315,0.6227558514427322,57,3458.0,0.01618622455260106,58,3086.0,0.03327656922403983,46,2540.0,0.027342149960308183,50,3009.0,0.01191774068857407,-15.825,211,211,12093.0
135.0,210,12651.0,55.48684210526316,0.5925561066767042,57,3745.0,0.051043326206611124,61,3383.0,1.4782399031358786e-05,42,2683.0,0.0294912113393756,50,3259.0,0.019081550113257607,-15.75,210,210,13070.0
140.0,211,13644.0,60.3716814159292,0.4808274454151935,57,4028.0,0.0475898625939769,61,3688.0,0.01142121508935347,42,2890.0,0.025634373328929788,51,3512.0,0.01254817395038458,-15.825,211,211,14118.0
145.0,211,14250.0,63.333333333333336,0.322938702956274,57,4313.0,0.030137517407059132,62,3995.0,0.0005389974738162234,40,2898.0,0.013542793873664704,52,3769.0,4.0443737896752814e-05,-15.825,211,211,14975.0
150.0,211,14849.0,66.58744394618834,0.40507838645819344,57,4596.0,0.0,63,4308.0,0.0066406127093815975,39,2843.0,0.029891374640212468,52,4031.0,0.03125847253560366,-15.825,211,211,15778.0
155.0,210,15788.0,70.79820627802691,0.34719343221244725,57,4881.0,0.0,63,4623.0,0.0022772388995524534,38,3032.0,0.024762634176611297,52,4289.0,0.029283116944074407,-15.75,210,210,16825.0
160.0,216,16858.0,75.93693693693693,0.14879905513891153,57,5166.0,0.0,64,4942.0,0.0,42,3235.0,0.0018216657456293986,53,4552.0,0.011198361469500165,-16.2,216,216,17895.0
165.0,220,17948.0,80.84684684684684,0.11393439263717785,57,5451.0,0.0,64,5262.0,0.0,44,3451.0,2.745540856931765e-05,55,4821.0,4.689213317634115e-05,-16.5,220,220,18985.0
170.0,220,19048.0,86.58181818181818,0.0,57,5736.0,0.0,64,5582.0,0.0,44,3671.0,0.0,55,5096.0,0.0,-16.5,220,220,20085.0
175.0,220,20148.0,91.58181818181818,5.186506834390022e-07,57,6021.0,0.0,64,5902.0,0.0,44,3891.0,1.653523249430815e-07,55,5371.0,0.0,-16.5,220,220,21185.0
180.0,220,21248.0,96.58181818181818,0.0,57,6306.0,0.0,64,6222.0,0.0,44,4111.0,0.0,55,5646.0,0.0,-16.5,220,220,22285.0
185.0,220,22348.0,101.58181818181818,0.0,57,6591.0,0.0,64,6542.0,0.0,44,4331.0,0.0,55,5921.0,0.0,-16.5,220,220,23385.0
190.0,220,23448.0,106.58181818181818,0.0,57,6876.0,0.0,64,6862.0,0.0,44,4551.0,0.0,55,6196.0,0.0,-16.5,220,220,24485.0
195.0,216,23977.0,108.98636363636363,0.07265660422780883,57,7161.0,0.0,60,6932.0,0.004109174608937718,44,4771.0,0.0,55,6471.0,0.0,-16.2,216,216,25335.0
200.0,211,24283.0,110.37727272727273,0.2637299278965325,57,7450.0,0.03375375565954599,55,6896.0,0.02242687540391083,44,4991.0,0.0,55,6746.0,0.0,-15.825,211,211,26083.0
205.0,210,24855.0,112.97727272727273,0.20536346909972772,59,7738.0,0.0067818361435303225,52,7004.0,0.030086731806450617,44,5211.0,0.0,55,7021.0,0.017334125881258725,-15.75,210,210,26974.0
210.0,214,25810.0,117.31818181818181,0.07543643590452462,61,8038.0,1.4723808951492248e-05,53,7266.0,0.01996315239213718,44,5431.0,0.0,56,7297.0,0.0,-16.05,214,214,28032.0
215.0,214,26571.0,120.77727272727273,0.06585351209906827,61,8343.0,0.0,57,7544.0,0.001493676791751066,40,5407.0,0.008369843096782846,56,7576.0,3.007472200988778e-06,-16.05,214,214,28870.0
220.0,211,27267.0,123.94090909090909,0.2774099931721663,61,8650.0,0.030371846252790106,59,7838.0,4.628665412628708e-06,35,5355.0,0.029798350179215304,56,7856.0,0.0,-15.825,211,211,29699.0
225.0,210,28171.0,128.05,0.2734394710950802,61,8955.0,0.03869693508518916,59,8133.0,0.0,34,5524.0,0.029029074718672516,56,8136.0,0.0,-15.75,210,210,30748.0
230.0,214,29233.0,132.87727272727273,0.179084697723287,61,9258.0,0.02312071595333718,59,8428.0,0.0076739510521953835,38,5706.0,0.002423599358277104,56,8416.0,0.0,-16.05,214,214,31808.0
235.0,217,30312.0,138.41095890410958,0.006354400871463965,61,9563.0,0.0015476166188031345,60,8725.0,9.86553410002492e-06,40,5903.0,2.0034326817798923e-05,56,8696.0,0.0,-16.275,217,217,32887.0
240.0,219,31404.0,143.3972602739726,4.038197451698955e-06,63,9875.0,9.083428760044191e-07,60,9025.0,0.0,40,6103.0,0.0,56,8976.0,0.0,-16.425,219,219,33979.0
245.0,213,31310.0,142.96803652968038,0.11360242726985627,63,10190.0,0.0,60,9325.0,0.0,40,6303.0,0.0,50,8813.0,0.013879763160377019,-15.975,213,213,34631.0
250.0,205,31354.0,143.8256880733945,0.35873775417356385,63,10379.0,0.0,60,9627.0,0.014216349568680396,40,6503.0,0.0,42,8132.0,0.04197600341068263,-15.375,205,205,34641.0
255.0,205,31886.0,146.94009216589862,0.3439405306369157,60,10680.0,0.009997853165519795,62,9932.0,0.004693087109947842,40,6703.0,0.0,43,8154.0,0.029685108137220338,-15.375,205,205,35469.0
260.0,212,32935.0,151.7741935483871,0.19846262266782694,63,10991.0,1.238629594193271e-06,64,10249.0,2.666991311930811e-06,40,6903.0,0.0,45,8375.0,0.0009336421442943233,-15.9,212,212,36518.0
265.0,214,34003.0,157.4212962962963,0.13425693365789387,63,11306.0,2.1709687443160704e-07,64,10569.0,0.0,40,7103.0,0.0,47,8608.0,1.4564103801661185e-05,-16.05,214,214,37586.0
270.0,214,35073.0,163.89252336448598,0.0,63,11621.0,0.0,64,10889.0,0.0,40,7303.0,0.0,47,8843.0,0.0,-16.05,214,214,38656.0
275.0,214,36143.0,168.89252336448598,0.0,63,11936.0,0.0,64,11209.0,0.0,40,7503.0,0.0,47,9078.0,0.0,-16.05,214,214,39726.0
