step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,3.0792412901151693,1,0.0,0.2331260234049337,1,0.0,0.2351881611951584,0,0.0,1.0,1,0.0,0.22080898559295267,-0.225,3,3,0.0
10.0,1,0.0,0.0,6.973112856322931,0,0.0,0.5020912336737202,0,0.0,0.6253805436329631,1,0.0,0.31995811172188976,0,0.0,0.5285489160172243,-0.075,1,1,0.0
15.0,4,0.0,0.0,7.9951934004718375,2,0.0,0.5704424795257429,1,0.0,0.579329235048953,0,0.0,0.5464669101327877,1,0.0,0.5895755234456814,-0.3,4,4,0.0
20.0,2,3.0,0.06976744186046512,9.65410920379851,0,0.0,0.8400131462550837,0,0.0,0.7766853444355486,0,0.0,0.6817977003445738,2,3.0,0.49138560018619426,-0.15,2,2,3.0
25.0,8,17.0,0.3148148148148148,8.642580912254187,2,2.0,0.6834602902872127,1,0.0,0.6638057314751091,2,0.0,0.6671220649808351,3,15.0,0.48425926480295906,-0.6,8,8,17.0
30.0,14,37.0,0.578125,7.515816134915557,7,14.0,0.37277595141220754,2,6.0,0.6066252324469821,3,5.0,0.6948367579495945,2,22.0,0.5553248125183877,-1.05,14,14,47.0
35.0,23,120.0,1.5384615384615385,6.618186288518146,9,50.0,0.4672409677976684,4,24.0,0.5376174265023265,5,22.0,0.49873213302668207,5,26.0,0.3690511499615802,-1.725,23,23,122.0
40.0,27,219.0,2.460674157303371,6.733627903834042,11,93.0,0.4330276885530216,6,51.0,0.591650507715158,5,34.0,0.46016831617395537,5,48.0,0.4268893380202091,-2.025,27,27,226.0
45.0,37,367.0,3.707070707070707,5.520040141401908,14,152.0,0.3279794750931916,8,85.0,0.38495998006183535,7,61.0,0.4295243005112222,8,75.0,0.39444737722265555,-2.775,37,37,373.0
50.0,50,544.0,5.132075471698113,4.346049952135975,20,237.0,0.1944608636480175,12,123.0,0.19093992703546184,9,92.0,0.37648936519187937,9,115.0,0.4672840105501086,-3.75,50,50,567.0
55.0,60,786.0,6.834782608695652,3.9660769164785004,24,348.0,0.23460804376785263,14,186.0,0.18563532914141193,11,129.0,0.27850390943923714,11,165.0,0.43566303028736153,-4.5,60,60,828.0
60.0,70,1108.0,8.793650793650794,3.862285583981668,26,467.0,0.1753265914277011,17,264.0,0.2672076584116909,13,190.0,0.3068430692592605,14,227.0,0.3641450839527366,-5.25,70,70,1148.0
65.0,86,1487.0,11.014814814814814,3.5462932223877264,29,602.0,0.1828880734144151,21,358.0,0.1833698670766843,16,263.0,0.3316992691620855,20,304.0,0.2977737597539443,-6.45,86,86,1527.0
70.0,93,1925.0,13.184931506849315,3.231947493625258,31,750.0,0.16118777256001407,22,462.0,0.19407596131424693,17,342.0,0.2992362130254148,23,411.0,0.24846675415725503,-6.975,93,93,1965.0
75.0,108,2419.0,15.213836477987421,3.165565955232174,35,916.0,0.1785110739217272,25,571.0,0.14518554726654614,20,437.0,0.2862198679879722,28,535.0,0.2349435610989091,-8.1,108,108,2459.0
80.0,114,2809.0,16.14367816091954,2.930327496359041,33,1009.0,0.155036318523486,25,689.0,0.16672063761141956,24,542.0,0.27172414222296615,32,682.0,0.21048520100703746,-8.55,114,114,2922.0
85.0,120,3305.0,17.864864864864863,2.928446514632195,33,1098.0,0.14898070596375138,26,816.0,0.16854172537036105,26,660.0,0.21569480005923589,35,850.0,0.20368483163639248,-9.0,120,120,3424.0
90.0,130,3779.0,19.085858585858585,2.873053543280387,36,1218.0,0.15953943468629275,29,955.0,0.2582600846480947,28,796.0,0.20255727862411013,37,972.0,0.1444375849225781,-9.75,130,130,3941.0
95.0,141,4338.0,21.058252427184467,2.64371860498756,36,1383.0,0.15969858668414216,31,1105.0,0.23974083803532695,35,955.0,0.18374619890870988,39,1075.0,0.1432332123819366,-10.575,141,141,4518.0
100.0,148,5001.0,23.260465116279068,2.3037647127694996,38,1558.0,0.12324171929373186,37,1277.0,0.17434559967185076,36,1127.0,0.19835423235068034,37,1209.0,0.13518580528219126,-11.1,148,148,5171.0
105.0,163,5779.0,26.509174311926607,2.194228351440386,40,1748.0,0.12639255459306975,44,1483.0,0.11127983355862867,38,1310.0,0.17953800990118682,41,1363.0,0.17327592723263585,-12.225,163,163,5904.0
110.0,170,6173.0,28.05909090909091,1.8567323031173928,37,1788.0,0.11435924734958337,50,1722.0,0.07255830311281834,41,1508.0,0.16004335483264207,42,1531.0,0.13587454884407607,-12.75,170,170,6549.0
115.0,173,6658.0,30.126696832579185,1.8440068732138168,31,1664.0,0.14248933173060307,53,1980.0,0.07424903181054551,44,1724.0,0.1526296914565414,45,1725.0,0.0893041601384723,-12.975,173,173,7093.0
120.0,171,7172.0,32.89908256880734,1.306490689811658,29,1803.0,0.09767349428916601,56,2253.0,0.056737056068612304,40,1831.0,0.11592473555332924,46,1940.0,0.04711077914810058,-12.825,171,171,7827.0
125.0,187,8034.0,37.19444444444444,0.9273628024529793,36,1951.0,0.02931215188512484,58,2542.0,0.06547278715581786,45,2071.0,0.04138319790476783,48,2176.0,0.008369055638479481,-14.025,187,187,8740.0
