step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,2.3596677352557887,1,0.0,0.04286978542202609,1,0.0,0.06257242867783017,0,0.0,0.17384477147249577,0,0.0,0.401464237317116,2,0.0,-0.3
10.0,1,0.0,0.0,7.395160268767721,0,0.0,0.4765490802095173,0,0.0,0.7194215786868488,0,0.0,0.4909746060475406,1,0.0,0.57778014266066,1,0.0,-0.15
15.0,1,0.0,0.0,8.836724539334606,0,0.0,0.6923231357290398,0,0.0,0.6545424698234722,0,0.0,0.7550219351962191,1,0.0,0.5368331262138162,1,0.0,-0.15
20.0,7,6.0,0.125,8.733465821622977,2,0.0,0.6500080631772285,1,0.0,0.6844228913855215,1,1.0,0.7181573442545556,3,5.0,0.5289989141843215,7,6.0,-1.0499999999999998
25.0,11,37.0,0.6607142857142857,8.709765572403105,2,3.0,0.6250866722544934,2,6.0,0.721246301994385,3,8.0,0.5899447743939151,4,20.0,0.6309541209165349,11,37.0,-1.65
30.0,18,98.0,1.5806451612903225,7.027044910575612,4,14.0,0.5892954369913228,3,19.0,0.515111654343161,5,23.0,0.3736432780216864,6,42.0,0.5548865604809948,18,98.0,-2.6999999999999997
35.0,30,208.0,2.888888888888889,5.201964649567884,6,38.0,0.47640845443947966,8,45.0,0.3155502481287099,6,51.0,0.3066271306440065,10,74.0,0.35931666149637537,30,208.0,-4.5
40.0,41,382.0,4.602409638554217,4.326894676064114,13,83.0,0.2903594191345004,9,86.0,0.26803132339911395,8,88.0,0.33970261482890607,11,125.0,0.36843624158235744,41,382.0,-6.1499999999999995
45.0,52,576.0,6.260869565217392,4.221394222418998,15,136.0,0.2702485629815555,11,139.0,0.31723973865604094,10,130.0,0.304303013891883,16,190.0,0.32817196384940034,52,595.0,-7.8
