step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,3.6230264734006363,0,0.0,0.2376982123309358,1,0.0,0.21949861755291095,0,0.0,1.0,0,0.0,0.2988666704612374,-0.075,1,1,0.0
10.0,0,0.0,0.0,8.009415401992303,0,0.0,0.5905634922792719,0,0.0,0.6579525797081224,0,0.0,0.35164985030019685,0,0.0,0.6696519551038624,0.0,0,0,0.0
15.0,4,0.0,0.0,8.065707628685896,1,0.0,0.6688815352488072,2,0.0,0.4657457290605648,0,1.0,0.5527638748769153,1,0.0,0.6733728506757477,-0.3,4,4,1.0
20.0,3,4.0,0.08888888888888889,9.559472862561712,0,0.0,0.8604913041270282,1,4.0,0.641616553492086,1,0.0,0.6681935358757164,1,0.0,0.5887835095438729,-0.225,3,3,4.0
25.0,8,17.0,0.30357142857142855,8.071761449828669,1,0.0,0.5452817691242758,3,13.0,0.5493595444402007,2,0.0,0.6886752770836241,2,4.0,0.6540652641822031,-0.6,8,8,17.0
30.0,16,72.0,1.1428571428571428,7.620050873126765,5,18.0,0.48772582131540837,6,35.0,0.5374000230778128,3,5.0,0.6530411101389515,2,14.0,0.6452095825778285,-1.2,16,16,72.0
35.0,26,160.0,2.0253164556962027,6.331196495390401,6,35.0,0.5499420228384112,9,76.0,0.4298246450185986,6,22.0,0.48178765878695706,5,27.0,0.3451837674055108,-1.95,26,26,160.0
40.0,37,301.0,3.236559139784946,5.580386524251648,7,59.0,0.45966608531226033,15,136.0,0.3634028789351564,8,54.0,0.4197150186169297,7,52.0,0.24576435163467897,-2.775,37,37,301.0
45.0,49,490.0,4.851485148514851,5.017074631729477,10,83.0,0.4411598573956661,17,217.0,0.26048989245276677,12,101.0,0.2930704824360389,10,91.0,0.3795866265840844,-3.675,49,49,492.0
50.0,61,751.0,6.889908256880734,4.18852990277292,15,145.0,0.3031887437890746,21,312.0,0.1581433064344195,15,154.0,0.2681382588265264,10,134.0,0.41335572985027963,-4.575,61,61,745.0
55.0,67,1023.0,8.818965517241379,3.6628072740297597,18,227.0,0.29321483280880745,24,423.0,0.15532933354563844,14,212.0,0.21161476831434103,11,187.0,0.37336088309887683,-5.025,67,67,1049.0
60.0,78,1310.0,9.924242424242424,2.9998040930166043,21,326.0,0.22371659320479903,26,544.0,0.12555571993974984,13,243.0,0.22314803020655424,18,258.0,0.2786494974554317,-5.85,78,78,1371.0
65.0,80,1566.0,11.028169014084508,3.3472380994908386,16,376.0,0.28081736417444514,30,681.0,0.12470260306677669,13,267.0,0.2146401526388701,21,354.0,0.29709687644088517,-6.0,80,80,1678.0
70.0,89,1949.0,12.822368421052632,3.434067022662472,21,409.0,0.25804910600661285,30,829.0,0.17199115363054168,13,322.0,0.28357091177326776,25,472.0,0.2701801057404437,-6.675,89,89,2032.0
75.0,102,2424.0,14.690909090909091,3.5394451739351207,23,494.0,0.2916306422144328,34,983.0,0.14985907045704452,15,392.0,0.34354885370421673,30,612.0,0.22316195225643398,-7.65,102,102,2481.0
80.0,119,2956.0,16.42222222222222,2.8396372232147247,27,611.0,0.2324346070742092,37,1152.0,0.12577607115050957,22,480.0,0.23948762025883275,33,768.0,0.17580414624304783,-8.925,119,119,3011.0
85.0,135,3447.0,18.238095238095237,2.4570961855210207,30,748.0,0.18753208696663135,41,1345.0,0.10750812237217704,24,540.0,0.24409718940961594,40,957.0,0.15862463101236104,-10.125,135,135,3590.0
90.0,147,4059.0,20.094059405940595,2.320045630832613,32,907.0,0.15418453947098298,46,1562.0,0.1697185729475034,24,563.0,0.22410762071252618,45,1174.0,0.12632581836255505,-11.025,147,147,4206.0
95.0,154,4763.0,22.36150234741784,2.28957131463976,34,1074.0,0.18952289316396606,49,1789.0,0.14014264887165515,23,670.0,0.23622072980711084,48,1405.0,0.1155202801360437,-11.55,154,154,4938.0
100.0,160,5410.0,24.36936936936937,1.8639788876780012,35,1250.0,0.12581037231995154,52,2039.0,0.11479255249178386,28,792.0,0.17905065542758103,45,1605.0,0.11451974894485009,-12.0,160,160,5686.0
105.0,178,6183.0,27.358407079646017,1.4233326408812652,41,1443.0,0.08329531112614376,58,2317.0,0.0494720729797569,34,910.0,0.18469997857828277,45,1833.0,0.10205423261747337,-13.35,178,178,6503.0
110.0,189,7082.0,31.198237885462554,1.231626607513949,45,1662.0,0.09273937347880615,62,2621.0,0.03519676532127635,33,1022.0,0.16914655772386333,49,2072.0,0.05006370209920184,-14.175,189,189,7377.0
115.0,197,8027.0,35.36123348017621,0.8728235905676077,48,1900.0,0.07570618008903895,62,2935.0,0.029227667630751557,34,1175.0,0.10040391388204795,53,2331.0,0.03403133910143927,-14.775,197,197,8341.0
120.0,210,9055.0,40.06637168141593,0.5468135309606499,51,2147.0,0.06541524427084452,63,3247.0,0.01512352939628703,39,1356.0,0.019632300429679134,57,2611.0,0.013791353095004736,-15.75,210,210,9361.0
