step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,2.6547490827040745,1,0.0,0.1578720037482391,1,0.0,0.1876245927777434,0,0.0,1.0,1,0.0,0.21531858494785006,-0.225,3,3,0.0
10.0,1,0.0,0.0,7.512673394288855,0,0.0,0.5366254026388709,0,0.0,0.6468691215372315,1,0.0,0.2860175208940243,0,0.0,0.6256956400421956,-0.075,1,1,0.0
15.0,3,0.0,0.0,8.096050932482672,1,0.0,0.6254234192809123,1,0.0,0.5344715999440034,0,0.0,0.5462031368701848,1,0.0,0.6392318195863593,-0.225,3,3,0.0
20.0,2,3.0,0.06818181818181818,9.493310431880927,0,0.0,0.8063055706413516,1,3.0,0.5800239101718643,0,0.0,0.7318078467274751,1,0.0,0.626975928191522,-0.15,2,2,3.0
25.0,8,17.0,0.2982456140350877,8.684528603055092,3,4.0,0.500171635009573,2,12.0,0.605957184511081,2,0.0,0.7255063014705146,1,1.0,0.7480804918173329,-0.6,8,8,17.0
30.0,15,64.0,0.9846153846153847,8.122261153628468,7,26.0,0.4325175644536803,3,25.0,0.6456413902489024,3,5.0,0.7303416070395355,2,8.0,0.5590814299262665,-1.125,15,15,64.0
35.0,25,149.0,1.8860759493670887,6.566710215896722,7,56.0,0.5270766683529263,7,49.0,0.4520076465313756,5,19.0,0.5520584557998995,6,25.0,0.3201074259071784,-1.875,25,25,149.0
40.0,30,256.0,2.8131868131868134,6.07265111423809,9,90.0,0.46070349034045127,10,91.0,0.38349091147526554,6,42.0,0.4895185703340696,5,40.0,0.3816243628055589,-2.25,30,30,263.0
45.0,41,374.0,3.6666666666666665,5.528825335363881,10,111.0,0.4038609847644041,14,154.0,0.27171848864734444,8,78.0,0.41261764484739444,9,65.0,0.4519503037203525,-3.075,41,41,408.0
50.0,49,567.0,5.017699115044247,4.534956517209789,11,126.0,0.3089420220435052,18,235.0,0.14225663217925583,12,126.0,0.32932974891614814,8,95.0,0.4862133209703094,-3.675,49,49,582.0
55.0,60,820.0,6.666666666666667,4.052878783874513,13,173.0,0.27116150115159465,22,335.0,0.1689762459441941,14,188.0,0.2780648480041642,11,138.0,0.3878823008386033,-4.5,60,60,834.0
60.0,71,1144.0,8.474074074074075,4.0338840202707695,17,248.0,0.2150693981211787,23,447.0,0.2397293510495404,17,268.0,0.2554481801249418,14,196.0,0.3206746392098965,-5.325,71,71,1159.0
65.0,88,1532.0,10.713286713286713,3.8074584266059257,22,347.0,0.20783813327717104,27,569.0,0.29264355026886424,22,361.0,0.18714963765961587,17,272.0,0.338974416799603,-6.6,88,88,1549.0
70.0,97,1984.0,12.883116883116884,3.1862448798044203,26,471.0,0.21510420454402449,28,696.0,0.11245509332132399,23,470.0,0.23655141998622986,20,363.0,0.3131478267697665,-7.275,97,97,2000.0
75.0,109,2499.0,15.145454545454545,3.2052137297565,27,605.0,0.2776107355287119,35,853.0,0.1230394795857194,24,587.0,0.22806367663338192,23,470.0,0.25335834522926703,-8.175,109,109,2515.0
80.0,119,3045.0,16.916666666666668,2.8567693272032475,31,747.0,0.17630361195450595,36,1021.0,0.12112689310811536,27,714.0,0.23856488636618794,25,582.0,0.23875802414106442,-8.925,119,119,3064.0
85.0,127,3657.0,19.24736842105263,3.0578820737952346,36,914.0,0.17448407321953643,37,1200.0,0.14136804974797645,28,853.0,0.22813000591835794,26,708.0,0.2560336204815534,-9.525,127,127,3675.0
90.0,144,4337.0,21.364532019704434,2.5729752262516192,40,1103.0,0.150164025467612,41,1390.0,0.14041706674521043,32,1008.0,0.19147109836340867,31,854.0,0.23325519770015868,-10.8,144,144,4355.0
95.0,162,5096.0,23.70232558139535,2.09482797696638,40,1302.0,0.12131042978262682,45,1602.0,0.1515883313187023,39,1185.0,0.17964496750803907,38,1025.0,0.14346741377862202,-12.15,162,162,5114.0
100.0,172,5915.0,26.288888888888888,1.9166647229731129,44,1516.0,0.1071323306873895,47,1827.0,0.14749209734271795,42,1387.0,0.16094703653451342,39,1213.0,0.1483756509649549,-12.9,172,172,5943.0
105.0,188,6816.0,29.63478260869565,1.6643190827746386,48,1748.0,0.069117498098692,52,2073.0,0.12332880161403606,48,1613.0,0.1528079378530961,40,1401.0,0.14391846102289935,-14.1,188,188,6835.0
110.0,194,7759.0,33.58874458874459,1.5213787417272109,51,1999.0,0.07633223369121597,54,2337.0,0.09341266613419485,49,1854.0,0.12400490142460215,40,1596.0,0.12782490939300334,-14.55,194,194,7786.0
115.0,199,8744.0,37.85281385281385,1.1409195489652721,54,2264.0,0.06129263863347127,54,2609.0,0.06989217147813513,49,2099.0,0.08318807967437898,42,1793.0,0.08395847926596656,-14.925,199,199,8765.0
120.0,205,9305.0,40.28138528138528,0.6568204758824763,56,2539.0,0.02836188413954805,57,2885.0,0.02984951032794116,51,2354.0,0.057032203433037665,41,1829.0,0.04910240537450552,-15.375,205,205,9607.0
125.0,200,9845.0,42.80434782608695,0.7998615750257712,59,2829.0,0.010585970467163225,56,3166.0,0.014621687688370244,51,2607.0,0.07091572370411182,34,1734.0,0.0692881707343612,-15.0,200,200,10336.0
