step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,2.097610330153839,1,0.0,0.049531803353860426,1,0.0,0.04581476537762423,0,0.0,0.17665238461715135,0,0.0,0.3511484947822101,2,0.0,-0.3
10.0,1,0.0,0.0,7.187309457897591,0,0.0,0.4938417895791152,0,0.0,0.6197760990814178,0,0.0,0.4849844933667935,1,0.0,0.5560652077251922,1,0.0,-0.15
15.0,1,0.0,0.0,9.16934196273101,0,0.0,0.6940328282252258,0,0.0,0.6850652011307129,0,0.0,0.7852479375808687,1,0.0,0.5825432286600094,1,0.0,-0.15
20.0,6,3.0,0.0625,9.237053505659926,2,0.0,0.6913540534959589,1,0.0,0.6806605967741315,1,3.0,0.7500336097682887,2,0.0,0.6033099275736005,6,3.0,-0.8999999999999999
25.0,5,13.0,0.23636363636363636,9.971351192304242,1,0.0,0.7571054708056209,1,4.0,0.671498532709336,3,9.0,0.6746881110916406,0,0.0,0.8581425638697538,5,13.0,-0.75
30.0,12,43.0,0.6935483870967742,7.951468369509589,3,3.0,0.6470160448678967,6,19.0,0.41848939498669463,3,21.0,0.5172430689621577,0,0.0,0.7822885285292944,12,43.0,-1.7999999999999998
35.0,26,125.0,1.7361111111111112,5.838070518461791,7,22.0,0.4669054195420974,9,52.0,0.34834425721962786,5,41.0,0.4196217273613515,5,10.0,0.3660881137168856,26,125.0,-3.9
40.0,31,255.0,3.1875,5.2535331907803355,11,62.0,0.37583413340325755,8,91.0,0.2148460391159529,6,73.0,0.37667849405389675,6,32.0,0.4568279493407476,31,258.0,-4.6499999999999995
45.0,46,450.0,5.172413793103448,5.34410544040406,15,121.0,0.2776594574658121,11,143.0,0.2974884330123316,10,119.0,0.45088178025550446,10,70.0,0.4249683683048736,46,453.0,-6.9
50.0,47,600.0,6.0,4.929267960519943,15,192.0,0.3196139651632375,13,199.0,0.26055142905602524,11,148.0,0.36024420777012894,8,79.0,0.38566258129441383,47,618.0,-7.05
55.0,54,842.0,7.585585585585585,5.053167949764504,17,275.0,0.35934216782372513,13,262.0,0.3047718322576966,14,205.0,0.2969300501343125,10,112.0,0.4130474854397735,54,854.0,-8.1
60.0,67,1122.0,9.19672131147541,4.12552113293907,20,364.0,0.28746210890633084,15,330.0,0.28691215495227296,19,289.0,0.2544641389143043,13,153.0,0.32573026606175354,67,1136.0,-10.05
65.0,78,1481.0,11.753968253968255,3.328081825915246,23,474.0,0.12016952251859078,16,406.0,0.3000526856340263,25,400.0,0.2364948051688513,14,213.0,0.3183829651155768,78,1493.0,-11.7
70.0,94,1916.0,14.298507462686567,2.48984944148535,28,608.0,0.03208643630994034,20,498.0,0.17745129494532386,29,531.0,0.21036856955199829,17,291.0,0.2800931816981186,94,1928.0,-14.1
75.0,104,2412.0,16.985915492957748,2.668446438577123,29,753.0,0.10279935555468102,24,609.0,0.09144881051930727,32,682.0,0.20167939443029612,19,380.0,0.3250440884027044,104,2424.0,-15.6
80.0,105,2683.0,17.42207792207792,2.6396904209207457,29,900.0,0.14695006902174254,26,730.0,0.04559949129581595,29,738.0,0.22132630181750124,21,477.0,0.27523762609237756,105,2845.0,-15.75
85.0,108,2995.0,17.827380952380953,2.8835868364197728,31,1048.0,0.1603936296117259,28,860.0,0.12103655202235629,26,714.0,0.23847795704895236,23,582.0,0.18716038028500998,108,3204.0,-16.2
90.0,114,3366.0,19.234285714285715,2.817810987912384,31,1176.0,0.1401995051857406,27,994.0,0.17705042701243476,29,713.0,0.1959498025095696,27,708.0,0.19277477920163358,114,3591.0,-17.099999999999998
95.0,116,3844.0,20.891304347826086,2.932669085607657,31,1324.0,0.15983705967763553,30,1138.0,0.1586055869868323,27,833.0,0.20239926381030537,28,848.0,0.1659193258404433,116,4143.0,-17.4
100.0,129,4447.0,22.805128205128206,2.865632793445361,36,1502.0,0.1492591974568567,32,1294.0,0.1721134010893992,31,961.0,0.17801593928742035,30,992.0,0.21360783301188524,129,4749.0,-19.349999999999998
105.0,139,5125.0,26.417525773195877,2.428623112073396,40,1695.0,0.10732898390791556,32,1454.0,0.13420438733799883,36,1122.0,0.16066101526190674,31,1146.0,0.19702236274736676,139,5417.0,-20.849999999999998
110.0,153,5543.0,28.869791666666668,1.6885737686448838,44,1906.0,0.07133000068817964,36,1626.0,0.07367548186775744,39,1182.0,0.1220013470895241,34,1314.0,0.1437397526392528,153,6028.0,-22.95
115.0,158,6192.0,33.11229946524064,1.3599067731380479,46,2101.0,0.06161988583181066,36,1806.0,0.07311814898625722,38,1178.0,0.12063141838553945,38,1498.0,0.0976017400068566,158,6583.0,-23.7
120.0,160,6798.0,36.159574468085104,0.8565936684603649,44,2318.0,0.06108985162910236,36,1986.0,0.01597559790977058,39,1306.0,0.04729824032609069,41,1696.0,0.04924477324329441,160,7306.0,-24.0
125.0,168,7506.0,39.92553191489362,0.5889295224848993,49,2546.0,0.044894758671075355,37,2169.0,3.7850219552296907e-06,39,1397.0,0.028913833747201047,43,1907.0,0.029279967851722485,168,8019.0,-25.2
130.0,167,8199.0,43.611702127659576,0.6665833721032353,49,2791.0,0.047999534560231955,37,2354.0,0.0,36,1564.0,0.04935150935065555,45,2130.0,0.021691166587244588,167,8839.0,-25.049999999999997
135.0,168,8974.0,47.98930481283423,0.5088296428831539,51,3044.0,0.005757744752609331,37,2539.0,0.0,35,1703.0,0.04877408688901776,45,2355.0,0.0264930364601382,168,9641.0,-25.2
140.0,175,9836.0,52.88172043010753,0.1829237984305779,53,3307.0,0.0073032181194528575,37,2724.0,0.0,39,1879.0,0.022790003597255287,46,2559.0,0.0003800928202814093,175,10469.0,-26.25
145.0,180,10675.0,56.78191489361702,0.1656648268638702,54,3576.0,1.643168180212932e-07,37,2909.0,0.0,42,2081.0,0.027607271280707335,47,2787.0,4.7453794181770063e-07,180,11353.0,-27.0
150.0,183,11582.0,61.28042328042328,0.22925951197053634,54,3846.0,0.0,37,3094.0,0.0,45,2302.0,0.043361183862725125,47,3020.0,5.02206058611447e-07,183,12262.0,-27.45
155.0,185,12506.0,66.52127659574468,0.1233514910912361,54,4116.0,0.0,37,3279.0,0.0,47,2536.0,0.03207694561261435,47,3255.0,0.0,185,13186.0,-27.75
160.0,187,13429.0,71.43085106382979,0.0035106491489491614,54,4386.0,0.0,37,3464.0,0.0,49,2777.0,0.0009658574407918373,47,3489.0,3.9601446863241605e-07,187,14116.0,-28.049999999999997
165.0,188,14368.0,76.42553191489361,0.0,54,4656.0,0.0,37,3649.0,0.0,50,3026.0,0.0,47,3724.0,0.0,188,15055.0,-28.2
170.0,188,15308.0,81.42553191489361,6.701721759642247e-07,54,4926.0,0.0,37,3834.0,0.0,50,3276.0,1.5852367906079126e-07,47,3959.0,0.0,188,15995.0,-28.2
175.0,188,16248.0,86.42553191489361,0.0,54,5196.0,0.0,37,4019.0,0.0,50,3526.0,0.0,47,4194.0,0.0,188,16935.0,-28.2
180.0,188,17188.0,91.42553191489361,0.0,54,5466.0,0.0,37,4204.0,0.0,50,3776.0,0.0,47,4429.0,0.0,188,17875.0,-28.2
185.0,183,17475.0,92.95212765957447,0.095136812069045,54,5736.0,0.0,32,4113.0,0.01730153391724947,50,4026.0,0.0,47,4664.0,0.0,183,18539.0,-27.45
190.0,178,17802.0,95.19786096256685,0.31706400083153685,54,6008.0,0.03001438404827469,27,3881.0,0.03386364439899813,50,4276.0,0.0,47,4899.0,0.0,178,19064.0,-26.7
195.0,177,18416.0,98.4812834224599,0.3691165675417453,54,6278.0,0.04988757057970321,26,4011.0,0.03608980861304936,50,4526.0,0.0,47,5134.0,0.0,177,19949.0,-26.55
200.0,180,19309.0,103.2566844919786,0.20414197267536488,54,6546.0,0.024489800517615123,29,4149.0,0.0121832126748849,50,4776.0,0.002323871898492548,47,5369.0,0.0,180,20840.0,-27.0
205.0,179,19396.0,104.27956989247312,0.10969525236586238,49,6507.0,0.014419805521690565,32,4306.0,0.012133907769576215,51,5030.0,1.1539276166602777e-06,47,5604.0,0.0,179,21447.0,-26.849999999999998
210.0,171,19337.0,104.52432432432433,0.43905893417923064,41,6112.0,0.03869666880779414,32,4466.0,0.047546681833014685,51,5285.0,0.0,47,5839.0,0.0,171,21702.0,-25.65
215.0,169,19772.0,108.04371584699453,0.4312759048091023,38,6142.0,0.046853324437188856,33,4628.0,0.010585527814390037,51,5540.0,0.0,47,6074.0,0.0,169,22384.0,-25.35
220.0,172,20381.0,111.37158469945355,0.36118566474288555,39,6328.0,0.025597583194492842,35,4800.0,3.4795509700687006e-06,51,5795.0,1.4365322193739628e-07,47,6309.0,0.0,172,23232.0,-25.799999999999997
225.0,175,21248.0,116.74725274725274,0.20072749282134758,42,6530.0,0.0034065431954825864,35,4975.0,0.0,51,6050.0,0.0,47,6544.0,0.0,175,24099.0,-26.25
230.0,179,22134.0,121.61538461538461,0.18863630645560725,46,6751.0,0.00018718264681076777,35,5150.0,0.0,51,6305.0,0.0,47,6779.0,0.0,179,24985.0,-26.849999999999998
235.0,179,23029.0,127.93888888888888,0.05977309425807944,46,6981.0,3.775797536796675e-06,35,5325.0,0.0,51,6560.0,0.0,47,7014.0,0.0,179,25880.0,-26.849999999999998
240.0,179,23924.0,133.6536312849162,0.0,46,7211.0,0.0,35,5500.0,0.0,51,6815.0,0.0,47,7249.0,0.0,179,26775.0,-26.849999999999998
245.0,179,24819.0,138.6536312849162,0.0,46,7441.0,0.0,35,5675.0,0.0,51,7070.0,0.0,47,7484.0,0.0,179,27670.0,-26.849999999999998
250.0,179,25714.0,143.6536312849162,0.0,46,7671.0,0.0,35,5850.0,0.0,51,7325.0,0.0,47,7719.0,0.0,179,28565.0,-26.849999999999998
255.0,179,26609.0,148.6536312849162,0.0,46,7901.0,0.0,35,6025.0,0.0,51,7580.0,0.0,47,7954.0,0.0,179,29460.0,-26.849999999999998
260.0,179,27504.0,153.6536312849162,0.0,46,8131.0,0.0,35,6200.0,0.0,51,7835.0,0.0,47,8189.0,0.0,179,30355.0,-26.849999999999998
265.0,179,28399.0,158.6536312849162,0.0,46,8361.0,0.0,35,6375.0,0.0,51,8090.0,0.0,47,8424.0,0.0,179,31250.0,-26.849999999999998
270.0,179,29294.0,163.6536312849162,0.0,46,8591.0,0.0,35,6550.0,0.0,51,8345.0,0.0,47,8659.0,0.0,179,32145.0,-26.849999999999998
275.0,179,30189.0,168.6536312849162,0.0,46,8821.0,0.0,35,6725.0,0.0,51,8600.0,0.0,47,8894.0,0.0,179,33040.0,-26.849999999999998
280.0,179,31084.0,173.6536312849162,0.0,46,9051.0,0.0,35,6900.0,0.0,51,8855.0,0.0,47,9129.0,0.0,179,33935.0,-26.849999999999998
285.0,179,31979.0,178.6536312849162,0.0,46,9281.0,0.0,35,7075.0,0.0,51,9110.0,0.0,47,9364.0,0.0,179,34830.0,-26.849999999999998
290.0,179,32874.0,183.6536312849162,0.0,46,9511.0,0.0,35,7250.0,0.0,51,9365.0,0.0,47,9599.0,0.0,179,35725.0,-26.849999999999998
295.0,179,33769.0,188.6536312849162,0.0,46,9741.0,0.0,35,7425.0,0.0,51,9620.0,0.0,47,9834.0,0.0,179,36620.0,-26.849999999999998
