step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,3,0.0,0.0,3.0752815845538866,1,0.0,0.18902331462179386,1,0.0,0.23270795002691877,0,0.0,1.0,1,0.0,0.25626706859584786,-0.225,3,3,0.0
10.0,1,0.0,0.0,7.6882656856413645,0,0.0,0.5749807292048773,0,0.0,0.6433859717986059,1,0.0,0.29550605254229084,0,0.0,0.6487546500662875,-0.075,1,1,0.0
15.0,3,0.0,0.0,8.613130413689172,1,0.0,0.6403143800454164,1,0.0,0.5716504028048985,0,0.0,0.5711037342084812,1,0.0,0.6373053394752417,-0.225,3,3,0.0
20.0,2,0.0,0.0,9.920996537731929,0,0.0,0.8443381203782176,0,0.0,0.6850536032042572,1,0.0,0.6530815488246561,1,0.0,0.5872209673690214,-0.15,2,2,0.0
25.0,7,6.0,0.10909090909090909,9.311690109265001,3,2.0,0.5403567933430015,0,0.0,0.7607410493729921,2,0.0,0.7031387497608488,2,4.0,0.6747300311988336,-0.525,7,7,6.0
30.0,14,48.0,0.75,7.778874292290149,7,23.0,0.4369509426725048,2,4.0,0.6213453404697085,3,7.0,0.6308240552562239,2,14.0,0.5410739891492028,-1.05,14,14,48.0
35.0,24,136.0,1.7894736842105263,6.3310626520006785,7,58.0,0.49176936512164443,6,24.0,0.47235316867172017,6,24.0,0.40964806911518775,5,30.0,0.39983684612923887,-1.8,24,24,136.0
40.0,35,261.0,2.932584269662921,5.725396569440329,11,85.0,0.4414360285720439,9,63.0,0.40771850562072787,8,57.0,0.3632483652915279,7,56.0,0.3405591490831755,-2.625,35,35,261.0
45.0,48,458.0,4.626262626262626,5.282342719413237,14,140.0,0.4079099725740523,12,116.0,0.3262858707333529,10,103.0,0.3376484136776384,12,99.0,0.3554306339452007,-3.6,48,48,458.0
50.0,58,706.0,6.598130841121495,4.256416225217415,16,209.0,0.2490236099387794,15,183.0,0.2390311952571276,15,151.0,0.285963908110087,12,153.0,0.3613768445929902,-4.35,58,58,696.0
55.0,64,962.0,8.589285714285714,3.889221725995483,20,301.0,0.21429611586230918,17,264.0,0.17857171198766614,14,210.0,0.22664953892578066,13,218.0,0.3604359844751941,-4.8,64,64,993.0
60.0,80,1328.0,10.624,3.445098338502046,25,413.0,0.1650090422510932,18,354.0,0.2582422667069781,18,292.0,0.17895182606325613,19,300.0,0.31721947750736434,-6.0,80,80,1359.0
65.0,87,1638.0,12.223880597014926,3.1473976871247054,27,543.0,0.217374677313503,18,406.0,0.20852681159792075,21,386.0,0.16035611905252029,21,399.0,0.24885376408408225,-6.525,87,87,1734.0
70.0,95,2021.0,13.937931034482759,3.0352837903740038,28,682.0,0.1892659422972072,17,482.0,0.17647853787062923,22,488.0,0.22891383806598076,28,523.0,0.21350420853686755,-7.125,95,95,2175.0
75.0,106,2504.0,16.05128205128205,3.1333015489706515,29,821.0,0.19674606998447491,23,575.0,0.17673127569859032,21,593.0,0.2652889626299532,33,673.0,0.18912517901758683,-7.95,106,106,2662.0
80.0,112,2991.0,17.594117647058823,3.1912967711927083,34,976.0,0.19611005414669622,24,686.0,0.23625557395336905,19,672.0,0.2601449597214871,35,839.0,0.16324283809606766,-8.4,112,112,3173.0
85.0,128,3579.0,19.773480662983424,2.513559671350436,37,1148.0,0.16405806059677025,24,801.0,0.14050143967654535,24,775.0,0.2504352038201403,43,1037.0,0.1382780416461694,-9.6,128,128,3761.0
90.0,139,4181.0,22.00526315789474,2.501606953135175,41,1339.0,0.12266551085035574,29,934.0,0.22976947086645869,26,896.0,0.23939566319623157,43,1237.0,0.13886972127247188,-10.425,139,139,4406.0
95.0,141,4647.0,23.235,2.314984290123148,41,1544.0,0.10324877921153282,30,1080.0,0.24970791270278872,29,1031.0,0.2221743717822095,41,1371.0,0.1284630491132419,-10.575,141,141,5026.0
100.0,149,5318.0,25.444976076555022,2.093102131982241,43,1756.0,0.09063992036847607,34,1240.0,0.16524183533640852,33,1186.0,0.1865229097507619,39,1469.0,0.1372170712684788,-11.175,149,149,5651.0
