step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,2.7014193296752644,1,0.0,0.0750238363742139,1,0.0,0.10428546975132162,0,0.0,0.23802628212118038,0,0.0,0.4132238386353676,2,0.0,-0.3
10.0,1,0.0,0.0,7.386098421957476,0,0.0,0.48492842366808986,0,0.0,0.6681174228644688,0,0.0,0.49997448590591437,1,0.0,0.5569156988077769,1,0.0,-0.15
15.0,1,0.0,0.0,9.251960455102791,0,0.0,0.6550112866904604,0,0.0,0.6553921371424237,0,0.0,0.8137809920092681,1,0.0,0.5420088230269182,1,0.0,-0.15
20.0,6,4.0,0.0851063829787234,9.2450687001302,2,0.0,0.6666740021530627,1,0.0,0.7321159524804297,1,1.0,0.7224650143039327,2,3.0,0.5085514745070383,6,4.0,-0.8999999999999999
25.0,8,24.0,0.42857142857142855,8.902941006016944,1,0.0,0.671095500388814,0,0.0,0.757330422193581,3,7.0,0.6007787943338373,4,17.0,0.5318113949249423,8,24.0,-1.2
30.0,16,73.0,1.1587301587301588,7.185560800709943,4,5.0,0.5561651224455663,3,7.0,0.48310157085448957,4,22.0,0.3302235956982257,5,39.0,0.5813997524163558,16,73.0,-2.4
35.0,28,178.0,2.4722222222222223,5.02371845412397,6,27.0,0.429935327843247,6,25.0,0.3816121174940343,7,56.0,0.29518625989225855,9,71.0,0.2898593960198369,28,179.0,-4.199999999999999
40.0,39,342.0,4.170731707317073,4.860509352878219,13,74.0,0.3550902061450142,5,49.0,0.40998478873569993,9,97.0,0.31881603706764494,12,123.0,0.30443689274581454,39,343.0,-5.85
45.0,50,526.0,5.844444444444444,4.490969302575371,13,131.0,0.25918359440435873,5,60.0,0.3963797357969163,13,150.0,0.3670315185470429,19,201.0,0.2774782643662479,50,542.0,-7.5
50.0,50,709.0,6.883495145631068,4.774636087494188,14,196.0,0.3017033234100811,7,74.0,0.3604938287821619,13,199.0,0.32470422777174723,16,252.0,0.3379658151055306,50,721.0,-7.5
55.0,53,953.0,8.43362831858407,4.972795790014599,16,273.0,0.33009473413364426,6,95.0,0.4790381180492921,14,267.0,0.2912176302256442,17,325.0,0.320135061664065,53,960.0,-7.949999999999999
60.0,71,1257.0,10.056,3.8210792940278284,18,356.0,0.24160608030753034,9,128.0,0.36989740255997783,20,354.0,0.2617189834500571,24,426.0,0.20207530321653008,71,1264.0,-10.649999999999999
65.0,78,1621.0,12.6640625,3.875695872631626,22,459.0,0.1371870187814543,8,161.0,0.45507447006863905,22,461.0,0.28176345999141195,26,551.0,0.257879504861233,78,1632.0,-11.7
70.0,92,2040.0,15.0,2.7927270107081155,26,577.0,0.059722573435981925,12,205.0,0.33364420306479436,23,572.0,0.2267401637585997,31,695.0,0.17169104751298941,92,2049.0,-13.799999999999999
75.0,100,2503.0,17.503496503496503,2.6440184174650416,25,702.0,0.08701968401907377,14,258.0,0.26380334593729854,26,694.0,0.195668335762673,35,862.0,0.16708655332333622,100,2516.0,-15.0
80.0,109,2998.0,19.594771241830067,2.521132635204075,24,814.0,0.13784859648243497,18,331.0,0.15239321491301774,30,834.0,0.19241873457323794,37,1041.0,0.1658103049690456,109,3020.0,-16.349999999999998
85.0,121,3554.0,21.281437125748504,2.360369986281386,27,942.0,0.10339280836757458,21,423.0,0.16408982057707766,34,989.0,0.1935267338430833,39,1222.0,0.15835074352019707,121,3576.0,-18.15
90.0,134,4169.0,23.421348314606742,2.053399541229067,28,1077.0,0.10152813129333738,23,532.0,0.1892685593241689,40,1161.0,0.13914339123277097,43,1424.0,0.1485392533763062,134,4194.0,-20.1
95.0,137,4806.0,25.700534759358288,2.0966520219395988,28,1216.0,0.10226761453594865,25,655.0,0.16487010029568475,39,1338.0,0.16700237623127076,45,1647.0,0.1326411956667205,137,4856.0,-20.55
100.0,146,5461.0,27.720812182741117,2.1941041006832274,31,1365.0,0.13057793506146037,30,797.0,0.14779792226995972,38,1534.0,0.15528048164579755,47,1878.0,0.154966267087858,146,5574.0,-21.9
105.0,160,6127.0,31.101522842639593,1.733029232316159,31,1517.0,0.10646118649460495,33,898.0,0.13409336832768554,45,1743.0,0.1023917941472255,51,2119.0,0.13889233159570144,160,6277.0,-24.0
110.0,169,6955.0,35.30456852791878,1.3399856189831492,33,1679.0,0.08247191873213092,34,1038.0,0.10903936034265578,50,1980.0,0.09327253532815326,52,2378.0,0.07891859828701228,169,7075.0,-25.35
115.0,178,7822.0,39.90816326530612,0.5816174817541981,35,1850.0,0.00583355689667567,37,1218.0,0.046461658157046,49,2218.0,0.0310026607452085,57,2657.0,0.040136823260927684,178,7943.0,-26.7
120.0,178,8526.0,43.5,0.6826516615847255,32,1917.0,0.006953398467690153,36,1399.0,0.02536247372304776,50,2462.0,0.03333233568704646,60,2952.0,0.044955825994359565,178,8730.0,-26.7
125.0,180,9321.0,47.55612244897959,0.7167076045701752,32,2011.0,0.05434010954492862,37,1578.0,0.042590453827861946,53,2722.0,1.0557594832462577e-06,58,3195.0,0.03335590463010256,180,9506.0,-27.0
130.0,178,10042.0,51.4974358974359,0.6133040537555434,31,2155.0,0.069840184030871,37,1763.0,0.036314130338228515,53,2987.0,0.0,57,3481.0,0.033948432387157855,178,10386.0,-26.699999999999996
135.0,185,10955.0,56.46907216494845,0.35383113918141557,32,2314.0,0.0,39,1955.0,0.002674244849088331,53,3252.0,1.4371862074341773e-07,61,3778.0,0.015509661373440883,185,11299.0,-27.75
140.0,188,11890.0,61.28865979381443,0.3792975872175664,32,2474.0,0.0,40,2153.0,1.7350227036555347e-06,53,3517.0,0.01701626841183524,63,4090.0,1.3796325202152956e-05,188,12234.0,-28.2
145.0,188,12830.0,66.82291666666667,0.27421708184716254,32,2634.0,0.0,40,2353.0,0.0,53,3782.0,0.01703602620244484,63,4405.0,0.0,188,13174.0,-28.2
150.0,188,13770.0,72.09424083769633,0.18072204643544174,32,2794.0,0.0,40,2553.0,0.0,53,4047.0,0.0,63,4720.0,0.0,188,14114.0,-28.2
155.0,185,14462.0,75.717277486911,0.2559294332726156,32,2954.0,0.0,40,2753.0,0.0,53,4312.0,0.0,60,4938.0,0.020732971649289448,185,14957.0,-27.75
160.0,183,15287.0,80.88359788359789,0.24782545573573472,32,3114.0,0.0,40,2955.0,0.04530801630031228,53,4577.0,0.0,58,5078.0,0.01565933514842218,183,15724.0,-27.45
165.0,183,16202.0,85.72486772486772,0.28845617945327384,32,3274.0,0.0,40,3155.0,0.049187822129222084,53,4842.0,0.0,58,5277.0,0.014907147411487834,183,16548.0,-27.45
170.0,185,17124.0,91.08510638297872,0.1070152647811441,32,3434.0,0.0,42,3362.0,0.012844932128298354,53,5107.0,0.0,58,5567.0,0.0,185,17470.0,-27.75
175.0,187,18054.0,96.03191489361703,0.06630015312219865,32,3594.0,0.0,44,3577.0,1.864195469615439e-05,53,5372.0,0.0,58,5857.0,0.0,187,18400.0,-28.049999999999997
180.0,187,18989.0,101.54545454545455,0.0,32,3754.0,0.0,44,3797.0,0.0,53,5637.0,0.0,58,6147.0,0.0,187,19335.0,-28.049999999999997
185.0,187,19924.0,106.54545454545455,0.0,32,3914.0,0.0,44,4017.0,0.0,53,5902.0,0.0,58,6437.0,0.0,187,20270.0,-28.049999999999997
190.0,187,20859.0,111.54545454545455,0.0,32,4074.0,0.0,44,4237.0,0.0,53,6167.0,0.0,58,6727.0,0.0,187,21205.0,-28.049999999999997
195.0,187,21794.0,116.54545454545455,0.0,32,4234.0,0.0,44,4457.0,0.0,53,6432.0,0.0,58,7017.0,0.0,187,22140.0,-28.049999999999997
200.0,187,22729.0,121.54545454545455,0.0,32,4394.0,0.0,44,4677.0,0.0,53,6697.0,0.0,58,7307.0,0.0,187,23075.0,-28.049999999999997
205.0,187,23664.0,126.54545454545455,0.0,32,4554.0,0.0,44,4897.0,0.0,53,6962.0,0.0,58,7597.0,0.0,187,24010.0,-28.049999999999997
210.0,181,23662.0,126.53475935828877,0.1143028243936648,32,4714.0,0.0,38,4790.0,0.015187349015729202,53,7227.0,0.0,58,7887.0,0.0,181,24618.0,-27.15
215.0,176,23849.0,128.22043010752688,0.4222777542177559,32,4876.0,0.05277729496876777,33,4349.0,0.05637285057150956,53,7492.0,0.0,58,8177.0,0.0,176,24894.0,-26.4
220.0,169,23864.0,128.30107526881721,0.49220711534260364,32,5036.0,0.07470048200174839,26,4389.0,0.0545287362465311,53,7757.0,0.0,58,8467.0,0.0,169,25649.0,-25.349999999999998
225.0,170,24078.0,129.4516129032258,0.4193067183214635,32,5194.0,0.0483330281663346,27,4523.0,0.03532858373647319,53,8022.0,0.015110690068719256,58,8757.0,0.0,170,26496.0,-25.5
230.0,172,24437.0,131.38172043010752,0.44992077585989254,32,5354.0,0.0,31,4666.0,0.020189191922948463,53,8287.0,0.033283677134422165,56,8919.0,0.002593098546448743,172,27226.0,-25.799999999999997
235.0,172,24964.0,135.67391304347825,0.29492225588445914,32,5514.0,0.0,34,4834.0,0.013672901254206494,53,8552.0,0.017006948143477193,53,9064.0,0.022972283606892307,172,27964.0,-25.799999999999997
240.0,178,25721.0,139.78804347826087,0.24320155730621312,32,5674.0,0.0,37,4895.0,0.0014598421748121058,53,8817.0,0.0,56,9335.0,0.016558473224377795,178,28721.0,-26.7
245.0,179,26610.0,145.40983606557376,0.13258582992153778,32,5834.0,0.0,38,5086.0,0.0002387688941323169,53,9082.0,0.0,56,9617.0,0.02428798464662084,179,29619.0,-26.85
250.0,181,27512.0,150.33879781420765,0.14305495260382786,32,5994.0,0.0,39,5281.0,2.0027022685593357e-06,53,9347.0,0.0,57,9899.0,0.016876911237673688,181,30521.0,-27.15
255.0,181,28417.0,155.28415300546447,0.13241263017472774,32,6154.0,0.0,39,5476.0,0.0,53,9612.0,0.0,57,10184.0,0.014412910436509855,181,31426.0,-27.15
260.0,181,29322.0,160.2295081967213,0.1431612139986981,32,6314.0,0.0,39,5671.0,0.0,53,9877.0,0.0,57,10469.0,0.0,181,32331.0,-27.15
265.0,181,30227.0,166.08241758241758,0.059585141455831075,32,6474.0,0.0,39,5866.0,0.0,53,10142.0,0.0,57,10754.0,0.0,181,33236.0,-27.15
270.0,175,29797.0,163.71978021978023,0.16341299404863252,32,6634.0,0.0,39,6061.0,0.0,47,9924.0,0.009693582906311721,57,11041.0,0.00656124936794412,175,33660.0,-26.25
275.0,170,29673.0,163.03846153846155,0.4963007818127649,32,6794.0,0.04828275303756349,39,6256.0,0.0,42,9284.0,0.0275706616188413,57,11326.0,0.01630723908704258,170,33660.0,-25.5
280.0,168,29655.0,163.83977900552486,0.4430549928871906,32,6954.0,0.08083241549249508,39,6451.0,0.0,40,9486.0,0.01991930148796691,57,11611.0,0.018034454058121166,168,34502.0,-25.2
285.0,167,30159.0,166.6243093922652,0.29689320059762225,32,7114.0,0.030801592789092266,39,6646.0,0.0,38,9674.0,0.020659017498068994,58,11900.0,0.016646467430412093,167,35334.0,-25.049999999999997
290.0,173,31013.0,172.29444444444445,0.09854150084502616,35,7285.0,5.000389790481028e-06,39,6841.0,0.0,41,9872.0,0.007761914454993082,58,12190.0,0.0,173,36188.0,-25.95
295.0,176,31884.0,178.12290502793297,0.00952614859501072,35,7460.0,0.0,39,7036.0,0.0,44,10083.0,0.002725823022444535,58,12480.0,0.0,176,37059.0,-26.4
300.0,179,32773.0,183.08938547486034,0.000336846738337748,35,7635.0,0.0,39,7231.0,0.0,47,10312.0,9.667033154580101e-05,58,12770.0,0.0,179,37948.0,-26.849999999999998
305.0,179,33668.0,188.08938547486034,1.3741875115491202e-05,35,7810.0,0.0,39,7426.0,0.0,47,10547.0,3.9257357119653635e-06,58,13060.0,0.0,179,38843.0,-26.849999999999998
310.0,173,34023.0,190.07262569832403,0.11376091034188311,35,7985.0,0.0,33,7140.0,0.019807028463781875,47,10782.0,0.0,58,13350.0,0.0,173,39257.0,-25.95
315.0,165,34179.0,192.01685393258427,0.4923828023072365,35,8162.0,0.04762718463300781,25,6470.0,0.07026803371798518,47,11017.0,0.0,58,13640.0,0.0,165,39289.0,-24.75
320.0,161,34655.0,196.9034090909091,0.5743078856184224,35,8337.0,0.09288734690327699,21,6229.0,0.06551337309055424,47,11252.0,0.0,58,13930.0,0.0,161,39748.0,-24.15
325.0,145,30443.0,172.9715909090909,0.7709231743452892,30,7931.0,0.0748425302296727,22,6339.0,0.06278266200310562,41,10909.0,0.010670508721822831,52,13636.0,0.01179638459224427,145,38815.0,-21.75
330.0,131,26743.0,152.81714285714287,1.707119938209323,27,7238.0,0.08260613607677278,23,6452.0,0.16674113308508529,34,10034.0,0.08218179426223289,47,12818.0,0.06783747272733545,131,36542.0,-19.65
