step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,3,0.0,0.0,3.141908775338725,0,0.0,0.23588516358287315,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.15547689508843396,0,0.0,0.22838526314499652,0,0.0,0.20530716578059002,0,0.0,0.46350844618216736,0,0.0,0.41116673027515255,0,0.0,0.4289534775199328,1,0.0,0.17830894596866945,0,0.0,1.0,0,0.0,0.36956463105915416,0,0.0,0.2404635700869305,0,0.0,0.24659304992520625,0,0.0,0.14956921979128773,3,0.0,-0.09375
10.0,11,0.0,0.0,6.311932996055145,0,0.0,0.40384639487021984,1,0.0,0.24834296282570759,1,0.0,0.0,2,0.0,0.36699145515882237,2,0.0,0.44013049624281564,0,0.0,0.5429184820983748,0,0.0,0.5548836643244149,0,0.0,0.6695518905496334,0,0.0,0.5020520340500214,1,0.0,0.44875291806289014,1,0.0,0.4304159599685166,0,0.0,1.0,1,0.0,0.4043758872059634,0,0.0,0.5943810413394284,2,0.0,0.2936077297020567,0,0.0,0.7708377189535799,11,0.0,-0.34375
15.0,9,0.0,0.0,8.250573173876688,2,0.0,0.38030439691292506,0,0.0,0.7566210117586777,1,0.0,0.3665881763521732,0,0.0,0.7095492777347134,1,0.0,0.6744420112165266,0,0.0,0.5894207638883225,1,0.0,0.6175298866396097,0,0.0,0.6645180664015075,0,0.0,0.6009368252812208,0,0.0,0.5693972669718316,0,0.0,0.682657566544033,2,0.0,0.2388285011789188,0,0.0,0.6894122271325115,1,0.0,0.6916806017878768,1,0.0,0.5914555895847454,0,0.0,0.5889779838130547,9,0.0,-0.28125
20.0,16,19.0,0.1484375,8.009597996996543,0,0.0,0.6604152816455202,0,0.0,0.5838263659002192,2,0.0,0.5057607310716603,1,0.0,0.7742671869360874,2,2.0,0.5907839597329537,1,3.0,0.5160432711788843,2,1.0,0.5074202979030404,1,0.0,0.6030152014692516,1,3.0,0.5418284203188256,1,2.0,0.4935654534337551,2,5.0,0.5671495926381582,0,0.0,0.7629786642609511,1,0.0,0.7450161961636739,0,0.0,0.4279222040041388,1,3.0,0.5117413636598666,1,0.0,0.5142124071340837,16,19.0,-0.5
25.0,33,113.0,0.7243589743589743,7.348417496319787,0,0.0,0.8828570339852488,2,3.0,0.40341873788459687,0,0.0,0.7747388930771001,0,0.0,0.6949096176457535,5,19.0,0.5255376107963108,3,10.0,0.5304039262697664,4,15.0,0.333503363821308,1,0.0,0.5587302954631939,3,10.0,0.5366314739053384,5,13.0,0.3665389917555996,5,23.0,0.3092246243832046,0,0.0,0.7705743404593567,0,0.0,0.741336143036667,2,9.0,0.5844929445033381,3,11.0,0.37578604160394985,0,0.0,0.5850848700664005,33,113.0,-1.03125
30.0,59,309.0,1.592783505154639,6.246810975543776,1,0.0,0.6477887146372561,2,13.0,0.6948253192513952,2,5.0,0.5675481188728593,1,3.0,0.6049371296576515,8,50.0,0.3197700282084404,5,23.0,0.4413715216235961,5,38.0,0.38051318871384177,2,5.0,0.5336721983993348,3,20.0,0.26724571451207135,5,33.0,0.4400771071052501,8,56.0,0.36509370459272705,2,4.0,0.37877122936493934,3,2.0,0.44669927410738614,2,19.0,0.5371437074809402,6,36.0,0.3152669682195323,4,2.0,0.5868704130392329,59,309.0,-1.84375
35.0,85,568.0,2.502202643171806,5.409717934574249,4,11.0,0.44074948929577074,5,24.0,0.42745870405471803,3,18.0,0.37029957533209257,3,14.0,0.40909161518225046,15,108.0,0.17949081485173551,7,46.0,0.39793107877915684,6,64.0,0.35323211010874134,5,17.0,0.4596811415000727,7,44.0,0.33520240665913625,4,36.0,0.4234848462804223,6,85.0,0.390176911743044,4,17.0,0.4982011457727246,3,14.0,0.5487536577564766,5,39.0,0.2903494220171043,6,55.0,0.3499551316103776,2,9.0,0.6053009500341539,85,601.0,-2.65625
40.0,119,1029.0,3.91254752851711,4.805399108428931,6,35.0,0.23211434661498048,5,46.0,0.38582708718447245,6,43.0,0.37227060638059606,5,34.0,0.09177533976314359,18,184.0,0.15590424563812913,10,82.0,0.37607489828927887,9,104.0,0.3661268529886513,2,17.0,0.4862063578377506,8,76.0,0.4068542839612062,5,31.0,0.39043935310657146,11,126.0,0.354979714177097,7,40.0,0.4198782787435288,5,35.0,0.46624017082478725,9,76.0,0.18383426739794387,9,93.0,0.2929950429672313,4,21.0,0.5509376623233566,119,1043.0,-3.71875
45.0,139,1530.0,5.368421052631579,4.1719485419058575,6,65.0,0.20412772051708428,6,62.0,0.36795064627129226,7,77.0,0.3966375571961063,8,67.0,0.13818156995888484,16,241.0,0.1293013966246573,13,138.0,0.35987092687788497,6,100.0,0.4171137601395122,4,31.0,0.37788389726179833,8,115.0,0.35632717353658616,8,60.0,0.3074205624429654,13,181.0,0.2720761323689495,9,70.0,0.3122461975876511,5,60.0,0.36457705717412464,9,121.0,0.25417112788258533,14,152.0,0.11272292767773923,7,47.0,0.4040634124999403,139,1587.0,-4.34375
