step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,3,0.0,0.0,2.975530471251391,0,0.0,0.20725222402604546,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.1378923815699186,0,0.0,0.21847337227047953,0,0.0,0.19649820801622972,0,0.0,0.413615685333039,0,0.0,0.3884075648787097,0,0.0,0.4509360128027519,1,0.0,0.2197302343721548,0,0.0,1.0,0,0.0,0.32234181875647555,0,0.0,0.259828768486638,0,0.0,0.21028509319176966,0,0.0,0.10909737631162257,3,0.0,-0.09375
10.0,11,0.0,0.0,6.2410822549430485,0,0.0,0.38539404149487044,1,0.0,0.26280599614773087,1,0.0,0.0,2,0.0,0.338130997234772,2,0.0,0.44048410883884587,0,0.0,0.5802522853817824,0,0.0,0.5641712132466196,0,0.0,0.7027607302492823,0,0.0,0.5040909330187812,1,0.0,0.43879527011464203,1,0.0,0.4327077218209938,0,0.0,1.0,1,0.0,0.41774687868002547,0,0.0,0.6283780986173437,2,0.0,0.2813299490818643,0,0.0,0.8521355783867862,11,0.0,-0.34375
15.0,9,0.0,0.0,8.460060011497294,2,0.0,0.4095400314408012,0,0.0,0.7881943738709641,1,0.0,0.3482633879031508,0,0.0,0.6475481979022144,1,0.0,0.7007400899245367,0,0.0,0.7154174011869642,1,0.0,0.6962655450854517,0,0.0,0.688858909364229,0,0.0,0.5806114275820355,0,0.0,0.630191901712383,0,0.0,0.6754736711844562,2,0.0,0.20593620498152437,0,0.0,0.692513906132611,1,0.0,0.7375351918812064,1,0.0,0.6119449573693619,0,0.0,0.6098144275857237,9,0.0,-0.28125
20.0,15,17.0,0.1328125,8.068180988631706,1,1.0,0.5987034043194567,0,0.0,0.638170733512842,2,0.0,0.48754468709125975,1,0.0,0.7636780486095597,2,2.0,0.6182289595304696,0,0.0,0.6424155783364494,2,2.0,0.5611017638380238,1,0.0,0.6325163401690282,1,4.0,0.6011926999639596,1,2.0,0.5260498102321173,1,3.0,0.5569737567849431,0,0.0,0.7132170845577983,1,0.0,0.6932151630787736,0,0.0,0.40193246831730617,1,3.0,0.5240170599544451,1,0.0,0.46744746536793114,15,17.0,-0.46875
25.0,33,106.0,0.6708860759493671,7.216816609491711,2,7.0,0.6667645812245793,2,3.0,0.4321569938504372,0,0.0,0.778171146087456,1,1.0,0.5745135679578348,2,7.0,0.5945413424988294,1,0.0,0.541811303943954,3,15.0,0.3542369123733874,2,1.0,0.5499429998883103,2,12.0,0.6340478494460787,5,15.0,0.3635486587406572,6,18.0,0.23461366078799717,0,0.0,0.7508309695925472,1,3.0,0.6448114333550022,2,10.0,0.541355076143891,4,14.0,0.41498075801372647,0,0.0,0.6459957623570962,33,106.0,-1.03125
30.0,64,315.0,1.598984771573604,6.176746104931118,5,22.0,0.4806854266370212,2,13.0,0.5492069460535287,3,6.0,0.5312606135544106,3,9.0,0.5387806634313317,4,23.0,0.39860903984383794,2,4.0,0.4796499619949951,7,42.0,0.34796233239700236,1,6.0,0.5386673774188242,5,25.0,0.5110467305352329,5,35.0,0.48641813088743624,8,50.0,0.35382973721232636,5,11.0,0.34496882067697354,3,13.0,0.4120534451214067,2,20.0,0.5309373956369315,7,38.0,0.34444923694485635,2,0.0,0.6148170909462615,64,317.0,-2.0
35.0,81,622.0,2.7161572052401746,5.64417449056441,7,50.0,0.25860865422488327,2,23.0,0.620906678364059,4,22.0,0.30516444449700936,4,25.0,0.4252881549238834,6,48.0,0.22334613300717654,6,18.0,0.4822689638232686,8,79.0,0.26936870573506383,3,16.0,0.5499073418624844,6,45.0,0.4428199872576923,7,66.0,0.4657928531674274,8,92.0,0.35779665699658986,3,24.0,0.45227709243866304,7,36.0,0.3824288536930366,4,37.0,0.22386444929121707,6,56.0,0.4023638815343496,0,0.0,0.7236566248306373,81,637.0,-2.53125
40.0,111,1033.0,3.9427480916030535,4.908859033719238,9,94.0,0.22716640709460595,3,34.0,0.4281475415831153,6,52.0,0.4183884619398064,5,50.0,0.12832841626976124,8,78.0,0.262966122958725,4,29.0,0.5101124775042064,6,98.0,0.3252666331854784,3,17.0,0.3863186433233684,8,80.0,0.3720743752665961,12,112.0,0.26122027674495385,13,141.0,0.32293391452745374,6,36.0,0.34242652044908517,8,72.0,0.3778480033370525,9,73.0,0.1771907570983545,9,95.0,0.320203974559531,2,4.0,0.6814985943549945,111,1065.0,-3.46875
45.0,147,1605.0,5.651408450704225,4.095338082007455,13,144.0,0.1768012641911611,5,54.0,0.38939513037456575,8,85.0,0.42082626796729083,7,79.0,0.17250084391222253,7,110.0,0.362267400534516,9,61.0,0.26810690445208085,8,121.0,0.3649270975056195,5,35.0,0.3820202487034663,9,111.0,0.25961962340626904,15,182.0,0.11689052463906786,16,214.0,0.2693395504498136,9,66.0,0.2790807448677361,10,117.0,0.24898225258115064,7,91.0,0.3157986034782432,15,158.0,0.1682712752667418,4,16.0,0.587831265997507,147,1644.0,-4.59375
