step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,3,0.0,0.0,3.7603608006057114,0,0.0,0.28555830408426497,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.177640295657447,0,0.0,0.28600289187040506,0,0.0,0.27430138441572344,0,0.0,0.5941984462737407,0,0.0,0.5266366106313101,0,0.0,0.5500456474980108,1,0.0,0.1813957966357673,0,0.0,1.0,0,0.0,0.3658610857798793,0,0.0,0.29858380440876253,0,0.0,0.3974681714242673,0,0.0,0.17347677889073426,3,0.0,-0.09375
10.0,11,0.0,0.0,6.797694835052101,0,0.0,0.4166844491557639,1,0.0,0.3214672198617308,1,0.0,0.0,2,0.0,0.41867756295420266,2,0.0,0.509727254016236,0,0.0,0.5684047637125855,0,0.0,0.6311147576949286,0,0.0,0.7012207055366104,0,0.0,0.5359642548794613,1,0.0,0.473026696616075,1,0.0,0.5300240981355913,0,0.0,1.0,1,0.0,0.4250020337203824,0,0.0,0.6291263167186485,2,0.0,0.31821948361096736,0,0.0,0.9325461467288405,11,0.0,-0.34375
15.0,9,0.0,0.0,8.348332414483155,2,0.0,0.35980155140241904,0,0.0,0.7907407147172125,1,0.0,0.3464130674144399,0,0.0,0.6628978515740649,0,0.0,0.7275622831232552,0,0.0,0.6894186904325605,1,0.0,0.6475184674572515,0,0.0,0.7059934814533712,0,0.0,0.5860951834124031,1,0.0,0.4754021606759843,0,0.0,0.6385908698671223,2,0.0,0.27195248720410775,0,0.0,0.7043046160978788,1,0.0,0.6873867372313747,1,0.0,0.7236360269336103,0,0.0,0.657442599429412,9,0.0,-0.28125
20.0,16,27.0,0.2109375,8.03745080486324,1,3.0,0.6157400533992076,0,0.0,0.6341909536410884,2,0.0,0.5480231434392016,1,0.0,0.7628038192847119,2,3.0,0.5958001645032,1,3.0,0.46400133687069534,2,3.0,0.565653188157926,1,0.0,0.6145652767987475,1,4.0,0.6400684411922297,1,4.0,0.4436283187187136,1,5.0,0.6120725778772422,0,0.0,0.8236340767034287,1,0.0,0.6921802401397674,0,0.0,0.5026215574542359,1,2.0,0.4585169765724968,1,0.0,0.5274709392055096,16,27.0,-0.5
25.0,38,129.0,0.8269230769230769,7.082208482948311,2,10.0,0.5954072169944045,3,4.0,0.37665133147843316,0,0.0,0.7412495432314349,1,1.0,0.6571321750908925,4,14.0,0.5344137493800549,4,12.0,0.4702669933917323,3,17.0,0.40526847228754037,2,0.0,0.5345729085909536,2,13.0,0.6657249062126469,4,15.0,0.4195270347036914,6,22.0,0.29080593667067767,0,0.0,0.6996998499271043,2,6.0,0.5729855267089813,1,2.0,0.6966199575507209,4,13.0,0.3836162604318519,0,0.0,0.5719619219423218,38,129.0,-1.1875
30.0,63,356.0,1.8071065989847717,5.83083652595308,5,27.0,0.38359915532573224,3,17.0,0.377193241838557,2,4.0,0.5560374802295932,3,9.0,0.5106530176322149,7,42.0,0.30300721079646264,5,30.0,0.3786323830881165,5,40.0,0.4098342355659575,0,0.0,0.75189809739206,4,27.0,0.4178745165970425,4,33.0,0.45126036124508623,7,58.0,0.32690582643215443,4,8.0,0.29110414447452665,5,22.0,0.31952001908379574,1,7.0,0.5205793463683434,5,26.0,0.3693774806871745,3,3.0,0.5597584856718878,63,353.0,-1.96875
35.0,100,703.0,3.0301724137931036,5.347709037241712,10,65.0,0.3014486877360712,6,35.0,0.31568416693790036,6,20.0,0.3708364528872365,4,27.0,0.5007604405027798,11,89.0,0.1282537423400706,9,58.0,0.3533123797370507,8,67.0,0.36018182988721253,2,1.0,0.45851704282233907,6,47.0,0.3919142269413979,8,63.0,0.4116697415239942,8,97.0,0.4046542766607744,6,30.0,0.4265531198990277,5,39.0,0.4589807025962141,4,23.0,0.37770966050551363,6,47.0,0.4458236389504544,1,8.0,0.6132885149992275,100,716.0,-3.125
40.0,122,1228.0,4.687022900763359,4.818247595024292,10,115.0,0.13640791977470818,4,55.0,0.3903202082659832,7,51.0,0.3666612313043296,5,51.0,0.2811920242094462,13,147.0,0.17245962856630195,9,98.0,0.416542664111065,8,102.0,0.29302068594752284,6,18.0,0.29877236885912045,7,76.0,0.4008784739308008,10,110.0,0.41313798219966574,11,142.0,0.366863551736422,9,63.0,0.28007535881093615,5,64.0,0.3783015889870105,7,53.0,0.4184542889861708,9,85.0,0.29931239394415593,2,17.0,0.5742164680461173,122,1247.0,-3.8125
45.0,156,1910.0,6.773049645390071,4.0392547710028,14,175.0,0.14725085864000734,6,78.0,0.41474351904373624,7,90.0,0.4159025093316489,7,79.0,0.24710192198911204,12,202.0,0.23572601371962296,13,155.0,0.30644300842507566,11,147.0,0.26059181421150895,5,43.0,0.43170255711658095,11,123.0,0.2856883438594077,14,172.0,0.13819321843665064,13,197.0,0.2171309269357682,11,108.0,0.286795005391628,8,99.0,0.32316815645178626,7,88.0,0.4332745998773841,13,141.0,0.20427128977317344,4,34.0,0.5145981131719404,156,1931.0,-4.875
