step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,3,0.0,0.0,2.850725279610959,0,0.0,0.34159836784292774,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.1168839997986381,0,0.0,0.16536412920621119,0,0.0,0.24126465647758125,0,0.0,0.3017044807040071,0,0.0,0.40798726456068024,0,0.0,0.33992865067345596,1,0.0,0.21174890176272432,0,0.0,1.0,0,0.0,0.21820727035660362,0,0.0,0.25473883633047206,0,0.0,0.27133414957476687,0,0.0,0.10024029596268577,3,0.0,-0.09375
10.0,11,0.0,0.0,6.200357228339348,0,0.0,0.408050435429131,1,0.0,0.27994986207288514,1,0.0,0.0,2,0.0,0.308514308543071,2,0.0,0.4460097511988352,0,0.0,0.48665911364346287,0,0.0,0.5668682929179353,0,0.0,0.7754372754164031,0,0.0,0.5052185505849096,1,0.0,0.47253000533214085,1,0.0,0.4643571255173203,0,0.0,1.0,1,0.0,0.3601761331032895,0,0.0,0.6115979096476359,2,0.0,0.2870323511892495,0,0.0,0.6967174868529938,11,0.0,-0.34375
15.0,8,0.0,0.0,8.563071606841556,2,0.0,0.40553052715684434,0,0.0,0.7264685433524418,1,0.0,0.3298132737625742,0,0.0,0.6710427558279888,0,0.0,0.718730975537801,0,0.0,0.756178606595006,1,0.0,0.7224877205017558,0,0.0,0.677197294404133,0,0.0,0.6538540110407458,0,0.0,0.6252811891157083,0,0.0,0.6134199658809965,2,0.0,0.18201645451781334,0,0.0,0.695387047964067,1,0.0,0.5615232060946225,1,0.0,0.6923686522708712,0,0.0,0.5695093839197297,8,0.0,-0.25
20.0,14,16.0,0.125,8.474643095525508,0,1.0,0.6376647702495498,0,0.0,0.4987852605228791,2,0.0,0.5185951618938175,1,0.0,0.7789536914165058,1,1.0,0.6405874589391558,1,2.0,0.5247157126571472,2,1.0,0.5746628209585782,1,0.0,0.5844649229836534,1,3.0,0.5438061511808787,1,3.0,0.5033014591906834,2,3.0,0.5324761471191966,0,0.0,0.7234554713842964,0,0.0,0.8806428596694833,1,3.0,0.4565630109104134,0,0.0,0.6414650839092828,1,0.0,0.5364110779806591,14,17.0,-0.4375
25.0,28,82.0,0.5324675324675324,7.911282040155655,1,3.0,0.7282869636471762,3,9.0,0.41705647929437756,0,0.0,0.7096667046974086,0,0.0,0.6427223208654063,4,14.0,0.5552054650642563,1,1.0,0.5402100615378136,5,13.0,0.34844806534066225,1,0.0,0.595558972970435,2,11.0,0.6680948020277931,5,12.0,0.335163960837283,5,18.0,0.3143237281901326,0,0.0,0.7941652511983334,1,2.0,0.6332492511494291,0,0.0,0.7414790376445763,0,0.0,0.5098464098512671,0,0.0,0.697259470951271,28,83.0,-0.875
30.0,48,230.0,1.1979166666666667,6.689171594709099,3,11.0,0.4599500342871194,2,13.0,0.5196903547042514,2,6.0,0.5655349887825267,1,2.0,0.6022307330048879,6,40.0,0.3439724836373928,3,9.0,0.5187985476710151,3,29.0,0.47250885957480987,1,0.0,0.6169774799305784,4,22.0,0.2390319077710975,4,31.0,0.5016878467229301,6,44.0,0.40112723087655516,2,4.0,0.3529785622592777,4,14.0,0.4867961529625198,0,0.0,0.6294399199142471,4,15.0,0.38812074865643625,3,1.0,0.6204299667657873,48,241.0,-1.5
35.0,72,439.0,1.9170305676855894,6.004385686447685,6,33.0,0.3281720837885083,5,26.0,0.47615218562057693,4,13.0,0.3257188290113383,2,13.0,0.496768324315668,11,68.0,0.10897539705732107,5,14.0,0.4854161801362364,5,42.0,0.41027503871772136,3,4.0,0.510400670281531,6,43.0,0.36284513696687914,6,54.0,0.5150452993187985,5,63.0,0.4409486385538834,3,19.0,0.48329635427301476,3,22.0,0.4934113855125124,3,11.0,0.3423812790841612,4,28.0,0.4278226539169877,1,3.0,0.6715337889468674,72,456.0,-2.25
40.0,89,663.0,2.5402298850574714,5.614106290719686,7,66.0,0.2365980788615008,1,21.0,0.5571269112494639,5,40.0,0.4327299195095051,0,13.0,0.45626450240467065,13,122.0,0.1650010983028609,7,35.0,0.42133239276025247,3,32.0,0.4076602912956438,5,20.0,0.39495028243211605,6,70.0,0.4392626232425211,4,48.0,0.36441772734015454,10,98.0,0.35017769332437304,6,43.0,0.4794906695350522,6,48.0,0.37911117229119373,6,38.0,0.4106925733687298,6,54.0,0.3910548647629321,4,13.0,0.507116834743831,89,761.0,-2.78125
45.0,120,992.0,3.492957746478873,4.8901628831104835,10,110.0,0.20302649470403514,6,16.0,0.38275019555236206,6,71.0,0.4673251683268982,4,15.0,0.40368870758843495,11,172.0,0.2376182885478354,9,76.0,0.4419255780938141,5,43.0,0.34213014945049713,6,41.0,0.40467235536783963,8,92.0,0.3562381324716082,10,48.0,0.2304211429555586,6,95.0,0.345504318797524,9,67.0,0.3497513740513185,9,71.0,0.24906754157051647,7,72.0,0.4084159385560482,7,73.0,0.21458719535526205,7,41.0,0.4026773114920528,120,1103.0,-3.75
50.0,150,1514.0,4.821656050955414,4.373750404115186,10,160.0,0.21474068019382522,8,44.0,0.14147971608652585,4,61.0,0.4348775577327315,5,27.0,0.3557198797044576,14,234.0,0.18167760267768684,8,85.0,0.42582139768829097,7,72.0,0.24794640386159086,8,76.0,0.4432567898047349,14,151.0,0.19709189231248458,14,106.0,0.3748385331924539,13,84.0,0.35126325575585227,12,115.0,0.28322006557883456,10,121.0,0.25036318352038367,7,92.0,0.35062939952236505,9,103.0,0.13297072799975204,7,75.0,0.413845016360163,150,1606.0,-4.6875
55.0,157,1929.0,5.623906705539358,4.138205381955546,12,215.0,0.22920648037473448,12,100.0,0.22087526205529925,5,79.0,0.4060228121343185,7,59.0,0.30650703164942,6,210.0,0.3575783475223017,10,111.0,0.25827021919473986,9,121.0,0.2954277249275896,6,80.0,0.3282595211128367,15,214.0,0.0882940061927597,13,146.0,0.38372985568506085,11,130.0,0.3201340149588116,11,162.0,0.19140843478632835,12,178.0,0.2518017544282247,9,130.0,0.20670970547068973,10,148.0,0.2719826798529879,9,110.0,0.35630384676428484,157,2193.0,-4.90625
60.0,167,2236.0,6.010752688172043,4.1243522472241745,10,225.0,0.29962573504993034,12,138.0,0.32070704174175374,9,120.0,0.33473462466733517,9,98.0,0.23340572518740865,5,185.0,0.2835532400610154,13,140.0,0.257929741867955,10,159.0,0.3170922180196318,6,82.0,0.37811400733870204,15,271.0,0.25134055969873154,12,175.0,0.33520130884586935,19,206.0,0.24545054092354315,12,204.0,0.3086112511224509,8,178.0,0.1963176732525607,10,183.0,0.25599348133591865,11,197.0,0.21717399354771902,6,115.0,0.3834752971632665,167,2676.0,-5.21875
65.0,191,2768.0,6.86848635235732,3.986480452112027,10,240.0,0.2980014531719041,10,160.0,0.3450254950695933,9,137.0,0.24393756813410386,12,148.0,0.1254226505404819,9,210.0,0.2613702797557852,12,146.0,0.2328504995512853,15,225.0,0.3034362749970157,5,62.0,0.22092880915291113,10,305.0,0.3338234201481618,21,236.0,0.2852665521621775,20,241.0,0.2082327273414665,14,266.0,0.2705818816416398,12,165.0,0.23858148683622257,11,234.0,0.37503673467630577,13,254.0,0.25522745303308936,8,110.0,0.42745263383382337,191,3139.0,-5.96875
70.0,212,2831.0,6.390519187358916,3.763652733062287,10,253.0,0.29747378342510006,11,176.0,0.2568623042535911,11,152.0,0.2828931234343586,11,178.0,0.2818928210865083,15,250.0,0.2084095032117787,11,170.0,0.18437966426004415,19,308.0,0.26015169430235785,11,92.0,0.2857532828719928,10,305.0,0.3167463023994382,25,351.0,0.24986385861270316,20,291.0,0.2091421382686686,20,346.0,0.264876672065208,10,186.0,0.22463769478491796,9,222.0,0.3752822243147161,9,213.0,0.27917448701208586,10,112.0,0.27599824839237813,212,3605.0,-6.625
75.0,214,2879.0,6.164882226980728,3.663188429055537,9,217.0,0.2624816033800673,15,211.0,0.21778136124071348,8,136.0,0.27402175315859195,6,160.0,0.36424793687289136,15,314.0,0.25402121500750235,18,228.0,0.1737389320539574,20,364.0,0.2705308714445796,8,106.0,0.2672638179023562,10,353.0,0.2623427337860555,27,433.0,0.15856581435255235,23,394.0,0.14238173207558197,15,399.0,0.3077620894013237,7,158.0,0.32495662975607653,14,267.0,0.2683304988820076,7,179.0,0.360858234570487,12,121.0,0.30007469176223694,214,4040.0,-6.6875
