step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,2.8241565175791044,0,0.0,0.13103613490866095,1,0.0,0.19094448149083737,1,0.0,0.2329112906436318,0,0.0,0.11649056933684537,0,0.0,0.3212990932449961,0,0.0,1.0,0,0.0,0.23112798276762422,1,0.0,0.053129593701230354,1,0.0,0.18199474499646598,4,0.0,-0.4
10.0,7,0.0,0.0,6.5028076452802,1,0.0,0.3645622905806167,2,0.0,0.4939944322202218,0,0.0,0.8245020004718185,1,0.0,0.2938938436502556,0,0.0,0.6224228471875654,2,0.0,0.22399648085305046,0,0.0,0.6034758495396277,0,0.0,0.4407442058983367,1,0.0,0.45385473765377343,7,0.0,-0.7
15.0,8,0.0,0.0,8.726442577677203,1,0.0,0.5440129413373632,1,0.0,0.6383003057677492,0,0.0,0.714676454697061,2,0.0,0.5108630429009532,1,0.0,0.6199342890180334,2,0.0,0.4874947716965511,0,0.0,0.7136970172016535,0,0.0,0.8732332671749783,1,0.0,0.6878225316353515,8,0.0,-0.8
20.0,12,13.0,0.14444444444444443,7.921547620147558,2,0.0,0.5841752379308218,0,0.0,0.6788650857682823,3,1.0,0.47410707867191004,0,0.0,0.7317829383513698,3,5.0,0.45095470430818785,0,0.0,0.6212763408563904,1,4.0,0.21882034893548216,1,1.0,0.505713744520629,2,2.0,0.5959532005722666,12,13.0,-1.2000000000000002
25.0,23,81.0,0.7297297297297297,6.912149605530175,2,6.0,0.4570968208817421,3,6.0,0.5135516306603488,1,6.0,0.5430364730795505,2,7.0,0.562116695825872,3,16.0,0.4471612337917921,2,4.0,0.5651489452458698,2,12.0,0.29871128811938946,5,17.0,0.3515001184224135,3,10.0,0.585588451257121,23,84.0,-2.3
30.0,48,237.0,1.6808510638297873,6.0962374189197694,6,28.0,0.5171563127596455,6,28.0,0.34052557215102036,6,17.0,0.47505783300174,6,25.0,0.2638910534942163,4,29.0,0.5472758597498458,6,22.0,0.5035082322987384,2,22.0,0.27990893522318827,6,42.0,0.1934585509754176,6,29.0,0.46031848174995793,48,242.0,-4.800000000000001
35.0,62,475.0,2.86144578313253,5.543559882618382,8,57.0,0.3753105711777846,8,68.0,0.36441936157261573,4,36.0,0.5476321092558389,7,58.0,0.44898261940609774,5,48.0,0.48834704107400106,11,55.0,0.3744921218625807,4,39.0,0.4557328144297234,7,69.0,0.24328594050596156,8,54.0,0.27106819536690374,62,484.0,-6.199999999999999
40.0,86,828.0,4.3578947368421055,5.044205240606742,14,108.0,0.26370132431343896,9,112.0,0.38467495379392663,7,63.0,0.5719518521135094,8,95.0,0.4863986478668898,10,88.0,0.2523164512432873,13,110.0,0.30218662518398065,4,54.0,0.4571091937994824,9,102.0,0.2909843941172118,12,105.0,0.31308625114189204,86,837.0,-8.600000000000001
45.0,110,1245.0,5.985576923076923,3.846072471169996,16,182.0,0.20929831612261848,11,165.0,0.29960890372230164,11,102.0,0.39211640536472925,10,137.0,0.3200701418194292,10,120.0,0.24206398143321345,18,186.0,0.17625918260957965,9,79.0,0.3496377258973223,9,141.0,0.2991446449218413,16,170.0,0.27379251782160346,110,1282.0,-11.0
