step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,3,0.0,0.0,3.070535583832922,0,0.0,0.23211251520848558,0,0.0,1.0,0,0.0,1.0,2,0.0,0.0,0,0.0,0.16636672789237006,0,0.0,0.24240598976110433,0,0.0,0.19744395031933806,0,0.0,0.4505037918098329,0,0.0,0.45613739642398893,0,0.0,0.40602816264328706,1,0.0,0.14673834033848018,0,0.0,1.0,0,0.0,0.3140545896918893,0,0.0,0.30775424125036654,0,0.0,0.3001033681207353,0,0.0,0.14379476113571873,3,0.0,-0.09375
10.0,11,0.0,0.0,6.288362047987703,0,0.0,0.39088661356946924,1,0.0,0.285222749889036,1,0.0,0.0,2,0.0,0.3171470673304232,2,0.0,0.49924301253359477,0,0.0,0.565441569916528,0,0.0,0.5625279068223533,0,0.0,0.7312075228856951,0,0.0,0.5040777406042626,1,0.0,0.4268571474602898,1,0.0,0.4344569912585377,0,0.0,1.0,1,0.0,0.4046927791114999,0,0.0,0.607196997179607,2,0.0,0.31614306090036404,0,0.0,0.8608767203625425,11,0.0,-0.34375
15.0,8,0.0,0.0,8.63762455764879,2,0.0,0.3725603320879643,0,0.0,0.7555963753315006,1,0.0,0.37916857210224575,0,0.0,0.7081438213171729,0,0.0,0.7354448727513482,0,0.0,0.7414290850040051,1,0.0,0.6623042034735268,0,0.0,0.6922129498926465,0,0.0,0.6054281199084678,0,0.0,0.6471081748463899,0,0.0,0.7164720527386852,2,0.0,0.2601722926941847,0,0.0,0.7559829852854678,1,0.0,0.7394416810614739,1,0.0,0.6460439743596493,0,0.0,0.5970041111510626,8,0.0,-0.25
20.0,14,9.0,0.06976744186046512,8.324709924294238,0,0.0,0.6751704136235204,0,0.0,0.5633714353490191,2,0.0,0.4997932177342409,1,0.0,0.7575635632968635,1,1.0,0.6390273109328314,0,0.0,0.6602938018802395,3,2.0,0.5452116225990598,1,0.0,0.6153277551890276,1,2.0,0.5560673777480094,1,3.0,0.5598555648011055,1,0.0,0.5884012547334652,0,0.0,0.7585732883151297,1,0.0,0.7327987683044144,0,0.0,0.4945427055658307,1,1.0,0.5156017233422876,1,0.0,0.45206533647998065,14,9.0,-0.4375
25.0,28,88.0,0.567741935483871,7.882613965871359,0,0.0,0.8961599555338854,2,4.0,0.4575921717688037,0,0.0,0.7559716421754206,0,0.0,0.6356903064691636,2,10.0,0.5814316165937128,1,3.0,0.6751254713569412,5,17.0,0.39510637545621546,1,0.0,0.6255362852577635,2,11.0,0.7390357009977812,5,13.0,0.37331866423137733,4,15.0,0.3047952228202896,0,0.0,0.7526258027378094,2,4.0,0.5833913583002878,1,5.0,0.6095040203021451,3,8.0,0.41313229140482977,0,0.0,0.6667501459537822,28,90.0,-0.875
30.0,43,228.0,1.2,6.876057332222645,1,1.0,0.6080192089582238,2,13.0,0.6233751863935918,2,4.0,0.5620488772963771,2,5.0,0.5964893156246667,5,29.0,0.3906273268842175,3,9.0,0.4688405023471244,5,39.0,0.5171540251978349,0,0.0,0.7642782282058275,4,22.0,0.32800569359804416,4,31.0,0.48940345169592325,2,27.0,0.46000905667756825,3,6.0,0.34624863212386625,3,18.0,0.41587933419454653,1,10.0,0.6560579660559567,4,21.0,0.44565529746707383,2,0.0,0.6127157936442968,43,235.0,-1.34375
35.0,73,475.0,2.1300448430493275,6.080720291623494,4,14.0,0.4334306911112332,3,23.0,0.5315632813066279,2,4.0,0.4102938713198353,2,15.0,0.4427206595308331,11,71.0,0.2666756923061546,6,25.0,0.5133717496348208,7,66.0,0.30805034756233934,3,4.0,0.6063555613862929,6,45.0,0.34330959905518854,6,58.0,0.5167820514271244,4,29.0,0.4375560698323178,5,29.0,0.43723615749951605,5,40.0,0.4402442428628286,4,24.0,0.4088875387879378,4,35.0,0.47427265365963567,1,2.0,0.602373911899875,73,484.0,-2.28125
40.0,105,884.0,3.453125,5.187574836138916,3,25.0,0.30076000742925213,3,34.0,0.43392411319467894,4,20.0,0.47470188046246337,5,37.0,0.29584016907574867,17,132.0,0.17698642625869174,6,48.0,0.4731700861164003,10,109.0,0.2345453120172848,4,11.0,0.35379662777171594,7,79.0,0.4026787379560088,9,95.0,0.42797397400104126,7,55.0,0.3761778637348803,8,59.0,0.3161053337739705,6,68.0,0.43140540358276813,7,52.0,0.32671417791353574,6,63.0,0.4173315863711591,3,12.0,0.5742276080751103,105,899.0,-3.28125
45.0,139,1463.0,5.262589928057554,4.453969205672706,5,38.0,0.2854733605828468,5,55.0,0.6055332620262932,3,29.0,0.5439840530274234,7,67.0,0.3826359887070412,17,206.0,0.15572074177004572,12,93.0,0.3309170504246665,12,165.0,0.18807726923110407,5,35.0,0.40221737877723246,10,123.0,0.3142543136221879,13,152.0,0.18936262814939978,11,98.0,0.24072284545189065,12,103.0,0.24335407836060388,8,104.0,0.2973820220277597,7,87.0,0.3249945689096792,8,99.0,0.22845093475749448,4,27.0,0.571932656853069,139,1481.0,-4.34375
