step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,2.851044112755335,0,0.0,0.14234817407726938,1,0.0,0.16254485520089368,1,0.0,0.2621592808479524,0,0.0,0.12706652692759884,0,0.0,0.31853863849592695,0,0.0,1.0,0,0.0,0.26529926665650305,1,0.0,0.06014573773119503,1,0.0,0.20030502634382474,4,0.0,-0.4
10.0,7,0.0,0.0,6.620337560281189,1,0.0,0.3816407232309844,2,0.0,0.4807939273290528,0,0.0,0.7434140641805612,1,0.0,0.30762249929328056,0,0.0,0.6605815447972095,2,0.0,0.2455510214881872,0,0.0,0.6777299348422687,0,0.0,0.4257881912316478,1,0.0,0.4680340354327291,7,0.0,-0.7
15.0,7,0.0,0.0,8.953238893711557,1,0.0,0.5688125950697169,1,0.0,0.6122573151627726,0,0.0,0.7577560226387207,1,0.0,0.544552325854688,1,0.0,0.6072332678060235,2,0.0,0.4929137794924627,0,0.0,0.7645427709326351,0,0.0,0.9092569226513583,1,0.0,0.6858573276597597,7,0.0,-0.7
20.0,14,15.0,0.16483516483516483,8.086447072579974,2,1.0,0.6017803656756285,3,6.0,0.5601748395861217,2,0.0,0.4718325099723816,0,0.0,0.665190473299866,4,4.0,0.42174936568132076,0,0.0,0.6297916948600041,1,3.0,0.2245110347269518,1,1.0,0.6053315173852661,1,0.0,0.7059571138410402,14,15.0,-1.4
25.0,21,68.0,0.6071428571428571,6.978314851210781,5,13.0,0.44911798897939764,2,15.0,0.4368091516429955,1,5.0,0.5114493754199054,1,2.0,0.5937624779520575,3,15.0,0.3907266295632779,4,6.0,0.575567449387346,2,11.0,0.33174809220946805,3,12.0,0.38197119610233765,0,0.0,0.6986279917241424,21,79.0,-2.1
30.0,37,186.0,1.3381294964028776,6.277178003733633,6,39.0,0.470130074888365,5,29.0,0.4008234792556019,5,19.0,0.48373419043685656,2,6.0,0.39668934817127877,4,25.0,0.5588684854983472,5,29.0,0.4910578917394152,2,21.0,0.33224409289228046,4,18.0,0.2566250343028153,4,9.0,0.4410883471142765,37,195.0,-3.6999999999999997
35.0,48,327.0,1.9939024390243902,5.969664862561539,8,69.0,0.4183177552227865,6,52.0,0.37369133026710544,2,28.0,0.581774728192558,4,18.0,0.4572285390229092,4,43.0,0.46147092769536313,9,49.0,0.3763517429025924,3,36.0,0.4842266224827599,5,36.0,0.3250400722141319,7,25.0,0.42045115423481133,48,356.0,-4.800000000000001
40.0,69,587.0,3.105820105820106,5.491492086925451,13,118.0,0.2988391671513138,9,82.0,0.3691730150290283,5,43.0,0.5413075058031578,6,38.0,0.4784023427945727,7,72.0,0.4061516430904961,11,88.0,0.2926809769795479,6,54.0,0.4080910389823312,6,60.0,0.38012745872822434,6,53.0,0.44805742042782815,69,608.0,-6.9
45.0,84,754.0,3.5904761904761906,4.766513567215227,18,196.0,0.14384890799546465,6,111.0,0.3595974544356592,6,42.0,0.4161653680171642,5,56.0,0.4036077810370783,12,121.0,0.3608787260788044,12,126.0,0.2527024537249088,6,52.0,0.37113101038646146,8,90.0,0.45755982687840835,11,95.0,0.39085856880559555,84,889.0,-8.4
50.0,105,1074.0,4.5508474576271185,4.388569890112887,16,248.0,0.09700773688976233,11,141.0,0.3115755064441903,8,53.0,0.4087237011278388,13,101.0,0.30604345352545875,16,188.0,0.29499500801603257,15,159.0,0.255740376902074,2,32.0,0.4733324414878317,10,130.0,0.3569776614432895,14,151.0,0.32512339454876693,105,1203.0,-10.5
55.0,104,1340.0,5.153846153846154,4.466406862479852,15,286.0,0.17463791849623853,10,156.0,0.36631337031558425,9,84.0,0.37585692953107463,7,102.0,0.2430690670356111,20,279.0,0.24812997885590848,14,182.0,0.2767324193215195,3,38.0,0.5074365813308037,13,189.0,0.3223993888328171,13,202.0,0.3201423077046593,104,1518.0,-10.399999999999999
60.0,115,1671.0,6.1208791208791204,4.536482646336652,13,333.0,0.27684225617899605,9,179.0,0.3808113312702517,12,132.0,0.3215559894623226,7,94.0,0.3503987467193546,19,325.0,0.2714704481829888,20,263.0,0.23465360819270045,7,65.0,0.3916600462939977,11,236.0,0.30432186618588103,17,268.0,0.285444146759429,115,1895.0,-11.5
65.0,132,1973.0,6.780068728522337,3.8145254857233226,16,404.0,0.2829774458844662,13,218.0,0.27985517999275145,12,150.0,0.16168416527684373,12,136.0,0.25745265929394623,20,350.0,0.23998234432631127,19,328.0,0.23152448511559304,12,119.0,0.27943395150228845,13,285.0,0.2435180083952225,15,309.0,0.2618132585666935,132,2299.0,-13.200000000000001
70.0,153,2229.0,7.076190476190476,3.7342024173454935,20,452.0,0.2512047881792818,17,280.0,0.25219558969557276,13,153.0,0.22396948140938638,15,201.0,0.2926045856726695,17,381.0,0.251563263867758,20,387.0,0.2460725768736472,15,164.0,0.15395721966166168,19,362.0,0.2577849947051887,17,327.0,0.2941191268847152,153,2707.0,-15.300000000000002
75.0,165,2281.0,6.708823529411765,3.4116116592019288,20,456.0,0.22078770053858188,21,340.0,0.18858563721622623,15,214.0,0.22295546205566422,13,215.0,0.3653949281615632,20,393.0,0.23552727880012225,16,390.0,0.2555434568115268,20,225.0,0.1648222246192728,18,373.0,0.21352950594163925,22,386.0,0.2406866551174691,165,2992.0,-16.5
80.0,179,2607.0,7.162087912087912,3.278276115258981,18,531.0,0.22861665067686524,28,433.0,0.15817407117675328,16,292.0,0.3270754346087746,11,228.0,0.3723312020226275,22,478.0,0.20580297230583022,17,349.0,0.18927657694382133,19,323.0,0.22903930345416096,23,434.0,0.16332281536837703,25,455.0,0.20310740325829924,179,3523.0,-17.9
85.0,214,3220.0,8.214285714285714,3.1348590550395423,18,609.0,0.24398122908075137,37,585.0,0.12465551167901184,18,378.0,0.27472214526625727,15,255.0,0.32321653279802365,29,573.0,0.18137821697881346,21,432.0,0.1724527996426194,24,434.0,0.27570663524308514,27,539.0,0.15258379247359918,25,486.0,0.24951855753189497,214,4291.0,-21.400000000000002
90.0,245,3933.0,9.454326923076923,2.590372258597122,21,662.0,0.22753034695333132,36,732.0,0.1551373694250626,17,405.0,0.29422391736884507,17,289.0,0.22080585918305373,37,725.0,0.14362977904693963,31,574.0,0.10447493382667744,31,569.0,0.16326969749679426,30,649.0,0.09894325526259663,25,609.0,0.2123273154303286,245,5214.0,-24.5
95.0,267,4696.0,10.745995423340961,2.553824812505909,28,740.0,0.25921407741189556,36,847.0,0.19124585682566356,14,410.0,0.28610300590109955,25,379.0,0.16429833788019277,34,845.0,0.15242554004389589,36,720.0,0.09601484422966905,33,724.0,0.14826458335190829,31,785.0,0.11642120580206032,30,742.0,0.16407470812350974,267,6192.0,-26.700000000000003
100.0,276,4990.0,10.967032967032967,2.4594208764374366,32,882.0,0.21655061974049564,35,853.0,0.17210836470958785,17,486.0,0.25161543294161465,24,393.0,0.19307193086549643,36,955.0,0.17454698369426458,34,857.0,0.12321136609080591,35,849.0,0.12324889858766812,28,891.0,0.14729509597711535,35,874.0,0.13697375409980092,276,7040.0,-27.6
105.0,288,5016.0,10.787096774193548,2.258202259116854,40,1058.0,0.2022351845382409,34,792.0,0.1224989151454314,19,574.0,0.18829461917247658,31,434.0,0.12433255159187286,39,1025.0,0.11449343270466569,29,943.0,0.15810560047467667,34,922.0,0.11445038327676865,23,900.0,0.20899714964786004,38,993.0,0.13157057569201902,287,7641.0,-28.700000000000003
110.0,299,5097.0,11.008639308855292,2.0990992719908834,44,1259.0,0.14915756223876883,39,911.0,0.09290615191106391,19,552.0,0.20094746785795659,35,553.0,0.10467454097859447,35,982.0,0.12004866919434985,30,966.0,0.11407122256174076,30,1036.0,0.0740520352548757,19,778.0,0.26998379555873997,47,1154.0,0.10687813268235624,298,8191.0,-29.799999999999997
115.0,309,5525.0,12.01086956521739,1.5414990395047905,51,1387.0,0.03365542233870595,40,1048.0,0.08539708139505636,19,489.0,0.14854378331810383,33,701.0,0.06773213414322031,36,1059.0,0.10996356073126992,30,1009.0,0.08581990819093721,27,1128.0,0.08860608796445078,20,828.0,0.17132205549489082,51,1400.0,0.05380615083194789,307,9049.0,-30.700000000000003
120.0,325,5983.0,13.034858387799565,1.3712318384961892,50,1514.0,0.012653849224335925,44,1157.0,0.11750449286886341,22,554.0,0.12092999779432095,31,810.0,0.06951349624660069,43,1269.0,0.12341097263166032,28,1025.0,0.06429408634800919,30,1272.0,0.07177458487382389,26,908.0,0.10195941604434243,51,1610.0,0.005283107607056815,325,10119.0,-32.5
125.0,307,5977.0,13.107456140350877,1.353347722155092,46,1626.0,0.02607344212585597,45,1340.0,0.07225622521609118,22,583.0,0.13734266334206777,32,904.0,0.049436942957114545,45,1367.0,0.11814802933286521,20,1104.0,0.057277010409999995,31,1421.0,0.08445008930372866,20,928.0,0.08830234209428825,46,1664.0,0.04266703974439441,307,10937.0,-30.700000000000003
130.0,298,6189.0,13.722838137472284,1.442037010976273,48,1779.0,0.033109072117086386,50,1519.0,0.056145041995750204,15,653.0,0.16219727445218918,33,1004.0,0.07834739723538531,39,1353.0,0.13883130990278095,16,1111.0,0.10109713034722448,32,1573.0,0.03916804028275565,21,973.0,0.0710056287382282,44,1885.0,0.06905417333281082,298,11850.0,-29.799999999999997
135.0,291,6068.0,13.605381165919283,1.4344486411373047,43,1846.0,0.045436473651432004,47,1703.0,0.06553489118064752,22,747.0,0.13161322767325206,26,1019.0,0.16014706035397155,36,1319.0,0.11900529620660104,18,1093.0,0.08208351868481718,28,1571.0,0.04181130686670428,28,1102.0,0.07936676959308747,43,2074.0,0.029426297785970373,291,12474.0,-29.100000000000005
140.0,301,6572.0,14.835214446952596,1.3352368327054147,41,1923.0,0.046182419809184534,45,1817.0,0.05434290742977356,29,873.0,0.008560640436369773,27,1114.0,0.19591536611075724,39,1446.0,0.13516879723779232,21,1084.0,0.045835536897926035,26,1520.0,0.045852646662703146,31,1225.0,0.04926305962494819,42,2201.0,0.04113081667984156,301,13203.0,-30.100000000000005
