step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,2.369969327989384,1,0.0,0.06979291158239395,1,0.0,0.06426141253439491,0,0.0,0.19186118121510742,0,0.0,0.33215646486044664,2,0.0,-0.04999999999999999
10.0,1,0.0,0.0,7.321700457681433,0,0.0,0.4644097247398838,0,0.0,0.5377799849439615,0,0.0,0.49221695859908804,1,0.0,0.5906410537158931,1,0.0,-0.024999999999999994
15.0,1,0.0,0.0,9.35091429905053,0,0.0,0.6866559550215382,0,0.0,0.6452424009986043,0,0.0,0.7508381005959256,1,0.0,0.6105358943783736,1,0.0,-0.024999999999999994
20.0,7,2.0,0.041666666666666664,9.325965461063559,2,0.0,0.6836901804019475,2,1.0,0.6547120973760211,1,1.0,0.7733576296955971,2,0.0,0.6400601188153184,7,2.0,-0.17499999999999996
25.0,6,15.0,0.26785714285714285,9.050447150474282,2,3.0,0.6901078126051092,1,6.0,0.6570743648710973,3,6.0,0.5566135487713989,0,0.0,0.7981818817786794,6,15.0,-0.14999999999999997
30.0,11,36.0,0.5714285714285714,7.288217954942349,4,11.0,0.6164790538420593,2,16.0,0.44646569301066835,3,12.0,0.4085531876969581,2,5.0,0.7706330032661522,11,44.0,-0.2749999999999999
35.0,24,114.0,1.5616438356164384,6.004187332759424,5,28.0,0.543966773711962,8,44.0,0.34258300868863184,5,26.0,0.4455474109716603,6,18.0,0.4178835310028759,24,116.0,-0.5999999999999999
40.0,29,204.0,2.5185185185185186,5.60420607680157,10,62.0,0.43463335043393564,7,73.0,0.3388943114075405,7,59.0,0.4245041264120818,5,32.0,0.43445844890079366,29,226.0,-0.7249999999999999
45.0,37,315.0,3.6206896551724137,5.2890695720027,10,82.0,0.39712768293207357,10,106.0,0.3020486936367191,7,87.0,0.3981214375032355,10,57.0,0.3994581612306408,37,332.0,-0.9249999999999998
50.0,40,393.0,3.93,5.611216910757374,10,109.0,0.4558384038335578,9,104.0,0.3383842275267698,10,122.0,0.31471064563277235,11,102.0,0.4063995345727253,40,437.0,-0.9999999999999998
55.0,39,472.0,4.252252252252252,5.321426343995401,12,121.0,0.3586839450164409,6,102.0,0.42997367628776845,9,161.0,0.3708855121311628,12,154.0,0.3193066943061649,39,538.0,-0.9749999999999998
60.0,47,582.0,4.656,5.379168654373709,13,145.0,0.38990362218178787,7,121.0,0.379078080660941,12,214.0,0.36673650787699,15,166.0,0.27517356009206223,47,646.0,-1.1749999999999998
65.0,49,765.0,5.930232558139535,5.478696500072958,15,190.0,0.178839581233506,10,163.0,0.4257166196399333,12,276.0,0.4650338797225145,12,204.0,0.3440702580128868,49,833.0,-1.2249999999999996
70.0,71,1058.0,7.895522388059701,4.026700059597925,22,263.0,0.09318449062830525,16,224.0,0.2697980995591116,15,340.0,0.34906343249250515,18,284.0,0.30032430059609544,71,1111.0,-1.7749999999999995
75.0,77,1216.0,8.56338028169014,3.7147950070726496,23,368.0,0.11303825236185616,21,278.0,0.17263438177402485,15,345.0,0.28255625502812354,18,355.0,0.33191424604105874,77,1346.0,-1.9249999999999996
80.0,80,1515.0,10.033112582781458,3.5156540714719204,23,485.0,0.17191885959277375,17,358.0,0.11052265002158194,18,369.0,0.30464420419540755,22,438.0,0.27665049669622,80,1650.0,-1.9999999999999996
85.0,95,1751.0,10.3,3.2883891535690455,20,516.0,0.1939625112792861,24,451.0,0.14896910409913727,22,460.0,0.27703593484039996,29,546.0,0.23834690233932407,95,1973.0,-2.3749999999999996
90.0,91,1801.0,10.291428571428572,3.1260355446535883,19,504.0,0.19088144167815785,25,571.0,0.20610113876260938,20,525.0,0.27348906313861676,27,588.0,0.20152345357314716,91,2188.0,-2.2749999999999995
95.0,94,1876.0,10.195652173913043,3.431699587305549,13,519.0,0.27034732867433653,31,719.0,0.17713147591968537,20,584.0,0.33301772987675216,30,607.0,0.16773903334044554,94,2429.0,-2.3499999999999996
100.0,108,2187.0,11.158163265306122,3.3223474991991013,18,515.0,0.24124069903852996,33,829.0,0.13406239567167538,23,681.0,0.3157451659970235,34,671.0,0.16217323678241358,108,2696.0,-2.6999999999999993
105.0,119,2664.0,13.661538461538461,3.302575190034089,21,613.0,0.19706843822245437,34,867.0,0.19268230482020998,27,795.0,0.2473953832994801,37,852.0,0.1695442963201525,119,3127.0,-2.9749999999999996
110.0,130,3082.0,16.13612565445026,2.4610373755846378,23,675.0,0.1454880779985462,29,944.0,0.18296517546431323,36,947.0,0.09880812436956413,42,1055.0,0.14218472481614228,130,3621.0,-3.249999999999999
115.0,143,3576.0,18.92063492063492,1.778564820882002,23,698.0,0.08417094759219693,32,1048.0,0.09786459660281482,39,1138.0,0.09357539254744375,49,1284.0,0.08030919805448877,143,4168.0,-3.5749999999999993
120.0,132,3281.0,17.63978494623656,1.4389565547729617,23,800.0,0.04064709512737585,29,1029.0,0.06032473871977128,36,1291.0,0.10066828238133878,44,1399.0,0.056342340718562055,132,4519.0,-3.299999999999999
125.0,128,3266.0,17.846994535519126,1.6950069393384521,26,920.0,0.06004366715346503,29,1046.0,0.028227331966212087,35,1423.0,0.1376394402437373,38,1386.0,0.10973808519669494,128,4775.0,-3.1999999999999993
130.0,135,3277.0,18.205555555555556,1.302177517225873,29,1059.0,0.08625650727860636,35,1210.0,0.020804070149637723,33,1387.0,0.08797801592018553,38,1411.0,0.07359776348774294,135,5067.0,-3.374999999999999
135.0,134,3113.0,17.391061452513966,1.245516866490273,24,1114.0,0.12744824131117646,42,1414.0,0.03358692178459074,33,1195.0,0.02514395642977253,35,1494.0,0.057250663476683436,134,5217.0,-3.349999999999999
140.0,130,3301.0,18.649717514124294,1.4282253849241409,24,1197.0,0.10762225663503426,47,1579.0,0.032857641985375656,25,1316.0,0.060096328475518795,34,1616.0,0.06323751390457749,130,5708.0,-3.2499999999999996
145.0,132,3318.0,18.96,1.0882946089658985,27,1325.0,0.016810230585428302,41,1744.0,0.02113719757278311,27,1435.0,0.04717631439985748,37,1691.0,0.03123252655568969,132,6195.0,-3.299999999999999
150.0,134,3509.0,20.166666666666668,1.2306784382470137,30,1474.0,0.058627674902429254,40,1921.0,0.009846139072725682,31,1582.0,0.020640374331903973,33,1723.0,0.07453072285473385,134,6700.0,-3.349999999999999
155.0,130,3775.0,21.947674418604652,1.0577173244945044,28,1612.0,0.018208851960714624,35,1980.0,0.03353875911296998,34,1747.0,0.0005146561444352894,33,1854.0,0.0332382360401511,130,7193.0,-3.249999999999999
160.0,129,4024.0,23.67058823529412,1.1298731853442394,27,1692.0,0.010767175748987053,34,2151.0,0.056994950549569386,32,1814.0,0.008371368045548932,36,2001.0,0.04704776592171717,129,7658.0,-3.224999999999999
165.0,131,4413.0,26.745454545454546,0.8146985893149563,26,1818.0,0.008495087446439531,42,2343.0,0.013989762310293247,27,1803.0,0.03733373353866143,36,2099.0,0.04924446701547255,131,8063.0,-3.2749999999999995
170.0,134,4325.0,26.533742331288344,0.7162372164435601,22,1731.0,0.05190214275870816,49,2576.0,0.019366148702671237,23,1880.0,0.07170462772664339,40,2292.0,0.0153835187024479,134,8479.0,-3.349999999999999
175.0,134,4213.0,26.006172839506174,0.971185866407404,16,1408.0,0.14207633730903627,51,2828.0,6.092918106973612e-05,27,1964.0,0.07580231031289378,40,2323.0,0.012306101331183782,134,8523.0,-3.349999999999999
180.0,125,4370.0,27.658227848101266,1.4829373078658743,13,1130.0,0.16408775879372003,51,3083.0,3.1871596108631265e-07,28,2061.0,0.1339268950946055,33,2182.0,0.05557126254432987,125,8456.0,-3.124999999999999
185.0,125,4870.0,30.82278481012658,1.7536032250285827,14,1004.0,0.12820328678347603,51,3338.0,0.0,31,2171.0,0.13416085590859003,29,2048.0,0.05206485689478255,125,8561.0,-3.124999999999999
190.0,120,4755.0,30.286624203821656,1.609090963540191,15,1078.0,0.034440866942983484,51,3593.0,1.655905895147587e-07,29,2124.0,0.1092821354620996,25,2080.0,0.07631340698674295,120,8875.0,-2.999999999999999
195.0,107,3830.0,25.03267973856209,1.8326454920088204,17,1160.0,0.1007088765029633,45,3651.0,0.010209890409179457,24,1884.0,0.1158654268692202,21,2126.0,0.0997373041907461,107,8821.0,-2.6749999999999994
200.0,89,3180.0,21.486486486486488,2.193076731808277,18,1248.0,0.16296402402569984,35,3493.0,0.05409440025842938,16,1793.0,0.09577327051597506,20,2113.0,0.0934164501720892,89,8647.0,-2.2249999999999996
205.0,92,3214.0,22.319444444444443,2.09755628451116,19,1341.0,0.14337020495883265,33,3580.0,0.06201799860513532,16,1672.0,0.10173125131893376,24,2127.0,0.06885849391907217,92,8720.0,-2.2999999999999994
210.0,108,3340.0,23.52112676056338,1.32835651115953,21,1440.0,0.022872393472993784,34,3749.0,0.033464226205110185,25,1770.0,0.029759498324020448,28,2260.0,0.05803774798754651,108,9219.0,-2.6999999999999993
