step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,3.4087195884858374,0,0.0,0.21048304820302863,1,0.0,0.22968639828409892,1,0.0,0.31883852778355026,0,0.0,0.15091734710875807,0,0.0,0.3961297314978873,0,0.0,1.0,0,0.0,0.3001479267699894,1,0.0,0.1026131740842214,1,0.0,0.2491820059762705,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.942842652623756,1,0.0,0.4087756156451704,2,0.0,0.5707274070098097,0,0.0,0.79269617608325,1,0.0,0.3047068581409011,0,0.0,0.6961736491926996,2,0.0,0.22231725302344024,0,0.0,0.6991400755322525,0,0.0,0.5025747933856077,1,0.0,0.48099855409883263,-0.233,7,7,0.0
15.0,7,0.0,0.0,8.96778073946095,1,0.0,0.5724770814331568,1,0.0,0.6570598020749864,0,0.0,0.7817689931588514,1,0.0,0.5449855602853686,1,0.0,0.6150058282240981,2,0.0,0.5408382056568787,0,0.0,0.669049674092497,0,0.0,0.9276832417463984,1,0.0,0.715645421753683,-0.233,7,7,0.0
20.0,16,18.0,0.1978021978021978,7.718889151669379,3,2.0,0.6045791746665098,2,4.0,0.5652164546076474,3,1.0,0.5116053906334563,0,0.0,0.6635684213870088,4,6.0,0.37707498924196686,0,0.0,0.6027952740619484,1,3.0,0.15767617131629694,1,1.0,0.6047465138004943,2,1.0,0.6313086273788636,-0.533,16,16,18.0
25.0,30,114.0,1.0363636363636364,6.4667941365426875,2,8.0,0.45235364807919864,5,22.0,0.4306710915394519,2,8.0,0.5598608872532004,3,10.0,0.4106571701472212,7,25.0,0.38848965638467453,4,9.0,0.5381757902227012,2,13.0,0.3182792746860702,3,12.0,0.40145867492926524,2,7.0,0.5657444440635362,-1.0,30,30,114.0
30.0,56,293.0,2.092857142857143,5.172467384334215,3,17.0,0.5223957262323966,10,58.0,0.2309454662780925,6,20.0,0.46221836668413424,7,37.0,0.2131156909458311,6,53.0,0.40836736349619257,9,35.0,0.3938955114356176,2,24.0,0.3038704351222371,6,29.0,0.22332834251438216,7,28.0,0.4051840869626463,-1.867,56,56,301.0
35.0,69,580.0,3.558282208588957,5.210844207945314,3,25.0,0.4663666839321653,11,112.0,0.28796365392755924,5,40.0,0.5609207665448159,9,81.0,0.36386815385414367,12,94.0,0.3047015605817473,10,80.0,0.3091129786965236,5,38.0,0.38688042890647767,7,58.0,0.31051726547903424,7,56.0,0.3878832516030319,-2.3,69,69,584.0
40.0,87,952.0,5.037037037037037,4.884690114102728,8,56.0,0.37947077367130766,14,175.0,0.2901924172737991,7,67.0,0.5191864446067238,11,127.0,0.41173397517960675,13,151.0,0.18135604912538184,16,150.0,0.22801253272421784,4,53.0,0.4225621899942689,7,88.0,0.4551428037856193,7,90.0,0.4505888163233215,-2.9,87,87,957.0
45.0,106,1385.0,6.658653846153846,4.23401917400766,10,101.0,0.2978948115803892,17,249.0,0.2722034859971599,10,104.0,0.3596774897615004,13,183.0,0.29205859103119647,12,198.0,0.2600025363684288,20,241.0,0.20694836523346513,7,78.0,0.3588297804294266,8,120.0,0.3698182088609997,9,126.0,0.3510446735487375,-3.533,106,106,1400.0
50.0,136,1965.0,8.361702127659575,3.7265782652735884,14,157.0,0.22584242662886733,18,333.0,0.26131538656719155,11,155.0,0.26839377616991544,19,258.0,0.16476353798682827,18,269.0,0.2564475155905948,23,348.0,0.22609489218924175,11,124.0,0.38011424822062734,9,161.0,0.35542850831497175,13,175.0,0.3422598741565992,-4.533,136,136,1980.0
55.0,157,2622.0,10.007633587786259,3.2823072855122573,17,230.0,0.25228232405776,23,432.0,0.20726623026057364,13,217.0,0.23912606471277664,22,358.0,0.151107088399686,20,359.0,0.23884937662513558,26,470.0,0.17034818993720838,12,180.0,0.37457508281615853,10,160.0,0.24928012534633381,14,234.0,0.3290530612991639,-5.233,157,157,2640.0
60.0,177,3438.0,12.366906474820144,3.2189759506288493,17,311.0,0.25975943244408123,24,543.0,0.21701839553568494,15,290.0,0.2308588290904,24,469.0,0.17694882254560407,24,472.0,0.22950039621034043,29,610.0,0.1329748661629049,14,249.0,0.317231400237478,15,222.0,0.22304670303226412,15,301.0,0.28150832681352306,-5.9,177,177,3467.0
65.0,202,4352.0,14.604026845637584,2.5963616526078486,18,395.0,0.29234137047475656,28,668.0,0.20534314731435235,18,366.0,0.11113390103068156,30,603.0,0.20934504447040872,27,600.0,0.12086436570630031,32,765.0,0.06169065470766034,18,332.0,0.22493395032888575,12,282.0,0.2543329930678479,19,386.0,0.1941272359779088,-6.733,202,202,4397.0
70.0,234,5439.0,16.735384615384614,2.2301807720880715,18,483.0,0.18596209114331222,31,812.0,0.16243496797709092,18,452.0,0.1514911734763879,34,760.0,0.14030513077083465,31,747.0,0.10606210217947032,37,935.0,0.060403640624682745,23,441.0,0.20249774765894876,16,338.0,0.2774465306191396,26,501.0,0.14728444381012906,-7.8,234,234,5469.0
75.0,257,6642.0,18.97714285714286,2.2630174215904235,21,586.0,0.26109152359962423,37,977.0,0.09828373073640556,21,549.0,0.15512768558031018,38,937.0,0.12362586303092188,34,908.0,0.11692623410847364,35,1110.0,0.12599538264803656,26,560.0,0.1571039983105702,16,413.0,0.25670159110078483,29,635.0,0.16416125855777458,-8.567,257,257,6675.0
80.0,275,7955.0,20.989445910290236,2.3342279758925417,25,698.0,0.23165139075629088,38,1160.0,0.0898070984282885,22,657.0,0.2142097295002617,39,1128.0,0.17245648727995014,36,1084.0,0.10229939635403267,38,1291.0,0.07464457866557915,27,689.0,0.2023274923801634,18,499.0,0.2600689589466083,32,784.0,0.16415653389749005,-9.167,275,275,7990.0
85.0,298,9376.0,22.980392156862745,2.3151490324799986,29,832.0,0.23557504915331764,40,1356.0,0.0974756355477947,23,769.0,0.2221903578210167,44,1332.0,0.14320200040646677,39,1276.0,0.10486870317461806,41,1491.0,0.09760595907214414,28,824.0,0.23641873647197745,23,596.0,0.18825942618529296,31,935.0,0.18369052804778982,-9.933,298,298,9411.0
90.0,326,10840.0,25.268065268065268,2.2079746508700575,35,984.0,0.18940052065519483,43,1563.0,0.11309807039845016,24,884.0,0.2168265429696361,50,1567.0,0.14506072110795618,46,1485.0,0.08114080158391351,40,1664.0,0.08140782394081096,29,970.0,0.2093540935924602,25,713.0,0.17524570548211824,34,1096.0,0.18026117412710793,-10.867,326,326,10926.0
95.0,348,12506.0,27.79111111111111,1.9248088692065248,35,1160.0,0.2041271898310011,48,1775.0,0.14934881796088323,23,999.0,0.20816141517651543,53,1821.0,0.08935951241886535,48,1714.0,0.07067765144029264,47,1881.0,0.05723831342409639,32,1124.0,0.14940137116308086,26,842.0,0.18392834446296147,36,1271.0,0.12849892045853065,-11.6,348,348,12587.0
100.0,371,13976.0,29.673036093418258,1.6011959473447588,41,1346.0,0.14531248538389677,50,2010.0,0.11049736152025078,27,1122.0,0.14095924765970277,57,2099.0,0.07601407217246162,48,1954.0,0.10301771041881834,50,2120.0,0.027516115256601862,35,1295.0,0.1329657846569469,29,980.0,0.12317197453372726,34,1303.0,0.1251473028408627,-12.367,371,371,14229.0
105.0,397,15711.0,32.937106918238996,1.546313265044001,47,1573.0,0.13601982916954386,53,2268.0,0.10511734447591731,29,1259.0,0.10465735651516697,59,2394.0,0.10962759694598562,53,2205.0,0.058463708765301735,55,2391.0,0.0006735614905671754,36,1475.0,0.12347475366855382,31,1131.0,0.10342970509938493,34,1362.0,0.1692998088959486,-13.233,397,397,16058.0
110.0,412,17649.0,37.0,1.1136279160254348,51,1820.0,0.06566554569034819,57,2544.0,0.05604584887948667,29,1404.0,0.07474636717958531,63,2699.0,0.06931593397420668,55,2476.0,0.06024615129780509,54,2665.0,0.03350493944439569,40,1662.0,0.0700882729491428,31,1286.0,0.1261830551072136,32,1507.0,0.10469838632684453,-13.733,412,412,18063.0
115.0,435,19781.0,41.64421052631579,0.5983937686331638,53,2080.0,0.0169953691574604,59,2832.0,0.01487819918851265,30,1554.0,0.03784983523669497,67,3029.0,0.026942546426712455,58,2758.0,0.038514620058360344,56,2944.0,0.04148864441951838,42,1867.0,0.01268262682230707,33,1452.0,0.09009835375561213,37,1680.0,0.06251213330780714,-14.5,435,435,20196.0
120.0,454,22021.0,46.457805907173,0.2974732664438497,56,2356.0,0.01686279207848417,59,3127.0,6.174032468469836e-07,31,1707.0,0.010185805872208333,72,3384.0,0.02327665862102882,60,3053.0,0.001458589942769195,58,3231.0,0.011143942258154734,44,2084.0,6.817470272125197e-06,34,1622.0,0.06205161490743908,40,1873.0,0.02391127334852079,-15.133,454,454,22437.0
125.0,463,24299.0,51.372093023255815,0.1799186823691568,56,2636.0,0.001368611458015766,59,3422.0,2.1754355384434952e-07,29,1845.0,0.024654624081964654,74,3747.0,8.495429139199956e-05,63,3368.0,6.347947420683696e-07,61,3531.0,0.00010415246506362394,44,2304.0,0.04116542784094372,35,1791.0,0.04877848589872059,42,2080.0,1.8551475885209703e-05,-15.433,463,463,24724.0
130.0,466,26621.0,56.40042372881356,0.15171115762771284,57,2919.0,7.23742263060707e-07,59,3717.0,0.0,31,1994.0,0.020987918802699047,74,4117.0,0.0,63,3683.0,0.0,61,3836.0,6.1060295623683e-07,44,2524.0,0.042005827771263264,35,1966.0,0.05018946216712068,42,2290.0,0.0,-15.533,466,466,27046.0
135.0,468,28954.0,61.47346072186836,0.074860053092683,57,3204.0,0.0,59,4012.0,0.0,32,2151.0,8.017661745922257e-05,74,4487.0,0.0,63,3998.0,0.0,61,4141.0,0.0,45,2745.0,0.019668697326346858,35,2141.0,0.02613567982189126,42,2500.0,0.0,-15.6,468,468,29379.0
140.0,462,30665.0,65.24468085106383,0.09251650535279973,57,3489.0,0.0,59,4307.0,0.0,32,2311.0,0.0,74,4857.0,0.0,63,4315.0,0.006701718967850222,55,4209.0,0.010403835780662583,45,2970.0,0.040130957880525765,35,2316.0,0.0,42,2710.0,0.0,-15.4,462,462,31484.0
145.0,450,31964.0,68.00851063829788,0.2325817085241662,57,3774.0,0.0,59,4602.0,0.0,26,2292.0,0.02602517542387284,74,5227.0,0.0,63,4630.0,0.025559411131831578,49,4069.0,0.03092647461666584,45,3195.0,0.00713276518343165,35,2491.0,0.0,42,2920.0,0.021558197738134787,-15.0,450,450,33200.0
