step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,3.0139436762648986,0,0.0,0.15250936662152942,1,0.0,0.18226774164834086,1,0.0,0.32282821963655445,0,0.0,0.18021678736476343,0,0.0,0.30186202515277255,0,0.0,1.0,0,0.0,0.24998004844863456,1,0.0,0.07967655981047204,1,0.0,0.26106123603097137,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.769963566690434,1,0.0,0.3324042268032086,2,0.0,0.4959805181531947,0,0.0,0.7100452969652395,1,0.0,0.3701350422061679,0,0.0,0.6690600865654677,2,0.0,0.24468735807400016,0,0.0,0.7512441135413424,0,0.0,0.4786317916386723,1,0.0,0.4760171873031065,-0.233,7,7,0.0
15.0,7,0.0,0.0,8.646658817163516,1,0.0,0.5824186821439017,1,0.0,0.5632030349187126,0,0.0,0.7703536904884147,1,0.0,0.572800074553885,1,0.0,0.5663394264592951,2,0.0,0.5457146529983503,0,0.0,0.7470578060176465,0,0.0,0.8777421913823112,1,0.0,0.6736219748145643,-0.233,7,7,0.0
20.0,13,13.0,0.14285714285714285,7.592617769487139,2,2.0,0.6289417024854829,3,6.0,0.5151806855163994,2,0.0,0.47980550389966603,0,0.0,0.7289016798210365,4,4.0,0.3994515182186836,0,0.0,0.588305775967455,1,1.0,0.21328094247205087,0,0.0,0.6004888765861444,1,0.0,0.6247499451274843,-0.433,13,13,13.0
25.0,26,90.0,0.8333333333333334,6.651026292692971,1,1.0,0.5678059816427798,4,25.0,0.38810708919006015,2,6.0,0.5140726929674804,3,9.0,0.38956453865681184,6,20.0,0.3831463786921436,3,6.0,0.5079730772536197,2,10.0,0.30699593215347915,3,9.0,0.4633902479163614,2,6.0,0.6430660945637677,-0.867,26,26,92.0
30.0,52,269.0,1.9492753623188406,5.57747591816914,3,8.0,0.5666506599075531,9,60.0,0.3230261426099543,6,20.0,0.461919833683843,7,40.0,0.27452048678850827,7,49.0,0.3698520907977188,7,29.0,0.4579105340673879,2,20.0,0.27501162620497277,5,25.0,0.18781529380287712,6,23.0,0.4427111856668761,-1.733,52,52,274.0
35.0,69,545.0,3.323170731707317,5.397522278833057,4,22.0,0.5490572646515544,11,108.0,0.3420278981098461,4,39.0,0.5466228621183824,8,78.0,0.38655546123797135,11,90.0,0.2943263305835564,13,76.0,0.31258452138051307,3,34.0,0.3540683419297102,8,53.0,0.31718912857652865,7,50.0,0.37221772959626354,-2.3,69,69,550.0
40.0,89,910.0,4.814814814814815,5.090483314511733,9,53.0,0.45539355486567085,13,166.0,0.32350683022543036,7,65.0,0.5241278472863621,11,125.0,0.3146966488386164,12,137.0,0.2687627116134575,17,145.0,0.2020198692751556,6,52.0,0.3701368159837171,7,83.0,0.4610258956549381,7,83.0,0.45261588608272024,-2.967,89,89,909.0
45.0,108,1328.0,6.446601941747573,4.259814969375742,9,75.0,0.3046256845931956,17,242.0,0.2849987245060872,10,100.0,0.33919488718965785,16,191.0,0.226143174187462,13,195.0,0.26610810603066587,20,236.0,0.17587687715504746,6,74.0,0.36676597503367314,8,114.0,0.3923488576112126,9,120.0,0.39447646507473405,-3.6,108,108,1347.0
50.0,138,1872.0,7.932203389830509,3.6963060406355677,13,127.0,0.19679556460298298,18,328.0,0.23550624309132087,9,124.0,0.2388688076999109,22,284.0,0.18580431256677613,21,274.0,0.20096545648129602,23,344.0,0.21975879929224362,9,113.0,0.39227297888397666,10,155.0,0.3695865543329972,13,168.0,0.3538367327375768,-4.6,138,138,1917.0
55.0,155,2542.0,9.776923076923078,3.4182822181525223,12,177.0,0.2426514715722899,25,429.0,0.22678317067335257,11,152.0,0.2006063805247551,22,388.0,0.14902659315371414,22,372.0,0.1672198838687161,24,465.0,0.22636939460172037,12,170.0,0.3946814117033127,12,207.0,0.296297640894409,15,231.0,0.3140986302587016,-5.167,155,155,2591.0
60.0,178,3336.0,12.04332129963899,2.8486394154790577,12,217.0,0.30234488163296075,25,544.0,0.18848867413339296,12,208.0,0.19345424773377737,25,504.0,0.14495706566200794,25,488.0,0.16498130410016387,31,602.0,0.11885631436520337,15,239.0,0.27219431675375927,14,270.0,0.17953262307213222,18,302.0,0.2572480870442494,-5.9,177,177,3374.0
