step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,3.1279418003425237,0,0.0,0.15596652465843655,1,0.0,0.20890401709127482,1,0.0,0.29032303779810775,0,0.0,0.1943150646840461,0,0.0,0.31397529640147276,0,0.0,1.0,0,0.0,0.30477718605853926,1,0.0,0.0839729736532012,1,0.0,0.17846188233933968,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.596178105899782,1,0.0,0.3293456473025723,2,0.0,0.4984692534387545,0,0.0,0.7477357691698002,1,0.0,0.31880285790301655,0,0.0,0.6379501234791555,2,0.0,0.2494939410082182,0,0.0,0.6576864264081796,0,0.0,0.4573290380106824,1,0.0,0.4508018948008257,-0.233,7,7,0.0
15.0,7,0.0,0.0,8.831431962472506,1,0.0,0.5444014565695755,1,0.0,0.5991214344004141,0,0.0,0.7447542007837985,1,0.0,0.5729145647790107,1,0.0,0.5561401171282416,2,0.0,0.5085732115702267,0,0.0,0.9000010990645805,0,0.0,0.8748863606343541,1,0.0,0.6940061168406688,-0.233,7,7,0.0
20.0,15,16.0,0.17582417582417584,7.981501140639299,2,0.0,0.6394455332276523,2,4.0,0.5436268308655067,2,0.0,0.4922464734024577,1,1.0,0.6923397239830211,4,5.0,0.35950457777392303,0,0.0,0.6239373661375359,1,2.0,0.25106207491030846,1,3.0,0.5971807168672416,2,1.0,0.6380941166657292,-0.5,15,15,16.0
25.0,29,107.0,0.963963963963964,6.698384237463709,3,4.0,0.5318294961325742,6,25.0,0.444537413900019,1,4.0,0.5476098837356722,3,12.0,0.45731476327887816,5,23.0,0.35301139582433183,4,8.0,0.5043379902982769,2,9.0,0.3122730704540255,2,13.0,0.4047198567690375,3,9.0,0.5849597960286668,-0.967,29,29,107.0
30.0,53,292.0,2.1007194244604315,5.560744485955747,3,12.0,0.6479653459567306,9,62.0,0.31168166008778264,5,16.0,0.4949705227415439,7,39.0,0.26895994682345964,7,54.0,0.39053166397146205,9,38.0,0.4732549026013388,2,19.0,0.2816350657821796,6,31.0,0.17832137196804027,5,22.0,0.3882906967790095,-1.767,53,53,293.0
35.0,69,578.0,3.4819277108433737,5.0012545704338836,3,25.0,0.529446757726797,12,113.0,0.3293850621493137,4,34.0,0.5202370373792109,11,86.0,0.2873795011346937,10,93.0,0.30258048122485964,11,86.0,0.3191064402777059,4,36.0,0.37096661378785645,7,60.0,0.23719088858642337,7,49.0,0.36859855934378105,-2.3,69,69,582.0
40.0,87,930.0,4.894736842105263,4.959162119961412,8,54.0,0.46038475700955633,12,173.0,0.27553838757757904,7,60.0,0.5429574975910298,14,145.0,0.3196568478572354,12,144.0,0.22986045282503054,17,156.0,0.250294925479718,4,51.0,0.5029487893216187,8,90.0,0.36022236476455066,5,75.0,0.42648164335369504,-2.9,87,87,948.0
45.0,103,1350.0,6.45933014354067,4.054695500021473,10,95.0,0.2613561379175457,16,249.0,0.25527348252556936,9,92.0,0.4058833783683181,15,215.0,0.2526585825863965,12,181.0,0.245021648859421,22,254.0,0.13118373749787468,6,73.0,0.39207408025402335,7,122.0,0.4288673270010227,6,87.0,0.42278030870533645,-3.433,103,103,1368.0
