step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,3.5126033975873723,0,0.0,0.1885589688089832,1,0.0,0.21201078561221162,1,0.0,0.29808420062957003,0,0.0,0.2039571109811072,0,0.0,0.3993451351850705,0,0.0,1.0,0,0.0,0.32801758192803204,1,0.0,0.07699213677207578,1,0.0,0.258219295369124,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.985432258556012,1,0.0,0.41987500666095223,2,0.0,0.5458616994248662,0,0.0,0.8151939469062116,1,0.0,0.3304385159311291,0,0.0,0.6732353128369275,2,0.0,0.22484709466124436,0,0.0,0.6593634981309533,0,0.0,0.5379852889276927,1,0.0,0.5107977879640682,-0.233,7,7,0.0
15.0,7,0.0,0.0,8.65327222325152,1,0.0,0.5998327993134904,1,0.0,0.6054053129840806,0,0.0,0.7730768864794074,1,0.0,0.5619624046622768,1,0.0,0.5777056500206232,2,0.0,0.5119660590991452,0,0.0,0.6788298076784275,0,0.0,0.8644025737455717,1,0.0,0.725030481779193,-0.233,7,7,0.0
20.0,13,22.0,0.24444444444444444,7.9269092936898815,2,3.0,0.6234844604566134,3,7.0,0.5541636161071584,2,0.0,0.5245597621245133,0,0.0,0.8048271837800074,3,7.0,0.42685060712526274,0,0.0,0.6168162994341412,1,3.0,0.1530756116031553,1,2.0,0.6244024527481834,1,0.0,0.6183139397395039,-0.433,13,13,22.0
25.0,32,110.0,1.0,6.911600606523051,5,13.0,0.4718010435849302,6,29.0,0.48976681365940633,1,1.0,0.5961338363619815,1,1.0,0.6104004733027162,7,27.0,0.39658671287971137,4,5.0,0.5649113160044207,2,12.0,0.32523677635454173,4,14.0,0.3996097515844838,2,8.0,0.604436990298729,-1.067,32,32,110.0
30.0,46,275.0,1.9784172661870503,5.921195164122015,6,36.0,0.5164345773796133,7,63.0,0.38218134743295396,5,9.0,0.4660979137327818,5,16.0,0.3401653326179622,7,58.0,0.4815669713982294,3,15.0,0.5331440201533608,3,24.0,0.32923483784133,5,34.0,0.184938593981803,5,23.0,0.39587163769552025,-1.533,46,46,278.0
35.0,53,398.0,2.426829268292683,5.854953533474684,9,70.0,0.3935713140833235,8,90.0,0.35694773124432977,2,12.0,0.6365653123937238,6,44.0,0.4117062479105134,4,62.0,0.40695394591152423,9,47.0,0.3812944182655036,4,42.0,0.44659421420890494,4,32.0,0.3195860518916872,7,50.0,0.4316865670961642,-1.767,53,53,449.0
40.0,67,588.0,3.127659574468085,5.4618427708881505,14,123.0,0.2455319300039326,8,105.0,0.30714345537273685,5,28.0,0.6088152326158299,7,65.0,0.46805633890707526,8,71.0,0.25326457795571394,11,88.0,0.3948818181899203,2,32.0,0.46779242501224744,5,50.0,0.4268390154311504,7,83.0,0.43601813501225445,-2.233,67,67,645.0
45.0,88,866.0,4.123809523809523,4.754406453845677,18,206.0,0.1617747280195158,12,148.0,0.2802797464539049,7,41.0,0.36561647062526254,8,101.0,0.43995238076619353,9,81.0,0.3753553885439365,14,148.0,0.2653128954089149,4,10.0,0.41568851914128413,6,79.0,0.48997987189964204,10,115.0,0.3581616364377245,-2.933,88,88,929.0
50.0,105,1195.0,5.128755364806867,4.476296008595529,22,304.0,0.12329248832996355,13,199.0,0.2938131947180962,9,83.0,0.28721801471119335,11,144.0,0.3790514596727551,12,122.0,0.33692752142828086,14,195.0,0.2827548551499653,3,23.0,0.5462875954529275,9,115.0,0.3298816684169896,12,136.0,0.30364972212491287,-3.5,105,105,1321.0
55.0,114,1563.0,6.0115384615384615,4.347523555635893,21,393.0,0.16073921151861476,17,258.0,0.27110752587042286,14,139.0,0.3112295564593653,11,196.0,0.37230043283392034,14,177.0,0.305737358972777,15,244.0,0.29328846542880477,3,25.0,0.5175871859170896,12,167.0,0.2683205793719502,7,107.0,0.37834902818322796,-3.8,114,114,1706.0
60.0,124,1853.0,6.713768115942029,4.048737866089728,22,477.0,0.19274042484706916,18,317.0,0.2883810059683205,10,176.0,0.36958880134175426,10,195.0,0.28326660566278716,14,229.0,0.27280684423875773,15,258.0,0.25257069665888976,6,40.0,0.34295267693812215,20,247.0,0.2413708744003325,9,133.0,0.3093218339250898,-4.133,124,124,2072.0
65.0,147,2088.0,7.1506849315068495,3.5025241346578517,21,516.0,0.20005772768020322,18,354.0,0.23478184138271319,14,224.0,0.22422476486210216,13,233.0,0.3087358516355499,17,287.0,0.22525547201983911,15,263.0,0.22999544284461612,11,65.0,0.23304384237206496,23,358.0,0.22654093800291963,15,182.0,0.25396131701478064,-4.9,147,147,2482.0
70.0,162,2380.0,7.484276729559748,3.4921065699050033,20,554.0,0.18657772309579082,23,408.0,0.26873724149343814,14,287.0,0.22571505150427137,12,234.0,0.3143538235106188,19,337.0,0.2788457295938914,15,322.0,0.19576192865698788,15,126.0,0.2052827277552645,26,441.0,0.1337292279838355,18,237.0,0.2586612334720918,-5.4,162,162,2946.0
75.0,171,2625.0,7.5,3.5175335615235923,18,581.0,0.183280610612057,24,484.0,0.1640299397293781,16,356.0,0.2930027381548133,10,183.0,0.3698016798265631,20,382.0,0.2456402188736996,18,378.0,0.2310574752832117,19,215.0,0.22833486708007378,28,516.0,0.14633461121080044,18,294.0,0.24553073552020474,-5.7,171,171,3389.0
80.0,187,3034.0,8.11229946524064,3.36090769937699,21,580.0,0.22452830593506348,31,615.0,0.13695038644933277,18,438.0,0.31291184055754206,12,230.0,0.316423435742947,17,372.0,0.25956357417457315,23,464.0,0.19218694254338492,19,295.0,0.27203921291638283,25,606.0,0.1464722366904219,21,382.0,0.20323537317050158,-6.233,187,187,3982.0
85.0,208,3716.0,9.407594936708861,3.2880000724635394,20,673.0,0.2418058262445727,36,781.0,0.11019224003884026,22,539.0,0.23796754187157163,18,303.0,0.311471267264604,22,448.0,0.24062154102243258,25,581.0,0.17998571743628172,19,358.0,0.27864800304031384,24,706.0,0.17353605469369676,22,483.0,0.22606648270640267,-6.933,208,208,4872.0
90.0,246,4260.0,10.314769975786925,2.6899626448746385,26,789.0,0.21978278827943146,42,982.0,0.14395935349757272,21,561.0,0.22034660013755328,25,412.0,0.17133265665652062,33,579.0,0.13330851911977482,25,651.0,0.18649321920454343,22,454.0,0.21745494680881305,27,796.0,0.1645369740371254,25,520.0,0.18181733171143494,-8.2,246,246,5744.0
95.0,270,4761.0,10.894736842105264,2.437036614816386,28,857.0,0.19678020663954923,44,1047.0,0.12155113294556957,20,536.0,0.2190153229579523,35,562.0,0.11501787953587035,32,700.0,0.1069586311375447,29,740.0,0.1703690200711018,28,581.0,0.1934628404611709,29,830.0,0.15912324873392694,25,555.0,0.21439029649929933,-9.0,270,270,6408.0
100.0,276,5420.0,11.885964912280702,2.4296075704567066,35,958.0,0.16709576382115546,43,1033.0,0.10882386267940589,21,633.0,0.21970930349551449,37,735.0,0.17436769989134784,30,816.0,0.1787000224377292,31,882.0,0.12226824485416189,27,701.0,0.12949240667081255,27,900.0,0.2098787954741969,25,637.0,0.18354208606990652,-9.2,276,276,7295.0
