step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,2.7687300178207805,0,0.0,0.14032225342360863,1,0.0,0.17104834514371514,1,0.0,0.22424747483941582,0,0.0,0.12062672597479522,0,0.0,0.3175307264664203,0,0.0,1.0,0,0.0,0.28113007527670864,1,0.0,0.061380752336260544,1,0.0,0.16924246079524144,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.5179893383093495,1,0.0,0.3468816283926453,2,0.0,0.5013496174288695,0,0.0,0.7160783163041079,1,0.0,0.2830295858118406,0,0.0,0.656223940431501,2,0.0,0.23682069842330206,0,0.0,0.6670426194216991,0,0.0,0.4393960347004157,1,0.0,0.42505322698221243,-0.233,7,7,0.0
15.0,8,0.0,0.0,8.86243756409697,1,0.0,0.5356035116991991,1,0.0,0.5835268758651889,0,0.0,0.7352283501136129,2,0.0,0.5444501216915438,1,0.0,0.5939606901654566,2,0.0,0.5337369057842745,0,0.0,0.8795995296686847,0,0.0,0.922768322600075,1,0.0,0.7468837373558228,-0.267,8,8,0.0
20.0,12,14.0,0.15384615384615385,7.750757967498263,1,0.0,0.6529054726946807,1,4.0,0.6443061990446359,3,1.0,0.45898989482709457,0,0.0,0.6131705367947055,4,5.0,0.38588789921312866,0,0.0,0.6277607895517978,1,2.0,0.20135087084920755,1,2.0,0.6292320296490972,1,0.0,0.6026921828042499,-0.4,12,12,14.0
25.0,25,97.0,0.8818181818181818,6.792188158133994,1,3.0,0.5423134385330757,4,19.0,0.4926339689958744,1,6.0,0.516522658077469,3,9.0,0.49636708942039603,7,25.0,0.3943581593874609,2,4.0,0.5258544986495547,2,9.0,0.2920878113901844,2,12.0,0.3963249939423375,3,10.0,0.6611022532469051,-0.833,25,25,97.0
30.0,53,276.0,1.9714285714285715,5.434108182779204,3,14.0,0.5880321382775942,11,56.0,0.2688020130840341,6,17.0,0.43808061600736165,6,33.0,0.2921677767229232,7,56.0,0.4036189262448341,7,27.0,0.467222463516384,2,19.0,0.31963648737268346,5,29.0,0.24019805672383118,6,27.0,0.42894824683246574,-1.767,53,53,278.0
35.0,69,522.0,3.182926829268293,5.1199776347329,5,31.0,0.4667621434025458,13,110.0,0.28088606856937265,5,37.0,0.5402402293543856,6,55.0,0.33361161912753606,10,95.0,0.23967550026881868,12,73.0,0.3240232211202687,3,32.0,0.4269684092531743,7,57.0,0.34186738661661914,8,55.0,0.42962767671772634,-2.3,69,69,545.0
40.0,82,869.0,4.672043010752688,5.2037790311069125,8,68.0,0.4335352266339587,14,175.0,0.2994583380090261,6,62.0,0.5111275895349501,8,65.0,0.41385526746604107,11,150.0,0.29206578013001366,17,143.0,0.22525296278372436,5,48.0,0.40443579350270686,7,87.0,0.49181211471822567,6,84.0,0.4745685419047222,-2.733,82,82,882.0
45.0,102,1252.0,6.019230769230769,4.412937698495066,10,108.0,0.35692102944776605,16,249.0,0.31781362123616974,10,97.0,0.3183591742954314,10,111.0,0.36228203556916744,11,190.0,0.3404832635358774,22,241.0,0.15173024372410512,8,73.0,0.33875257792288394,6,90.0,0.40122140381088356,9,121.0,0.38392071986397186,-3.4,102,102,1280.0
50.0,127,1812.0,7.743589743589744,3.7998715981075875,13,162.0,0.23715291556716342,18,334.0,0.2644389701120558,12,150.0,0.3008753578060745,14,173.0,0.2352982668161768,18,263.0,0.20222781646615362,23,353.0,0.23268213667862048,9,116.0,0.4044871955044254,7,110.0,0.3776803066274021,13,170.0,0.33164464951071965,-4.233,127,127,1831.0
55.0,152,2421.0,9.311538461538461,3.4252980750547017,18,241.0,0.24541689515853538,24,433.0,0.204565872535164,12,210.0,0.24001242139653547,20,259.0,0.16445060052798688,16,305.0,0.2595917625479076,25,474.0,0.21187543243255258,12,171.0,0.3174760119396762,11,147.0,0.28498931596840277,14,230.0,0.33065324474511465,-5.067,152,152,2470.0
60.0,168,3165.0,11.384892086330936,3.317325069920666,18,326.0,0.23929979974584994,24,547.0,0.22753301770562057,15,278.0,0.22434924789408822,19,351.0,0.215620447146169,20,374.0,0.21992393928897433,30,610.0,0.12163013252032055,14,240.0,0.28618229594208566,10,182.0,0.30213422458347644,18,301.0,0.2877037361677766,-5.6,168,168,3209.0
