step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,4.074137715653827,1,0.0,0.2898351530664089,-0.3,1,1,0.0
10.0,0,0.0,0.0,7.632943764036172,0,0.0,0.5540545434720324,0.0,0,0,0.0
15.0,2,0.0,0.0,8.62144118949721,2,0.0,0.6329064109213218,-0.6,2,2,0.0
20.0,2,0.0,0.0,10.01722231208853,2,0.0,0.7322914529622275,-0.6,2,2,0.0
25.0,2,2.0,0.07142857142857142,10.476287670034031,2,2.0,0.775172920513684,-0.6,2,2,2.0
30.0,5,10.0,0.2857142857142857,9.385903800847467,5,10.0,0.6802679589410386,-1.5,5,5,10.0
35.0,9,29.0,0.7073170731707317,8.082047735012873,9,29.0,0.5453364386512267,-2.7,9,9,29.0
40.0,13,77.0,1.673913043478261,7.467988591934897,13,77.0,0.4543518547154558,-3.9,13,13,77.0
45.0,14,95.0,1.8627450980392157,6.961136080084237,14,109.0,0.44296480891065704,-4.2,14,14,109.0
50.0,19,160.0,2.807017543859649,6.35937379685029,19,163.0,0.3747285549391339,-5.7,19,19,163.0
55.0,21,251.0,4.183333333333334,6.302040032746462,21,251.0,0.36425102892617134,-6.3,21,21,251.0
60.0,26,368.0,5.575757575757576,6.37904299368415,26,368.0,0.3604469205357487,-7.8,26,26,368.0
65.0,28,452.0,6.550724637681159,6.129467287709886,28,473.0,0.3613592649256049,-8.4,28,28,473.0
70.0,29,578.0,7.917808219178082,5.919744087803775,29,585.0,0.32187440085040797,-8.7,29,29,585.0
75.0,31,525.0,6.907894736842105,5.449807793400513,31,663.0,0.30307565992135277,-9.3,31,31,663.0
80.0,31,503.0,6.209876543209877,5.6234603784173105,31,675.0,0.30340429579436506,-9.3,31,31,675.0
85.0,29,611.0,7.36144578313253,5.186804880261536,29,801.0,0.28645636323982465,-8.7,29,29,801.0
90.0,40,788.0,9.057471264367816,4.796094811293547,40,962.0,0.25169841432347756,-12.0,40,40,962.0
95.0,49,1007.0,10.827956989247312,4.677410257172693,49,1181.0,0.23081057548366138,-14.7,49,49,1181.0
100.0,50,1095.0,11.774193548387096,3.9335189063263147,50,1366.0,0.20535006808187772,-15.0,50,50,1366.0
105.0,51,1247.0,12.855670103092784,4.155060920454822,51,1516.0,0.21186186973914012,-15.3,51,51,1516.0
110.0,52,1477.0,15.22680412371134,3.6957655343332916,52,1757.0,0.19076493544299877,-15.6,52,52,1757.0
115.0,61,1766.0,18.395833333333332,3.421754289127879,61,2035.0,0.14912617208503828,-18.3,61,61,2035.0
120.0,66,1892.0,19.306122448979593,3.1480177933681532,66,2239.0,0.13124443930575874,-19.8,66,66,2239.0
125.0,63,1905.0,19.242424242424242,3.18677400021466,63,2297.0,0.1137702403202749,-18.9,63,63,2297.0
130.0,54,1468.0,14.979591836734693,2.9387096219671682,54,2391.0,0.11239051932573982,-16.2,54,54,2391.0
135.0,46,969.0,9.787878787878787,3.5108550617324465,46,2280.0,0.15055411569683197,-13.8,46,46,2280.0
140.0,44,765.0,7.574257425742574,3.3923162362982526,44,2331.0,0.14130622350870298,-13.2,44,44,2331.0
145.0,43,720.0,7.422680412371134,3.199636007714448,43,2371.0,0.1442992720577243,-12.9,43,43,2371.0
150.0,44,775.0,8.072916666666666,3.263977297093481,44,2492.0,0.1142232129737095,-13.2,44,44,2492.0
155.0,54,1010.0,10.978260869565217,2.5708068356602753,54,2673.0,0.05182580580029605,-16.2,54,54,2673.0
160.0,58,1019.0,11.44943820224719,2.2425108629470114,58,2835.0,0.035758893727808196,-17.4,58,58,2835.0
165.0,55,862.0,10.261904761904763,2.328960122012743,55,2884.0,0.03886792968833224,-16.5,55,55,2884.0
170.0,49,711.0,8.777777777777779,2.6720606174786323,49,2828.0,0.058900009217804736,-14.7,49,49,2828.0
175.0,42,600.0,7.594936708860759,3.491989983970065,42,2668.0,0.09644607644775816,-12.6,42,42,2668.0
180.0,39,476.0,6.346666666666667,3.06427525673307,39,2661.0,0.07364656069593767,-11.7,39,39,2661.0
185.0,39,427.0,6.014084507042254,2.888698286495184,39,2645.0,0.05569965651202579,-11.7,39,39,2645.0
190.0,33,357.0,5.25,3.140414525891933,33,2588.0,0.06844693914623762,-9.9,33,33,2588.0
195.0,29,411.0,6.2272727272727275,3.7666090451589427,29,2390.0,0.09091611320946677,-8.7,29,29,2390.0
200.0,30,391.0,6.306451612903226,3.380238796869612,30,2310.0,0.0499406038077362,-9.0,30,30,2310.0
205.0,32,299.0,5.155172413793103,3.595324161780862,32,2185.0,0.05490995239012644,-9.6,32,32,2185.0
210.0,26,242.0,4.4,3.7819746851254257,26,2190.0,0.0711895297040529,-7.8,26,26,2190.0
215.0,22,225.0,4.411764705882353,4.261053424349649,22,2064.0,0.07695730496441577,-6.6,22,22,2064.0
