step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,3.9789762168036145,1,0.0,0.27947232333111627,-0.3,1,1,0.0
10.0,0,0.0,0.0,6.952832845593391,0,0.0,0.4815694482073589,0.0,0,0,0.0
15.0,2,0.0,0.0,8.355575953624525,2,0.0,0.5827074919595213,-0.6,2,2,0.0
20.0,2,0.0,0.0,9.896447974282092,2,0.0,0.7031311839480555,-0.6,2,2,0.0
25.0,1,0.0,0.0,10.198683606341614,1,0.0,0.7283301624898579,-0.3,1,1,0.0
30.0,6,11.0,0.3142857142857143,8.625506391300647,6,11.0,0.6160506165591408,-1.8,6,6,11.0
35.0,8,33.0,0.8048780487804879,8.125285919608775,8,33.0,0.572749983830251,-2.4,8,8,33.0
40.0,12,79.0,1.7173913043478262,7.839092807192454,12,79.0,0.499450738297693,-3.6,12,12,79.0
45.0,13,104.0,2.0392156862745097,6.964224717299831,13,118.0,0.43815123815044743,-3.9,13,13,118.0
50.0,19,176.0,3.087719298245614,7.012060110898003,19,176.0,0.4133623666131569,-5.7,19,19,176.0
55.0,19,259.0,4.316666666666666,6.690827345447917,19,262.0,0.39646372281958503,-5.7,19,19,262.0
60.0,27,375.0,5.681818181818182,6.444104135312287,27,375.0,0.35473690690182386,-8.1,27,27,375.0
65.0,26,314.0,4.485714285714286,6.018475868159293,26,429.0,0.3435523654937224,-7.8,26,26,429.0
70.0,20,301.0,4.23943661971831,6.484646601894087,20,423.0,0.3817481307667274,-6.0,20,20,423.0
75.0,24,348.0,4.578947368421052,5.337585291013991,24,502.0,0.30565619913302805,-7.2,24,24,502.0
80.0,36,491.0,6.1375,5.010333746603601,36,619.0,0.27666060026559103,-10.8,36,36,619.0
85.0,41,680.0,8.19277108433735,5.267371574122263,41,808.0,0.2706492225886448,-12.3,41,41,808.0
90.0,41,810.0,9.204545454545455,4.655901008175783,41,951.0,0.24064797422544462,-12.3,41,41,951.0
95.0,43,918.0,9.870967741935484,5.188238291813406,43,1038.0,0.2694517258072543,-12.9,43,43,1038.0
100.0,40,1059.0,11.51086956521739,4.679378876186863,40,1215.0,0.2499875074794307,-12.0,40,40,1215.0
105.0,50,1289.0,13.56842105263158,4.440930154443858,50,1439.0,0.24507843632350626,-15.0,50,50,1439.0
110.0,56,1504.0,15.666666666666666,3.5635457250649716,56,1651.0,0.18533157687830218,-16.8,56,56,1651.0
115.0,54,1728.0,18.382978723404257,3.2625636007083187,54,1837.0,0.16361234235164107,-16.2,54,54,1837.0
120.0,57,1731.0,18.03125,2.9587705438097984,57,2021.0,0.13598715574771,-17.1,57,57,2021.0
125.0,56,1727.0,17.804123711340207,2.9471201151705144,56,2122.0,0.12223280239284183,-16.8,56,56,2122.0
130.0,60,1961.0,19.61,3.3568988717766985,60,2270.0,0.11965104576916265,-18.0,60,60,2270.0
135.0,65,2151.0,21.948979591836736,2.9412831922665417,65,2517.0,0.11699497903652673,-19.5,65,65,2517.0
140.0,69,2437.0,24.128712871287128,2.9837768824586717,69,2760.0,0.08372863514587256,-20.7,69,69,2760.0
145.0,73,2799.0,29.77659574468085,2.2795665092882413,73,3085.0,0.061284214752384436,-21.9,73,73,3085.0
150.0,71,2534.0,26.95744680851064,2.1341063997439353,71,3233.0,0.0467970526520536,-21.3,71,71,3233.0
155.0,64,1975.0,21.467391304347824,2.5221473913821257,64,3064.0,0.04718914248931381,-19.2,64,64,3064.0
160.0,58,1727.0,20.08139534883721,2.5440852174779898,58,2985.0,0.061473709773818545,-17.4,58,58,2985.0
165.0,44,1310.0,15.595238095238095,2.8111063375704766,44,3128.0,0.07195480845243209,-13.2,44,44,3128.0
170.0,41,1215.0,14.817073170731707,3.464162919216487,41,3142.0,0.09220003745031939,-12.3,41,41,3142.0
175.0,42,1294.0,16.805194805194805,2.8351146943235297,42,3152.0,0.07375095772789744,-12.6,42,42,3152.0
180.0,37,1440.0,20.0,2.6285052314163937,37,2997.0,0.06544825084812443,-11.1,37,37,2997.0
185.0,35,1598.0,22.82857142857143,3.2369280649137924,35,2874.0,0.07619537674266427,-10.5,35,35,2874.0
190.0,28,1333.0,20.196969696969695,3.6441041829509087,28,2719.0,0.11394267050904303,-8.4,28,28,2719.0
195.0,24,801.0,12.136363636363637,4.594046699721662,24,2530.0,0.13375764990801317,-7.2,24,24,2530.0
200.0,19,387.0,6.344262295081967,3.836933599801085,19,2495.0,0.08201698854515847,-5.7,19,19,2495.0
205.0,17,150.0,2.6785714285714284,4.051363107169957,17,2314.0,0.10317078914126322,-5.1,17,17,2314.0
210.0,20,118.0,2.269230769230769,3.6783752089630353,20,2207.0,0.09788074562641239,-6.0,20,20,2207.0
