step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,4.055941581120715,1,0.0,0.285164277089879,-0.3,1,1,0.0
10.0,0,0.0,0.0,7.1667332626906886,0,0.0,0.5108590562547254,0.0,0,0,0.0
15.0,2,0.0,0.0,8.504631600769104,2,0.0,0.6076074036250774,-0.6,2,2,0.0
20.0,2,0.0,0.0,9.88186959514934,2,0.0,0.7084884876491707,-0.6,2,2,0.0
25.0,2,3.0,0.10714285714285714,10.607711078164172,2,3.0,0.7741751113947071,-0.6,2,2,3.0
30.0,4,12.0,0.34285714285714286,8.7578397009778,4,12.0,0.6428144258944751,-1.2,4,4,12.0
35.0,9,39.0,0.9512195121951219,7.653694176841129,9,39.0,0.5268771582018881,-2.7,9,9,39.0
40.0,12,80.0,1.7391304347826086,7.569913187477599,12,80.0,0.5261497832608903,-3.6,12,12,80.0
45.0,15,142.0,2.784313725490196,6.93857952205856,15,142.0,0.440748993439217,-4.5,15,15,142.0
50.0,17,139.0,2.43859649122807,6.251663038859192,17,177.0,0.38591763863966094,-5.1,17,17,177.0
55.0,17,205.0,3.4745762711864407,6.842469500841917,17,220.0,0.4250817679270178,-5.1,17,17,220.0
60.0,18,142.0,2.1846153846153844,6.061882007603627,18,251.0,0.36628783375643487,-5.4,18,18,251.0
65.0,21,155.0,2.2142857142857144,6.1601811584204,21,248.0,0.3677914458702901,-6.3,21,21,248.0
70.0,21,214.0,2.9315068493150687,5.880623495303537,21,324.0,0.34943658166519503,-6.3,21,21,324.0
75.0,29,324.0,4.10126582278481,6.119516887505406,29,415.0,0.3451013118742035,-8.7,29,29,415.0
80.0,35,351.0,4.178571428571429,5.407682537156376,35,520.0,0.2790553938045728,-10.5,35,35,520.0
85.0,36,475.0,5.72289156626506,5.083152965691692,36,612.0,0.2836562172138308,-10.8,36,36,612.0
90.0,42,460.0,5.111111111111111,4.607441642111933,42,722.0,0.2480340146884574,-12.6,42,42,722.0
95.0,43,516.0,5.670329670329671,4.6001171523458115,43,794.0,0.26592128099799756,-12.9,43,43,794.0
100.0,39,602.0,6.270833333333333,4.466425164070732,39,946.0,0.23515083052034838,-11.7,39,39,946.0
105.0,45,755.0,7.55,4.5194438920802575,45,1083.0,0.22216639608836095,-13.5,45,45,1083.0
110.0,55,964.0,9.64,3.8834849531008655,55,1273.0,0.18049418998885916,-16.5,55,55,1273.0
115.0,56,1179.0,12.154639175257731,3.3981935515829726,56,1449.0,0.1484257394378584,-16.8,56,56,1449.0
120.0,59,1157.0,11.806122448979592,3.1773727813293027,59,1580.0,0.13269617586129692,-17.7,59,59,1580.0
125.0,56,986.0,10.061224489795919,3.1099181945799894,56,1625.0,0.12940951921827076,-16.8,56,56,1625.0
130.0,54,979.0,9.79,3.4441964826626763,54,1755.0,0.1301817043905225,-16.2,54,54,1755.0
135.0,47,1063.0,10.63,3.793096164670861,47,1933.0,0.15789122040242387,-14.1,47,47,1933.0
140.0,53,1309.0,13.357142857142858,3.4898873662195715,53,2135.0,0.1318239684663108,-15.9,53,53,2135.0
145.0,59,1592.0,16.583333333333332,3.1544211120055015,59,2403.0,0.098294925275546,-17.7,59,59,2403.0
150.0,67,1912.0,20.126315789473683,2.5822449110435337,67,2723.0,0.06838332123230875,-20.1,67,67,2723.0
155.0,69,1999.0,22.211111111111112,1.7614003485922227,69,2958.0,0.032358381901739314,-20.7,69,69,2958.0
160.0,64,1966.0,23.129411764705882,1.7126323389370923,64,3090.0,0.029054510168636062,-19.2,64,64,3090.0
165.0,54,1630.0,20.123456790123456,1.6129770681547102,54,3216.0,0.04258743736396341,-16.2,54,54,3216.0
170.0,48,1148.0,14.17283950617284,2.392884892612437,48,3143.0,0.059400353521751534,-14.4,48,48,3143.0
175.0,50,1218.0,15.225,3.01564084060717,50,3024.0,0.06017575651864492,-15.0,50,50,3024.0
180.0,56,1488.0,19.57894736842105,2.1731655261538654,56,3295.0,0.0096350712559588,-16.8,56,56,3295.0
185.0,63,1794.0,23.92,1.9399675722435146,63,3601.0,0.00031552433803797914,-18.9,63,63,3601.0
190.0,64,2114.0,31.08823529411765,0.7865396562614645,64,3921.0,6.830533034790889e-07,-19.2,64,64,3921.0
195.0,64,2434.0,38.03125,2.0969754911505878e-06,64,4241.0,1.5078921069738542e-07,-19.2,64,64,4241.0
200.0,64,2754.0,43.03125,0.0,64,4561.0,0.0,-19.2,64,64,4561.0
205.0,58,2627.0,41.046875,0.3132560714479945,58,4628.0,0.008978231875005955,-17.4,58,58,4628.0
210.0,48,2192.0,34.25,1.4060514813281713,48,4423.0,0.0382401334780611,-14.4,48,48,4423.0
215.0,39,1581.0,24.703125,2.031232392081698,39,4452.0,0.05588380976326403,-11.7,39,39,4452.0
220.0,24,751.0,11.734375,3.3260701862303663,24,4253.0,0.0976909121969651,-7.2,24,24,4253.0
225.0,27,466.0,7.396825396825397,3.3133393054265197,27,4375.0,0.0845262786742256,-8.1,27,27,4375.0
230.0,37,626.0,10.610169491525424,1.8321441441883592,37,4535.0,0.016299305444238573,-11.1,37,37,4535.0
235.0,43,790.0,14.107142857142858,1.4325906820475514,43,4564.0,0.01738525564053514,-12.9,43,43,4564.0
240.0,38,948.0,18.23076923076923,1.8724469169428697,38,4436.0,0.05477293477494092,-11.4,38,38,4436.0
245.0,37,1129.0,21.71153846153846,3.0533799538937276,37,4267.0,0.04571267310649355,-11.1,37,37,4267.0
250.0,39,1317.0,25.326923076923077,2.8906636534982226,39,4455.0,0.0019665826825776994,-11.7,39,39,4455.0
255.0,41,1519.0,30.38,2.363264169229213,41,4657.0,1.2160719141867816e-05,-12.3,41,41,4657.0
260.0,35,1245.0,27.666666666666668,1.5686118164340688,35,4557.0,0.01637891876033928,-10.5,35,35,4557.0
265.0,33,1258.0,29.952380952380953,2.2336064836267076,33,4037.0,0.026572414461866353,-9.9,33,33,4037.0
270.0,33,1423.0,34.707317073170735,2.5066898280785357,33,4067.0,0.0,-9.9,33,33,4067.0
