step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,3.1940823932964126,0,0.0,0.13242562653984677,1,0.0,0.18100472152724587,1,0.0,0.3227606772378592,0,0.0,0.1370200679887269,0,0.0,0.3910562126019344,0,0.0,1.0,0,0.0,0.3234662313047208,1,0.0,0.061640105171171744,1,0.0,0.23878361228189607,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.900541664544906,1,0.0,0.3760843642647627,2,0.0,0.5333506139940727,0,0.0,0.7573309863817693,1,0.0,0.3558438755621457,0,0.0,0.6519675647763421,2,0.0,0.2309052013791782,0,0.0,0.7272480220585331,0,0.0,0.5084183856449276,1,0.0,0.4876653564506103,-0.233,7,7,0.0
15.0,7,0.0,0.0,8.902225319169068,1,0.0,0.5717249119969059,1,0.0,0.6137222628124748,0,0.0,0.7768249064849104,2,0.0,0.5369500805850124,1,0.0,0.6043431247839415,1,0.0,0.5733350661049952,0,0.0,0.8186734194350831,0,0.0,0.8932579492450438,1,0.0,0.6897674623431254,-0.233,7,7,0.0
20.0,13,13.0,0.14444444444444443,7.886372115929511,3,1.0,0.6312255392289149,1,3.0,0.6024536578370083,2,0.0,0.6040245828729514,1,2.0,0.6649830325593113,4,5.0,0.3458988941832929,0,0.0,0.6073459873145167,1,2.0,0.1986496487440056,0,0.0,0.59831808832352,1,0.0,0.6037773642264789,-0.433,13,13,13.0
25.0,15,59.0,0.5412844036697247,7.207842880488352,2,7.0,0.5266138516797344,0,4.0,0.6408460639106301,0,0.0,0.5211788971343881,2,9.0,0.5042729357742468,3,16.0,0.46136554175319067,1,4.0,0.61595410845256,2,12.0,0.3148564959529102,3,9.0,0.3307636496325799,2,8.0,0.5658219196539683,-0.5,15,15,69.0
30.0,39,170.0,1.2318840579710144,6.407526411911419,4,21.0,0.568792870563853,3,7.0,0.4384333863700315,4,7.0,0.5155582397652727,5,25.0,0.3412469455460823,4,27.0,0.6101812550403594,6,24.0,0.5069659460158192,2,25.0,0.30004898494348103,4,16.0,0.29836947847492445,7,27.0,0.40156689780068966,-1.3,39,39,179.0
35.0,45,335.0,2.0552147239263805,6.013588138754617,5,39.0,0.48817671727900047,5,25.0,0.4407263770956148,3,21.0,0.5168231776013411,7,58.0,0.3685413950019654,4,47.0,0.385742875717684,9,64.0,0.3791750290349002,0,19.0,0.516897172115649,5,35.0,0.41272059557233265,7,57.0,0.3533501141288598,-1.5,45,45,365.0
40.0,66,570.0,3.0319148936170213,5.517946599912441,10,76.0,0.30620054257444496,7,56.0,0.3954031099641268,7,49.0,0.5500701355623627,9,95.0,0.369387829193197,9,74.0,0.19027669093827157,11,108.0,0.307995092275487,1,3.0,0.6605612889750009,5,49.0,0.4554900036249697,7,89.0,0.44007095101438753,-2.2,66,66,599.0
45.0,81,763.0,3.703883495145631,4.811147112389496,13,135.0,0.2169581168805979,9,85.0,0.3405758187360655,9,71.0,0.4467695313466798,8,103.0,0.34026278521375397,7,100.0,0.3167636523193216,16,168.0,0.2919603204993136,3,4.0,0.4854396812795401,7,75.0,0.34509371459290356,9,126.0,0.377525841483725,-2.7,81,81,867.0
50.0,95,1006.0,4.412280701754386,4.538639575624031,13,192.0,0.22879864443541542,11,121.0,0.390865712052407,8,85.0,0.3555365672693294,11,109.0,0.2553387098209222,7,111.0,0.3900354257235832,17,210.0,0.2519313148094061,4,18.0,0.5076616611290479,12,128.0,0.23991651319692942,12,176.0,0.2850438116870476,-3.167,95,95,1150.0
