step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,2.9601694622630017,0,0.0,0.13899690890159905,1,0.0,0.18828106745363798,1,0.0,0.342560495707109,0,0.0,0.14544694356902668,0,0.0,0.3730509417134393,0,0.0,1.0,0,0.0,0.2987139844336531,1,0.0,0.07581839821597311,1,0.0,0.1984888657805569,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.708203268003384,1,0.0,0.34535212831154616,2,0.0,0.5679018456107782,0,0.0,0.7123432614756456,1,0.0,0.33303699126124064,0,0.0,0.7099165706385498,2,0.0,0.22352066318699104,0,0.0,0.7676090803947029,0,0.0,0.47539654950394084,1,0.0,0.48640484647226256,-0.233,7,7,0.0
15.0,6,0.0,0.0,9.042240955457768,1,0.0,0.5842871867952326,1,0.0,0.6154976802644903,0,0.0,0.8164119513849842,0,0.0,0.5682879011573224,1,0.0,0.6665728008081392,2,0.0,0.5501122693236279,0,0.0,0.8848014938495096,0,0.0,0.9457766306248379,1,0.0,0.7104382709812344,-0.2,6,6,0.0
20.0,13,16.0,0.17777777777777778,7.8894628760481185,2,3.0,0.6171532915946445,1,1.0,0.6383758266766583,2,0.0,0.5099436731166606,1,1.0,0.6628294385436567,4,8.0,0.3954416168017612,0,0.0,0.6576945432802985,1,2.0,0.1916538005424636,1,2.0,0.5789043256482062,1,0.0,0.6720525123691178,-0.433,13,13,17.0
25.0,20,63.0,0.5887850467289719,6.815771794479143,2,2.0,0.4659958160809876,3,10.0,0.5393512406838373,2,6.0,0.48995608125976914,2,4.0,0.4630790001981888,4,24.0,0.4301549938429688,1,3.0,0.6346935786794458,0,2.0,0.5399992674231393,3,13.0,0.3679312727556366,3,8.0,0.5951675962960615,-0.667,20,20,72.0
30.0,36,162.0,1.1824817518248176,6.733618487763888,3,15.0,0.6310416080840803,4,30.0,0.4027153716863191,5,8.0,0.4756107560386036,3,14.0,0.40938480898247065,6,42.0,0.45035034680024005,4,14.0,0.5444709878133875,1,0.0,0.589469575337061,4,30.0,0.39612293703577456,6,28.0,0.4095325039150613,-1.2,36,36,181.0
35.0,48,312.0,1.8909090909090909,6.699029814878745,2,16.0,0.538215173454524,8,65.0,0.417206211128086,3,18.0,0.6444803941790032,5,37.0,0.47263320119873903,7,59.0,0.5253113525643773,8,33.0,0.41087322402674226,2,2.0,0.5139190254114561,5,50.0,0.4460367436514555,8,58.0,0.3725526510806747,-1.6,48,48,338.0
40.0,60,450.0,2.380952380952381,5.983426845739686,9,33.0,0.3963381180060036,5,65.0,0.512082108861346,4,35.0,0.564768374817072,9,72.0,0.3498284682670555,10,102.0,0.34297699084126265,6,56.0,0.4326559429237577,3,9.0,0.4890696935441939,8,77.0,0.3407977727214307,6,71.0,0.43051443469803424,-2.0,60,60,520.0
45.0,84,692.0,3.279620853080569,4.682911149586012,10,76.0,0.22844355600596578,8,83.0,0.3525064868260341,6,53.0,0.4236500188698266,10,109.0,0.2913425216884475,15,149.0,0.1528279597439427,12,97.0,0.4292082871237085,6,25.0,0.38549301838541705,11,120.0,0.24577505155364301,6,68.0,0.44587000772083263,-2.8,84,84,780.0
50.0,104,1026.0,4.4034334763948495,4.297900572283938,15,136.0,0.19734527915136366,10,101.0,0.287694486495664,7,87.0,0.3660818262349025,12,154.0,0.21667807265345318,21,234.0,0.18254188458690948,13,149.0,0.3978012105251041,7,57.0,0.3552592100966513,11,147.0,0.22661168050416278,8,82.0,0.4416256457796002,-3.467,104,104,1147.0
55.0,115,1331.0,5.19921875,4.399706943440304,15,202.0,0.23624871513014825,16,143.0,0.20922309301840317,5,76.0,0.3971588489938395,11,190.0,0.2506683766373033,23,344.0,0.2499846189054229,19,230.0,0.3106046211226501,7,81.0,0.483901333472162,11,168.0,0.24141208391847835,8,70.0,0.43162079425190475,-3.833,115,115,1504.0
60.0,118,1692.0,6.289962825278811,4.260529972805658,15,259.0,0.24437408337540353,17,210.0,0.27361441394361535,10,95.0,0.40952465858923154,12,238.0,0.2631537559064989,20,387.0,0.192695740896176,20,318.0,0.28403487923162213,5,85.0,0.41442954100749835,10,217.0,0.30334618377574246,9,96.0,0.4043368848054462,-3.933,118,118,1905.0
65.0,137,2199.0,7.71578947368421,3.5670128415296825,21,345.0,0.22471496242086977,16,260.0,0.24707949756712314,12,133.0,0.23981305424807237,14,297.0,0.17610387181453022,20,442.0,0.1828041886137263,23,407.0,0.23203509883935935,6,105.0,0.326819722515665,14,284.0,0.2885723803373094,11,139.0,0.3203275814118962,-4.567,137,137,2412.0
