step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,2.83343973023002,0,0.0,0.09047233440276292,1,0.0,0.16633523236436717,1,0.0,0.3508855240193753,0,0.0,0.10818817257105726,0,0.0,0.3541626221345866,0,0.0,1.0,0,0.0,0.3109766537266989,1,0.0,0.050413045619685924,1,0.0,0.21219518432764223,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.485503805573469,1,0.0,0.32582924350223924,2,0.0,0.4844241740662296,0,0.0,0.7774088882425646,1,0.0,0.32125870522742483,0,0.0,0.6456188669143831,2,0.0,0.21859672753844925,0,0.0,0.7098740870639084,0,0.0,0.47996029067722906,1,0.0,0.47419332709600015,-0.233,7,7,0.0
15.0,8,0.0,0.0,8.788611393988946,1,0.0,0.5511391682423729,1,0.0,0.6039868124444673,0,0.0,0.7640053478464495,2,0.0,0.560454920888103,1,0.0,0.6089629904904019,2,0.0,0.5178078736922394,0,0.0,0.9052201657274358,0,0.0,0.9125713506916612,1,0.0,0.6808172354285837,-0.267,8,8,0.0
20.0,9,9.0,0.10227272727272728,8.827623409767172,1,0.0,0.7314875659941299,1,1.0,0.6205934473676973,2,0.0,0.5834696943071382,0,0.0,0.7404244380509698,3,7.0,0.45845918501940625,0,0.0,0.6891028819004752,1,1.0,0.3631544448412916,0,0.0,0.6714079224525437,1,0.0,0.7197055696991188,-0.3,9,9,9.0
25.0,17,52.0,0.48148148148148145,7.58317103948208,0,0.0,0.6014000059780618,2,8.0,0.6142989972896683,0,0.0,0.5311690488302264,2,5.0,0.5737899702939987,4,20.0,0.49339764730683083,3,2.0,0.5723240080788085,2,8.0,0.3037773013961097,3,8.0,0.3513917822888502,1,3.0,0.6593926229048482,-0.567,17,17,54.0
30.0,40,182.0,1.3093525179856116,6.054005790716523,3,9.0,0.5707183533201601,4,24.0,0.41511809987783727,6,11.0,0.42401854950204615,3,19.0,0.37890562168584474,6,42.0,0.40785230848658305,5,20.0,0.47992815685244744,2,19.0,0.26725745660073147,6,30.0,0.3028436133392031,5,13.0,0.45073651745452026,-1.333,40,40,187.0
35.0,53,329.0,1.993939393939394,5.61671487667002,5,29.0,0.4576073746499131,7,54.0,0.34545741771391353,3,26.0,0.5356577313205233,6,41.0,0.3952551096514336,5,48.0,0.3990032285002401,12,67.0,0.35175275496117075,3,35.0,0.41639399820849565,6,43.0,0.3389774392245437,6,34.0,0.4014710843819246,-1.767,53,53,377.0
40.0,73,549.0,2.889473684210526,5.181865348562395,10,67.0,0.33345945487785006,7,85.0,0.3126100416816114,5,44.0,0.535744946835306,11,78.0,0.4165431832021127,10,62.0,0.32894597547575277,13,108.0,0.3012972370395559,5,51.0,0.3952453184209349,7,60.0,0.42399974121422246,5,50.0,0.40926428754509886,-2.433,73,73,605.0
45.0,76,743.0,3.5893719806763285,4.7982100100248495,11,111.0,0.21032657934095778,9,119.0,0.3294877575427374,7,76.0,0.4649506976918959,10,120.0,0.3224730010577223,10,101.0,0.38846476014321785,13,147.0,0.2431194182508391,5,49.0,0.3692983237834818,5,44.0,0.37803446386899675,6,61.0,0.421527036838867,-2.533,76,76,828.0
50.0,97,980.0,4.224137931034483,4.824188027186493,14,159.0,0.1903236164406962,8,112.0,0.40135927989380077,10,120.0,0.353521061702853,16,186.0,0.21553309861908973,14,159.0,0.34651725817187734,15,190.0,0.30293952178906214,2,28.0,0.5202591411201734,7,75.0,0.4188487720602093,11,91.0,0.40201020142038685,-3.233,97,97,1120.0
55.0,110,1299.0,5.1141732283464565,4.195885989670935,17,235.0,0.22223447866883012,11,113.0,0.2734198471825492,15,184.0,0.28703511244716506,12,222.0,0.21763066904524775,13,209.0,0.2907519529569039,17,237.0,0.2505416675114807,2,26.0,0.5155265747102626,10,109.0,0.31106310995055086,12,139.0,0.34824856004953625,-3.633,109,109,1474.0
60.0,131,1653.0,6.077205882352941,4.0095428546156935,21,332.0,0.21294059378198027,16,176.0,0.29157327660730736,12,193.0,0.2754156092199897,14,267.0,0.25233002340127625,15,244.0,0.21986198001769972,22,312.0,0.22258126070458317,7,53.0,0.42159927509329015,12,150.0,0.33126449626290055,12,162.0,0.3622224231863518,-4.367,131,131,1889.0
65.0,140,1847.0,6.325342465753424,3.608089254597032,19,376.0,0.2159936361266761,13,191.0,0.31666555042390987,16,227.0,0.14947170059130258,14,284.0,0.24306804288547426,17,316.0,0.19207977164092474,25,416.0,0.2478558808211308,10,93.0,0.29821689545742025,16,207.0,0.29257081733167317,10,156.0,0.29561921047406275,-4.667,140,140,2266.0
70.0,169,2276.0,7.046439628482972,3.3416783714515104,23,441.0,0.17135587317671452,16,180.0,0.2950022155646716,21,316.0,0.19019237856092577,11,294.0,0.30974239073088233,23,421.0,0.22559017563945083,28,497.0,0.18468646620572346,16,151.0,0.26769157635664576,20,301.0,0.1773866587071426,11,162.0,0.27609676216541956,-5.633,169,169,2763.0
75.0,186,2844.0,8.125714285714286,3.1021273179444298,25,520.0,0.15967956383544443,23,268.0,0.23205409566328383,18,397.0,0.23652414115116133,10,243.0,0.29820214667108474,18,487.0,0.30033395799996937,33,619.0,0.13135293173145376,21,211.0,0.16820122366548132,26,422.0,0.2172836784398679,12,179.0,0.22132558106304198,-6.2,186,186,3346.0
80.0,202,3385.0,8.931398416886543,3.0258415166212,27,603.0,0.17803756876676854,23,320.0,0.15524895436479894,19,475.0,0.2928831212094557,10,264.0,0.26502616728310846,20,515.0,0.20008870354705302,39,784.0,0.12518538021210637,20,258.0,0.21733886536471542,27,550.0,0.18729132649219377,17,231.0,0.24449449693603753,-6.733,202,202,4000.0
85.0,212,3552.0,8.77037037037037,3.058622024305244,23,618.0,0.23582927564123338,20,390.0,0.22670905935585087,18,491.0,0.24506308716022296,16,310.0,0.26253597039421467,30,643.0,0.1487475260357759,38,949.0,0.08726873149086821,21,332.0,0.25208291798990684,29,587.0,0.11478661089819242,17,291.0,0.27804229056977875,-7.067,212,212,4611.0
90.0,227,3863.0,8.983720930232558,2.9616879301905903,20,613.0,0.2579937782473518,25,489.0,0.205615965849174,16,463.0,0.28041431918872123,23,409.0,0.1632468193336075,36,807.0,0.15631953885349445,37,1025.0,0.11986385933944275,18,413.0,0.26059147746654876,32,700.0,0.12023586001792684,20,361.0,0.2164464911713165,-7.567,227,227,5280.0
95.0,236,3893.0,8.651111111111112,2.7706378509314313,22,692.0,0.23248419812936771,36,646.0,0.17645730123540118,12,438.0,0.2957761376787232,25,487.0,0.1732247459716496,32,910.0,0.1296671070985993,37,1004.0,0.13984697000179586,17,468.0,0.24698756542744355,33,812.0,0.11151352056030847,22,438.0,0.17497314323454685,-7.867,236,236,5895.0
100.0,268,4360.0,9.336188436830835,2.606737472265998,32,831.0,0.1906865371230903,37,786.0,0.15642771149022544,13,347.0,0.30082209768532275,33,596.0,0.17525431512916842,31,974.0,0.1791964846897728,38,1134.0,0.07947138887211941,24,509.0,0.18894435639918747,32,913.0,0.1597645360140849,28,499.0,0.16500588512799538,-8.933,268,268,6589.0
