step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,2.6983105786610393,0,0.0,0.14759624277016933,1,0.0,0.18418892985263802,1,0.0,0.25934907046837086,0,0.0,0.14594989932771557,0,0.0,0.3074934041931592,0,0.0,1.0,0,0.0,0.22073445088526086,1,0.0,0.0808629835186148,1,0.0,0.1623295135867921,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.4402563976927345,1,0.0,0.3399978383505359,2,0.0,0.5073356868128369,0,0.0,0.7300924430208312,1,0.0,0.3301480418047575,0,0.0,0.666855213190665,2,0.0,0.17429810840880894,0,0.0,0.6340948317214095,0,0.0,0.44709177365204195,1,0.0,0.4393996267722426,-0.233,7,7,0.0
15.0,7,0.0,0.0,9.151374155814462,1,0.0,0.5837810203659463,1,0.0,0.662256199480319,0,0.0,0.7606737792338898,1,0.0,0.5359856213471603,1,0.0,0.6370429855064407,2,0.0,0.5028384152530738,0,0.0,0.8643450109505502,0,0.0,0.9242762174026893,1,0.0,0.7082913730434828,-0.233,7,7,0.0
20.0,12,12.0,0.13636363636363635,8.517653311674495,2,1.0,0.645522008188146,2,4.0,0.5831196559431178,3,1.0,0.5186787180826853,0,0.0,0.8241769316769274,3,5.0,0.4557456268410651,0,0.0,0.6452650739881872,0,0.0,0.4265131543494857,1,1.0,0.553297784562973,1,0.0,0.6375285971399902,-0.4,12,12,12.0
25.0,25,75.0,0.6818181818181818,7.024607178781058,2,7.0,0.5688268169501247,4,18.0,0.47637987232891976,3,8.0,0.48322474971249346,1,1.0,0.6875234489882781,4,9.0,0.3692094087115067,4,8.0,0.5091102269997279,0,0.0,0.5753379397534176,4,16.0,0.4289160876736981,3,10.0,0.5687383722075297,-0.833,25,25,77.0
30.0,46,234.0,1.683453237410072,5.9869275089771765,5,25.0,0.49154929898733,7,44.0,0.3337929729028657,6,24.0,0.5129762802115962,2,7.0,0.3267036519848363,4,24.0,0.5149469306592568,8,38.0,0.4452855817187134,0,0.0,0.48623750317214887,7,42.0,0.22843689884167012,7,32.0,0.41963248574269746,-1.533,46,46,236.0
35.0,48,312.0,1.9024390243902438,6.182603491194515,5,40.0,0.42079774369833073,8,77.0,0.3516582950196667,4,44.0,0.5332582803799206,6,31.0,0.4145109140438404,3,31.0,0.5116661632570978,10,65.0,0.3952344383580506,0,1.0,0.6486260287016976,6,58.0,0.40643447095079444,6,42.0,0.4010184217515424,-1.6,48,48,389.0
40.0,57,477.0,2.564516129032258,6.162115950008452,9,55.0,0.3123357251534377,9,114.0,0.3621953591116105,5,45.0,0.5888996704922781,3,36.0,0.5513620888243345,6,46.0,0.37708631185479385,11,106.0,0.3176018580486716,1,1.0,0.6700036513807659,8,75.0,0.41896624190943815,5,39.0,0.5189480171840986,-1.9,57,57,517.0
45.0,69,619.0,3.004854368932039,5.400605632273343,8,82.0,0.2809714824921596,8,136.0,0.38953477298542954,9,75.0,0.43805998385324835,5,47.0,0.5074428603707402,9,75.0,0.3093522847759357,14,151.0,0.27860769971953797,2,3.0,0.5804947260145782,7,64.0,0.37563692904956214,7,63.0,0.4419931625101349,-2.3,69,69,696.0
50.0,96,975.0,4.220779220779221,4.6664728265503825,15,143.0,0.20723474171769288,11,181.0,0.3392643561358548,8,109.0,0.3482987135782427,10,72.0,0.3808136383402858,12,124.0,0.30126641924387637,15,185.0,0.2951324702801364,3,13.0,0.5328825151940161,10,108.0,0.246947474705149,12,108.0,0.3509503226180429,-3.2,96,96,1043.0
55.0,121,1371.0,5.293436293436294,4.117903507981045,19,227.0,0.1727001136870056,15,243.0,0.27185586687920266,11,154.0,0.3099314077413859,13,119.0,0.3100872259656678,11,147.0,0.3431210137829055,16,251.0,0.24514861219847822,6,39.0,0.5426105246214562,13,157.0,0.17097577056578914,17,172.0,0.2879546940358463,-4.033,121,121,1509.0
60.0,133,1730.0,6.290909090909091,3.7581228707819494,18,300.0,0.21560630224888502,19,322.0,0.23636114179078693,10,172.0,0.3510179145565506,17,194.0,0.250415240561847,15,154.0,0.2848775415607447,17,325.0,0.19961338620885918,6,53.0,0.4039300237830302,15,212.0,0.20263987400692327,16,237.0,0.28668928469661076,-4.433,133,133,1969.0
65.0,136,1838.0,6.273037542662116,3.438691829371877,22,372.0,0.1762272661696234,21,377.0,0.22593643235142635,11,155.0,0.2043792287379887,14,224.0,0.23146398299308427,12,180.0,0.2518907456144367,18,341.0,0.20011806843785432,7,72.0,0.3999211871818704,16,285.0,0.17863693535311825,15,291.0,0.2779428983607978,-4.533,136,136,2297.0
70.0,147,1897.0,6.003164556962025,3.3319995983455644,20,404.0,0.17033687584418278,24,403.0,0.22080879614519175,11,200.0,0.2071880623704599,15,219.0,0.32943065440259905,15,193.0,0.22327467595197556,21,329.0,0.17907927026461123,9,79.0,0.2293532469812669,18,375.0,0.1835918519643927,14,298.0,0.26985482385529097,-4.9,147,147,2500.0
75.0,177,2485.0,7.35207100591716,3.1295487638866266,20,452.0,0.1707620247584289,27,502.0,0.14759475147455733,15,259.0,0.27906000513578844,17,264.0,0.24939403311977937,18,266.0,0.18301390525235825,25,387.0,0.186891136372297,15,131.0,0.18143878786671375,20,473.0,0.2706575630617572,20,352.0,0.25457613314575284,-5.9,177,177,3086.0
80.0,204,3157.0,8.62568306010929,3.0142610729833605,21,546.0,0.22107250644443616,30,615.0,0.13384721485082857,14,309.0,0.2864138015619902,21,365.0,0.2662196251813783,22,367.0,0.1436815435154698,31,454.0,0.09079717946758052,19,211.0,0.21556281507101974,21,564.0,0.26345307594274847,25,450.0,0.22227361892332984,-6.8,204,204,3881.0
85.0,227,3839.0,9.768447837150127,3.104588032019213,26,649.0,0.24373304139638205,38,785.0,0.13639275718463428,12,340.0,0.3251598504110286,20,389.0,0.25361525657005846,19,414.0,0.2420512782416925,38,538.0,0.09219280179627892,24,315.0,0.20879623155352955,23,669.0,0.22684997813086602,27,555.0,0.20322593832150518,-7.567,227,227,4654.0
90.0,244,4320.0,10.460048426150122,2.9042472370274526,28,737.0,0.23189649581478422,43,987.0,0.13395826498195978,10,305.0,0.31427194330395786,19,363.0,0.19455413618165193,19,400.0,0.3009096544692032,39,687.0,0.09223166479695559,25,418.0,0.22090808504133694,29,800.0,0.14458842771116573,32,693.0,0.20187156236697157,-8.133,244,244,5390.0
95.0,256,5031.0,11.645833333333334,2.714361490930699,27,873.0,0.19303379496855488,51,1174.0,0.12621915279327925,10,228.0,0.33713679950662667,16,407.0,0.21529751401026576,19,438.0,0.24606767961220694,38,814.0,0.13341554919728588,30,511.0,0.2007509870395386,28,893.0,0.17460563979626073,37,864.0,0.12324466571654595,-8.533,256,256,6202.0
100.0,285,5798.0,12.855875831485587,2.4476942327143294,32,968.0,0.18598710115499137,52,1317.0,0.09627589084775616,14,261.0,0.3516984307027,21,490.0,0.22040304305096953,22,478.0,0.2107562470350131,37,943.0,0.08256067697441011,37,682.0,0.13496513860631165,31,1022.0,0.21429520549328604,39,1000.0,0.13015958008616824,-9.5,285,285,7161.0
105.0,318,6567.0,14.27608695652174,2.0368065586394435,33,1056.0,0.17206433364058135,50,1462.0,0.08995745796994085,20,344.0,0.1836086264664448,29,624.0,0.1345376573322106,30,567.0,0.18780036822641033,42,1139.0,0.05665446122647862,42,883.0,0.10480109201188237,33,1183.0,0.16422565578321102,39,1158.0,0.1299801497410689,-10.6,318,318,8416.0
110.0,328,6996.0,15.175704989154013,1.5466345540126616,31,1190.0,0.1311888218811484,45,1537.0,0.0795419541272276,26,458.0,0.07140099406123565,37,795.0,0.07679390435287697,29,684.0,0.1627533193315061,44,1327.0,0.05616257131605869,44,1090.0,0.03437225463513538,39,1363.0,0.09928490610729154,33,1173.0,0.10059941683632545,-10.933,328,328,9617.0
115.0,333,7530.0,16.405228758169933,1.2055331696091054,34,1350.0,0.06171219534130822,43,1717.0,0.03463356726473755,28,598.0,0.07039575601653246,36,898.0,0.11840974199528911,30,775.0,0.12521210510949646,44,1481.0,0.06580813298411464,46,1317.0,0.012244483252957539,41,1560.0,0.07139948783918704,31,1151.0,0.07039780102172385,-11.1,333,333,10847.0
120.0,349,8021.0,17.551422319474835,0.9576225395697363,40,1542.0,0.02662594523722685,43,1808.0,0.028403169530222427,31,747.0,0.060673875365313955,38,1063.0,0.11369117708495657,30,798.0,0.1059066092685244,46,1707.0,0.05453892965975534,47,1549.0,3.322069026905818e-05,45,1781.0,0.057538294329761666,29,1215.0,0.0661836567650701,-11.633,349,349,12210.0
125.0,353,8591.0,18.96467991169978,0.8708408276569808,45,1761.0,0.03568821622205048,41,1951.0,0.05812483821049382,33,911.0,0.09732405372486833,38,1167.0,0.06189855796521676,28,705.0,0.06836372285771627,48,1941.0,0.02176199512007995,47,1784.0,0.0,43,1820.0,0.066531164034088,30,1255.0,0.04881135392448687,-11.767,353,353,13295.0
