step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,4,0.0,0.0,2.5250935770527576,0,0.0,0.11917699015239859,1,0.0,0.1549310404483722,1,0.0,0.2509097514574825,0,0.0,0.09188513936557742,0,0.0,0.2941398520878444,0,0.0,1.0,0,0.0,0.2553773908031077,1,0.0,0.043570194959553464,1,0.0,0.1672843099439416,-0.133,4,4,0.0
10.0,7,0.0,0.0,6.394972158444226,1,0.0,0.34425225119670444,2,0.0,0.5176193214279536,0,0.0,0.7503968021227038,1,0.0,0.2815402121605262,0,0.0,0.6533894928139533,2,0.0,0.2086036683236086,0,0.0,0.6935905222504797,0,0.0,0.40982846440868925,1,0.0,0.4350913661776136,-0.233,7,7,0.0
15.0,6,0.0,0.0,9.045715950420968,1,0.0,0.5394065089432708,1,0.0,0.6388967990011698,0,0.0,0.7711285340233947,0,0.0,0.55329437027521,1,0.0,0.6341498892382252,2,0.0,0.49933764199890185,0,0.0,0.9032651852608706,0,0.0,0.9459961805521588,1,0.0,0.7069564207763578,-0.2,6,6,0.0
20.0,14,14.0,0.15555555555555556,7.832397509161377,2,1.0,0.6094557241594006,1,2.0,0.6397321180162283,2,0.0,0.5222411773755264,1,1.0,0.6438365637131601,5,7.0,0.3473629601866174,0,0.0,0.6628555697010593,1,2.0,0.17201096248336678,0,0.0,0.5835850665159477,2,1.0,0.6002641151476961,-0.467,14,14,14.0
25.0,20,74.0,0.6666666666666666,6.906444633465535,2,6.0,0.49457292199665787,2,12.0,0.5285050464739764,2,5.0,0.49489673253808336,2,9.0,0.4994565898117436,3,18.0,0.4239144096095912,2,3.0,0.5773701591183815,2,11.0,0.31240209814399894,4,12.0,0.35183653635291345,1,1.0,0.6662691551461217,-0.667,20,20,77.0
30.0,36,172.0,1.2463768115942029,6.411931961940359,4,19.0,0.5326415097957781,2,16.0,0.4262324637063513,7,23.0,0.47424742389179153,5,28.0,0.30762732934072695,4,34.0,0.5434201114810406,5,25.0,0.5408539455500846,2,23.0,0.2771400593264083,4,19.0,0.2835717940794507,3,6.0,0.5565002423521429,-1.2,36,36,193.0
35.0,43,292.0,1.7914110429447854,6.0359396909009,4,37.0,0.415640235322314,3,19.0,0.5165574901999496,4,34.0,0.4815736072674474,3,38.0,0.49804658674975005,6,56.0,0.48895016581216416,9,57.0,0.38949940445312575,4,37.0,0.4360021826507168,6,40.0,0.2512931824587233,4,9.0,0.39767520040828697,-1.433,43,43,327.0
40.0,70,507.0,2.6968085106382977,5.25135085026636,11,81.0,0.3209715121172746,6,34.0,0.41021717017047044,9,68.0,0.43010891179496913,4,31.0,0.47627754163459957,9,81.0,0.30789693046507915,16,122.0,0.3299810388075143,5,53.0,0.41905178123430753,5,47.0,0.3733746671902199,5,32.0,0.44985283181486135,-2.333,70,70,549.0
45.0,91,774.0,3.7211538461538463,4.508298549220035,13,138.0,0.1890126417407498,11,74.0,0.35568402098542606,10,95.0,0.3539676460034584,7,45.0,0.2908808073290137,10,128.0,0.3888517343742621,21,217.0,0.24657712141267105,9,81.0,0.3125717516230513,4,44.0,0.4493337779154418,6,43.0,0.42448162874055617,-3.033,91,91,865.0
