step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,4.760700495975713,1,0.0,0.365152272987929,-0.3,1,1,0.0
10.0,0,0.0,0.0,7.403259404195442,0,0.0,0.5333401525357304,0.0,0,0,0.0
15.0,2,0.0,0.0,8.563694058794706,2,0.0,0.6190829239427538,-0.6,2,2,0.0
20.0,2,0.0,0.0,9.995094140266914,2,0.0,0.7137684965878544,-0.6,2,2,0.0
25.0,1,0.0,0.0,10.13342844182006,1,0.0,0.7242581847878456,-0.3,1,1,0.0
30.0,5,9.0,0.2571428571428571,9.708195711254637,5,9.0,0.6801475625728155,-1.5,5,5,9.0
35.0,10,32.0,0.7804878048780488,7.941228975773922,10,32.0,0.5324057380523755,-3.0,10,10,32.0
40.0,9,59.0,1.3111111111111111,7.722232892815062,9,63.0,0.5137435043522195,-2.7,9,9,63.0
45.0,15,117.0,2.34,6.974402582283855,15,117.0,0.4328985925782114,-4.5,15,15,117.0
50.0,16,119.0,2.087719298245614,7.270049792968046,16,156.0,0.433841834201223,-4.8,16,16,156.0
55.0,15,184.0,3.066666666666667,7.850289712538309,15,187.0,0.44828320447688363,-4.5,15,15,187.0
60.0,15,206.0,3.121212121212121,7.197040464187665,15,233.0,0.40401505653704006,-4.5,15,15,233.0
65.0,20,289.0,4.313432835820896,7.17811302301593,20,291.0,0.41077008621042166,-6.0,20,20,291.0
70.0,23,202.0,2.8450704225352115,6.363860058953542,23,321.0,0.3664310755827454,-6.9,23,23,321.0
75.0,22,153.0,2.095890410958904,6.166817693331877,22,306.0,0.36582613258572166,-6.6,22,22,306.0
80.0,23,254.0,3.3421052631578947,6.588825283477376,23,321.0,0.400236436374267,-6.9,23,23,321.0
