step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,4.231679080581913,1,0.0,0.33773059575088094,-0.3,1,1,0.0
10.0,0,0.0,0.0,6.865113323764295,0,0.0,0.5124674563116621,0.0,0,0,0.0
15.0,2,0.0,0.0,8.505473355749462,2,0.0,0.6305048624055248,-0.6,2,2,0.0
20.0,2,0.0,0.0,9.80638466922013,2,0.0,0.7145253308672234,-0.6,2,2,0.0
25.0,1,0.0,0.0,9.978487355278476,1,1.0,0.7243724967871473,-0.3,1,1,1.0
30.0,7,9.0,0.2571428571428571,8.736387333241055,7,10.0,0.6322256682990975,-2.1,7,7,10.0
35.0,5,31.0,0.7948717948717948,8.164393860104122,5,32.0,0.5638447679681319,-1.5,5,5,32.0
40.0,12,73.0,1.5869565217391304,7.187192261017236,12,74.0,0.4627616547531332,-3.6,12,12,74.0
45.0,16,134.0,2.576923076923077,6.768060446381243,16,138.0,0.4314616285845865,-4.8,16,16,138.0
50.0,20,215.0,3.909090909090909,6.297495206295674,20,216.0,0.37391465589361117,-6.0,20,20,216.0
55.0,18,193.0,3.1639344262295084,6.34742909840115,18,266.0,0.37414573377457794,-5.4,18,18,266.0
60.0,21,246.0,3.727272727272727,6.441603399842006,21,282.0,0.38715501144412245,-6.3,21,21,282.0
65.0,24,277.0,3.9014084507042255,5.972551696410233,24,351.0,0.3379754527747453,-7.2,24,24,351.0
70.0,28,400.0,5.47945205479452,5.981423696062141,28,439.0,0.35236478645646163,-8.4,28,28,439.0
75.0,33,493.0,6.1625,5.437142782857679,33,558.0,0.2976120942830243,-9.9,33,33,558.0
80.0,37,666.0,8.325,5.284129091457534,37,705.0,0.30578466214938804,-11.1,37,37,705.0
85.0,39,822.0,9.448275862068966,5.218406314731951,39,876.0,0.2801571069460335,-11.7,39,39,876.0
90.0,46,1026.0,11.274725274725276,4.968661883542347,46,1067.0,0.2541502113138377,-13.8,46,46,1067.0
95.0,46,1214.0,13.340659340659341,4.386418333402175,46,1273.0,0.2361415827907684,-13.8,46,46,1273.0
100.0,53,1457.0,15.02061855670103,4.463030495622057,53,1500.0,0.22019616581128734,-15.9,53,53,1500.0
105.0,55,1695.0,17.29591836734694,4.263240079542367,55,1755.0,0.22632797653934908,-16.5,55,55,1755.0
110.0,58,1965.0,20.257731958762886,3.8724107700608545,58,2010.0,0.19142512583566357,-17.4,58,58,2010.0
115.0,62,2234.0,23.030927835051546,3.3963704065620446,62,2298.0,0.1544061691300907,-18.6,62,62,2298.0
