step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,3.795072065449009,1,0.0,0.26758940131292647,-0.3,1,1,0.0
10.0,0,0.0,0.0,7.431751953919399,0,0.0,0.5187919506747456,0.0,0,0,0.0
15.0,2,0.0,0.0,8.789884080471403,2,0.0,0.6344997084793733,-0.6,2,2,0.0
20.0,2,0.0,0.0,10.123958984116,2,0.0,0.7406873587532834,-0.6,2,2,0.0
25.0,2,2.0,0.07142857142857142,10.05698862672713,2,2.0,0.7383695639682514,-0.6,2,2,2.0
30.0,6,16.0,0.45714285714285713,8.613817338246143,6,16.0,0.6294711053296942,-1.8,6,6,16.0
35.0,10,47.0,1.146341463414634,7.65553088609982,10,47.0,0.5186417641067549,-3.0,10,10,47.0
40.0,12,78.0,1.6956521739130435,6.90885929006286,12,79.0,0.46255543771712654,-3.6,12,12,79.0
45.0,17,154.0,2.9615384615384617,7.060856070583698,17,154.0,0.42945985492408006,-5.1,17,17,154.0
50.0,21,217.0,3.807017543859649,6.011382695564976,21,225.0,0.36163225105766106,-6.3,21,21,225.0
55.0,22,321.0,5.262295081967213,6.154764447408429,22,321.0,0.3664691887963947,-6.6,22,22,321.0
60.0,29,453.0,6.7611940298507465,5.822033624181834,29,456.0,0.33803925866466056,-8.7,29,29,456.0
65.0,28,428.0,5.863013698630137,5.7441288818717675,28,532.0,0.3415256061675384,-8.4,28,28,532.0
70.0,26,496.0,6.794520547945205,5.896115704096771,26,560.0,0.3523346521595053,-7.8,26,26,560.0
75.0,30,395.0,5.064102564102564,5.28185167249715,30,600.0,0.3060973112694297,-9.0,30,30,600.0
80.0,33,322.0,3.8333333333333335,5.2427636889538265,33,593.0,0.2847100968245986,-9.9,33,33,593.0
85.0,30,375.0,4.310344827586207,5.121788652214275,30,694.0,0.27995498883246095,-9.0,30,30,694.0
90.0,36,509.0,5.655555555555556,4.946618219894821,36,803.0,0.26136938233965007,-10.8,36,36,803.0
95.0,40,472.0,5.0212765957446805,4.8029561168284385,40,909.0,0.2490309016752424,-12.0,40,40,909.0
100.0,42,457.0,4.760416666666667,4.571371351964317,42,964.0,0.23378473449367243,-12.6,42,42,964.0
