step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0,0.0
5.0,1,0.0,0.0,4.231679080581913,1,0.0,0.33773059575088094,-0.3,1,1,0.0
10.0,0,0.0,0.0,6.865113323764295,0,0.0,0.5124674563116621,0.0,0,0,0.0
15.0,2,0.0,0.0,8.505473355749462,2,0.0,0.6305048624055248,-0.6,2,2,0.0
20.0,2,0.0,0.0,9.80638466922013,2,0.0,0.7145253308672234,-0.6,2,2,0.0
25.0,1,0.0,0.0,9.978487355278476,1,1.0,0.7243724967871473,-0.3,1,1,1.0
30.0,7,9.0,0.2571428571428571,8.736387333241055,7,10.0,0.6322256682990975,-2.1,7,7,10.0
35.0,8,39.0,1.0,7.61766989932155,8,40.0,0.5247518362577908,-2.4,8,8,40.0
40.0,12,74.0,1.608695652173913,6.716016123121233,12,78.0,0.4610970938778755,-3.6,12,12,78.0
45.0,17,140.0,2.6923076923076925,6.787278067613472,17,141.0,0.4372352540422513,-5.1,17,17,141.0
50.0,18,126.0,2.25,5.9483773718378785,18,179.0,0.37306652568442794,-5.4,18,18,179.0
55.0,17,189.0,3.0483870967741935,6.661297693472687,17,204.0,0.39347238993993616,-5.1,17,17,204.0
60.0,24,290.0,4.202898550724638,6.906401752164837,24,291.0,0.3791737044335374,-7.2,24,24,291.0
65.0,22,241.0,3.4927536231884058,6.295498031973233,22,339.0,0.3470063782314187,-6.6,22,22,339.0
70.0,22,288.0,3.84,6.885529285943783,22,346.0,0.38115771149493427,-6.6,22,22,346.0
75.0,29,411.0,5.269230769230769,6.491413986053324,29,418.0,0.358498873131715,-8.7,29,29,418.0
80.0,33,560.0,7.17948717948718,6.090188770960864,33,560.0,0.3342074268724974,-9.9,33,33,560.0
85.0,32,508.0,6.0476190476190474,5.5662707518567816,32,640.0,0.2902105980061197,-9.6,32,32,640.0
90.0,34,547.0,6.3604651162790695,5.686144464197626,34,668.0,0.3191516388730402,-10.2,34,34,668.0
95.0,37,709.0,8.244186046511627,5.550360574917486,37,744.0,0.3046470186642392,-11.1,37,37,744.0
100.0,40,901.0,10.123595505617978,5.311065321870293,40,903.0,0.2743011722367401,-12.0,40,40,903.0
105.0,46,823.0,9.043956043956044,4.789998579898947,46,1010.0,0.25234084317687533,-13.8,46,46,1010.0
110.0,40,686.0,7.707865168539326,4.678989521052328,40,992.0,0.22828291169143977,-12.0,40,40,992.0
115.0,39,774.0,8.505494505494505,4.89839802198148,39,1026.0,0.229664156366156,-11.7,39,39,1026.0
120.0,43,800.0,8.98876404494382,3.992830950177535,43,1165.0,0.17692792418042808,-12.9,43,43,1165.0
