step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,2.5627700663899304,1,0.0,0.07769236853951361,1,0.0,0.06505173686192182,0,0.0,0.225662392005336,0,0.0,0.37125581883352377,2,0.0,-0.25
10.0,1,0.0,0.0,7.065889295493877,0,0.0,0.4448287653109653,0,0.0,0.5292165966988613,0,0.0,0.46395670357793967,1,0.0,0.5444561439702476,1,0.0,-0.125
15.0,1,0.0,0.0,9.351772179013857,0,0.0,0.6464967447257989,0,0.0,0.6498368943203803,0,0.0,0.7547264090660677,1,0.0,0.5783733057348838,1,0.0,-0.125
20.0,6,1.0,0.020833333333333332,9.394571196741518,2,0.0,0.6859606084906258,1,0.0,0.6523309494808278,1,1.0,0.7626939039828482,2,0.0,0.5758865200325308,6,1.0,-0.75
25.0,5,17.0,0.3090909090909091,9.433515075769318,0,0.0,0.7412195896266875,1,5.0,0.6647432967047577,3,8.0,0.6024640692523716,1,4.0,0.7311782199704584,5,17.0,-0.625
30.0,17,61.0,1.0,6.838886727048236,4,5.0,0.5259227607147103,6,23.0,0.38953236600846136,4,20.0,0.4048915338479411,3,14.0,0.6185543899937922,17,62.0,-2.125
35.0,24,117.0,1.625,5.627445922677241,4,18.0,0.4494853952284614,6,32.0,0.3866996334472555,7,46.0,0.3353663918090622,7,32.0,0.37103033932523677,24,128.0,-3.0
40.0,26,189.0,2.2771084337349397,6.316838788596294,8,43.0,0.47011063105473705,6,58.0,0.384579794369204,5,57.0,0.4276232496637328,7,67.0,0.4388413196480498,26,225.0,-3.25
45.0,29,283.0,3.1797752808988764,6.348650740225474,8,73.0,0.3737623527521938,7,91.0,0.4566005497095749,3,47.0,0.5324064127904846,11,100.0,0.42817519433436696,29,311.0,-3.625
50.0,37,421.0,4.1683168316831685,5.84224916146422,10,118.0,0.38951128894947296,9,124.0,0.37977098282561333,7,56.0,0.3900564866205835,11,151.0,0.4111205831880409,37,449.0,-4.625
55.0,38,518.0,4.709090909090909,5.6551120129605215,10,160.0,0.3740698260033776,9,160.0,0.33667643004621706,10,95.0,0.4054623619813974,9,175.0,0.41432105709631756,38,590.0,-4.75
60.0,50,682.0,5.779661016949152,5.158223028479991,12,206.0,0.32944985717714964,13,211.0,0.37403710450489946,12,133.0,0.356109337952385,13,192.0,0.3369510870455829,50,742.0,-6.25
65.0,50,676.0,5.451612903225806,4.867036653729598,16,272.0,0.23205892643747306,11,235.0,0.35050666188125773,11,163.0,0.38243385977430583,12,194.0,0.3181806215509152,50,864.0,-6.25
70.0,55,748.0,5.709923664122138,4.383088296180737,21,364.0,0.1951259033125692,11,230.0,0.3039431705969808,12,190.0,0.35262090207857283,11,177.0,0.2489698410845379,55,961.0,-6.875
