step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,2,0.0,0.0,2.45753829999012,1,0.0,0.06731536258103224,1,0.0,0.08494980547353786,0,0.0,0.22553694250313278,0,0.0,0.3183997856042232,2,0.0,-0.25
10.0,1,0.0,0.0,7.298981328868527,0,0.0,0.47150639723171184,0,0.0,0.6350310099066712,0,0.0,0.4768359093022642,1,0.0,0.5776564908673023,1,0.0,-0.125
15.0,1,0.0,0.0,8.787980546028658,0,0.0,0.6551552100215499,0,0.0,0.6100377400469075,0,0.0,0.7944824169273037,1,0.0,0.5283069260948448,1,0.0,-0.125
20.0,6,3.0,0.061224489795918366,8.383032781000479,2,0.0,0.6690125606852446,1,0.0,0.6420563318130718,0,0.0,0.7167497839561594,3,3.0,0.46709075152332546,6,3.0,-0.75
25.0,6,22.0,0.4,9.261941404000918,1,1.0,0.6855255188278851,1,4.0,0.7003417483548893,1,0.0,0.7718932741901927,3,17.0,0.6093125416941001,6,22.0,-0.75
30.0,13,57.0,0.9193548387096774,7.182590249328723,2,6.0,0.653961287551699,4,15.0,0.4434632495158109,3,2.0,0.4072432383975705,4,36.0,0.5324269402596133,13,59.0,-1.625
35.0,25,145.0,1.9863013698630136,5.728990718807683,4,22.0,0.5686212423377289,7,39.0,0.4030505077650081,5,21.0,0.337770292954529,9,66.0,0.31705093243797616,25,148.0,-3.125
40.0,30,254.0,3.097560975609756,5.396922194580625,6,35.0,0.37653600854562363,8,76.0,0.37724919241428356,7,50.0,0.3893616138825644,9,107.0,0.4280722277369328,30,268.0,-3.75
45.0,43,421.0,4.677777777777778,5.082163002390848,11,57.0,0.3158442007369561,10,125.0,0.3547549508726746,9,87.0,0.3709254790690623,13,158.0,0.3553233526305164,43,427.0,-5.375
