step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,2.8697237101805517,0,0.0,0.1301487979840559,1,0.0,0.17335649615835186,1,0.0,0.2421404315178879,0,0.0,0.13182503404275972,0,0.0,0.3684252926977804,0,0.0,1.0,0,0.0,0.2778762116411309,1,0.0,0.05333812438679543,1,0.0,0.20933556796754285,4,0.0,-0.26666666666666666
10.0,8,0.0,0.0,6.4325964386504895,2,0.0,0.3205651169241355,2,0.0,0.49459040819987055,0,0.0,0.7296159576674653,1,0.0,0.3136183079771063,0,0.0,0.6654132513342866,2,0.0,0.22311816130651907,0,0.0,0.6240709817190973,0,0.0,0.4369987765122052,1,0.0,0.4785846768674166,8,0.0,-0.5333333333333333
15.0,7,0.0,0.0,9.07261680426571,1,0.0,0.573917037904927,1,0.0,0.6193400873005461,0,0.0,0.7478385751369808,1,0.0,0.5452465309768779,1,0.0,0.6079126467581395,2,0.0,0.5432240787721176,0,0.0,0.7682896771337702,0,0.0,0.8949298864388654,1,0.0,0.7187801136603138,7,0.0,-0.4666666666666667
20.0,12,14.0,0.15555555555555556,8.351388699583156,2,2.0,0.5969438336713545,1,2.0,0.6668059106500215,3,1.0,0.4926508590131029,1,2.0,0.6444552371108551,3,5.0,0.4672360967191264,0,0.0,0.6305654856145007,1,3.0,0.2581467857075825,0,0.0,0.6049855898120423,1,0.0,0.7082616909850216,12,15.0,-0.7999999999999999
25.0,18,80.0,0.7339449541284404,7.813340831084036,1,3.0,0.559723970299946,3,13.0,0.5484466449485099,1,6.0,0.49508231666367025,3,12.0,0.5258015514688712,5,27.0,0.5052854716936791,1,1.0,0.6556429208517626,2,12.0,0.3023521320938769,2,7.0,0.5303927010883674,0,0.0,0.6856761350377818,18,81.0,-1.2
30.0,43,203.0,1.45,6.437635483868955,3,13.0,0.62713707537603,6,38.0,0.3464061850143417,6,19.0,0.42398487993586403,5,33.0,0.3291387912329354,6,42.0,0.5199164383112947,6,13.0,0.5591109764680283,2,23.0,0.24754364098490148,5,19.0,0.40101059091871666,4,9.0,0.48073959692350243,43,209.0,-2.8666666666666663
35.0,53,364.0,2.1927710843373496,6.265123437849,4,27.0,0.514406469582837,9,77.0,0.39904247849519786,5,39.0,0.5557714768755904,5,48.0,0.4722463316596696,10,79.0,0.3737339701261959,8,39.0,0.4347050448326609,3,39.0,0.37990440470085446,4,12.0,0.35051928060484133,5,25.0,0.4774471861545716,53,385.0,-3.533333333333333
40.0,73,616.0,3.2941176470588234,5.470381566675664,9,68.0,0.38960172804046844,11,118.0,0.39083486010245144,6,64.0,0.5423439395055459,4,40.0,0.5129700412494662,13,127.0,0.28288285396563184,13,87.0,0.23642574081486223,5,57.0,0.43929863122255525,5,30.0,0.443201009155911,7,54.0,0.40349755745475663,73,645.0,-4.866666666666666
45.0,93,957.0,4.578947368421052,4.459683769730296,10,108.0,0.2385085971854295,14,178.0,0.3035841324434688,9,97.0,0.3711649370965779,4,55.0,0.34349941872573425,16,192.0,0.2889787978058565,19,164.0,0.1722873698303886,7,83.0,0.39729217470387684,4,28.0,0.41902389715781857,10,90.0,0.3638359705233052,93,995.0,-6.199999999999999
50.0,108,1273.0,5.463519313304721,4.492778022407881,12,147.0,0.22612929573908788,13,217.0,0.27323100439339243,10,142.0,0.25582808596163154,10,94.0,0.37329626480197986,17,233.0,0.2096338508529401,16,241.0,0.29131044872519424,10,122.0,0.46661500886498225,9,64.0,0.4781589604234767,11,126.0,0.35117961670135045,108,1386.0,-7.199999999999999
55.0,124,1727.0,6.642307692307693,4.18392112923998,17,210.0,0.19110485923484807,17,263.0,0.32644904815435033,12,203.0,0.2591954895628128,11,124.0,0.25851907581074324,21,298.0,0.22241462450818097,14,298.0,0.31062374428165346,9,163.0,0.41062127675612964,11,110.0,0.31314504988940095,12,151.0,0.3671465920774576,124,1820.0,-8.266666666666666
60.0,126,1955.0,7.007168458781362,4.117127597852659,16,284.0,0.22300547340957433,16,309.0,0.28027950078414166,10,236.0,0.3503426688289315,12,172.0,0.32127973805469134,19,327.0,0.2505216650112222,18,369.0,0.31124844486213926,13,219.0,0.26726442242115545,9,140.0,0.2381101477160332,13,172.0,0.35388142813711854,126,2228.0,-8.399999999999999
65.0,140,2297.0,7.760135135135135,3.763603235285816,16,361.0,0.2811846354890968,18,333.0,0.23817460648148114,11,262.0,0.21057858021333245,17,246.0,0.3212243990533416,18,300.0,0.2754642450343507,21,472.0,0.23338106456992866,19,309.0,0.23597603757363939,11,156.0,0.2283921361696575,9,160.0,0.2845231472590785,140,2599.0,-9.333333333333334
70.0,155,2386.0,7.364197530864198,3.3746295364260614,13,366.0,0.2521009572495934,18,396.0,0.19273008314249213,13,284.0,0.21985472400482226,20,333.0,0.29146373740279313,19,353.0,0.21295505601596393,24,518.0,0.23078041414848416,22,413.0,0.20432550857861387,11,177.0,0.23805665517175403,15,178.0,0.20797718970330942,155,3018.0,-10.333333333333334
75.0,176,2673.0,7.659025787965616,3.387134557842674,17,391.0,0.256116098069377,25,478.0,0.1524382488376615,15,281.0,0.24704868254442075,21,421.0,0.20887139579181108,22,425.0,0.243477538718113,25,522.0,0.2406832085402584,20,440.0,0.14601578019619854,11,182.0,0.3001970196147534,20,239.0,0.216311000016447,176,3379.0,-11.733333333333333
80.0,188,2995.0,7.881578947368421,3.4202510488907327,21,452.0,0.2391824194584276,27,582.0,0.1660542615215519,14,346.0,0.36603472346337335,23,504.0,0.17174064764642846,24,477.0,0.22154806435304877,25,571.0,0.166611258028968,19,410.0,0.24253735476746446,10,211.0,0.36082837255417016,25,338.0,0.20141608905487254,188,3891.0,-12.533333333333333
85.0,222,3703.0,9.165841584158416,3.138151624353011,25,568.0,0.22650104093188944,33,713.0,0.16673232098951038,16,418.0,0.3175851936630444,26,615.0,0.17017891908315225,27,505.0,0.2486040797981046,34,691.0,0.1106451925819999,19,423.0,0.2596834670436533,18,258.0,0.24552596643055244,24,429.0,0.21085206604725917,222,4620.0,-14.799999999999999
90.0,241,4414.0,10.337236533957846,2.6978313029454037,30,701.0,0.2221672665365535,36,843.0,0.17399485490377892,17,477.0,0.27814279282237103,33,765.0,0.12030073905878513,32,588.0,0.14331394769745445,37,817.0,0.08445933060555086,15,491.0,0.25706259251138874,17,305.0,0.23928062036068184,24,491.0,0.1797955255299401,241,5478.0,-16.066666666666666
95.0,270,5376.0,12.135440180586908,2.552700639811098,30,809.0,0.1997733361571911,37,992.0,0.19328484205351515,17,566.0,0.3570617889811939,36,915.0,0.1550571684179006,34,645.0,0.14824206293890949,40,939.0,0.0863048022405619,20,571.0,0.257925694066933,28,383.0,0.10399668829991235,28,612.0,0.17015158875854366,270,6432.0,-18.0
