step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_rewards
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0
5.0,4,0.0,0.0,2.9958197471671157,0,0.0,0.16703464050263658,1,0.0,0.18770226239453044,1,0.0,0.2360363158690047,0,0.0,0.16674653935956954,0,0.0,0.3056170840337161,0,0.0,1.0,0,0.0,0.2790796998928756,1,0.0,0.0796925666219302,1,0.0,0.18500940269535246,4,0.0,-0.26666666666666666
10.0,7,0.0,0.0,6.336977863702118,1,0.0,0.3222342125899366,2,0.0,0.4481443914293192,0,0.0,0.7213661504499899,1,0.0,0.26226280106405603,0,0.0,0.6433093664649396,2,0.0,0.22588573642965645,0,0.0,0.6335381497991536,0,0.0,0.42705924312809884,1,0.0,0.47200963051665007,7,0.0,-0.4666666666666667
15.0,7,0.0,0.0,8.714912811703138,1,0.0,0.5271297495135431,1,0.0,0.633773121784424,0,0.0,0.7068000777803704,1,0.0,0.5252169265318213,1,0.0,0.6008357167825799,2,0.0,0.5482366498088748,0,0.0,0.8229661543843277,0,0.0,0.875561575654828,1,0.0,0.681423288043118,7,0.0,-0.4666666666666667
20.0,13,16.0,0.17777777777777778,7.978690526278889,2,1.0,0.64505066887229,1,4.0,0.6091539321526109,2,0.0,0.5482780600971799,0,0.0,0.6296152082691527,5,8.0,0.3965512539998335,0,0.0,0.5935813242645286,1,2.0,0.20539447184367352,1,1.0,0.5525902821671522,1,0.0,0.7188464605125663,13,16.0,-0.8666666666666667
25.0,20,68.0,0.6296296296296297,7.113090817407251,2,8.0,0.5032263932104303,1,2.0,0.5461992197855268,2,5.0,0.48683433452573466,4,10.0,0.3628012997303318,4,24.0,0.4369693291180881,1,3.0,0.6513023122301975,2,10.0,0.2851585652348076,3,11.0,0.4094985095026338,1,1.0,0.7367003406979531,20,74.0,-1.3333333333333333
30.0,38,148.0,1.0802919708029197,6.206452548896789,5,23.0,0.5232951581633184,3,10.0,0.4205807916644434,5,14.0,0.5018508257262762,5,23.0,0.2695468948943073,6,44.0,0.472057803932924,6,20.0,0.5590190114808072,0,7.0,0.3240947853310026,5,27.0,0.1637384658295039,3,6.0,0.4853107301038478,38,174.0,-2.533333333333333
35.0,39,221.0,1.3475609756097562,6.00676966539976,4,34.0,0.474011995686848,4,24.0,0.3877423481431892,1,11.0,0.6020995369050933,5,37.0,0.4645948244305352,5,51.0,0.43289451325906364,9,48.0,0.36806305492352814,0,1.0,0.5834866363372726,5,38.0,0.3161075114149226,6,23.0,0.3660632955419495,39,267.0,-2.5999999999999996
40.0,64,433.0,2.291005291005291,5.703492306925335,8,40.0,0.3941593900406053,10,62.0,0.3942266775218741,4,13.0,0.5605205368607663,7,56.0,0.4954113411692173,7,78.0,0.42667411172455433,14,106.0,0.24942388613462285,1,1.0,0.6181441664056572,7,60.0,0.3154132629648219,6,50.0,0.42339968371844644,64,466.0,-4.266666666666667
45.0,72,663.0,3.172248803827751,5.082491407916677,5,58.0,0.29391630802036317,9,94.0,0.389524686510826,4,26.0,0.4670765582499284,7,88.0,0.4300376904372892,6,88.0,0.3824322773737804,21,202.0,0.2135179382423354,4,8.0,0.4489703717347513,6,82.0,0.4066489178435302,10,91.0,0.4392753170359377,72,737.0,-4.8
